"Bryce Harper_WAS","Trea Turner_WAS","Nolan Arenado_COL","Daniel Murphy_WAS","Jose Altuve_HOU","Charlie Blackmon_COL","Carlos Correa_HOU","Ryan Zimmerman_WAS","Carlos Gonzalez_COL","Adam Eaton_WAS","George Springer_HOU","Trevor Story_COL","Michael Brantley_CLE","DJ LeMahieu_COL","Edwin Encarnacion_CLE","Anthony Rendon_WAS","Alex Bregman_HOU","Carlos Beltran_HOU","Josh Donaldson_TOR","Mark Reynolds_COL","Ian Desmond_COL","Carlos Santana_CLE","Jayson Werth_WAS","David Dahl_COL","Evan Gattis_HOU","Jason Kipnis_CLE","Francisco Lindor_CLE","Josh Reddick_HOU","Jose Bautista_TOR","Matt Wieters_WAS","Adam Lind_WAS","Norichika Aoki_HOU","Matt Carpenter_STL","Gerardo Parra_COL","Brian McCann_HOU","Dexter Fowler_STL","Michael Taylor_WAS","Jose Ramirez_CLE","Troy Tulowitzki_TOR","Aledmys Diaz_STL","Stephen Piscotty_STL","Yuli Gurriel_HOU","Derek Fisher_HOU","Devon Travis_TOR","Stephen Cardullo_COL","Raimel Tapia_COL","Kendrys Morales_TOR","Dustin Garneau_COL","Stephen Drew_WAS","Corey Seager_LAD","Randal Grichuk_STL","Buster Posey_SF","Hunter Pence_SF","Marwin Gonzalez_HOU","Tom Murphy_COL","Wilmer Difo_WAS","Tyler Naquin_CLE","Russell Martin_TOR","Jedd Gyorko_STL","Steve Pearce_TOR","Chris Heisey_WAS","Brandon Belt_SF","Eduardo Nunez_SF","Yadier Molina_STL","Kevin Pillar_TOR","Pat Valaika_COL","Denard Span_SF","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Tony Wolters_COL","Joe Panik_SF","Brandon Guyer_CLE","Jake Marisnick_HOU","Bradley Zimmer_CLE","Jhonny Peralta_STL","Jose Lobaton_WAS","Adrian Gonzalez_LAD","Logan Forsythe_LAD","Brandon Crawford_SF","Joc Pederson_LAD","Yasiel Puig_LAD","Justin Smoak_TOR","Rowdy Tellez_TOR","Matt Adams_STL","Dalton Pompey_TOR","Justin Turner_LAD","Yan Gomes_CLE","Austin Jackson_CLE","Kolten Wong_STL","Cristhian Adames_COL","Christian Arroyo_SF","Jarrett Parker_SF","Giovanny Urshela_CLE","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Harrison Bader_STL","Alexi Amarista_COL","Nick Hundley_SF","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Yandy Diaz_CLE","Jose Martinez_STL","Mac Williamson_SF","Greg Garcia_STL","Grant Green_WAS","Cody Bellinger_LAD","Kelby Tomlinson_SF","Chris Taylor_LAD","Roberto Perez_CLE","Tony Kemp_HOU","Darwin Barney_TOR","Austin Barnes_LAD","Trayce Thompson_LAD","Andrew Toles_LAD","Carson Kelly_STL","Rob Segedin_LAD","Gorkys Hernandez_SF","Michael Martinez_CLE","Eric Fryer_STL","Ryan Goins_TOR","Conor Gillaspie_SF","Andre Ethier_LAD","Scott Van Slyke_LAD","Kike Hernandez_LAD","Drew Stubbs_SF","Chris Coghlan_TOR","Tim Federowicz_SF","Aaron Hill_SF","Chris Marrero_SF","Brett Eibner_LAD"
0,0,0,0,-5.00833333333333,0,-1.14102564102564,0,0,0,77.3291666666667,0,0,0,0,0,5.07142857142857,-3.50549450549451,0,0,0,0,0,0,19.7083333333333,0,0,-23.4090909090909,0,0,0,11.4222222222222,0,0,-19.8111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.01169590643275,0,0,5.54385964912281,0,0,3.86601307189542,0,0,39.0350877192982,0,-3.35294117647059,0,0,0,0,0,13.3398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1346153846154,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,2.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,47.4102564102564,0,28.7884615384615,0,0,0,0,0,0,-1.30769230769231,0,0,0,-0.833333333333333,-8.16666666666667,0,0,0,0,0,0,0,0,0,0,17.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,-32.2,-9.4,0,0,-7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6805555555556,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51388888888889,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-10.1754385964912,0,0,2.3187134502924,0,0,2.17647058823529,0,0,-3.35294117647059,0,44.1345029239766,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90384615384615,0,0,0,0,0,0,0,0,0,0,2.5,0,0,7.88095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28.7884615384615,0,40.9705882352941,0,0,0,0,0,0,7.40808823529412,0,0,0,0,-4.97794117647059,0,0,0,0,0,0,0,0,0,0,35.7285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,-5.2,12.75,0,0,-2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,-1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46969696969697,0,0,0,0,0,0,0,4.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9047619047619,10.0238095238095,0,-9.75714285714286,0,0,0,-3.21794871794872,0,8.21428571428571,0,0,0,0,0,18.6958333333333,0,0,0,0,0,0,-0.424242424242424,0,0,0,0,0,0,-8.69090909090909,-26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5.52380952380952,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17.7279411764706,0,-1.68571428571429,0,0,0,5.07142857142857,0,0,0,0,0,18.1470588235294,4.475,0,0,0,0,0,0,-10.5818181818182,0,0,18.2142857142857,0,0,0,13.6515151515152,0,0,-5.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.35,0,2.82857142857143,0,0,0,-3.50549450549451,0,0,0,0,0,4.475,29.8897058823529,0,0,0,0,0,0,-3.15277777777778,0,0,0.730769230769231,0,0,0,-10.7909090909091,0,0,8.75454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8392857142857,0,0,0,0,0,0,0,0,0,11.8035714285714,0,0,0,0,0,0,0,0,0,50.0357142857143,0,0,0,0,3.47619047619048,0,0,7.35714285714286,0,0,0,0,0,0,0,0,0,0,-2.80952380952381,0,11.55,0,0,0,0,4.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.45029239766082,0,0,13.8771929824561,0,0,3.19607843137255,0,0,13.3398692810458,0,12,0,0,0,0,0,82.8771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519230769230769,0,0,0,0,0,0,0,0,0,0,0.1,0,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7884615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-1.30769230769231,0,7.40808823529412,0,0,0,0,0,0,65.8455882352941,0,0,0,15.5833333333333,9.64705882352941,0,0,0,0,0,0,0,0,0,0,58.4428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,13.5,0,0,4.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9111111111111,4.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,0,0,0,0,0,-0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,-17.2619047619048,0,18.1758241758242,0,0,0,1.11363636363636,0,-1.15384615384615,0,0,0,0,0,-0.424242424242424,0,0,0,0,0,0,23.5164835164835,0,0,0,0,0,0,23.5363636363636,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,-4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.5,0,2.375,0,0,0,19.7083333333333,0,0,0,0,0,-10.5818181818182,-3.15277777777778,0,0,0,0,0,0,46.2181818181818,0,0,4.16666666666667,0,0,0,-14.3809523809524,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.833333333333333,0,0,0,0,0,0,0,0,15.5833333333333,0,0,0,10.9166666666667,12.8333333333333,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-8.16666666666667,0,-4.97794117647059,0,0,0,0,0,0,9.64705882352941,0,0,0,12.8333333333333,108.764705882353,0,0,0,0,0,0,0,0,0,0,5.05714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6.6,1.5,0,0,-15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7,-35.9583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2727272727273,0,0,0,0,0,0,0,21.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.05494505494505,0,-0.363636363636364,0,0,0,-23.4090909090909,0,0,0,0,0,18.2142857142857,0.730769230769231,0,0,0,0,0,0,4.16666666666667,0,0,80.6380952380952,0,0,0,-14.7818181818182,0,0,-33.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8035714285714,0,0,0,0,0,0,0,0,0,27.8713450292398,0,0,0,0,0,0,0,0,0,6.47142857142857,0,0,0,0,0.725274725274725,0,0,6.14035087719298,0,0,0,0,0,0,0,0,0,0,5.75,0,0.0444444444444444,0,0,0,0,-9.23684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84615384615385,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,4.99090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17857142857143,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,37.8333333333333,0,0,0,0
16.4807692307692,-4.86666666666667,0,25.8560606060606,0,0,0,-1.56818181818182,0,10.7179487179487,0,0,0,0,0,-8.69090909090909,0,0,0,0,0,0,23.5363636363636,0,0,0,0,0,0,49.9358974358974,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,2.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-87,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-26,0,0,0,0,0,0,12,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,33.4545454545455,0,-2.2,0,0,0,11.4222222222222,0,0,0,0,0,13.6515151515152,-10.7909090909091,0,0,0,0,0,0,-14.3809523809524,0,0,-14.7818181818182,0,0,0,45.5641025641026,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9714285714286,0,0,-10.5054945054945,0,0,0,10.2424242424242,4.3030303030303,0,0,0,0,0,0,0,0,0,5.40384615384615,0,0,0,0,0,0,0,23.5111111111111,0,0,0,0,0.608974358974359,0,0,0,0,0,0,0,0,0,0,1.52380952380952,0,0,0,0,0,0,0,0,-1.95,0,0,0,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0
