"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
46,38,3400,50,17,"Steve Pearce","TOR",NA,"OF",8,2,0,1,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,39,4200,40.4761904761905,17,"Didi Gregorius","NYY",NA,"SS",6,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,40,4600,36.9565217391304,17,"Carlos Correa","HOU",NA,"SS",3,1,1,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,41,4000,42.5,17,"Trevor Story","COL",NA,"SS",7,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,9,4900,34.5918367346939,16.95,"Ubaldo Jimenez","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,0,0,2,4,4,0
51,42,4400,36.3636363636364,16,"Corey Dickerson","TB",NA,"OF",2,1,0,0,1,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,43,2800,57.1428571428571,16,"T.J. Rivera","NYM",NA,"1B/3B",7,1,0,0,0,4,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,44,3800,42.1052631578947,16,"Eugenio Suarez","CIN",NA,"3B",6,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,45,3900,41.025641025641,16,"Hunter Pence","SF",NA,"OF",9,1,1,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,46,4100,39.0243902439024,16,"Carlos Gomez","TEX",NA,"OF",6,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,47,4300,37.2093023255814,16,"Chris Owings","ARI",NA,"SS/OF",5,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,48,4100,39.0243902439024,16,"Ian Happ","CHC",NA,"2B/OF",2,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,49,3600,44.4444444444444,16,"Kike Hernandez","LAD",NA,"SS/OF",8,1,0,0,0,2,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,50,3500,42.8571428571429,15,"Kole Calhoun","LAA",NA,"OF",2,1,0,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,51,4200,35.7142857142857,15,"Brett Gardner","NYY",NA,"OF",1,1,0,0,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,52,4000,37.5,15,"Dee Gordon","MIA",NA,"2B",1,1,0,0,1,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,53,4200,35.7142857142857,15,"Robinson Cano","SEA",NA,"2B",3,1,0,0,1,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,54,3100,48.3870967741936,15,"Jon Jay","CHC",NA,"OF",9,2,0,1,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,55,4300,34.8837209302326,15,"Gregor Blanco","ARI",NA,"OF",1,1,0,1,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,10,4500,33.1111111111111,14.9,"Chad Bell","DET",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4.66666666666667,0,0,2,5,1,0
66,11,5100,27.6470588235294,14.1,"Ben Lively","PHI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,0,0,3,8,1,0
67,56,4800,29.1666666666667,14,"Jose Altuve","HOU",NA,"2B",2,1,0,0,0,3,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,57,2700,51.8518518518518,14,"Derek Norris","TB",NA,"C",9,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,58,3800,36.8421052631579,14,"Jordy Mercer","PIT",NA,"SS",8,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,59,3200,43.75,14,"Yadier Molina","STL",NA,"C",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,60,3000,46.6666666666667,14,"Jacob Marisnick","HOU",NA,"OF",9,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,61,3900,35.8974358974359,14,"Patrick Valaika","COL",NA,"2B/SS",9,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,62,4800,29.1666666666667,14,"DJ LeMahieu","COL",NA,"2B",2,2,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,63,4700,29.7872340425532,14,"Hernan Perez","MIL",NA,"3B/OF",3,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,64,3700,37.8378378378378,14,"Danny Valencia","SEA",NA,"1B",6,1,1,2,0,4,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,65,4400,31.8181818181818,14,"Matt Holliday","NYY",NA,"1B",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,12,4800,28.3333333333333,13.6,"Ty Blach","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6.66666666666667,0,0,3,7,2,0
78,13,7400,18.2432432432432,13.5,"Tyler Chatwood","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,2,5,4,1
79,14,5500,23.0909090909091,12.7,"Jose Urena","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,2,3,2,3
80,15,7300,16.5753424657534,12.1,"Mike Foltynewicz","ATL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,2,7,2,0
81,66,3400,35.2941176470588,12,"Lucas Duda","NYM",NA,"1B",5,1,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,67,4300,27.906976744186,12,"Brian McCann","HOU",NA,"C",4,0,0,1,0,3,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,68,2200,54.5454545454545,12,"Johan Camargo","ATL",NA,"3B",9,2,0,1,0,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,69,4100,29.2682926829268,12,"Christian Yelich","MIA",NA,"OF",3,2,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,70,3500,34.2857142857143,12,"Matt Joyce","OAK",NA,"OF",1,1,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,71,3300,36.3636363636364,12,"Reymond Fuentes","ARI",NA,"OF",6,1,1,1,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,72,2500,48,12,"Ryan Goins","TOR",NA,"2B/SS",9,0,0,1,0,3,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,16,6500,18.3846153846154,11.95,"Joe Musgrove","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5.66666666666667,0,0,5,6,2,0
89,17,9300,12.3655913978495,11.5,"Jason Vargas","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,0,0,3,8,2,0
90,18,5900,19.4915254237288,11.5,"Luis Perdomo","SD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,2,8,2,0
91,19,5600,19.9107142857143,11.15,"Christian Bergman","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.66666666666667,0,0,2,4,2,0
92,73,4600,23.9130434782609,11,"Mike Moustakas","KC",NA,"3B",6,0,0,3,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,74,2900,37.9310344827586,11,"Chad Pinder","OAK",NA,"2B/SS",2,1,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,75,3800,28.9473684210526,11,"Eduardo Escobar","MIN",NA,"SS/3B",6,1,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,20,6900,15.7971014492754,10.9,"Joe Ross","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,2,9,1,1
96,21,13500,8,10.8,"Robbie Ray","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5.33333333333333,0,0,4,8,4,0
97,76,4500,22.2222222222222,10,"Justin Bour","MIA",NA,"1B",5,0,0,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,77,2900,34.4827586206897,10,"Javier Baez","CHC",NA,"2B/SS",7,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,78,3600,27.7777777777778,10,"Adam Jones","BAL",NA,"OF",3,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,79,4500,22.2222222222222,10,"Brandon Drury","ARI",NA,"2B",6,0,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,80,3800,26.3157894736842,10,"Eric Sogard","MIL",NA,"2B/SS",1,0,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,81,2700,37.037037037037,10,"Troy Tulowitzki","TOR",NA,"SS",6,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,82,3200,31.25,10,"Yulieski Gurriel","HOU",NA,"1B",6,0,0,0,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,83,3100,32.258064516129,10,"Todd Frazier","NYY",NA,"3B",5,0,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,84,3700,27.027027027027,10,"Alex Avila","DET",NA,"C/1B",2,1,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,85,3200,31.25,10,"Yunel Escobar","LAA",NA,"3B",4,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,22,4200,21.7857142857143,9.15,"Nick Wittgren","MIA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,1,0,0
108,23,7000,12.9285714285714,9.05,"Archie Bradley","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,2,0,0
109,86,4500,20,9,"Lorenzo Cain","KC",NA,"OF",3,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,87,3900,23.0769230769231,9,"Nick Markakis","ATL",NA,"OF",3,0,0,2,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,88,4200,21.4285714285714,9,"Jackie Bradley","BOS",NA,"OF",7,0,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,24,5300,16.7924528301887,8.9,"Kyle Gibson","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6,0,0,3,8,3,0
113,25,4500,19.3333333333333,8.7,"Blake Wood","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,1,2,0
114,26,4100,20.1219512195122,8.25,"Fernando Rodney","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
115,27,7500,10.7333333333333,8.05,"David Price","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,0,0,3,8,3,1
116,89,3700,21.6216216216216,8,"Mallex Smith","TB",NA,"OF",1,0,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,90,4300,18.6046511627907,8,"Eddie Rosario","MIN",NA,"OF",7,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,91,4400,18.1818181818182,8,"Jarrod Dyson","SEA",NA,"OF",7,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,92,3900,20.5128205128205,8,"Ben Gamel","SEA",NA,"OF",1,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,93,4600,17.3913043478261,8,"Ender Inciarte","ATL",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,94,3700,21.6216216216216,8,"Melky Cabrera","CHW",NA,"OF",1,0,0,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,95,4400,18.1818181818182,8,"Cameron Maybin","LAA",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,96,4500,17.7777777777778,8,"Matt Carpenter","STL",NA,"1B",1,1,0,0,0,1,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,97,3600,22.2222222222222,8,"Cory Spangenberg","SD",NA,"3B/OF",6,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,98,3000,26.6666666666667,8,"Odubel Herrera","PHI",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,28,4100,19.2682926829268,7.9,"Craig Stammen","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
127,29,4600,17.1739130434783,7.9,"Yusmeiro Petit","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,0
128,30,4000,19.5,7.8,"George Kontos","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,2,0,0
129,31,4500,17,7.65,"Jim Johnson","ATL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,1,0
130,32,6400,11.484375,7.35,"James Shields","CHW",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5.66666666666667,0,0,3,7,1,1
131,33,5000,14.6,7.3,"Chad Green","NYY",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,2,0,0
132,34,12000,6.04166666666667,7.25,"Yu Darvish","TEX",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,0,0,5,8,1,1
133,99,4300,16.2790697674419,7,"Brandon Phillips","ATL",NA,"2B",2,0,0,1,0,3,1,0,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,100,2700,25.9259259259259,7,"Yolmer Sanchez","CHW",NA,"2B",9,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,101,3500,20,7,"Gorkys Hernandez","SF",NA,"OF",8,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,102,3200,21.875,7,"C.J. Cron","LAA",NA,"1B",6,0,0,0,1,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,103,3600,19.4444444444444,7,"Austin Barnes","LAD",NA,"C",7,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,104,5400,12.962962962963,7,"Aaron Judge","NYY",NA,"OF",3,0,0,1,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,35,4100,17.0731707317073,7,"Jorge de la Rosa","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,0,0,0
140,105,3100,22.5806451612903,7,"Carlos Beltran","HOU",NA,"OF",5,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,106,4000,17.5,7,"Joc Pederson","LAD",NA,"OF",1,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,107,4700,14.8936170212766,7,"Andrew Benintendi","BOS",NA,"OF",6,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,108,3100,22.5806451612903,7,"Erick Aybar","SD",NA,"SS",7,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,109,3100,22.5806451612903,7,"Nick Ahmed","ARI",NA,"SS",8,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,110,5300,13.2075471698113,7,"Cody Bellinger","LAD",NA,"1B/OF",4,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,111,4700,14.8936170212766,7,"Buster Posey","SF",NA,"C/1B",4,0,0,0,0,4,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,112,3300,21.2121212121212,7,"Arismendy Alcantara","CIN",NA,"2B/OF",7,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,113,5300,13.2075471698113,7,"Mookie Betts","BOS",NA,"OF",1,1,0,0,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,114,2200,31.8181818181818,7,"Ty Kelly","PHI",NA,"2B/OF",9,0,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,115,4000,17.5,7,"Manny Machado","BAL",NA,"3B",2,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,116,4600,15.2173913043478,7,"Nelson Cruz","SEA",NA,"OF",4,1,0,0,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,117,3900,17.9487179487179,7,"Rougned Odor","TEX",NA,"2B",5,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,118,3200,21.875,7,"Kurt Suzuki","ATL",NA,"C",6,1,0,0,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,119,4100,17.0731707317073,7,"Jose Abreu","CHW",NA,"1B",3,0,0,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
