"Aaron Judge_NYY","Cody Bellinger_LAD","Bryce Harper_WAS","Trea Turner_WAS","Mookie Betts_BOS","Corey Seager_LAD","Daniel Murphy_WAS","Charlie Blackmon_COL","Jose Ramirez_CLE","Xander Bogaerts_BOS","Nolan Arenado_COL","Gary Sanchez_NYY","Ryan Zimmerman_WAS","Anthony Rizzo_CHC","Edwin Encarnacion_CLE","Anthony Rendon_WAS","Kris Bryant_CHC","Francisco Lindor_CLE","Brett Gardner_NYY","Justin Turner_LAD","Carlos Gomez_TEX","Mike Trout_LAA","Jose Abreu_CWS","Ian Happ_CHC","Michael Brantley_CLE","Lonnie Chisenhall_CLE","Matt Holliday_NYY","Joc Pederson_LAD","Avisail Garcia_CWS","Cameron Maybin_LAA","Chris Taylor_LAD","Todd Frazier_CWS","Aaron Hicks_NYY","Andrew Benintendi_BOS","Adam Eaton_WAS","Elvis Andrus_TEX","Nomar Mazara_TEX","Yasmani Grandal_LAD","Michael Taylor_WAS","Ian Desmond_COL","Adrian Beltre_TEX","Bradley Zimmer_CLE","Didi Gregorius_NYY","Matt Davidson_CWS","Jackie Bradley_BOS","Adrian Gonzalez_LAD","Addison Russell_CHC","Buster Posey_SF","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Miguel Sano_MIN","Eric Young_LAA","Kike Hernandez_LAD","Andrelton Simmons_LAA","Ben Zobrist_CHC","Brian Goodwin_WAS","Joe Panik_SF","Jason Kipnis_CLE","Brian Dozier_MIN","Yasiel Puig_LAD","Ryan Raburn_WAS","Adam Lind_WAS","Mark Reynolds_COL","David Dahl_COL","Shin-Soo Choo_TEX","Carlos Santana_CLE","Joey Gallo_TEX","Yoan Moncada_CWS","Joe Mauer_MIN","Hanley Ramirez_BOS","Dustin Pedroia_BOS","Eddie Rosario_MIN","Albert Pujols_LAA","Yunel Escobar_LAA","Austin Barnes_LAD","Jayson Werth_WAS","Willson Contreras_CHC","Javier Baez_CHC","Denard Span_SF","Eduardo Nunez_SF","Brandon Belt_SF","Mike Napoli_TEX","Tyler Naquin_CLE","Delino DeShields_TEX","Chris Carter_NYY","Greg Bird_NYY","Sandy Leon_BOS","Martin Maldonado_LAA","Luis Valbuena_LAA","Kole Calhoun_LAA","Peter O'Brien_LAD","Kyle Schwarber_CHC","Carlos Gonzalez_COL","Trevor Story_COL","Austin Jackson_CLE","Tyler Saladino_CWS","Mitch Moreland_BOS","Eduardo Escobar_MIN","Kennys Vargas_MIN","Jorge Polanco_MIN","Logan Forsythe_LAD","Jason Heyward_CHC","DJ LeMahieu_COL","Abraham Almonte_CLE","Jurickson Profar_TEX","Francisco Mejia_CLE","Bobby Bradley_CLE","Melky Cabrera_CWS","Yolmer Sanchez_CWS","Alen Hanson_CWS","Rob Refsnyder_NYY","Chris Young_BOS","Robbie Grossman_MIN","Max Kepler_MIN","Chase Utley_LAD","Franklin Gutierrez_LAD","Jefry Marte_LAA","CJ Cron_LAA","Robinson Chirinos_TEX","Brandon Guyer_CLE","Rougned Odor_TEX","Ronald Guzman_TEX","Greg Allen_CLE","Chase Headley_NYY","Mason Williams_NYY","Tyler Austin_NYY","Jhonny Peralta_BOS","Chris Gimenez_MIN","Brock Holt_BOS","Trayce Thompson_LAD","Hunter Pence_SF","Gerardo Parra_COL","Jonathan Lucroy_TEX","Byron Buxton_MIN","Danny Espinosa_LAA","Andrew Toles_LAD","Willie Calhoun_LAD","Mark Zagunis_CHC","Christian Arroyo_SF","Pete Kozma_TEX","Erik Gonzalez_CLE","Brett Nicholas_TEX","Jared Hoying_TEX","Charlie Tilson_CWS","Adam Engel_CWS","Tim Anderson_CWS","Rob Segedin_LAD","Alex Verdugo_LAD","Stephen Drew_WAS","Albert Almora_CHC","Nick Hundley_SF","Brandon Crawford_SF","Pat Valaika_COL","Yan Gomes_CLE","Giovanny Urshela_CLE","Ryan Rua_TEX","Andy Ibanez_TEX","Gleyber Torres_NYY","Daniel Palka_MIN","Andre Ethier_LAD","Cliff Pennington_LAA","Miguel Montero_CHC","Jon Jay_CHC","Matt Wieters_WAS","Gorkys Hernandez_SF","Stephen Cardullo_COL","Raimel Tapia_COL","Kelby Tomlinson_SF","Austin Slater_SF","Yandy Diaz_CLE","Pablo Sandoval_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Scott Van Slyke_LAD","Ben Revere_LAA","David Fletcher_LAA","Jeimer Candelario_CHC","Dustin Garneau_COL","Roberto Perez_CLE","Hanser Alberto_TEX","Austin Romine_NYY","Leury Garcia_CWS","Ronald Torreyes_NYY","Jacob May_CWS","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Sam Travis_BOS","Tom Murphy_COL","Orlando Calixte_SF","Drew Stubbs_TEX","Cody Asche_CWS","Willy Garcia_CWS","Josh Rutledge_BOS","Shane Robinson_LAA","Chris Heisey_WAS","Wilmer Difo_WAS","Tommy La Stella_CHC","Aaron Hill_SF","Jarrett Parker_SF","Jordan Patterson_COL","Geovany Soto_CWS","Kyle Higashioka_NYY","Kevan Smith_CWS","Jason Castro_MIN","Christian Vazquez_BOS","Carlos Perez_LAA","Nolan Fontana_LAA","Pedro Severino_WAS","Conor Gillaspie_SF","Alexi Amarista_COL","Tony Wolters_COL","Mac Williamson_SF","Ehire Adrianza_MIN","Deven Marrero_BOS","Rafael Bautista_WAS","Justin Ruggiano_SF","Daniel Robertson_CLE","Drew Robinson_TEX","Omar Narvaez_CWS","Mike Freeman_LAD","Jose Lobaton_WAS","Michael Morse_SF","Ryan Hanigan_COL","Cristhian Adames_COL","Juan Graterol_LAA","Tim Federowicz_SF","Brett Eibner_LAD","Grant Green_CWS","Zack Collins_CWS","Tzu-Wei Lin_BOS","Eloy Jimenez_CHC","Chris Marrero_SF","Ryder Jones_SF"
0,0,0,0,0,0,0,9.51398601398601,0,0,72.3968456947997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6650055370986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8407103825137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33176691729323,10.9756862745098,0,0,0,0,0,0,0,0,10.7631701631702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6633064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6090909090909,0,0,0,0,0,0,0,0,0,0,0,0,14.05,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5384615384615,-1.87692307692308,0,0,0,0,0,0,0,0,0,0,0,20.3392857142857,0,0,0,0,0,0,0,0,0,0
31.6970310391363,0,0,0,0,0,0,0,0,0,0,100.643902439024,0,0,0,0,0,0,3.65654520917679,0,0,0,0,0,0,0,31.4932432432432,0,0,0,0,0,18.179435483871,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,-9.85238095238095,35.559379217274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.005291005291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33155080213904,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0833333333333,0,1.24285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25.6775510204082,13.3670212765957,0,0,10.9019607843137,0,0,0,0,0,81.4337662337662,0,0,-1.98470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58571428571429,0,0,0,18.8519163763066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34615384615385,0,0,0,0,58.25,-19.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83033033033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1103368176539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.1666666666667,21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.4945054945055,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,67.2054433713784,0,0,14.7780337941628,0,0,0,0,0,0,18.1264367816092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87491264849755,0,0,0,0,0,0,0,5.12458471760797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2382053654024,1.03869047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15686274509804,0,0,0,0,0,0,0,0,0,26.3690476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15913978494624,0,0,0,0,0,0,0,0,0,0,0,6.52380952380952,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22.2010520163647,0,0,0,0,0,69.9206349206349,0,0,-5.77154944473823,0,0,0,0,0,0,3.66860465116279,-9.09536541889483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0735294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44782608695652,0,0,0,0,0,0,0,4.76062467997952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8.52873563218391,0,0,0,0,0,0,0,0,5.69264069264069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,21.7955865272938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0952380952381,0,0,0,0,0,0,0,0,-8.7952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.1279461279461,-9.41959183673469,0,0,13.5296296296296,0,0,0,0,0,-1.98470588235294,0,0,128.471038251366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1625,0,0,0,18.4924242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6428571428571,0,0,0,0,-18.4,0.966666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9878183831672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3,-6.48076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0392156862745,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14.7780337941628,0,0,76.6538461538462,0,0,0,0,0,0,31.6125356125356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6491291727141,0,0,0,0,0,0,0,17.4738675958188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1606765327696,9.3691026827012,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53486394557823,0,0,0,0,0,0,0,0,0,18.6063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,17.771164021164,0,0,0,0,0,0,0,0,0,0,0,21.2380952380952,11.1292307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.01857923497268,0,0,0,0,0,-5.77154944473823,0,0,61.6875,0,0,0,0,0,0,7.33623188405797,6.53361344537815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8439716312057,0,0,0,0,0,0,0,-0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,-20.0206896551724,0,0,0,0,0,0,0,0,24.6471861471861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,-2.72148394241417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1047619047619,0,0,0,0,0,0,0,0,13.9177489177489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07670454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.5411373260738,0,0,0,0,0,0,0,0,0,0,3.65654520917679,0,0,0,0,0,0,71.1857923497268,0,0,0,0,0,0,0,15.0196078431373,0,0,0,0,0,15.8769230769231,0,0,0,0,0,0,0,0,0,7.8985200845666,0,0,0,0,0,-10.14,4.47311513734658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.99529411764706,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52380952380952,0,-4.71264367816092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.9425287356322,0,0,0,2.525,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6133209990749,0,0,0,0,0,0,0,6.14417989417989,0,0,19.9873188405797,0,0,0,0,0,0,0.540998217468806,0,0,0,0,0,0,0,9.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55494505494505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9035087719298,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5238095238095,10.8472222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3467230443975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31395348837209,14.7154654654655,0,0,0,32.1785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20981507823613,0,-8.62304409672831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46153846153846,0,25.9347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7125,0,25.7600422832981,0,0,0,0,0,0,0,0,0,0,0,-1.52413793103448,0,0,0,0,0,0,-6.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5264270613108,0,0,0,0,0,0,0,10.7924369747899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81906906906907,2.6551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80714285714286,6.43406593406593,0.496153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3116883116883,11.0584795321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.875,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8545826932924,0,0,0,0,0,13.9562146892655,0,0,2.37699564586357,0,0,0,0,0,0,0,0,0,0,0,25.4966183574879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625,0,0,0,0,0,0,0,0,0,0,0,22.5710111046172,10.6268472906404,47.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.8055555555556,4.46464646464646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2682926829268,0,1.98214285714286,0,0,0,0,0,0,0,16.8076923076923,8.00416666666667,0,0,0,0,0,0,0,0,-12.8055555555556,0,2.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5731182795699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,18.1264367816092,0,0,31.6125356125356,0,0,0,0,0,0,72.4258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8357142857143,0,0,0,0,0,0,0,1.57051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2894736842105,-5.41125541125541,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3190476190476,0,0,0,0,0,0,0,0,0,11.2022058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,-5.79545454545455,11.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.1075757575758,0,0,0,0,0,3.66860465116279,0,0,7.33623188405797,0,0,0,0,0,0,41.427382053654,-9.18840579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0966386554622,0,0,0,0,0,0,0,6.98011100832562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9.10833333333333,0,0,0,0,0,0,0,0,17.7190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.25,0,0,0,0,0,0,0,0,0,0,0,0,1.29435483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51388888888889,0,0,0,0,0,0,0,0,19.0761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05928853754941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16.2405303030303,0,0,0,0,0,-9.09536541889483,0,0,6.53361344537815,0,0,0,0,0,0,-9.18840579710145,55.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44505494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4002463054187,0,0,0,0,0,0,0,25.3991596638655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4821428571429,0,0,0,0,0,0,0,0,8.90952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19021739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4409701928697,0,0,0,0,0,0,0,0,0,0,31.4932432432432,0,0,0,0,0,0,15.0196078431373,0,0,0,0,0,0,0,67.0901639344262,0,0,0,0,0,7.90420819490587,0,0,0,0,0,0,0,0,0,13.063122923588,0,0,0,0,0,19.3888888888889,24.1751412429379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19203413940256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06862745098039,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.02173913043478,0,0.5997150997151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-12.7489177489177,0,0,0,22.0379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14417989417989,0,0,0,0,0,0,0,45.5222816399287,0,0,17.1754385964912,0,0,0,0,0,0,10.7672413793103,0,0,0,0,0,0,0,14.7820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.714285714285714,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9562146892655,0,0,0,0,0,88.0010928961749,0,0,27.8541176470588,0,0,0,0,0,0,0,0,0,0,0,27.4454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7572463768116,0,0,0,0,0,0,0,0,0,0,0,5.79981203007519,10.8571428571429,-25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6944444444444,23.8722786647315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63589743589744,0,0.333333333333333,0,0,0,0,0,0,0,15.5384615384615,39.4725274725275,0,0,0,0,0,0,0,0,44.0444444444444,0,5.22510822510823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02463054187192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7924369747899,0,0,0,0,0,0,0,83.7243506493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.54545454545455,0,14.6503246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87287414965986,8.29284750337382,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49130434782609,21.5,12.8163650075415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15714285714286,5.45098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8765227021041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.280303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.805555555555556,0,0,0,0,0,0,0,0
