"Jose Altuve_HOU","Carlos Correa_HOU","Ryan Braun_MIL","George Springer_HOU","Michael Brantley_CLE","Joey Votto_CIN","Edwin Encarnacion_CLE","Eric Thames_MIL","Carlos Santana_CLE","Francisco Lindor_CLE","Jason Kipnis_CLE","Jonathan Villar_MIL","Alex Bregman_HOU","Billy Hamilton_CIN","Evan Gattis_HOU","Adam Duvall_CIN","Carlos Beltran_HOU","Todd Frazier_CWS","Jose Ramirez_CLE","Josh Reddick_HOU","Jose Abreu_CWS","Jose Peraza_CIN","Norichika Aoki_HOU","Scooter Gennett_CIN","Keon Broxton_MIL","Scott Schebler_CIN","Phillip Ervin_CIN","Brian McCann_HOU","Eugenio Suarez_CIN","Domingo Santana_MIL","Yuli Gurriel_HOU","Derek Fisher_HOU","Melky Cabrera_CWS","Lorenzo Cain_KC","Zack Cozart_CIN","Tyler Naquin_CLE","Eric Hosmer_KC","Arismendy Alcantara_CIN","Travis Shaw_MIL","Hernan Perez_MIL","Alex Gordon_KC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Salvador Perez_KC","Tim Anderson_CWS","Orlando Arcia_MIL","Marwin Gonzalez_HOU","Brandon Guyer_CLE","Bradley Zimmer_CLE","Brandon Moss_KC","Jorge Soler_KC","Nick Franklin_MIL","Jesse Winker_CIN","Tyler Saladino_CWS","Whit Merrifield_KC","Matt Davidson_CWS","Peter O'Brien_KC","Jesus Aguilar_MIL","Yan Gomes_CLE","Austin Jackson_CLE","Cheslor Cuthbert_KC","Alcides Escobar_KC","Avisail Garcia_CWS","Jake Marisnick_HOU","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Devin Mesoraco_CIN","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Giovanny Urshela_CLE","Jorge Bonifacio_KC","Tucker Barnhart_CIN","Yandy Diaz_CLE","Charlie Tilson_CWS","Manny Pina_MIL","Ryan O'Hearn_KC","Jett Bandy_MIL","Roberto Perez_CLE","Terrance Gore_KC","Patrick Kivlehan_CIN","Christian Colon_KC","Leury Garcia_CWS","Jacob May_CWS","Michael Martinez_CLE","Cody Asche_CWS","Geovany Soto_CWS","Omar Narvaez_CWS","Raul Mondesi_KC","Willy Garcia_CWS","Yolmer Sanchez_CWS","Stuart Turner_CIN","Kevan Smith_CWS","Drew Butera_KC","Zack Collins_CWS"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-23.8074950664925,0,0,0,0,-14.7579673472257,0,0,0,72.3052631578947,0,0,0,0,0,0,0,0,0,0,0,0,19.2091273454235,0,0,0,0,-11.2265137382948,0,0,0,0,0,0,0,0,-6.65955583020964,46.1661024169877,0,0,0,0,0,5.26395428986384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1139311005208,0,3.45909586238009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7875197812596,0.891629103122815,0,12.1926638038135,0,0,0,0,0,0,0,0,18.4705882352941,0,-3.20638325330491,0,4.52642809995832,0,0,22.3424482973243,0,0,15.5651243818596,0,0,0,0,-4.43508258961176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.3904227122695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.14914605192691,0,0,0,0,0,0,0,41.4117647058824,0,9.25681841046229,0,0,0,0,0,17.2471943082275,0,0,0,10.8555028293208,0,0,23.3123093634537,0,0,0,0,0,-0.447862131558531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.14615506533029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.94577881722622,-13.2243380096103,0,13.6665118788613,0,0,0,0,0,0,0,0,-3.20638325330491,0,44.0555555555556,0,-5.68977273790499,0,0,7.29939587206936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24.4335939351486,0,0,0,0,0,0,0,9.25681841046229,0,90.8496732026144,0,0,0,0,0,41.0290629462211,0,0,0,-1.70793816916218,0,0,16.0363156803144,0,0,0,0,0,5.36047441198604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90631089024923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0979603175553876,0.443850512955057,0,1.52099748115865,0,0,0,0,0,0,0,0,4.52642809995832,0,-5.68977273790499,0,31,0,0,7.58835514654281,0,0,3.93280703229238,0,0,0,0,-3.686157775274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235883716428986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0111111111111,0,0,22.6151591998367,0,0,0,0,0,0,0,0,0,0,0,10.3386483584865,0,0,0,0,0,0,0,0,0,0,0,21.53163446754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8074813347426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.0384997584521,0,47.6738828564933,0,66.0743424851364,6.25026425013296,0,0,0,0,0,0,0,0,147.450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.30079899727036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8324992193419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4240720071365,-1.35908266263429,0,-28.3773854906067,0,0,0,0,0,0,0,0,22.3424482973243,0,7.29939587206936,0,7.58835514654281,0,0,86.0659340659341,0,0,4.91076548259466,0,0,0,0,-37.8132565793173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.1006459267322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6151591998367,0,0,30.4625,0,0,0,0,0,0,0,0,0,0,0,17.4337330330026,0,0,0,0,0,0,0,0,0,0,0,21.0441844937621,0,0,0,0,0,0,0,0,0.543337392733764,0,0,0,0,0,0,0,0,1.33424824197799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87378884629003,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.9238815735566,0,0,0,0,0,0,0,17.2471943082275,0,41.0290629462211,0,0,0,0,0,47.9084967320261,0,0,0,-17.9021184723663,0,0,26.2213106821364,0,0,0,0,0,-4.46117058107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9672253231573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.7025632533356,-5.43908306809437,0,2.74023525875269,0,0,0,0,0,0,0,0,15.5651243818596,0,0,0,3.93280703229238,0,0,4.91076548259466,0,0,49.4242424242424,0,0,0,0,13.4222270132694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-23.0035089241864,0,0,0,0,-22.0696413646959,0,0,0,19.2091273454235,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0.313690824790689,0,0,0,0,0,0,0,0,-10.4556407972991,0,0,0,0,0,0,-11.1727792730925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11505679205467,0,-3.4100364004503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.96563561003272,0,0,0,0,0,0,0,10.8555028293208,0,-1.70793816916218,0,0,0,0,0,-17.9021184723663,0,0,0,62.8529411764706,0,0,6.32040645257181,0,0,0,0,0,33.7955616812612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95157015725659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2260675852165,-4.13615787187782,0,-14.0764463058523,0,0,0,0,0,0,0,0,-4.43508258961176,0,0,0,-3.686157775274,0,0,-37.8132565793173,0,0,13.4222270132694,0,0,0,0,33.5151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.23207892202615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33.1834248726884,0,0,0,0,0,0,0,23.3123093634537,0,16.0363156803144,0,0,0,0,0,26.2213106821364,0,0,0,6.32040645257181,0,0,86.2352941176471,0,0,0,0,0,-2.66346296315693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29200474104543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.8712650968354,0,0,0,0,15.3923379934179,0,0,0,-11.2265137382948,0,0,0,0,0,0,0,0,0,0,0,0,0.313690824790689,0,0,0,0,34.7333333333333,0,0,0,0,0,0,0,0,-13.8557133998393,0,0,0,0,0,0,-10.8379734096267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69729086740987,0,10.973541071194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3386483584865,0,0,17.4337330330026,0,0,0,0,0,0,0,0,0,0,0,17.8974358974359,0,0,0,0,0,0,0,0,0,0,0,16.0625537586588,0,0,0,0,0,0,0,0,15.4364190651944,0,0,0,0,0,0,0,0,1.57372494821976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18420100295387,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1102941176471,0,0,3.48715645538089,0,0,0,-0.64566135145585,0,0,3.84186339445538,0,0,0,0,0,-16.3928378356772,0,0,0,0,0,0,0,0,0,0,0,0.590070389104426,0,0,-12.589084860186,-2.83543546384501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8668044820166,0,0,0,0,0,0
0,0,0,0,0,11.3827177083168,0,0,0,0,0,0,0,-0.447862131558531,0,5.36047441198604,0,0,0,0,0,-4.46117058107527,0,0,0,33.7955616812612,0,0,-2.66346296315693,0,0,0,0,0,37.1102941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86669087263893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48715645538089,0,0,13.4771241830065,0,0,0,4.47681014345963,0,0,9.31880686521972,0,0,0,0,0,3.67060396751059,0,0,0,0,0,0,0,0,0,0,0,0.40586183487177,0,0,2.73898437033355,-0.616385873293874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547443703752253,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-21.3988240148746,0,0,0,0,13.7760546193386,0,0,0,-6.65955583020964,0,0,0,0,0,0,0,0,0,0,0,0,-10.4556407972991,0,0,0,0,-13.8557133998393,0,0,0,0,0,0,0,0,78.8421052631579,-8.2752258559867,0,0,0,0,0,21.1890714766198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.6161059317543,0,-12.76886854129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-33.5336841806218,0,0,0,0,112.14400981492,0,0,0,46.1661024169877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2752258559867,205.733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64566135145585,0,0,4.47681014345963,0,0,0,14.1437908496732,0,0,11.916661978893,0,0,0,0,0,11.2333781916349,0,0,0,0,0,0,0,0,0,0,0,2.32718370265435,0,0,3.80802916562533,-1.65311932228751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795303974832042,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84186339445538,0,0,9.31880686521972,0,0,0,11.916661978893,0,0,38.7958333333333,0,0,0,0,0,10.8324374147316,0,0,0,0,0,0,0,0,0,0,0,7.53590310113298,0,0,20.5450984800606,11.1277029310605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97917087078235,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53163446754,0,0,21.0441844937621,0,0,0,0,0,0,0,0,0,0,0,16.0625537586588,0,0,0,0,0,0,0,0,0,0,0,39.1238095238095,0,0,0,0,0,0,0,0,26.668211629861,0,0,0,0,0,0,0,0,6.07240145624136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5632508413912,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.499408755763838,0,0,0,0,16.6685145721892,0,0,0,5.26395428986384,0,0,0,0,0,0,0,0,0,0,0,0,-11.1727792730925,0,0,0,0,-10.8379734096267,0,0,0,0,0,0,0,0,21.1890714766198,0,0,0,0,0,0,21.0359477124183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12271243147645,0,-3.59520417922994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.7252225560533,-9.33836929263083,0,30.0532681776179,0,0,0,0,0,0,0,0,-15.3904227122695,0,0,0,0.235883716428986,0,0,-12.1006459267322,0,0,0,0,0,0,0,-7.23207892202615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3928378356772,0,0,3.67060396751059,0,0,0,11.2333781916349,0,0,10.8324374147316,0,0,0,0,0,35.9615384615385,0,0,0,0,0,0,0,0,0,0,0,0.478939959205328,0,0,29.2162199967828,11.2140262923084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.85562289535801,0,0,0,0,0,0
