"Anthony Rizzo_CHC","Edwin Encarnacion_CLE","Bradley Zimmer_CLE","AJ Pollock_ARI","Michael Brantley_CLE","Carlos Santana_CLE","Gregor Blanco_ARI","Paul Goldschmidt_ARI","Travis Shaw_MIL","JD Martinez_ARI","Kris Bryant_CHC","Francisco Lindor_CLE","Jose Ramirez_CLE","Eric Thames_MIL","Willson Contreras_CHC","Jake Lamb_ARI","Ryan Braun_MIL","Ian Happ_CHC","Jason Kipnis_CLE","Ben Zobrist_CHC","Domingo Santana_MIL","Kyle Schwarber_CHC","David Peralta_ARI","Manny Pina_MIL","Tommy Pham_STL","Paul DeJong_STL","Keon Broxton_MIL","Javier Baez_CHC","Francisco Mejia_CLE","Jonathan Villar_MIL","Albert Almora_CHC","Victor Caratini_CHC","Daniel Descalso_ARI","Randal Grichuk_STL","Stephen Piscotty_STL","Aledmys Diaz_STL","Austin Jackson_CLE","Jose Abreu_CWS","Matt Davidson_CWS","Jon Jay_CHC","Orlando Arcia_MIL","Addison Russell_CHC","Avisail Garcia_CWS","Yoan Moncada_CWS","Yadier Molina_STL","Dexter Fowler_STL","Jedd Gyorko_STL","Yasmany Tomas_ARI","Hernan Perez_MIL","Jesus Aguilar_MIL","Yan Gomes_CLE","Matt Carpenter_STL","Stephen Vogt_MIL","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Alen Hanson_CWS","Bobby Bradley_CLE","Kolten Wong_STL","Jason Heyward_CHC","Brandon Guyer_CLE","Greg Allen_CLE","Chris Iannetta_ARI","Chris Owings_ARI","Eric Sogard_MIL","Jeimer Candelario_CHC","Mark Zagunis_CHC","Erik Gonzalez_CLE","Rey Fuentes_ARI","Brandon Drury_ARI","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Melky Cabrera_CWS","Willy Garcia_CWS","Chris Herrmann_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Tommy La Stella_CHC","Charlie Tilson_CWS","Lewis Brinson_MIL","Jacob Nottingham_MIL","Giovanny Urshela_CLE","Tim Anderson_CWS","Yandy Diaz_CLE","Jose Martinez_STL","Socrates Brito_ARI","Harrison Bader_STL","Tyler Saladino_CWS","Corey Ray_MIL","Roberto Perez_CLE","Leury Garcia_CWS","Yolmer Sanchez_CWS","Jacob May_CWS","Brett Phillips_MIL","Tyler Naquin_CLE","Omar Narvaez_CWS","Cody Asche_CWS","Adam Engel_CWS","Jeff Mathis_ARI","Greg Garcia_STL","Magneuris Sierra_STL","Yadiel Rivera_MIL","Jett Bandy_MIL","Michael Reed_MIL","Geovany Soto_CWS","Michael Martinez_CLE","Daniel Robertson_CLE","Carson Kelly_STL","Ryan Cordell_MIL","Eric Fryer_STL","Luke Voit_STL","Jack Reinheimer_ARI","Ildemaro Vargas_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Grant Green_CWS","Kevan Smith_CWS","Zack Collins_CWS","Alex Mejia_STL"
15.2623803009576,0,0,0,0,0,0,0,0,0,78.7455590386625,0,0,0,6.09754224270353,0,0,13.5655391120507,0,9.2280701754386,0,-2.46366120218579,0,0,0,0,0,6.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1476982097187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4841353781068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7.04500683994528,0,0,9.80931677018634,-1.14495798319328,0,0,0,0,0,57.7208489388265,2.72010943912449,0,0,0,0,0,17.7398669086509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911475409836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29.4212459594475,0,0,20.3222506393862,21.7392351701295,0,0,0,0,0,2.72010943912449,87.7396418070035,0,0,0,0,0,4.95676691729323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52337814143776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19.2504389815628,0,0,0,0,82.3943524829601,0,0,18.75106685633,0,0,0,-2.05673076923077,0,0,20.7961538461538,0,0,0.289171203871748,0,0,0.887880986937591,0,0,0,0,0,0,0,0,0,0,0.678674948240166,0,0,0,0,0,0,0,21.2714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.4253731343284,0,0,0,0,0,0,0,0,0,6.09754224270353,0,0,0,61.8034953111679,0,0,5.07563025210084,0,15.9617940199336,0,-0.871212121212121,0,0,0,0,0,-9.44074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,15.512443438914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9643848288622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.27297895902547,0,0,0,-0.0296712109061748,0,0,0,0,0,0,0,70.9887667887668,0,0,0,0,0,0,22.7532091097309,0,0,0,0,0,0,0,0,0,-17.8230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.99567567567568,0,0,0,0,0,12.8467908902692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.81025641025641,0,0,0,0,18.75106685633,0,0,76.3768115942029,0,0,0,15.8605974395448,0,0,13.1666666666667,0,0,-10.951724137931,0,0,-9.31231231231231,0,0,0,0,0,0,0,0,0,0,4.8250276854928,0,0,0,0,0,0,0,-0.231666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7733843537415,0,0,0,0,0,0,0,0,0,13.5655391120507,0,0,0,5.07563025210084,0,0,78.2551020408163,0,2.8102766798419,0,19.8758620689655,0,0,0,0,0,3.6628733997155,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0053475935829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937321937321937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.63636363636364,0,0,12.2880549682875,13.2171052631579,0,0,0,0,0,17.7398669086509,4.95676691729323,0,0,0,0,0,63.5558153126826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47735191637631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64337568058076,0,0,0,0,0,0,0,0,0,9.2280701754386,0,0,0,15.9617940199336,0,0,2.8102766798419,0,46.9984875983061,0,-5.30724637681159,0,0,0,0,0,-5.7823613086771,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2309725158562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3829787234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.187577639751553,0,0,0,0,-2.05673076923077,0,0,15.8605974395448,0,0,0,56.5420252438325,0,0,4.37777777777778,0,0,-2.50644841269841,0,0,5.05868118572293,0,0,0,0,0,0,0,0,0,0,-0.684360730593607,0,0,0,0,0,0,0,-1.72222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6309523809524,0,0,0,0,0,0,0,0,0,-2.46366120218579,0,0,0,-0.871212121212121,0,0,19.8758620689655,0,-5.30724637681159,0,62.3663461538462,0,0,0,0,0,10.219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25265700483092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26998491704374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.8010510510511,0,0,0,17.8345755693582,0,0,0,0,0,0,0,22.7532091097309,0,0,0,0,0,0,70.574787115883,0,0,0,0,0,0,0,0,0,-20.6486486486486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225988700564972,0,0,0,0,0,30.3448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.0666666666667,0,0,0,0,20.7961538461538,0,0,13.1666666666667,0,0,0,4.37777777777778,0,0,49.3434661076171,0,0,6.02402402402402,0,0,25.1840336134454,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,20.7833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.2739375320021,8.19686411149826,0,0,0,0,0,0,0,-3.53978494623656,-0.649014778325123,-10.7460317460317,0,0,0,0,0,0,0,0,4.68156862745098,0.65015015015015,22.0829562594268,0,0,0,0,7.30308529945554,0,0,0,0,0,9.39692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19686411149826,61.4652173913043,0,0,0,0,0,0,0,-1.13157894736842,-17.0502645502646,-4.64327485380117,0,0,0,0,0,0,0,0,5.07894736842105,20.6752136752137,7.71996996996997,0,0,0,0,8.20034843205575,0,0,0,0,0,5.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.7172131147541,0,0,0,0,0.289171203871748,0,0,-10.951724137931,0,0,0,-2.50644841269841,0,0,6.02402402402402,0,0,73.483372456964,0,0,9.9030612244898,0,0,0,0,0,0,0,0,0,0,6.50769230769231,0,0,0,0,0,0,0,3.93882978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81564364876385,0,0,0,0,0,0,0,0,0,6.03125,0,0,0,-9.44074074074074,0,0,3.6628733997155,0,-5.7823613086771,0,10.219512195122,0,0,0,0,0,69.2816901408451,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7937925170068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52090592334495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.335148215366,0,0,0,0,0.887880986937591,0,0,-9.31231231231231,0,0,0,5.05868118572293,0,0,25.1840336134454,0,0,9.9030612244898,0,0,60.081650570676,0,0,0,0,0,0,0,0,0,0,-1.44392230576441,0,0,0,0,0,0,0,10.7075757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7.94117647058824,0,0,0,5.68585858585859,0,0,0,0,0,0,0,-17.8230769230769,0,0,0,0,0,0,-20.6486486486486,0,0,0,0,0,0,0,0,0,42.1276595744681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11948790896159,0,0,0,0,0,-10.4308712121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53978494623656,-1.13157894736842,0,0,0,0,0,0,0,61.711581920904,3.65435606060606,11.9736842105263,0,0,0,0,0,0,0,0,0.69683257918552,-4.02857142857143,-4.55265700483092,0,0,0,0,3.1421568627451,0,0,0,0,0,2.43168168168168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.649014778325123,-17.0502645502646,0,0,0,0,0,0,0,3.65435606060606,40.4944476914085,-4.75913621262458,0,0,0,0,0,0,0,0,5.68223866790009,7.71987315010571,3.00757575757576,0,0,0,0,-3.41799709724238,0,0,0,0,0,-5.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7460317460317,-4.64327485380117,0,0,0,0,0,0,0,11.9736842105263,-4.75913621262458,52.9759424603175,0,0,0,0,0,0,0,0,1.59724238026125,-4.43450980392157,12.2938775510204,0,0,0,0,16.8884711779449,0,0,0,0,0,1.07478991596639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6863897596656,11.6811188811189,0,0,0,7.35190670122177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4503729202524,0,0,0,0,0,0,0,0,0,0,0,3.86385964912281,0,0,0,0,0,0,0,0,6.59147869674185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6811188811189,62.9574853007689,0,0,0,23.9936479128857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35367063492063,0,0,0,0,0,0,0,0,0,0,0,16.280701754386,0,0,0,0,0,0,0,0,0.962121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
