"Anthony Rizzo_CHC","Mookie Betts_BOS","Kris Bryant_CHC","Joey Votto_CIN","Nelson Cruz_SEA","Edwin Encarnacion_CLE","Kyle Schwarber_CHC","Robinson Cano_SEA","Francisco Lindor_CLE","Michael Brantley_CLE","Carlos Santana_CLE","Jose Ramirez_CLE","Jean Segura_SEA","Hanley Ramirez_BOS","Jason Kipnis_CLE","Kyle Seager_SEA","Mitch Haniger_SEA","Dexter Fowler_STL","Ben Zobrist_CHC","Matt Carpenter_STL","Jedd Gyorko_STL","Xander Bogaerts_BOS","Jackie Bradley_BOS","Danny Valencia_SEA","Adam Duvall_CIN","Dustin Pedroia_BOS","Aledmys Diaz_STL","Billy Hamilton_CIN","Stephen Piscotty_STL","Taylor Motter_SEA","Leonys Martin_SEA","Javier Baez_CHC","Andrew Benintendi_BOS","Willson Contreras_CHC","Addison Russell_CHC","Jarrod Dyson_SEA","Jose Peraza_CIN","Randal Grichuk_STL","Pablo Sandoval_BOS","Ben Gamel_SEA","Scooter Gennett_CIN","Scott Schebler_CIN","Phillip Ervin_CIN","Mitch Moreland_BOS","Eugenio Suarez_CIN","Jason Heyward_CHC","Yadier Molina_STL","Zack Cozart_CIN","Brock Holt_BOS","Albert Almora_CHC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Guillermo Heredia_SEA","Arismendy Alcantara_CIN","Miguel Montero_CHC","Jon Jay_CHC","Mike Zunino_SEA","Shawn O'Malley_SEA","Brandon Guyer_CLE","Bradley Zimmer_CLE","Jhonny Peralta_STL","Carlos Ruiz_SEA","Tyler Naquin_CLE","Matt Adams_STL","Ian Happ_CHC","Chris Young_BOS","Matt Szczur_CHC","Yan Gomes_CLE","Austin Jackson_CLE","Kolten Wong_STL","Jesse Winker_CIN","Tommy La Stella_CHC","Chase d'Arnaud_BOS","Giovanny Urshela_CLE","Harrison Bader_STL","Sandy Leon_BOS","Marco Hernandez_BOS","Steve Selsky_BOS","Daniel Vogelbach_SEA","Mike Freeman_SEA","Yandy Diaz_CLE","Jose Martinez_STL","Devin Mesoraco_CIN","Greg Garcia_STL","Christian Vazquez_BOS","Josh Rutledge_BOS","Deven Marrero_BOS","Roberto Perez_CLE","Tucker Barnhart_CIN","Carson Kelly_STL","Michael Martinez_CLE","Eric Fryer_STL","Patrick Kivlehan_CIN","Eloy Jimenez_CHC","Stuart Turner_CIN"
0,0,0,0,0,3.70435986258109,0,0,-4.36438933800104,4.4044947098498,62.5614035087719,50.7539601115115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8020594314428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.2779289897053,0,0,0,0,0,0,0,0,0,0,0,0,-6.53113136598413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26.1479235475738,0,0,3.05765913105458,11.7158581887375,50.7539601115115,120.867647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2205097481661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.7849365033788,0,0,0,0,0,0,0,0,0,0,0,0,12.8324992193419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,55.2606266920157,0,0,3.60282809193706,0,0,0,0,74.4,0,0,-12.7269451697792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3885544931033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.9029910941074,0,0,0,0,0,0,0,0,0,0,0,18.8666666666667,0,0,0,0,0,0,0,7.30126624527941,0,0,0,0.753154678342707,0,0,0,0,0,0,15.8117845703455,0,0,0,0,0,13.523339125858,0,0,0,0,7.7259777892955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17799569885253,0,0,0,0,0,0,0,0,0,-3.37583406067723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.26056624860079,0,0,-6.57828885522583,0,0,0,0,-12.7269451697792,0,0,24.8771929824561,26.274941559812,0,0,0,0,0,0,-1.59011626444981,0,0,0,0,0,-12.747716124527,1.19080108584028,0,0,0,0,0.41653117976633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13860101217923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.58278025617748,0,0,5.10981138887654,0,0,0,0,0,0,0,26.274941559812,48.3052631578947,0,0,0,0,0,0,2.93890993474109,0,0,0,0,0,-33.2275230418415,-2.07349064712948,0,0,0,0,-2.69649472975445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3903407009157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2736842105263,0,-16.3347699694075,-10.6818275000873,0,0,0,0,0,13.1181847320893,0,3.41407971802535,0,0,0,0,0,0,0,0,-0.575216863032848,0,0,0,0,0,0,0,0,5.70097172604125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.5812176489862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00931325799228233,0,17.0223165017576,0,0,0,1.15520844237338,0,0,0,0,0,0,0,0,0,0,0,43.9120879120879,0,0,0,0,0,0,0,0,0,0,0,0,-6.36370336337912,0,-7.68738964719187,21.4312844199585,0,0,0,0,0,0,0,0,0,0,25.0290771138933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.3347699694075,0,26,24.9550566385042,0,0,0,0,0,12.0874137493028,0,3.31292085103814,0,0,0,0,0,0,0,0,4.08268896644974,0,0,0,0,0,0,0,0,0.193168711497661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08521110940051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6818275000873,0,24.9550566385042,69.8974358974359,0,0,0,0,0,2.58508237045011,0,11.0399715893897,0,0,0,0,0,0,0,0,-39.4503454998121,0,0,0,0,0,0,0,0,1.77725454805707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.4236326372637,0,0,0,0,0,0,0,0,0,0,0,7.30126624527941,0,0,0,0,0,0,0,25.6380952380952,0,0,0,-0.62046550644118,0,0,0,0,0,0,23.8780663780664,0,0,0,0,0,12.6221814897537,0,0,0,0,-2.42781605208803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80142678690729,0,0,0,0,0,0,0,0,0,-5.95068134097917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17.8311221333296,0,0,-6.52458167076711,0,0,0,0,0,0,0,-1.59011626444981,2.93890993474109,0,0,0,0,0,0,18.7794117647059,0,0,0,0,0,14.5456421329871,-2.34769484876975,0,0,0,0,12.3629032982733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10175175527376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12.0049641350508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0526315789474,0,0,14.7986934465087,0,0,0,0,0,0,0,0,36.108845065906,0,0,0,0,-11.1244745270609,0,0,8.377176649716,0,0,4.00332810876768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62812129668,0,0,0,0,0,0
0,3.71015514266287,0,0,0,0,0,0,0,0,0,0,0,0.753154678342707,0,0,0,0,0,0,0,-0.62046550644118,0,0,0,15.9238095238095,0,0,0,0,0,0,10.4712179100262,0,0,0,0,0,-8.48228156029189,0,0,0,0,-1.83657891813109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84849859710191,0,0,0,0,0,0,0,0,0,-4.75248226521625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1181847320893,0,12.0874137493028,2.58508237045011,0,0,0,0,0,100.139705882353,0,-10.4593243075764,0,0,0,0,0,0,0,0,22.0565140917902,0,0,0,0,0,0,0,0,14.0397082221095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92898134324395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5.407452416279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7986934465087,0,0,39.1157894736842,0,0,0,0,0,0,0,0,17.6230720315181,0,0,0,0,-0.413498938849006,0,0,21.6481615621733,0,0,1.54093357085305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196499152041856,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41407971802535,0,3.31292085103814,11.0399715893897,0,0,0,0,0,-10.4593243075764,0,52.5653594771242,0,0,0,0,0,0,0,0,-6.14053460520076,0,0,0,0,0,0,0,0,2.98585788871949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1770283163834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.55819437386204,0,0,-0.440101883959999,0,0,0,0,0,0,0,-12.747716124527,-33.2275230418415,0,0,0,0,0,0,14.5456421329871,0,0,0,0,0,79.8897058823529,0,0,0,0,0,13.9743385166233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31042686448792,0,0,0,10.1702383512838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.367141797427,0,0,6.33570144922715,0,0,0,0,0,0,0,1.19080108584028,-2.07349064712948,0,0,0,0,0,0,-2.34769484876975,0,0,0,0,0,0,21.6025641025641,0,0,0,0,10.428892768871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41533608906363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3437202915194,0,1.01063643911426,0,0,0,8.3458521375358,0,0,0,0,0,0,0,0,0,0,0,-6.36370336337912,0,0,0,0,0,0,0,0,0,0,0,0,37.6666666666667,0,-11.526364776221,6.59896696517144,0,0,0,0,0,0,0,0,0,0,4.16517935908862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43.8191303724249,0,0,0,0,0,0,0,0,0,0,0,15.8117845703455,0,0,0,0,0,0,0,23.8780663780664,0,0,0,10.4712179100262,0,0,0,0,0,0,42.3006535947712,0,0,0,0,0,14.3199381579115,0,0,0,0,6.53629693832465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2642058835786,0,0,0,0,0,0,0,0,0,3.90807621207711,3.08801834622197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3859521855859,0,-10.6346113348925,0,0,0,9.43726323390362,0,0,0,0,0,0,0,0,0,0,0,-7.68738964719187,0,0,0,0,0,0,0,0,0,0,0,0,-11.526364776221,0,84.4095238095238,3.24240515620551,0,0,0,0,0,0,0,0,0,0,44.8303473106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5280251705925,0,43.7566715650011,0,0,0,13.7402178383663,0,0,0,0,0,0,0,0,0,0,0,21.4312844199585,0,0,0,0,0,0,0,0,0,0,0,0,6.59896696517144,0,3.24240515620551,72.5847953216374,0,0,0,0,0,0,0,0,0,0,9.44187681259664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15.3518000532314,0,0,14.0228372757508,0,0,0,0,25.3885544931033,0,0,0.41653117976633,-2.69649472975445,0,0,0,0,0,0,12.3629032982733,0,0,0,0,0,13.9743385166233,10.428892768871,0,0,0,0,23.1619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4414991855229,0,0,0,-3.67378245884782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.05217103373159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.108845065906,0,0,17.6230720315181,0,0,0,0,0,0,0,0,45.9122807017544,0,0,0,0,-22.9349788904043,0,0,28.7821459858629,0,0,-3.09030452543756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9160951998303,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.575216863032848,0,4.08268896644974,-39.4503454998121,0,0,0,0,0,22.0565140917902,0,-6.14053460520076,0,0,0,0,0,0,0,0,40.5614035087719,0,0,0,0,0,0,0,0,8.83745159109049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5337654680419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.4786771434304,0,0,0,0,0,0,0,0,0,0,0,13.523339125858,0,0,0,0,0,0,0,12.6221814897537,0,0,0,-8.48228156029189,0,0,0,0,0,0,14.3199381579115,0,0,0,0,0,33.8095238095238,0,0,0,0,7.53830292563497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37005295621399,0,0,0,0,0,0,0,0,0,-11.6259510669082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.2734939440433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1244745270609,0,0,-0.413498938849006,0,0,0,0,0,0,0,0,-22.9349788904043,0,0,0,0,87.0947368421053,0,0,-15.3105230646801,0,0,35.1972080460088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54035216069311,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.2544631318512,0,0,0,0,0,0,0,0,0,0,0,7.7259777892955,0,0,0,0,0,0,0,-2.42781605208803,0,0,0,-1.83657891813109,0,0,0,0,0,0,6.53629693832465,0,0,0,0,0,7.53830292563497,0,0,0,0,54.4736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03338558792391,0,0,0,0,0,0,0,0,0,-14.1864771420974,6.53947401376112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.2864704524586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.377176649716,0,0,21.6481615621733,0,0,0,0,0,0,0,0,28.7821459858629,0,0,0,0,-15.3105230646801,0,0,84.6605263157895,0,0,0.680722612891268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07790576596736,0,0,0,0,0,0
26.5947856630905,0,9.28885323026089,0,0,0,19.59301177275,0,0,0,0,0,0,0,0,0,0,0,25.0290771138933,0,0,0,0,0,0,0,0,0,0,0,0,4.16517935908862,0,44.8303473106205,9.44187681259664,0,0,0,0,0,0,0,0,0,0,48.6928104575163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70097172604125,0,0.193168711497661,1.77725454805707,0,0,0,0,0,14.0397082221095,0,2.98585788871949,0,0,0,0,0,0,0,0,8.83745159109049,0,0,0,0,0,0,0,0,18.3823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52492121493018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.74863719439354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00332810876768,0,0,1.54093357085305,0,0,0,0,0,0,0,0,-3.09030452543756,0,0,0,0,35.1972080460088,0,0,0.680722612891268,0,0,35.8947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92933027667772,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
