"Bryce Harper_WAS","Mike Trout_LAA","Daniel Murphy_WAS","Anthony Rendon_WAS","Justin Smoak_TOR","Edwin Encarnacion_CLE","Michael Brantley_CLE","Jose Ramirez_CLE","Francisco Lindor_CLE","Carlos Santana_CLE","Adam Eaton_WAS","Trea Turner_WAS","Jason Kipnis_CLE","Bradley Zimmer_CLE","Ryan Zimmerman_WAS","Brian Goodwin_WAS","Josh Donaldson_TOR","Jose Bautista_TOR","Wilmer Difo_WAS","Albert Pujols_LAA","Luis Valbuena_LAA","Jefry Marte_LAA","Rajai Davis_OAK","Khris Davis_OAK","Yonder Alonso_OAK","Devon Travis_TOR","Ryan Braun_MIL","Abraham Almonte_CLE","Andrelton Simmons_LAA","Stephen Drew_WAS","Ben Revere_LAA","Marcus Semien_OAK","Adam Lind_WAS","Travis Shaw_MIL","Cameron Maybin_LAA","CJ Cron_LAA","Francisco Mejia_CLE","Russell Martin_TOR","Michael Taylor_WAS","Domingo Santana_MIL","Lonnie Chisenhall_CLE","Brandon Guyer_CLE","Nick Franklin_LAA","Bobby Bradley_CLE","Jayson Werth_WAS","Eric Thames_MIL","Greg Allen_CLE","Kendrys Morales_TOR","Matt Joyce_OAK","Jesus Aguilar_MIL","Martin Maldonado_LAA","Austin Jackson_CLE","Erik Gonzalez_CLE","Ezequiel Carrera_TOR","Rob Refsnyder_TOR","Eric Sogard_MIL","Hernan Perez_MIL","Jonathan Villar_MIL","Ryan Raburn_WAS","Keon Broxton_MIL","Yunel Escobar_LAA","Yan Gomes_CLE","Giovanny Urshela_CLE","Miguel Montero_TOR","Steve Pearce_TOR","Jed Lowrie_OAK","Dalton Pompey_TOR","Rowdy Tellez_TOR","Matt Wieters_WAS","Kole Calhoun_LAA","Yandy Diaz_CLE","David Fletcher_LAA","Eric Young_LAA","Roberto Perez_CLE","Tyler Naquin_CLE","Nolan Fontana_LAA","Jarrod Saltalamacchia_TOR","Troy Tulowitzki_TOR","Chris Carter_OAK","Kevin Pillar_TOR","Ryon Healy_OAK","Manny Pina_MIL","Stephen Vogt_MIL","Adrian Sanchez_WAS","Orlando Arcia_MIL","Darrell Ceciliani_TOR","Mark Canha_OAK","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Chris Coghlan_TOR","Anthony Alford_TOR","Joey Wendle_OAK","Matt Chapman_OAK","Chris Heisey_WAS","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Michael Reed_MIL","Lewis Brinson_MIL","Michael Martinez_CLE","Juan Graterol_LAA","Daniel Robertson_CLE","Carlos Perez_LAA","Ryan Goins_TOR","Dwight Smith_TOR","Matt Olson_OAK","Pedro Severino_WAS","Cliff Pennington_LAA","Shane Robinson_LAA","Kaleb Cowart_LAA","Jake Smolinski_OAK","Luke Maile_TOR","Ryan LaMarre_OAK","Bruce Maxwell_OAK","Rafael Bautista_WAS","Brett Phillips_MIL","Jacob Nottingham_MIL","Jose Lobaton_WAS","Corey Ray_MIL","Ryan Cordell_MIL","Adam Rosales_OAK","Josh Phegley_OAK","Yadiel Rivera_MIL","Jett Bandy_MIL","Darwin Barney_TOR","Jaff Decker_OAK","Ryan Lavarnway_OAK","Mike Ohlman_TOR","Jaycob Brugman_OAK","Renato Nunez_OAK","Chad Pinder_OAK","Franklin Barreto_OAK","Andrew Stevenson_WAS"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.065233785822,0,17.261355695318,-7.77009084556254,0,0,0,0,0,0,0,99.7107344632768,0,0,6.42383107088989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.843537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740863787375415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.63636363636364,12.2880549682875,4.95676691729323,17.7398669086509,13.2171052631579,0,0,63.5558153126826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3085585585586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47735191637631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.679020979021,0,13.9997868712702,1.42881500426257,0,0,0,0,0,0,0,6.42383107088989,0,0,75.925212884117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7631802721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7258771929825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17.6163265306122,0,0,0,0,0,0,0,0,0,0,0,50.1289308176101,7.82075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8051282051282,0,0,0,0,0,0,0,0,0,2.17098039215686,0,0,0,0,0,-20.5652173913043,0,0,0,0,0,0,0,0,0,0,4.21957671957672,0,0,0,0,0,0,0,0,0,0,0,0,10.2542517006803,0,12.4682352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35869565217391,0,0,0,0,0,0,0,0
0,0,0,0,-1.43459383753501,0,0,0,0,0,0,0,0,0,0,0,7.82075471698113,49.8702664796634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5877842411423,0,0,0,0,0,0,0,0,0,5.19507523939808,0,0,0,0,0,3.0790934320074,0,0,0,0,0,0,0,0,0,0,6.37575757575758,0,0,0,0,0,0,0,0,0,0,0,0,3.78221415607986,0,0.766773589949211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02454704850964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49601063829787,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.77979797979798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9481792717087,1.75641025641026,0,0,0,0,0,0,0,6.70202762268587,0,0,0,0,0,10.4032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469483568075117,0,0,0,0,0,0,0,0,0,7.9768115942029,0,0,0,0,0,0,0,0,-0.646360759493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.68157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75641025641026,58.8613945578231,0,0,0,0,0,0,0,10.4247448979592,0,0,0,0,0,9.81507823613087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46666666666667,0,0,0,0,0,0,0,0,0,-2.55040322580645,0,0,0,0,0,0,0,0,0.993987049028677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6416040100251,-2.73030303030303,5.06131078224101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6858974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30322580645161,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73030303030303,62.3861024033438,-8.14929577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70517598343685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205092592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69750081142486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.02,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06131078224101,-8.14929577464789,64.8522769344687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5320456540825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0733173076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18847795163585,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3192389006342,0,0,0,0,0,0,-4.14651493598862,0,0,0,0,0,14.3348348348348,0,0,0,0,0,20.1516516516517,0,0,0,0,0,0,0,0,0,0,2.93478260869565,-9.31231231231231,0,-10.951724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5953846153846,0,0,5.98414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1689291101056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70202762268587,10.4247448979592,0,0,0,0,0,0,0,41.8436284603066,0,0,0,0,0,15.4526854219949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76332877648667,0,0,0,0,0,0,0,0,0,-2.96746575342466,0,0,0,0,0,0,0,0,5.2470633299285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14651493598862,0,0,0,0,0,0,74.1067901234568,0,0,0,0,0,0.173836698858648,0,0,0,0,0,20.0480186480186,0,0,0,0,0,0,0,0,0,0,1.76979591836735,0.00219298245614035,0,9.7172131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4324473975637,0,0,0.515220700152207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.2674253200569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4032258064516,9.81507823613087,0,0,0,0,0,0,0,15.4526854219949,0,0,0,0,0,78.4325051759834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58076225045372,0,0,0,0,0,0,0,0,0,9.51415094339623,0,0,0,0,0,0,0,0,11.9009324009324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
