"Miguel Sano_MIN","Brian Dozier_MIN","Kris Bryant_CHC","Anthony Rizzo_CHC","Michael Brantley_CLE","Francisco Lindor_CLE","Edwin Encarnacion_CLE","Carlos Santana_CLE","Kennys Vargas_MIN","Billy Hamilton_CIN","Matt Carpenter_STL","Joey Votto_CIN","Jason Kipnis_CLE","Max Kepler_MIN","Jose Ramirez_CLE","Buster Posey_SF","Robbie Grossman_MIN","Eddie Rosario_MIN","Jedd Gyorko_STL","Joe Mauer_MIN","Byron Buxton_MIN","Kolten Wong_STL","Stephen Piscotty_STL","Kyle Schwarber_CHC","Aledmys Diaz_STL","Jorge Polanco_MIN","Dexter Fowler_STL","Javier Baez_CHC","Brandon Belt_SF","Adam Duvall_CIN","Ben Zobrist_CHC","Denard Span_SF","Eugenio Suarez_CIN","Zack Cozart_CIN","Tommy Pham_STL","Randal Grichuk_STL","Eduardo Nunez_SF","Lonnie Chisenhall_CLE","Eduardo Escobar_MIN","Jason Heyward_CHC","Jeimer Candelario_CHC","Hunter Pence_SF","Christian Arroyo_SF","Bradley Zimmer_CLE","Yadier Molina_STL","Addison Russell_CHC","Magneuris Sierra_STL","Chris Gimenez_MIN","Brandon Guyer_CLE","Abraham Almonte_CLE","Jason Castro_MIN","Miguel Montero_CHC","Jon Jay_CHC","Brandon Crawford_SF","Austin Jackson_CLE","Yan Gomes_CLE","Willson Contreras_CHC","Joe Panik_SF","Jose Peraza_CIN","Albert Almora_CHC","Jarrett Parker_SF","Scott Schebler_CIN","Tyler Naquin_CLE","Giovanny Urshela_CLE","Jhonny Peralta_STL","Scooter Gennett_CIN","Phillip Ervin_CIN","Ehire Adrianza_MIN","Jose Martinez_STL","Matt Adams_STL","Nick Hundley_SF","Mac Williamson_SF","Yandy Diaz_CLE","Greg Garcia_STL","Ian Happ_CHC","Aaron Hill_SF","Arismendy Alcantara_CIN","Kelby Tomlinson_SF","Roberto Perez_CLE","Tommy La Stella_CHC","Harrison Bader_STL","Carson Kelly_STL","Gorkys Hernandez_SF","Conor Gillaspie_SF","Jesse Winker_CIN","Michael Martinez_CLE","Justin Ruggiano_SF","Drew Stubbs_SF","Michael Morse_SF","Eric Fryer_STL","Devin Mesoraco_CIN","Tim Federowicz_SF","Tucker Barnhart_CIN","Eloy Jimenez_CHC","Chris Marrero_SF","Patrick Kivlehan_CIN","Stuart Turner_CIN"
0,0,0,0,0,0,0,0,0,0,47.02849002849,0,0,0,0,0,0,0,15.8571428571429,0,0,-3.05928853754941,-1.86928104575163,0,18.6403162055336,0,-15.3285714285714,0,0,0,0,0,0,0,62.85,-2.50333333333333,0,0,0,0,0,0,0,0,-4.2463768115942,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52380952380952,0,0,0,39.25,-7.4,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.05268817204301,0,61.7386363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958620689655172,0,0,6.87931034482759,7.29556650246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04433497536946,0,0,-1.55806451612903,0,0,0,-14.280303030303,0,0,0,0,0,0,0,0,0,0,54.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.2,0,1.4802371541502,0,0,-9.83333333333333,5.33333333333333
0,0,0,0,16.0909090909091,19.0166666666667,6.45,5.45833333333333,0,0,0,0,27.1833333333333,0,-1.85833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84444444444444,0,0,0,0,0,0,0,0,0,0,28.0952380952381,12.7051282051282,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.897619047619,19.8421052631579,0,0,0,0,0,0,-8.55,0,0,0,0,43.974025974026,0,0,19.7047619047619,4.26666666666667,0,-2.26315789473684,20.8823529411765,0,0,0,0,-4.88421052631579,0,0,0,0,0,0,0,0,0,0,0,0,-4.88888888888889,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20.7166666666667,13.1005291005291,14.4550264550265,29.037037037037,0,0,0,0,-1.85833333333333,0,88.3280423280423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.043956043956,0,0,0,0,0,0,0,0,0,0,-10.5054945054945,12.0973684210526,0,0,0,0,-5.78888888888889,-10.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9038461538462,0,0,0,0,0,4.4,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.025641025641,0,0,0,0,0,0,0,0,0,0,0,0,-1.17391304347826,0,0,-6.21428571428571,0,0,0,0,-4.78632478632479,0,0,0,0,13.2119565217391,9.25641025641026,0,0,0,0,0,0,0,0,0,0,1.63333333333333,0,0,0,-6.1268115942029,0,0,-6.41666666666667,0,0,0,0,0,0,0,0,0,7.52380952380952,0,0,0,0,4.5,0,-24,0,0,0,0,-10.2058823529412,-36.6666666666667,0,0,20,-17.3333333333333,6.66666666666667,0,0,0,0,0,2.8,0,0
12.2690058479532,-5.09558823529412,0,0,0,0,0,0,11.1666666666667,0,0,0,0,19.7047619047619,0,0,32.093567251462,-2.05882352941176,0,-1.61904761904762,3.10833333333333,0,0,0,0,5.73529411764706,0,0,0,0,0,0,0,0,0,0,0,0,-1.58333333333333,0,0,0,0,0,0,0,0,13.7142857142857,0,0,-1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.41333333333333,-9.59420289855072,0,0,0,0,0,0,3.625,0,0,0,0,4.26666666666667,0,0,-2.05882352941176,26.5661538461538,0,9.54761904761905,5.69264069264069,0,0,0,0,2.85144927536232,0,0,0,0,0,0,0,0,0,0,0,0,-9.80128205128205,0,0,0,0,0,0,0,0,-3.96428571428571,0,0,-7.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15.8571428571429,0,0,0,0,0,0,0,81.6916996047431,0,0,10.6209150326797,11.5769230769231,0,28.6894736842105,0,-10.1397058823529,0,0,0,0,0,0,0,5.15,-19.1428571428571,0,0,0,0,0,0,0,0,0.987012987012987,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,5.56666666666667,8.2,0,0,0,19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.6,-0.75,0,0,0,0,0,0,29.6666666666667,0,0,0,0,-2.26315789473684,0,0,-1.61904761904762,9.54761904761905,0,24.9177489177489,13.9901960784314,0,0,0,0,-3.66315789473684,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,1.66666666666667,0,0,4.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9242424242424,15.9184210526316,0,0,0,0,0,0,32.0555555555556,0,0,0,0,20.8823529411765,0,0,3.10833333333333,5.69264069264069,0,13.9901960784314,32.703557312253,0,0,0,0,3.78354978354978,0,0,0,0,0,0,0,0,0,0,0,0,-15.5555555555556,0,0,0,0,0,0,0,0,2.44444444444444,0,0,7.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-3.05928853754941,0,0,0,0,0,0,0,10.6209150326797,0,0,36.1553846153846,-8.56862745098039,0,3.16017316017316,0,-11.2842105263158,0,0,0,0,0,0,0,21.4,-0.91304347826087,0,0,0,0,0,0,0,0,9.45238095238095,0,-3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,-2.4,4.65,0,0,0,-32.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1.86928104575163,0,0,0,0,0,0,0,11.5769230769231,0,0,-8.56862745098039,46.2424242424242,0,-7,0,3.21666666666667,0,0,0,0,0,0,0,0,-3.20526315789474,0,0,0,0,0,0,0,0,0.915032679738562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47619047619048,0,0,0,-6.93333333333333,-5.45,0,0,0,31.5892857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41666666666667,0,0,0,0,0,0,0
0,0,15.5,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0780423280423,0,0,0,25.1052631578947,0,0,4.15151515151515,0,0,0,0,0,0,0,0,9.26449275362319,0,0,0,0,0,11.3242753623188,0,0,0,0,0,40.625,12.8363636363636,0,0,0,-4.00526315789474,0,0,4.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,18.6403162055336,0,0,0,0,0,0,0,28.6894736842105,0,0,3.16017316017316,-7,0,85.5413105413105,0,7.67748917748918,0,0,0,0,0,0,0,-55.5,12.2407407407407,0,0,0,0,0,0,0,0,10.0316666666667,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28571428571429,0,0,0,34.8666666666667,30.25,0,0,0,-8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0
1.30434782608696,-3.02164502164502,0,0,0,0,0,0,27.1428571428571,0,0,0,0,-4.88421052631579,0,0,5.73529411764706,2.85144927536232,0,-3.66315789473684,3.78354978354978,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,-15.6969696969697,0,0,0,0,0,0,0,0,2.25,0,0,-2.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-15.3285714285714,0,0,0,0,0,0,0,-10.1397058823529,0,0,-11.2842105263158,3.21666666666667,0,7.67748917748918,0,64.5233333333333,0,0,0,0,0,0,0,0,-1.45256916996047,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21428571428571,0,0,0,3.23333333333333,40.9285714285714,0,0,0,19.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4166666666667,0,0,0,0,0,0,0
0,0,10.3225108225108,0.00865800865800866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1052631578947,0,0,0,86.7193675889328,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,-10.95,0,0,0,0,0,-12.5263157894737,0,0,0,0,0,1.9,0.142857142857143,0,0,0,-29.6960784313725,0,0,1.35454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,35.3311827956989,0,0,8.42307692307692,0,0,0,0,8.17241379310345,0,0,0,0,3.13359788359788,0.25,0,0,0,0,0,0,0,0,0,0,-2.42483660130719,0,0,0,9.16666666666667,0,0,-10.8,0,0,0,0,0,0,0,0,0,-15.5636363636364,0,0,0,0,24.5,0,-24,0,0,0,0,3.96666666666667,13.7380952380952,0,0,0,-11.5,-9.66666666666667,0,0,0,0,0,-0.583333333333333,0,0
0,0,0,0,0,0,0,0,0,16.9444444444444,0,-0.958620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7862068965517,0,0,12.4330484330484,-7.4985754985755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8953846153846,0,0,-4.6031746031746,0,0,0,17.9444444444444,0,0,0,0,0,0,0,0,0,0,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,6.84210526315789,0,0,0,-8.66666666666667
0,0,16.4025974025974,8.08300395256917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15151515151515,0,0,0,-9.74285714285714,0,0,35.4505928853755,0,0,0,0,0,0,0,0,19.1549707602339,0,0,0,0,0,18.0763157894737,0,0,0,0,0,-15.3333333333333,-5.73611111111111,0,0,0,-4.175,0,0,21.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,8.42307692307692,0,0,51.8241758241758,0,0,0,0,-5.10897435897436,0,0,0,0,-2.63636363636364,-6,0,0,0,0,0,0,0,0,0,0,2.97435897435897,0,0,0,-18.4166666666667,0,0,23.8,0,0,0,0,0,0,0,0,0,-1.43333333333333,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,19.6,0,0
0,0,0,0,0,0,0,0,0,27.3544973544974,0,6.87931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4330484330484,0,0,74.4471264367816,3.65692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9415384615385,0,0,-10.25,0,0,0,-10.0833333333333,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,5.47368421052632,0,0,-32,1
0,0,0,0,0,0,0,0,0,10.4017094017094,0,7.29556650246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4985754985755,0,0,3.65692307692308,38.423645320197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,18.5356125356125,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8,0,-5.44152046783626,0,0,40,44.6666666666667
0,0,0,0,0,0,0,0,0,0,62.85,0,0,0,0,0,0,0,5.15,0,0,21.4,0,0,-55.5,0,0,0,0,0,0,0,0,0,283.7,18.95,0,0,0,0,0,0,0,0,-36.2,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-2.50333333333333,0,0,0,0,0,0,0,-19.1428571428571,0,0,-0.91304347826087,-3.20526315789474,0,12.2407407407407,0,-1.45256916996047,0,0,0,0,0,0,0,18.95,43.3300492610837,0,0,0,0,0,0,0,0,-0.229230769230769,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23214285714286,0,0,0,6.38095238095238,5.76666666666667,0,0,0,-10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78632478632479,0,0,0,0,0,0,0,0,0,0,0,0,8.17241379310345,0,0,-5.10897435897436,0,0,0,0,37.4166666666667,0,0,0,0,10.8827586206897,1.36263736263736,0,0,0,0,0,0,0,0,0,0,11.4736842105263,0,0,0,11.0574712643678,0,0,-7,0,0,0,0,0,0,0,0,0,21.9393939393939,0,0,0,0,-31.3333333333333,0,-20,0,0,0,0,3.28104575163399,20.2,0,0,3,5,-7.5,0,0,0,0,0,17.375,0,0
0,0,0,0,3.78787878787879,7.57692307692308,-8.16483516483516,32.0549450549451,0,0,0,0,-4.84444444444444,0,65.043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3791208791209,0,0,0,0,0,0,0,0,0,0,0,3.01923076923077,0,0,0,0,0,-4.36111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8782051282051,9.90909090909091,0,0,0,0,0,0,-39.6,0,0,0,0,-4.88888888888889,0,0,-1.58333333333333,-9.80128205128205,0,-2.66666666666667,-15.5555555555556,0,0,0,0,-15.6969696969697,0,0,0,0,0,0,0,0,0,0,0,0,56.2197802197802,0,0,0,0,0,0,0,0,-11.3809523809524,0,0,-3.95238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.93297101449275,27.0398550724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26449275362319,0,0,0,-10.95,0,0,19.1549707602339,0,0,0,0,0,0,0,0,42.8242753623188,0,0,0,0,0,12.2857142857143,0,0,0,0,0,-2.16666666666667,1.5,0,0,0,40.0955882352941,0,0,-9.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,0,0,0,0,3.13359788359788,0,0,-2.63636363636364,0,0,0,0,10.8827586206897,0,0,0,0,27.8618951612903,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,15.9542483660131,0,0,0,8.12807881773399,0,0,2.97619047619048,0,0,0,0,0,0,0,0,0,14.6538461538462,0,0,0,0,-22.1666666666667,0,-28,0,0,0,0,4.17279411764706,2.78571428571429,0,0,0,-7,2.66666666666667,0,0,0,0,0,14.8392857142857,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-6,0,0,0,0,1.36263736263736,0,0,0,0,-7.46794871794872,32.2095238095238,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-7.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,32,0,0,0,0,0.454545454545455,-6.65,0,0,9,-12,-4.55,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
