"Paul Goldschmidt_ARI","Jay Bruce_NYM","Jake Lamb_ARI","Carlos Correa_HOU","AJ Pollock_ARI","Jose Altuve_HOU","Francisco Lindor_CLE","Cody Bellinger_LAD","Michael Conforto_NYM","George Springer_HOU","Michael Brantley_CLE","Chris Owings_ARI","Yasmany Tomas_ARI","Neil Walker_NYM","Brandon Drury_ARI","Giancarlo Stanton_MIA","Eduardo Nunez_SF","Logan Morrison_TB","Carlos Santana_CLE","Buster Posey_SF","Evan Longoria_TB","Corey Dickerson_TB","Asdrubal Cabrera_NYM","Justin Turner_LAD","Kevin Kiermaier_TB","Wilson Ramos_TB","Steven Souza_TB","Edwin Encarnacion_CLE","Brad Miller_TB","Jose Ramirez_CLE","Yoenis Cespedes_NYM","David Wright_NYM","Jose Reyes_NYM","Marcell Ozuna_MIA","Jason Kipnis_CLE","Colby Rasmus_TB","Lucas Duda_NYM","Justin Bour_MIA","Josh Reddick_HOU","Evan Gattis_HOU","Christian Yelich_MIA","David Peralta_ARI","Curtis Granderson_NYM","Dee Gordon_MIA","Corey Seager_LAD","Matt Duffy_TB","Brian McCann_HOU","Carlos Beltran_HOU","Alex Bregman_HOU","Yasiel Puig_LAD","Lonnie Chisenhall_CLE","Marwin Gonzalez_HOU","Logan Forsythe_LAD","Joc Pederson_LAD","Tim Beckham_TB","Wilmer Flores_NYM","Hunter Pence_SF","Jake Bauers_TB","TJ Rivera_NYM","Gregor Blanco_ARI","JT Realmuto_MIA","Brandon Belt_SF","Chris Taylor_LAD","Christian Arroyo_SF","Brandon Guyer_CLE","Bradley Zimmer_CLE","Nick Ahmed_ARI","Jeremy Hazelbaker_ARI","Derek Fisher_HOU","Yuli Gurriel_HOU","Norichika Aoki_HOU","Denard Span_SF","Adrian Gonzalez_LAD","Joe Panik_SF","Tyler Naquin_CLE","Rickie Weeks_TB","Derek Norris_TB","Rey Fuentes_ARI","Chris Herrmann_ARI","Travis d'Arnaud_NYM","Martin Prado_MIA","Yasmani Grandal_LAD","Austin Jackson_CLE","Yan Gomes_CLE","Peter Bourjos_TB","Abraham Almonte_CLE","Socrates Brito_ARI","Brandon Nimmo_NYM","Mallex Smith_TB","Erik Gonzalez_CLE","Giovanny Urshela_CLE","Chris Iannetta_ARI","Franklin Gutierrez_LAD","Brandon Crawford_SF","Andre Ethier_LAD","Daniel Robertson_TB","Curt Casali_TB","Juan Lagares_NYM","Gavin Cecchini_NYM","Derek Dietrich_MIA","Chase Utley_LAD","Kike Hernandez_LAD","Aaron Hill_SF","Jesus Sucre_TB","Yandy Diaz_CLE","Matt Reynolds_NYM","Kevin Plawecki_NYM","Jarrett Parker_SF","Gorkys Hernandez_SF","Roberto Perez_CLE","Rene Rivera_NYM","Daniel Descalso_ARI","Jake Marisnick_HOU","JT Riddle_MIA","Destin Hood_MIA","Austin Barnes_LAD","Mac Williamson_SF","Nick Hundley_SF","Trayce Thompson_LAD","Kelby Tomlinson_SF","Andrew Toles_LAD","Shane Peterson_TB","Adeiny Hechavarria_MIA","Mike Aviles_MIA","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Rob Segedin_LAD","Michael Martinez_CLE","Daniel Robertson_CLE","AJ Ellis_MIA","Christian Colon_MIA","Jeff Mathis_ARI","Steve Lombardozzi_MIA","Conor Gillaspie_SF","Scott Van Slyke_LAD","Tony Kemp_HOU","Justin Ruggiano_SF","Drew Stubbs_SF","Miguel Rojas_MIA","Michael Morse_SF","Chris Marrero_SF","Brett Eibner_LAD","Tim Federowicz_SF"
0,0,0,0,0,0,8.72,0,0,0,51.7,0,0,0,0,0,0,0,6.18,0,0,0,0,0,0,0,0,6.82,0,20.7216666666667,0,0,0,0,-5.00833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45833333333333,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10.9333333333333,3.40849673202614,0,17.7190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51388888888889,0,0,0,0,30.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49337121212121,0,-20.7057471264368,0,-5.20229885057471,0,0,0,0,0,0,80.3101604278075,20.6772486772487,0,-2.01709401709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14229249011858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,-7.23626373626374,0,0,0,0,0,0,0,0,0,0,0,-33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-24.3444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52941176470588,0,0,0,0,0,0,0,0,0,0,0
-2.64532019704433,0,4.54153846153846,0,-12.52,0,0,0,0,0,0,20.6772486772487,71.8724137931034,0,18.4615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1447368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,-17.9679487179487,0,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.844444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9522058823529,0,0,0,0,0,0,0,0,0,0,0
0,-15.5561497326203,0,0,0,0,0,0,12.1014492753623,0,0,0,0,50.5611111111111,0,0,0,0,0,0,0,0,9.34333333333333,0,0,0,0,0,0,0,10.7867647058824,0,10.1376344086021,0,0,0,7.25714285714286,0,0,0,0,0,2.07956989247312,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,11.1895424836601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21428571428571,0,0,0,0,0,0,0,0,11,0,0,0,0.985294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6381048387097,0,9.60344827586207,0,15.9692307692308,0,0,0,0,0,0,-2.01709401709402,18.4615384615385,0,46.6761363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1067193675889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10.6833333333333,50.1666666666667,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,3.15151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54901960784314,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8873949579832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91512605042017,0,0,0,-1.53978494623656,0,0,7.79831932773109,0,0,-11.2278225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92857142857143,0,0,0,0,0,0,0,0,18.2416666666667,0,94.5,48,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,-34.3846153846154,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1396825396825,0,0,4.50574712643678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,0,0,0,0,11.6370967741935,0,0.908088235294118,0,0,0,0,0,0,0,-1.45,0,11.241935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6320346320346,0,0,0,0,0,0,0,0,-31.3333333333333,0,0,0,0,-7,3.28104575163399,0,0,0,0,0,0,0,45.5,21.9393939393939,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,-22.5,5,0,-7.5,17.375,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2924731182796,0,0,11.7229885057471,-3.03703703703704,0,0,3.80919540229885,0,-6.60166666666667,0,22.1908831908832,0,0,0,0,0,0,42.7678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0826210826211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5.79891304347826,0,0,0,0,0,0,0,-6.66666666666667,0,0,0,-29.1666666666667,0,0,0,0,0,0,-3.01111111111111,0,0,0,0,0,0,0,-17.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9.17112299465241,0,0,0,6.18,0,0,0,0,0,0,0,43.4866310160428,0,0,0,0,0,0,0,0,-1.12477718360071,0,24.8497983870968,0,0,0,0,16.6868421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6013071895425,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82727272727273,-10.478354978355,0,7.12987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01904761904762,0,0,0,0,5.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50574712643678,0,0,40.1609195402299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0.666666666666667,0,9.07916666666667,0,0,0,0,0,0,0,0.654545454545455,0,-5.89692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91503267973856,0,0,0,0,0,0,0,0,4.5,0,0,0,0,-6.41666666666667,-10.2058823529412,0,0,0,0,0,0,0,45.5,7.52380952380952,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,0,-4.66666666666667,-17.3333333333333,0,6.66666666666667,2.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7229885057471,0,0,44.6111111111111,5.71290322580645,0,0,13.2833333333333,0,6.17741935483871,0,1.42758620689655,0,0,0,0,0,0,-20.4107142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22443181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3713235294118,5.63817663817664,0,0,0,0,0,0,0,6.67777777777778,0,0,0,-6,0,0,0,0,0,0,6.56666666666667,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03703703703704,0,0,5.71290322580645,53.467803030303,0,0,1.45376344086022,0,9.08119658119658,0,-6.84259259259259,0,0,0,0,0,0,77.0178571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.981527093596059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8484848484848,14.4764492753623,0,0,0,0,0,0,0,-1.4,0,0,0,6.5,0,0,0,0,0,0,-2.07692307692308,0,0,0,0,0,0,0,24.1388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.31,0,0,0,0,0,0,-2.23333333333333,0,0,0,0,9.34333333333333,0,0,0,0,0,0,0,0,55.2015384615385,0,0,0,0,0,0,0,55.675,0,3.13333333333333,0,0,0,57.8560606060606,0,0,0,0,0,22.6103896103896,0,0,0,0,0,0,0,0,0,0,0,0,-3.86666666666667,0,0,31.8194444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,0,0,0,0,0,0,0,12,0,0,0,9.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-6.30416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7518939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.751724137931,0,0,0,0,10.4032258064516,0,0,15.0555555555556,7.93137254901961,0,0,0,0,0,0,0,0,3.90384615384615,0,0,0,0,0,0,0,0,0,10.3245614035088,0,0,0,0,0,0,0,0,14.0434782608696,0,0,0,0,0,0,0,0,0,0,16.0666666666667,0,0,0,0,0,0,0,-3.18131868131868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.6708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80919540229885,0,0,13.2833333333333,1.45376344086022,0,0,45.2567567567568,0,3.85483870967742,0,13.7206896551724,0,0,0,0,0,0,-32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99715909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3625,2.74867724867725,0,0,0,0,0,0,0,6.54444444444444,0,0,0,-19.8333333333333,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,24.3055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60166666666667,0,0,6.17741935483871,9.08119658119658,0,0,3.85483870967742,0,45.2102272727273,0,22.457264957265,0,0,0,0,0,0,-9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70512820512821,-1,0,0,0,0,0,0,0,1.75555555555556,0,0,0,-1.33333333333333,0,0,0,0,0,0,2.75714285714286,0,0,0,0,0,0,0,51.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-5.06951871657754,0,0,0,6.82,0,0,0,0,0,0,0,-1.12477718360071,0,0,0,0,0,0,0,0,38.3101604278075,0,12.3286290322581,0,0,0,0,-1.07105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.6797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65714285714286,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,-0.254545454545455,6.995670995671,0,5.69264069264069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0952380952381,0,0,0,0,-6.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
