"Mookie Betts_BOS","Brian Dozier_MIN","Anthony Rizzo_CHC","Andrew Benintendi_BOS","Kris Bryant_CHC","George Springer_HOU","Jose Altuve_HOU","Edwin Encarnacion_CLE","Xander Bogaerts_BOS","Carlos Correa_HOU","Mike Moustakas_KC","Mike Trout_LAA","Miguel Sano_MIN","Starling Marte_PIT","Adam Frazier_PIT","Ian Happ_CHC","Cameron Maybin_LAA","Andrelton Simmons_LAA","Lorenzo Cain_KC","Mitch Moreland_BOS","Jose Ramirez_CLE","Francisco Lindor_CLE","Max Kepler_MIN","Andrew McCutchen_PIT","Jackie Bradley_BOS","Eddie Rosario_MIN","Josh Harrison_PIT","Kyle Schwarber_CHC","Eric Hosmer_KC","Marwin Gonzalez_HOU","Salvador Perez_KC","Brian McCann_HOU","Jordy Mercer_PIT","Eric Young_LAA","Dustin Pedroia_BOS","Michael Brantley_CLE","Robbie Grossman_MIN","Whit Merrifield_KC","Eduardo Escobar_MIN","Byron Buxton_MIN","Kennys Vargas_MIN","David Freese_PIT","Kole Calhoun_LAA","Lonnie Chisenhall_CLE","Joe Mauer_MIN","Bradley Zimmer_CLE","Josh Bell_PIT","Addison Russell_CHC","Jorge Bonifacio_KC","Jason Castro_MIN","Carlos Santana_CLE","Jason Heyward_CHC","Josh Reddick_HOU","Jason Kipnis_CLE","Albert Almora_CHC","Jefry Marte_LAA","Jorge Soler_KC","Hanley Ramirez_BOS","Alex Bregman_HOU","Abraham Almonte_CLE","Albert Pujols_LAA","Yunel Escobar_LAA","Alex Gordon_KC","CJ Cron_LAA","Brock Holt_BOS","Evan Gattis_HOU","Brandon Guyer_CLE","Greg Allen_CLE","John Jaso_PIT","Ben Zobrist_CHC","Alcides Escobar_KC","Derek Fisher_HOU","Yuli Gurriel_HOU","Jorge Polanco_MIN","Miguel Montero_CHC","Jon Jay_CHC","Willson Contreras_CHC","Cheslor Cuthbert_KC","Carlos Beltran_HOU","Pablo Sandoval_BOS","Jake Marisnick_HOU","Chris Gimenez_MIN","Austin Jackson_CLE","Jose Osuna_PIT","Jeimer Candelario_CHC","Mark Zagunis_CHC","Luis Valbuena_LAA","Paulo Orlando_KC","Billy Burns_KC","Chris Young_BOS","Norichika Aoki_HOU","Tyler Naquin_CLE","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Elias Diaz_PIT","Javier Baez_CHC","Brandon Moss_KC","Christian Vazquez_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Yan Gomes_CLE","Francisco Cervelli_PIT","Danny Ortiz_PIT","Tommy La Stella_CHC","Kevin Newman_PIT","Ben Revere_LAA","Danny Espinosa_LAA","Sandy Leon_BOS","Josh Rutledge_BOS","JD Davis_HOU","Colin Moran_HOU","Francisco Mejia_CLE","Yandy Diaz_CLE","Gregory Polanco_PIT","Martin Maldonado_LAA","Ryan O'Hearn_KC","Deven Marrero_BOS","Sam Travis_BOS","Daniel Robertson_CLE","Roberto Perez_CLE","Jacob Stallings_PIT","Terrance Gore_KC","David Fletcher_LAA","Phil Gosselin_PIT","Chris Bostick_PIT","Nolan Fontana_LAA","Bobby Bradley_CLE","Juan Graterol_LAA","Daniel Palka_MIN","Ehire Adrianza_MIN","Gift Ngoepe_PIT","Carlos Perez_LAA","Raul Mondesi_KC","Kyle Tucker_HOU","Chris Stewart_PIT","Max Moroff_PIT","John Bormann_PIT","Eloy Jimenez_CHC","Juan Centeno_HOU","Teoscar Hernandez_HOU","Tony Kemp_HOU","Cliff Pennington_LAA","Drew Butera_KC","Shane Robinson_LAA","Ramon Torres_KC","Hunter Dozier_KC"
0,0,0,0,0,0,0,0,0,0,60.7910552061495,0,0,0,0,0,0,0,-0.847662141779789,0,0,0,0,0,0,0,0,0,9.79804332634521,0,7.45833333333333,0,0,0,0,0,0,3.60801393728223,0,0,0,0,0,0,0,0,0,0,6.6981981981982,0,0,0,0,0,0,0,4.43589743589744,0,0,0,0,0,16.3533163265306,0,0,0,0,0,0,0,-3.04891684136967,0,0,0,0,0,0,2.73333333333333,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,14.5141700404858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,0,0,0,27.6071428571429,0,0,0
0,0,0,0,0,0,0,0,0,0,0,50.5264270613108,0,0,0,0,10.7924369747899,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496153846153846,0,0,0,0,0,0,0,0,0,0,0,0,13.3116883116883,0,0,0,0,9.81906906906907,2.6551724137931,0,11.0584795321637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43406593406593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9125,18.9019607843137,0,0,0,0,0,0,0,-5.80714285714286,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,12.875,0,0,0,0
0,-5.90048309178744,0,0,0,0,0,0,0,0,0,0,80.5527482269504,0,0,0,0,0,0,0,0,0,23.4963414634146,0,0,-4.76538461538462,0,0,0,0,0,0,0,0,0,0,13.2460881934566,0,29.0119047619048,16.0487804878049,1.90849673202614,0,0,0,17.0573170731707,0,0,0,0,4.15909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6471471471471,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,107.672727272727,40.4027777777778,0,0,0,0,0,0,0,0,10.8272727272727,0,0,22.5833333333333,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,-21.5416666666667,0,0,0,0,23.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,-2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,40.4027777777778,67.0920634920635,0,0,0,0,0,0,0,0,7.07130124777184,0,0,17.4747983870968,0,0,0,0,0,21.2708333333333,0,0,0,0,0,0,0,0,15.8838709677419,0,0,0,0,-6.36189516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,0,0,0,0,0,0,0,0,41.2666666666667,0,0,0,0,0,0,16.1169230769231,0,0,0,0,0,0,0,0,0,0,0,-9.70714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,19.3593073593074,0,22.7543859649123,0,0,0,0,0,0,0,0,0,0,78.504329004329,0,0,0,0,0,0,0,0,0,0,0,25.4803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0659340659341,0,0,0,15.8952380952381,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57051282051282,0,0,0,0,-8.05357142857143,12,14.8461538461538,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,-11.7637362637363,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.7924369747899,0,0,0,0,75.1418439716312,21.2322695035461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,12.0063424947146,0,0,0,0,0,0,0,0,0,0,0,0,4.15714285714286,0,0,0,0,-1.98353658536585,1.90909090909091,0,5.22083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44588744588745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71153846153846,9.9527027027027,0,0,0,0,0,0,0,10.9487179487179,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79166666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11.0741971207087,0,0,0,0,21.2322695035461,40.7452214452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1428571428571,0,0,0,0,0,0,0,0,6.76731887890005,0,0,0,0,0,0,0,0,0,0,0,0,16.08,0,0,0,0,9.45238095238095,-3.51295097132285,0,23.8883333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.378078817734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67195767195767,3.10106382978723,0,0,0,0,0,0,0,6.04970972423803,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,3.16363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70588235294118,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.847662141779789,0,0,0,0,0,0,0,61.219170075979,0,0,0,0,0,0,0,0,0,4.71127995324372,0,11.4148148148148,0,0,0,0,0,0,4.25454545454545,0,0,0,0,0,0,0,0,0,0,-4.63584637268848,0,0,0,0,0,0,0,-6.42857142857143,0,0,0,0,0,9.40783744557329,0,0,0,0,0,0,0,9.4114552893045,0,0,0,0,0,0,8.31428571428571,0,0,0,0,0,0,0,0,0,-0.354545454545455,0,0,0,0,0,0,0,0,-1.94665718349929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,0,0,0,0,0,0,0,0,13.5320512820513,0,0,0
3.35822021116139,0,0,19.4470588235294,0,0,0,0,14.4228571428571,0,0,0,0,0,0,0,0,0,0,50.3270440251572,0,0,0,0,6.34268292682927,0,0,0,0,0,0,0,0,0,-0.239202657807309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33739837398374,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15217391304348,0,0,0,0,0,0,0,0,0,10.8214285714286,0,0,0,0,0,0,0,2.95692307692308,0,-1.5125,0,0,0,0,0,0,0,11.1984126984127,17.6952380952381,0,0,0,0,0,0,0,-14.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11.1733333333333,0,0,0,0,0,0,0,0,0,0,0,0,72.8455625436758,7.15638606676343,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1075757575758,0,0,0,0,0,0,0,31.1061538461538,0,-0.397435897435897,0,0,0,0,22.3270440251572,0,0,6.28589743589744,0,0,0,0,0,13.982683982684,0,0,0,0,0,0,-10.5054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9177489177489,0,0,0,0,0,0,0,0,0,0,-72.9166666666667,0,0,0,0,0,0,0.765546218487395,0,0,0,0,0,0,0,0,0,0,0,18.9038461538462,0,0,0,0,0,-9.28985507246377,1.88011695906433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-2.46879535558781,0,0,0,0,0,0,0,0,0,0,0,0,7.15638606676343,61.8204545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33623188405797,0,0,0,0,0,0,0,8.6965811965812,0,-7.5,0,0,0,0,2.46590909090909,0,0,14.4666666666667,0,0,0,0,0,24.6471861471861,0,0,0,0,0,0,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.6450216450216,0,0,0,0,0,0,0,0,24,0,2.08333333333333,0,0,0,0,0,0,-0.626126126126126,0,0,0,0,0,0,0,0,0,0,0,17.1047619047619,0,0,0,0,0,2.01449275362319,10.5175438596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.1156565656566,0,0,0,0,0,0,0,0,0,0,23.4963414634146,0,0,0,0,0,0,0,0,0,58.7234042553191,0,0,25.5661450924609,0,0,0,0,0,0,0,0,0,0,23.684126984127,0,21.3,8.79089615931721,19.4779411764706,0,0,0,13.5127353266888,0,0,0,0,8.52521008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59075630252101,0,0,0,0,0,0,0,0.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10.8272727272727,7.07130124777184,0,0,0,0,0,0,0,0,63.1466101694915,0,0,-0.0951298701298701,0,0,0,0,0,10.9944805194805,0,0,0,0,0,0,0,0,14.7589743589744,0,0,0,0,1.21417797888386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71861471861472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5672514619883,0,0,0,0,0,0,0,0,0,0,-4.93055555555556,0,0,0,0,0,0,9.72307692307692,0,0,0,0,0,0,0,0,0,0,0,-7.90750528541226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3055555555556,37,0,0,0,0,0,0,0,0,0,0
10.8833333333333,0,0,3.56410256410256,0,0,0,0,7.32272727272727,0,0,0,0,0,0,0,0,0,0,6.34268292682927,0,0,0,0,57.3857539315449,0,0,0,0,0,0,0,0,0,0.27807486631016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5839260312945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35714285714286,0,0,0,0,0,0,0,0,0,18.3740384615385,0,0,0,0,0,0,0,9.07971014492754,0,3.98181818181818,0,0,0,0,0,0,0,5.44268774703557,-9.81372549019608,0,0,0,0,0,0,0,29.374269005848,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.7320044296788,0,0,0,0,0,0,0,0,0,0,-4.76538461538462,0,0,0,0,0,0,0,0,0,25.5661450924609,0,0,76.2555555555556,0,0,0,0,0,0,0,0,0,0,-6.46496212121212,0,6.85714285714286,-0.954954954954955,38.9411764705882,0,0,0,6.18768768768769,0,0,0,0,25.0956989247312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36861861861862,0,0,0,0,0,0,0,-3.48333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.5833333333333,17.4747983870968,0,0,0,0,0,0,0,0,-0.0951298701298701,0,0,45.2268602540835,0,0,0,0,0,5.15653389238295,0,0,0,0,0,0,0,0,6.78137651821862,0,0,0,0,1.70530612244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92105263157895,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,13.0341394025605,0,0,0,0,0,0,0,0,0,0,0,-7.62926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4166666666667,-3.33333333333333,0,0,0,0,0,0,0,0,0,0
