"Freddie Freeman_ATL","Josh Donaldson_TOR","Francisco Lindor_CLE","Michael Brantley_CLE","Edwin Encarnacion_CLE","Jose Bautista_TOR","Carlos Santana_CLE","Kendrys Morales_TOR","Evan Longoria_TB","Kevin Pillar_TOR","Matt Kemp_ATL","Corey Dickerson_TB","Logan Morrison_TB","Justin Smoak_TOR","Jason Kipnis_CLE","Jose Ramirez_CLE","Colby Rasmus_TB","Ender Inciarte_ATL","Steven Souza_TB","Brad Miller_TB","Steve Pearce_TOR","Wilson Ramos_TB","Troy Tulowitzki_TOR","Kevin Kiermaier_TB","Ezequiel Carrera_TOR","Tim Beckham_TB","Matt Duffy_TB","Russell Martin_TOR","Brandon Phillips_ATL","Lonnie Chisenhall_CLE","Darwin Barney_TOR","Tyler Flowers_ATL","Nick Markakis_ATL","Mallex Smith_TB","Brandon Guyer_CLE","Bradley Zimmer_CLE","Jake Bauers_TB","Adonis Garcia_ATL","Devon Travis_TOR","Ryan Goins_TOR","Abraham Almonte_CLE","Luke Maile_TOR","Rickie Weeks_TB","Peter Bourjos_TB","Austin Jackson_CLE","Yan Gomes_CLE","Derek Norris_TB","Giovanny Urshela_CLE","Jace Peterson_ATL","Dalton Pompey_TOR","Rowdy Tellez_TOR","Curt Casali_TB","Dansby Swanson_ATL","Tyler Naquin_CLE","Jesus Sucre_TB","Daniel Robertson_TB","Yandy Diaz_CLE","Jarrod Saltalamacchia_TOR","Danny Santana_ATL","Chris Coghlan_TOR","Daniel Robertson_CLE","Roberto Perez_CLE","Micah Johnson_ATL","Rio Ruiz_ATL","Erik Gonzalez_CLE","Shane Peterson_TB","Michael Martinez_CLE","Mike Ohlman_TOR","Kurt Suzuki_ATL","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL","Anthony Recker_ATL"
0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,7,0,3,7,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,27,0,0,19,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,2,0,0,0
0,0,0,0,0,0,0,0,30,0,0,26,24,0,0,0,3,0,32,27,0,0,0,30,0,29,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,10,0,0,23,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,28,27,0,0,0,7,0,27,32,0,0,0,30,0,28,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,5,0,0,23,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,5,0,0,0,21,0,19,0,22,0,0,0,18,0,0,0,0,0,0,22,0,9,0,6,0,0,14,0,0,14,0,0,0,0,0,0,0,19,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,15,0,15,0,15,0,0,0,11,0,0,0,0,0,0,9,0,15,0,8,0,0,13,0,0,6,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,35,0,0,30,29,0,0,0,7,0,30,30,0,0,0,36,0,32,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,10,0,0,27,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,4,0,0,0,19,0,17,0,20,0,0,0,15,0,0,0,0,0,0,6,0,8,0,20,0,0,10,0,0,9,0,0,0,0,0,0,0,12,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,28,26,0,0,0,6,0,29,28,0,0,0,32,0,34,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,11,0,0,27,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,22,0,22,0,22,0,0,0,17,0,0,0,0,0,0,14,0,13,0,10,0,0,22,0,0,11,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,17,27,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0
0,0,17,15,17,0,17,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,19,0,18,0,20,0,0,0,16,0,0,0,0,0,0,14,0,6,0,9,0,0,11,0,0,20,0,0,0,0,0,0,0,14,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,19,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,27,0,0,19,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,2,0,0,0
0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,7,7,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,9,15,0,15,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,25,0,0,18,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,15,0,0,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,2,0,0,0
0,7,0,0,0,27,0,24,0,27,0,0,0,24,0,0,0,0,0,0,19,0,11,0,12,0,0,17,0,0,14,0,0,0,0,0,0,0,27,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24,0,22,0,25,0,0,0,22,0,0,0,0,0,0,15,0,4,0,15,0,0,12,0,0,14,0,0,0,0,0,0,0,17,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,15,22,0,22,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0,0,22,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,0,4,0,7,0,0,0,7,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,0,0,12,10,0,0,0,3,0,13,12,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,12,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,5,4,0,0,0,0,0,10,5,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,9,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,6,11,0,11,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0
0,0,21,17,21,0,21,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,14,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26,0,0,23,23,0,0,0,5,0,23,23,0,0,0,27,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,9,0,0,28,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,0,0,8,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,26,0,0,19,32,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,2,0,0,0
0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,9,7,0,0,0,2,0,9,9,0,0,0,9,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,12,9,0,0,0,2,0,14,11,0,0,0,16,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,10,0,0,11,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,9,15,0,15,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,9,0,0,0,6,9,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,5,0,5,0,0,0,3,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12,0,12,0,13,0,0,0,11,0,0,0,0,0,0,5,0,2,0,11,0,0,7,0,0,4,0,0,0,0,0,0,0,7,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,8,12,0,12,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,8,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
