"AJ Pollock_ARI","Anthony Rizzo_CHC","Edwin Encarnacion_CLE","Paul Goldschmidt_ARI","JD Martinez_ARI","Francisco Lindor_CLE","Jose Ramirez_CLE","Kris Bryant_CHC","Jake Lamb_ARI","Michael Brantley_CLE","Bradley Zimmer_CLE","Carlos Santana_CLE","Gregor Blanco_ARI","Willson Contreras_CHC","Elvis Andrus_TEX","Jason Kipnis_CLE","Ian Happ_CHC","Adrian Beltre_TEX","Jonathan Schoop_BAL","David Peralta_ARI","Ben Zobrist_CHC","Adam Jones_BAL","Manny Machado_BAL","Shin-Soo Choo_TEX","Tommy Pham_STL","Randal Grichuk_STL","Ryan Braun_MIL","Javier Baez_CHC","Mike Napoli_TEX","Paul DeJong_STL","Manny Pina_MIL","Travis Shaw_MIL","Carlos Gomez_TEX","Delino DeShields_TEX","Nomar Mazara_TEX","Dexter Fowler_STL","Stephen Piscotty_STL","Aledmys Diaz_STL","Domingo Santana_MIL","Mark Trumbo_BAL","Chris Davis_BAL","Rougned Odor_TEX","Jose Abreu_CWS","Jason Heyward_CHC","Eric Thames_MIL","Addison Russell_CHC","Kyle Schwarber_CHC","Joey Gallo_TEX","Melky Cabrera_CWS","Matt Carpenter_STL","Keon Broxton_MIL","Albert Almora_CHC","Robinson Chirinos_TEX","Seth Smith_BAL","Trey Mancini_BAL","Francisco Mejia_CLE","Yadier Molina_STL","Jedd Gyorko_STL","Hernan Perez_MIL","Jonathan Villar_MIL","Jurickson Profar_TEX","Austin Jackson_CLE","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Bobby Bradley_CLE","Yoan Moncada_CWS","Daniel Descalso_ARI","Kolten Wong_STL","Yasmany Tomas_ARI","Jon Jay_CHC","Matt Davidson_CWS","Yan Gomes_CLE","Greg Allen_CLE","Chris Owings_ARI","Jeimer Candelario_CHC","Victor Caratini_CHC","Mark Zagunis_CHC","Welington Castillo_BAL","Caleb Joseph_BAL","Erik Gonzalez_CLE","Alen Hanson_CWS","Brandon Drury_ARI","Jesus Aguilar_MIL","Jonathan Lucroy_TEX","Brandon Guyer_CLE","Avisail Garcia_CWS","Chris Iannetta_ARI","Chris Herrmann_ARI","Tommy La Stella_CHC","Brett Nicholas_TEX","Ronald Guzman_TEX","Rey Fuentes_ARI","Ketel Marte_ARI","Stephen Vogt_MIL","Eric Sogard_MIL","Ryan Rua_TEX","Andy Ibanez_TEX","Giovanny Urshela_CLE","Charlie Tilson_CWS","Yandy Diaz_CLE","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Orlando Arcia_MIL","JJ Hardy_BAL","Ruben Tejada_BAL","Roberto Perez_CLE","Tyler Naquin_CLE","Adam Engel_CWS","Craig Gentry_BAL","Hyun Soo Kim_BAL","Hanser Alberto_TEX","Joey Rickard_BAL","Tyler Saladino_CWS","Jose Martinez_STL","Greg Garcia_STL","Socrates Brito_ARI","Magneuris Sierra_STL","Harrison Bader_STL","Jacob Nottingham_MIL","Drew Stubbs_TEX","Jared Hoying_TEX","Leury Garcia_CWS","Yolmer Sanchez_CWS","Jacob May_CWS","Luke Voit_STL","Lewis Brinson_MIL","Corey Ray_MIL","Johnny Giavotella_BAL","Anthony Santander_BAL","Michael Martinez_CLE","Daniel Robertson_CLE","Omar Narvaez_CWS","Cody Asche_CWS","Jeff Mathis_ARI","Christian Walker_ARI","Jack Reinheimer_ARI","Michael Reed_MIL","Paul Janish_BAL","Francisco Pena_BAL","Pete Kozma_TEX","Ryan Flaherty_BAL","David Washington_BAL","Drew Robinson_TEX","Luis Sardinas_BAL","Geovany Soto_CWS","Willy Garcia_CWS","Kevan Smith_CWS","Tim Anderson_CWS","Ildemaro Vargas_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Yadiel Rivera_MIL","Brett Phillips_MIL","Eric Fryer_STL","Carson Kelly_STL","Jett Bandy_MIL","Zack Collins_CWS","Ryan Cordell_MIL","Grant Green_CWS","Chad Huffman_STL","Alex Mejia_STL"
0,0,15.2462462462462,0,0,11.4213414634146,-1.18012820512821,0,0,17.6051136363636,66.2024390243902,4.18333333333333,0,0,0,7.10449735449735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4636363636364,14.7252964426877,15.7142857142857,0,0,0,0,0,0,0,9.62250712250712,0,0,0,0,0,0,0,2.54166666666667,0,0,0,0,21.15,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,0,0,0,15.1978021978022,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.86851265822785,0,0,-1.65148398471937,19.2474683544304,0,0,2.52083333333333,4.18333333333333,53.0331325301205,0,0,0,13.2171052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8181818181818,28.434756097561,10.2275132275132,0,0,0,0,0,0,0,-0.427609427609428,0,0,0,0,0,0,0,10.8939393939394,0,0,0,0,14.8026315789474,0,0,0,0,0,0,0,0,0,0,0,0,-1.13333333333333,0,1.01904761904762,0,0,0,0,0,0,0,11.2081280788177,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5.20053475935829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.6666666666667,0,0,7.76411290322581,0,0,0,0,31.1954022988506,0,0,0,66.3825757575758,0,0,0,0,0,0,4.81422924901186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5263157894737,0,30.4,0,0,0,0,15.3048433048433,0,0,0,0,0,0,0,4.41304347826087,0,0,0,0,18.7083333333333,13.552380952381,0,0,0,0,97,0,0,0,0,0,0,0,0,-15.8708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.0741258741259,0,0,0,0,0,5.66639344262295,0,0,0,0,0,62.8430574400724,0,0,3.84402852049911,0,0,0,16.2938443670151,0,0,0,0,0,0,-9.8755442670537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9166666666667,0,15.318431372549,-1.52854122621564,0,0,0,0,-0.688235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09538461538462,0,0,0,0,-27.5,0,10,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7221001221001,0,0,6.61951219512195,0,0,0,0,0,8.53809093646492,0,0,0,0,-6.78253424657534,0,0,0,2.3399897593446,8.31410256410256,6.55844155844156,0,0,0,0,0,0,-3.63720349563046,0,0,0,0,0,1.98982456140351,0,0,0,0,20.3672268907563,0,0,0,0,0,0,0,8.19230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560839160839161,0,0,0,0,0,0,0,0,0,0,0,0.443076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33928571428571,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.63636363636364,0,0,17.7398669086509,4.95676691729323,0,0,12.2880549682875,7.10449735449735,13.2171052631579,0,0,0,63.5558153126826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8119047619048,28.3085585585586,13.0196078431373,0,0,0,0,0,0,0,9.47735191637631,0,0,0,0,0,0,0,-18.8,0,0,0,0,22.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,0,0,16.5735294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43908045977012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.4853723404255,0,0,0,0,0,14.6273532668882,0,0,0,0,0,3.84402852049911,0,0,78.8137755102041,0,0,0,2.18181818181818,0,0,0,0,0,0,2.50525525525526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39076923076923,0,15.0053475935829,18.8177339901478,0,0,0,0,0.542857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43421052631579,0,0,0,0,-3.25,-3.83333333333333,27.5,0,0,0,0,0,0,0,0,0,0,0,-14.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61951219512195,0,0,57.6490486257928,0,0,0,0,0,-14.7212543554007,0,0,0,0,-7.45564516129032,0,0,0,13.6687192118227,7.26190476190476,23.4406906906907,0,0,0,0,0,0,-2.19490586932447,0,0,0,0,0,-6.43218390804598,0,0,0,0,5.76023391812866,0,0,0,0,0,0,0,14.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69602272727273,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,-31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8293119923555,0,0,16.7495798319328,0.491118077324974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48757763975155,8.27692307692308,0,0,0,0,0,0,0,0,0,0,0,0,3.75892255892256,12.7396378269618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.366666666666667,-0.468286099865047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4609800362976,12.495,0,0,0,0.318681318681319,0,0,-4.41733870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83333333333333,-187.5,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2193277310924,0,0,19.0221685689201,-47.75,0,0,0,22.7691815856777,0,0,0,4.81422924901186,0,0,0,0,0,0,70.3221830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5111111111111,0,22.5897435897436,0,0,0,0,-0.451490356516657,0,0,0,0,0,0,0,30.2480338777979,0,0,0,0,18.0283333333333,43.4,0,0,0,0,16.5,0,0,0,0,0,0,0,36.4166666666667,4.97368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40725806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.58834586466165,0,0,0,0,0,9.53506493506494,0,0,0,0,0,16.2938443670151,0,0,2.18181818181818,0,0,0,47.750626566416,0,0,0,0,0,0,-6.50825825825826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1874396135266,0,21.2309725158562,-5.73838383838384,0,0,0,0,9.87132352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42380952380952,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7495798319328,0,0,54.1133386794975,-1.77008032128514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7547447206629,19.0777366472766,0,0,0,0,0,0,0,0,0,0,0,0,8.94823529411765,8.64815627743635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87551020408163,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.838961038961,5.95652173913043,0,0,0,11.1153846153846,0,0,-1.04985754985755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491118077324974,0,0,-1.77008032128514,71.4032459425718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34956304619226,-3.86904761904762,0,0,0,0,0,0,0,0,0,0,0,0,21.2249637155298,8.85272804774084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27213352685051,-6.55761024182077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76948051948052,3.78354978354978,0,0,0,28.9120879120879,0,0,-4.41935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,-95,0,-24.7666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
