"Carlos Correa_HOU","Jose Altuve_HOU","George Springer_HOU","Francisco Lindor_CLE","Jose Ramirez_CLE","Elvis Andrus_TEX","Marwin Gonzalez_HOU","Edwin Encarnacion_CLE","Ryan Braun_MIL","Cody Bellinger_LAD","Joey Gallo_TEX","Shin-Soo Choo_TEX","Michael Brantley_CLE","Carlos Santana_CLE","Domingo Santana_MIL","Corey Seager_LAD","Carlos Beltran_HOU","Alex Bregman_HOU","Nomar Mazara_TEX","Mike Moustakas_KC","Jason Kipnis_CLE","Josh Reddick_HOU","Adrian Beltre_TEX","Evan Gattis_HOU","Chase Utley_LAD","Logan Forsythe_LAD","Eric Thames_MIL","Travis Shaw_MIL","Chris Taylor_LAD","Carlos Gomez_TEX","Whit Merrifield_KC","Adrian Gonzalez_LAD","Justin Turner_LAD","Joc Pederson_LAD","Mike Napoli_TEX","Eric Hosmer_KC","Yasmani Grandal_LAD","Kike Hernandez_LAD","Salvador Perez_KC","Jorge Bonifacio_KC","Bradley Zimmer_CLE","Brian McCann_HOU","Brandon Moss_KC","Lorenzo Cain_KC","Franklin Gutierrez_LAD","Peter O'Brien_TEX","Lonnie Chisenhall_CLE","Tyler Naquin_CLE","Hernan Perez_MIL","Andrew Toles_LAD","Austin Barnes_LAD","Yasiel Puig_LAD","Jonathan Lucroy_TEX","Rougned Odor_TEX","Yuli Gurriel_HOU","Jorge Soler_KC","Keon Broxton_MIL","Jonathan Villar_MIL","Norichika Aoki_HOU","Jake Marisnick_HOU","Delino DeShields_TEX","Jurickson Profar_TEX","Paulo Orlando_KC","Abraham Almonte_CLE","Billy Burns_KC","Cheslor Cuthbert_KC","Nick Franklin_MIL","Jesus Aguilar_MIL","Robinson Chirinos_TEX","Brandon Guyer_CLE","Trayce Thompson_LAD","Derek Fisher_HOU","Austin Jackson_CLE","Yan Gomes_CLE","Scott Van Slyke_LAD","Eric Sogard_MIL","Rob Segedin_LAD","Jett Bandy_MIL","Orlando Arcia_MIL","Pete Kozma_TEX","Brett Nicholas_TEX","Alcides Escobar_KC","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Ryan O'Hearn_KC","Andre Ethier_LAD","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Ryan Rua_TEX","Terrance Gore_KC","Yandy Diaz_CLE","Jared Hoying_TEX","Hanser Alberto_TEX","Mike Freeman_LAD","Drew Stubbs_TEX","Alex Gordon_KC","Raul Mondesi_KC","Roberto Perez_CLE","Daniel Robertson_CLE","Brett Eibner_LAD","Juan Centeno_HOU","Tony Kemp_HOU","Drew Robinson_TEX","Drew Butera_KC"
0,0,0,0,0,0,0,0,0,-9.96640316205534,0,0,0,0,0,-2.53174603174603,0,0,0,0,0,0,0,0,55.6477832512315,52.4047619047619,0,0,11.325,0,0,13,6.15833333333333,8.67142857142857,0,0,0.477207977207977,0,0,0,0,0,0,0,0,0,0,0,0,1.58333333333333,33,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-7.09523809523809,0,0,0,0,0,22.6102941176471,0,0,0,0,0,0,0,0,52.4047619047619,42.3823529411765,0,0,28.7333333333333,0,0,-0.385714285714286,15.0555555555556,13.952380952381,0,0,15.2197802197802,0,0,0,0,0,0,0,20.6666666666667,0,0,0,0,22,29.6666666666667,9.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24.875,0,0,0,0,0,-3.30967741935484,0,0,0,0,0,0,0,0,0,0,0,93.2595818815331,20.099573257468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2450142450142,0,0,0,0,0,0,0,3.63162878787879,1.60739687055477,0,0,0,0,0,0,0,0,-23.0714285714286,-0.2,0,0,0,0,0,0,0,24.3333333333333,0,-3.21739130434783,5.45645645645646,0,0,0,0,0,0,0,20.8169934640523,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-16.8025362318841,0,0,0,0,0,2.98579545454545,0,0,0,0,0,0,0,0,0,0,0,20.099573257468,64.5264270613108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.11111111111111,0,0,0,0,0,0,0,9.92245989304813,3.01686909581646,0,0,0,0,0,0,0,0,-19.7857142857143,1.36363636363636,0,0,0,0,0,0,0,8.4,0,-12.0380434782609,6.18825910931174,0,0,0,0,0,0,0,-0.163157894736842,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-13.545,0,0,0,0,0,-8.61775362318841,0,0,0,0,0,0,0,0,11.325,28.7333333333333,0,0,56.3597883597884,0,0,-4.51923076923077,1.08791208791209,34.3909090909091,0,0,8.80994152046784,0,0,0,0,0,0,0,-20.3,0,0,0,0,-1.16666666666667,-14.875,-0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75,0,0,0,0
0,0,0,0,0,2.52941176470588,0,0,0,0,-1.65775401069519,12.3279569892473,0,0,0,0,0,0,22.7862903225806,0,0,0,0,0,0,0,0,0,0,62.5396825396825,0,0,0,0,-4.64393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94833333333333,30.815873015873,0,0,0,0,0,0,18.3578947368421,4.15909090909091,0,0,0,0,0,0,-11.0181818181818,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4692118226601,0,0,0,0,0,0,0,0,0,0,52.1176470588235,0,0,0,0,-1.39572192513369,0,0,-0.401075268817204,3.43692307692308,0,0,4.01578947368421,2.69657258064516,0,0,0,0,0,0,0,0,0,0,0,2.01098901098901,0,0,0,0,0,0,0,0,0,7.88181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31729055258467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71674876847291,0,0,0,0,0,0,0,6.22222222222222
0,0,0,0,0,0,0,0,0,-1.99346405228758,0,0,0,0,0,9.03333333333333,0,0,0,0,0,0,0,0,13,-0.385714285714286,0,0,-4.51923076923077,0,0,20.3087121212121,9.76315789473684,14.7820512820513,0,0,8.53940886699507,0,0,0,0,0,0,0,15,0,0,0,0,1.34285714285714,16.75,1.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-6.31372549019608,0,0,0,0,0,18.4133064516129,0,0,0,0,0,0,0,0,6.15833333333333,15.0555555555556,0,0,1.08791208791209,0,0,9.76315789473684,23.5932773109244,6.73684210526316,0,0,11.5753846153846,0,0,0,0,0,0,0,16.0666666666667,0,0,0,0,12.6708333333333,12.5,13.9933712121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0,0,0,0,0,0,0,0,0,-12.5681818181818,0,0,0,0,0,15.8181818181818,0,0,0,0,0,0,0,0,8.67142857142857,13.952380952381,0,0,34.3909090909091,0,0,14.7820512820513,6.73684210526316,35.6358695652174,0,0,19.8868421052632,0,0,0,0,0,0,0,-2.5,0,0,0,0,-1.46363636363636,-8.66666666666667,8.68577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-8.25858250276855,0,0,0,0,-2.431475029036,-17.5788288288288,0,0,0,0,0,0,-4.86059743954481,0,0,0,0,0,0,0,0,0,0,-4.64393939393939,0,0,0,0,59.7103594080338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91507936507936,8.63636363636364,0,0,0,0,0,0,-10.6097883597884,-4.18181818181818,0,0,0,0,0,0,-40.1111111111111,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,-8.13602941176471,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.14634146341463,0,0,0,0,0,0,0,0,0,0,-1.39572192513369,0,0,0,0,34.1378546099291,0,0,6.6489898989899,5.74074074074074,0,0,9.70161290322581,4.4951690821256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.718181818181818,0,0,6.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82313829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87984496124031,0.777777777777778,0,0,0,0,0,0,27.1212121212121
0,0,0,0,0,0,0,0,0,-6.56833333333333,0,0,0,0,0,19.5345345345345,0,0,0,0,0,0,0,0,0.477207977207977,15.2197802197802,0,0,8.80994152046784,0,0,8.53940886699507,11.5753846153846,19.8868421052632,0,0,44.2726045883941,0,0,0,0,0,0,0,-4,0,0,0,0,-1.27450980392157,0,1.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25035561877667,0,0,0,0,0,0,0,0,0,0,-0.401075268817204,0,0,0,0,6.6489898989899,0,0,49.3585858585859,6.37179487179487,0,0,18.5357142857143,9.17441860465116,0,0,0,0,0,0,0,0,0,0,0,4.23076923076923,0,0,0,0,0,0,11.5545454545455,0,0,4.37362637362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59807692307692,11,0,0,0,0,0,0,0.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16833333333333,0,0,0,0,0,0,0,0,0,0,3.43692307692308,0,0,0,0,5.74074074074074,0,0,6.37179487179487,44.0740740740741,0,0,3.26102941176471,1.16,0,0,0,0,0,0,0,0,0,0,0,-9.2,0,0,0,0,0,0,0,0,0,-9.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0395256916996,0,0,0,0,0,0,0,-4.9
