"Carlos Correa_HOU","Jose Altuve_HOU","Miguel Sano_MIN","Brian Dozier_MIN","George Springer_HOU","Francisco Lindor_CLE","Michael Brantley_CLE","Dexter Fowler_STL","Buster Posey_SF","Carlos Santana_CLE","Lorenzo Cain_KC","Matt Carpenter_STL","Edwin Encarnacion_CLE","Jason Kipnis_CLE","Eric Hosmer_KC","Alex Bregman_HOU","Stephen Piscotty_STL","Aledmys Diaz_STL","Evan Gattis_HOU","Max Kepler_MIN","Hunter Pence_SF","Carlos Beltran_HOU","Jose Ramirez_CLE","Joe Mauer_MIN","Brandon Moss_KC","Jorge Soler_KC","Tommy Pham_STL","Jedd Gyorko_STL","Robbie Grossman_MIN","Kennys Vargas_MIN","Eduardo Nunez_SF","Brandon Belt_SF","Randal Grichuk_STL","Josh Reddick_HOU","Marwin Gonzalez_HOU","Whit Merrifield_KC","Eddie Rosario_MIN","Byron Buxton_MIN","Denard Span_SF","Norichika Aoki_HOU","Mike Moustakas_KC","Salvador Perez_KC","Jorge Polanco_MIN","Joe Panik_SF","Brian McCann_HOU","Bradley Zimmer_CLE","Alcides Escobar_KC","Alex Gordon_KC","Cheslor Cuthbert_KC","Yadier Molina_STL","Brandon Crawford_SF","Kolten Wong_STL","Christian Arroyo_SF","Tyler Naquin_CLE","Derek Fisher_HOU","Yuli Gurriel_HOU","Paulo Orlando_KC","Billy Burns_KC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Jorge Bonifacio_KC","Jhonny Peralta_STL","Jarrett Parker_SF","Brandon Guyer_CLE","Justin Ruggiano_SF","Nick Hundley_SF","Matt Adams_STL","Ryan O'Hearn_KC","Mac Williamson_SF","Austin Jackson_CLE","Yan Gomes_CLE","Jason Castro_MIN","Terrance Gore_KC","Kelby Tomlinson_SF","Harrison Bader_STL","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Chris Gimenez_MIN","Eduardo Escobar_MIN","Jose Martinez_STL","Jake Marisnick_HOU","Yandy Diaz_CLE","Aaron Hill_SF","Gorkys Hernandez_SF","Greg Garcia_STL","Raul Mondesi_KC","Conor Gillaspie_SF","Magneuris Sierra_STL","Roberto Perez_CLE","Ehire Adrianza_MIN","Carson Kelly_STL","Michael Morse_SF","Eric Fryer_STL","Michael Martinez_CLE","Daniel Robertson_CLE","Drew Butera_KC","Tim Federowicz_SF","Tony Kemp_HOU","Chris Marrero_SF"
0,0,0,0,0,0,0,0,0,0,28.1378151260504,0,0,0,6.78991596638655,0,0,0,0,0,0,0,0,0,-3.71014492753623,0,0,0,0,0,0,0,0,0,0,1.99047619047619,0,0,0,0,1.97241379310345,10.3143939393939,0,0,0,0,1.18235294117647,2.20161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-15.2934782608696,0,0,0,47.9139784946237,0,0,0,0,-1.86928104575163,18.1965811965812,0,0,0,0,0,0,0,0,0,12.2916666666667,0,0,0,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6957671957672,0,-3.33538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.38655462184874,6.47293447293447,0,0,-0.42436974789916,0,0,37.7394957983193,-0.833333333333333,0,0,0,0,0,0,0,0,12.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2748538011696,5.69264069264069,0,0,0,0,0,0,0,0,0,0,6.995670995671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32.4571428571429,-4.80147058823529,0,0,16.0690476190476,0,0,-0.833333333333333,81.1619047619048,0,0,0,0,0,0,0,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3095238095238,15.9714285714286,0,0,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.78991596638655,0,0,0,36.6021021021021,0,0,0,0,0,0,0,0,0,4.11666666666667,0,0,0,0,0,0,0,0,0,0,-8.57509881422925,0,0,0,0,-4.40524193548387,4.94295900178253,0,0,0,0,9.43093093093093,6.91176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.24384236453202,7.40215053763441,0,0,3.96825396825397,0,0,0,0,0,0,0,0,0,0,15.6723484848485,0,0,-4.40952380952381,0,0,0.696581196581197,0,0,0,0,0,0,0,0,0,0,0,14.7307692307692,2.37908496732026,0,0,0,0,8.21637426900585,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.21666666666667,0,0,0,-1.86928104575163,0,0,0,0,46.2424242424242,-7,0,0,0,0,0,0,0,0,0,11.5769230769231,0,0,0,0,-3.20526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915032679738562,0,-8.56862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.58166666666667,0,0,0,18.1965811965812,0,0,0,0,-7,75.9397849462366,0,0,0,0,0,0,0,0,0,24.3369565217391,0,0,0,0,11.4113300492611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71551724137931,0,3.01666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.08771929824561,4.06052631578947,0,0,16.2156862745098,0,0,0,0,0,0,0,0,0,0,-4.40952380952381,0,0,36.2424242424242,0,0,-3.34761904761905,0,0,0,0,0,0,0,0,0,0,0,4.33823529411765,1.76923076923077,0,0,0,0,-13.5090909090909,0,0,0,0,-1.42222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16.897233201581,17.6147186147186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2753623188406,0,0,0,-1.45454545454545,0,0,0,0,16.3916666666667,0,0,0,0,0,0,0,4.12987012987013,16.4394736842105,0,0,0,0,-5.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,0,0,0,27.8618951612903,0,0,0,0,0,0,0,0,0,10.8827586206897,3.13359788359788,0,0,0,0,0,0,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,15.9542483660131,0,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.363756613756614,-2.07142857142857,0,0,-3.09538461538462,0,0,0,0,0,0,0,0,0,0,0.696581196581197,0,0,-3.34761904761905,0,0,36.648275862069,0,0,0,0,0,0,0,0,0,0,0,11.403162055336,11.5041666666667,0,0,0,0,-13.9926470588235,0,0,0,0,-0.389473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.78125,19.8169230769231,0,0,24.9375,0,0,12.65625,-1.4,0,0,0,0,0,0,0,0,79.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1228070175439,13.982683982684,0,0,0,0,0,0,0,0,0,0,-6.91190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.2075098814229,-0.493506493506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45454545454545,0,0,0,22.9547101449275,0,0,0,0,-1.73333333333333,0,0,0,0,0,0,0,9.19480519480519,12.1368421052632,0,0,0,0,-4.03679653679654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-3.71014492753623,0,0,0,4.11666666666667,0,0,0,0,0,0,0,0,0,32.0833333333333,0,0,0,0,0,0,0,0,0,0,11.4230769230769,0,0,0,0,12.9833333333333,11.7857142857143,0,0,0,0,-2.06666666666667,5.14130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-11.3157894736842,0,0,0,12.2916666666667,0,0,0,0,11.5769230769231,24.3369565217391,0,0,0,0,0,0,0,0,0,73.2849002849003,0,0,0,0,-17.1600790513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46461538461538,0,8.02857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13.5904761904762,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3916666666667,0,0,0,-1.73333333333333,0,0,0,0,29.847619047619,0,0,0,0,0,0,0,-1.50584795321637,1.58169934640523,0,0,0,0,5.79473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.05161290322581,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,0,0,0,0,0,0,0,0,0,46.3558558558559,11.6370967741935,0,0,0,0,0,0,0,0,0,0,0,9.61363636363636,0,0,0,0,0,0,17.6320346320346,0,-1.82352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941520467836257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,3.13359788359788,0,0,0,0,0,0,0,0,0,11.6370967741935,40.3159663865546,0,0,0,0,0,0,0,0,0,0,0,11.9645161290323,0,0,0,0,0,0,-2.80952380952381,0,-5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1.89855072463768,0,0,0,0.692307692307692,0,0,0,0,-3.20526315789474,11.4113300492611,0,0,0,0,0,0,0,0,0,-17.1600790513834,0,0,0,0,42.5225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37037037037037,0,-0.0661538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-11.7261904761905,0,0,-9.59420289855072,0,0,0,0,0,0,0,0,0,0,14.7307692307692,0,0,4.33823529411765,0,0,11.403162055336,0,0,0,0,0,0,0,0,0,0,0,58.7919540229885,1.5,0,0,0,0,-10.9421052631579,0,0,0,0,-5.20779220779221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.69934640522876,-10.5657894736842,0,0,14.2483660130719,0,0,0,0,0,0,0,0,0,0,2.37908496732026,0,0,1.76923076923077,0,0,11.5041666666667,0,0,0,0,0,0,0,0,0,0,0,1.5,92.1558441558442,0,0,0,0,-2.86363636363636,0,0,0,0,-5.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.99047619047619,0,0,0,-8.57509881422925,0,0,0,0,0,0,0,0,0,11.4230769230769,0,0,0,0,0,0,0,0,0,0,41.0434782608696,0,0,0,0,-3.03157894736842,0.436842105263158,0,0,0,0,3.79249011857708,1.44736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.22222222222222,-9.33538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12987012987013,0,0,0,9.19480519480519,0,0,0,0,-1.50584795321637,0,0,0,0,0,0,0,25.0634920634921,4.30434782608696,0,0,0,0,2.71076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.79824561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.6066666666667,16.5948616600791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4394736842105,0,0,0,12.1368421052632,0,0,0,0,1.58169934640523,0,0,0,0,0,0,0,4.30434782608696,33.1338461538462,0,0,0,0,1.99166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.55847953216374,23.8289473684211,0,0,2.55555555555556,0,0,0,0,0,0,0,0,0,0,8.21637426900585,0,0,-13.5090909090909,0,0,-13.9926470588235,0,0,0,0,0,0,0,0,0,0,0,-10.9421052631579,-2.86363636363636,0,0,0,0,33.8463203463203,0,0,0,0,-9.01838235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.97241379310345,0,0,0,-4.40524193548387,0,0,0,0,0,0,0,0,0,12.9833333333333,0,0,0,0,0,0,0,0,0,0,-3.03157894736842,0,0,0,0,42.1683467741936,13.6145320197044,0,0,0,0,-1.46774193548387,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.3143939393939,0,0,0,4.94295900178253,0,0,0,0,0,0,0,0,0,11.7857142857143,0,0,0,0,0,0,0,0,0,0,0.436842105263158,0,0,0,0,13.6145320197044,56.1042780748663,0,0,0,0,3.23083778966132,4.64086021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.29344729344729,-4.19166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85714285714286,0,0,0,-4.03679653679654,0,0,0,0,5.79473684210526,0,0,0,0,0,0,0,2.71076923076923,1.99166666666667,0,0,0,0,21.4325396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10457516339869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.42877492877493,0,0,0,0,0,0,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,0,0,0,9.61363636363636,11.9645161290323,0,0,0,0,0,0,0,0,0,0,0,26.4468253968254,0,0,0,0,0,0,1.59047619047619,0,-8.00735294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0220588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61264822134387,-5.14229249011858,0,0,-0.807017543859649,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.42222222222222,0,0,-0.389473684210526,0,0,0,0,0,0,0,0,0,0,0,-5.20779220779221,-5.2125,0,0,0,0,-9.01838235294118,0,0,0,0,53.1233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.18235294117647,0,0,0,9.43093093093093,0,0,0,0,0,0,0,0,0,-2.06666666666667,0,0,0,0,0,0,0,0,0,0,3.79249011857708,0,0,0,0,-1.46774193548387,3.23083778966132,0,0,0,0,12.8963963963964,3.94385026737968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
