"Mike Trout_LAA","Jose Ramirez_CLE","Edwin Encarnacion_CLE","Carlos Santana_CLE","Francisco Lindor_CLE","Brandon Belt_SF","Michael Brantley_CLE","Logan Morrison_TB","Steven Souza_TB","Lonnie Chisenhall_CLE","Jason Kipnis_CLE","Corey Dickerson_TB","Mallex Smith_TB","Bradley Zimmer_CLE","Cameron Maybin_LAA","Denard Span_SF","Buster Posey_SF","Evan Longoria_TB","Eduardo Nunez_SF","Andrelton Simmons_LAA","Albert Pujols_LAA","Joe Panik_SF","Yonder Alonso_OAK","Kole Calhoun_LAA","Brad Miller_TB","Wil Myers_SD","Khris Davis_OAK","Wilson Ramos_TB","Kevin Kiermaier_TB","Ryan Schimpf_SD","Colby Rasmus_TB","Jefry Marte_LAA","Yangervis Solarte_SD","Tyler Naquin_CLE","Marcus Semien_OAK","Eric Young_LAA","Trevor Plouffe_TB","Matt Duffy_TB","Erick Aybar_SD","Hunter Pence_SF","Brandon Crawford_SF","Jarrett Parker_SF","Christian Arroyo_SF","Rajai Davis_OAK","Matt Joyce_OAK","Jed Lowrie_OAK","Yunel Escobar_LAA","Nick Franklin_LAA","Jose Pirela_SD","Alex Dickerson_SD","Ryon Healy_OAK","Bobby Bradley_CLE","Nick Hundley_SF","Cory Spangenberg_SD","Austin Hedges_SD","Mac Williamson_SF","Abraham Almonte_CLE","Greg Allen_CLE","Martin Maldonado_LAA","Ben Revere_LAA","Tim Beckham_TB","CJ Cron_LAA","Jake Bauers_TB","Hunter Renfroe_SD","Kelby Tomlinson_SF","Brandon Guyer_CLE","Yan Gomes_CLE","Erik Gonzalez_CLE","Shane Robinson_LAA","Jesus Sucre_TB","Gorkys Hernandez_SF","Matt Szczur_SD","Travis Jankowski_SD","Franchy Cordero_SD","Adam Rosales_OAK","Austin Jackson_CLE","Peter Bourjos_TB","Derek Norris_TB","Kaleb Cowart_LAA","Aaron Hill_SF","Chase d'Arnaud_SD","Miguel Gomez_SF","Manuel Margot_SD","Giovanny Urshela_CLE","Mark Canha_OAK","Bruce Maxwell_OAK","Franklin Barreto_OAK","Rickie Weeks_TB","Christian Bethancourt_SD","Luis Urias_SD","Jae-gyun Hwang_SF","Roberto Perez_CLE","Joey Wendle_OAK","Francisco Mejia_CLE","Yandy Diaz_CLE","Luis Valbuena_LAA","Curt Casali_TB","David Fletcher_LAA","Justin Ruggiano_SF","Conor Gillaspie_SF","Jose Rondon_SD","Jake Smolinski_OAK","Ryan LaMarre_OAK","Adeiny Hechavarria_TB","Daniel Robertson_TB","Nolan Fontana_LAA","Michael Morse_SF","Austin Slater_SF","Carlos Asuaje_SD","Matt Chapman_OAK","Cliff Pennington_LAA","Shane Peterson_TB","Jabari Blash_SD","Tim Federowicz_SF","Ryder Jones_SF","Michael Martinez_CLE","Daniel Robertson_CLE","Juan Graterol_LAA","Carlos Perez_LAA","Hector Sanchez_SD","Jaycob Brugman_OAK","Chris Marrero_SF","Orlando Calixte_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Josh Phegley_OAK","Renato Nunez_OAK","Matt Olson_OAK","Chad Pinder_OAK","Danny Espinosa_LAA","Taylor Featherston_TB","Willy Adames_TB","Allen Cordoba_SD","Luis Torrens_SD"
0,56,55,56,57,0,43,0,0,37,58,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,9,41,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69,70,0,0,77,29,0,0,0,0,74,0,0,0,0,0,0,33,0,0,7,50,0,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,14,43,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,0,0,0,30,30,0,0,29,30,0,0,0,0,29,0,0,0,0,0,0,10,0,0,7,7,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,30,28,28,31,0,23,0,0,23,28,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,21,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,66,60,0,0,63,0,0,0,0,0,0,0,23,0,0,0,16,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,0,55,21,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,57,45,0,37,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,56,6,12,0,0,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,45,72,0,53,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,4,26,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,34,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,5,20,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,75,0,0,74,29,0,0,0,0,82,0,0,0,0,0,0,35,0,0,8,56,0,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,37,53,0,62,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,6,26,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,85,75,0,0,81,0,0,0,0,0,0,0,27,0,0,0,25,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0,68,37,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,75,77,0,0,73,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,0,0,0,0,0,0,0,62,3,0,0,0,0,0,0,0,0,0,0,64,32,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,50,60,0,52,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,58,7,25,0,0,0,0,0,0,0,0,0,23,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,7,17,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,62,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,38,56,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,17,0,9,26,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,81,73,0,0,83,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0,65,35,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
0,0,0,0,0,0,0,31,32,0,0,33,10,0,0,0,0,35,0,0,0,0,0,0,37,0,0,2,32,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,42,0,0,63,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,23,0,0,0,0,45,61,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,16,13,18,0,0,0,0,0,0,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,77,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,47,60,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,19,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,0,0,12,0,28,0,10,35,0,0,0,0,0
0,0,0,0,0,0,0,7,8,0,0,7,7,0,0,0,0,8,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,48,50,0,0,50,7,0,0,0,0,56,0,0,0,0,0,0,32,0,0,0,57,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,13,41,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,43,0,0,42,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,6,13,5,0,0,0,0,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,7
0,0,0,0,0,0,0,27,22,0,0,27,6,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,27,22,0,0,26,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,22,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,42,0,0,65,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,10,0,0,0,0,33,52,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,14,13,16,0,0,0,0,0,0,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,12
0,2,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,11,9,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,25,24,0,0,26,0,0,0,0,0,0,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,22,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
0,0,0,0,0,0,0,7,8,0,0,7,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,37,0,0,47,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,17,0,0,0,0,35,45,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,13,11,8,0,0,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,14
0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,35,50,0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,43,7,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,20,0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0
