"Bryce Harper_WAS","Charlie Blackmon_COL","Mike Trout_LAA","Nolan Arenado_COL","Daniel Murphy_WAS","Anthony Rendon_WAS","Mark Reynolds_COL","DJ LeMahieu_COL","Ian Desmond_COL","Gerardo Parra_COL","Jose Ramirez_CLE","Trea Turner_WAS","Logan Morrison_TB","Evan Longoria_TB","Steven Souza_TB","Edwin Encarnacion_CLE","Ryan Zimmerman_WAS","Trevor Story_COL","David Dahl_COL","Francisco Lindor_CLE","Wil Myers_SD","Raimel Tapia_COL","Michael Brantley_CLE","Brandon Belt_SF","Bradley Zimmer_CLE","Khris Davis_OAK","Yonder Alonso_OAK","Corey Dickerson_TB","Michael Taylor_WAS","Andrelton Simmons_LAA","Jose Pirela_SD","Jason Kipnis_CLE","Mallex Smith_TB","Brian Goodwin_WAS","Adam Eaton_WAS","Pat Valaika_COL","Buster Posey_SF","Ryan Schimpf_SD","Cory Spangenberg_SD","Manuel Margot_SD","Rajai Davis_OAK","Adam Lind_WAS","Cameron Maybin_LAA","Erick Aybar_SD","Stephen Cardullo_COL","Carlos Asuaje_SD","Carlos Santana_CLE","Brandon Crawford_SF","Matt Joyce_OAK","Marcus Semien_OAK","Albert Pujols_LAA","Jayson Werth_WAS","Stephen Drew_WAS","Yunel Escobar_LAA","Carlos Gonzalez_COL","Yangervis Solarte_SD","Hunter Renfroe_SD","Denard Span_SF","Lonnie Chisenhall_CLE","Ryan Raburn_WAS","Wilmer Difo_WAS","Jabari Blash_SD","Austin Hedges_SD","Eduardo Nunez_SF","Jefry Marte_LAA","Hector Sanchez_SD","Franchy Cordero_SD","Jordan Patterson_COL","Wilson Ramos_TB","Kevin Kiermaier_TB","Brandon Guyer_CLE","Tyler Naquin_CLE","Joe Panik_SF","Colby Rasmus_TB","Brad Miller_TB","Ryon Healy_OAK","Nick Franklin_LAA","Matt Szczur_SD","Trevor Plouffe_TB","Tim Beckham_TB","Matt Duffy_TB","Luis Valbuena_LAA","Matt Wieters_WAS","Ben Revere_LAA","Nick Hundley_SF","Abraham Almonte_CLE","Bobby Bradley_CLE","Adam Rosales_OAK","Jed Lowrie_OAK","Eric Young_LAA","Danny Espinosa_LAA","Adrian Sanchez_WAS","Kole Calhoun_LAA","CJ Cron_LAA","Chase d'Arnaud_SD","Dustin Garneau_COL","Alex Dickerson_SD","Tom Murphy_COL","Erik Gonzalez_CLE","Jarrett Parker_SF","Christian Arroyo_SF","Greg Allen_CLE","Mark Canha_OAK","Alexi Amarista_COL","Cristhian Adames_COL","Travis Jankowski_SD","Allen Cordoba_SD","Mike Tauchman_COL","Gorkys Hernandez_SF","Bruce Maxwell_OAK","Joey Wendle_OAK","Jake Bauers_TB","Martin Maldonado_LAA","Luis Urias_SD","Hunter Pence_SF","Austin Jackson_CLE","Kelby Tomlinson_SF","Mac Williamson_SF","Peter Bourjos_TB","Jesus Sucre_TB","Tony Wolters_COL","Giovanny Urshela_CLE","Jake Smolinski_OAK","Derek Norris_TB","Ryan LaMarre_OAK","Jose Lobaton_WAS","Shane Robinson_LAA","David Fletcher_LAA","Ryan Hanigan_COL","Christian Bethancourt_SD","Luis Torrens_SD","Yan Gomes_CLE","Yandy Diaz_CLE","Rickie Weeks_TB","Curt Casali_TB","Chris Heisey_WAS","Kaleb Cowart_LAA","Nolan Fontana_LAA","Jose Rondon_SD","Aaron Hill_SF","Roberto Perez_CLE","Adeiny Hechavarria_TB","Daniel Robertson_TB","Pedro Severino_WAS","Conor Gillaspie_SF","Shane Peterson_TB","Cliff Pennington_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Rafael Bautista_WAS","Justin Ruggiano_SF","Miguel Gomez_SF","Josh Phegley_OAK","Franklin Barreto_OAK","Michael Morse_SF","Michael Martinez_CLE","Daniel Robertson_CLE","Jae-gyun Hwang_SF","Chad Pinder_OAK","Tim Federowicz_SF","Francisco Mejia_CLE","Jaff Decker_OAK","Ryan Lavarnway_OAK","Jaycob Brugman_OAK","Taylor Featherston_TB","Renato Nunez_OAK","Matt Olson_OAK","Willy Adames_TB","Matt Chapman_OAK","Chris Marrero_SF","Austin Slater_SF","Ryder Jones_SF","Orlando Calixte_SF"
0,0,0,0,0,0,0,0,0,0,87.4884210526316,0,0,0,0,31.9278919330289,0,0,0,3.66738738738739,0,0,17.9446460980036,0,2.27217741935484,0,0,0,0,0,0,4.95676691729323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6525821596244,0,0,0,0,0,0,0,0,0,0,0,26.4912891986063,0,0,0,0,0,0,0,0,0,0,0,-1.71895424836601,-15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3784615384615,0,0,0,0,0,0,0,0,0,0,0,0,-21.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5935960591133,0,0,0,0,0,-180,0,0,0,0,0,0,0,0,0,4.21719457013575,18.9038461538462,0,0,0,0,0,0,0,9.39130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,-9.41935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.065233785822,0,0,0,17.261355695318,-7.77009084556254,0,0,0,0,0,99.7107344632768,0,0,0,0,6.42383107088989,0,0,0,0,0,0,0,0,0,0,0,31.843537414966,0,0,0,0,20.9912280701754,28.9444444444444,0,0,0,0,0,0,-15.7692307692308,0,0,0,0,0,0,0,0,0,0.410924369747899,104.5,0,0,0,0,0,0,-17.6428571428571,-3.46428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740863787375415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88602941176471,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,73.2436773752563,18.0654054054054,16.4923395445135,0,0,0,0,0,0,0,0,0,0,0,0,15.1073943661972,0,0,0,0,5.05745967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3095238095238,0.919642857142857,0,0,0,-4.98148148148148,18.5454545454545,0,0,0,-0.119047619047619,-14.2042372881356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19871794871795,13.1061538461538,0,0,0,16.5856236786469,0,0,0,0,0,0,0,0,0,22.7692307692308,0,0,0,0,0,0,0,-5.55555555555556,-6.44462901439646,0,0,24.9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.17857142857143,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18.0654054054054,53.2820728291316,6.24708624708625,0,0,0,0,0,0,0,0,0,0,0,0,14.1946343130554,0,0,0,0,-10.1354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30357142857143,9.06704260651629,0,0,0,-11.1296296296296,1.33783783783784,0,0,0,0.595238095238095,-7.9765558397272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30526315789474,-6.57019704433498,0,0,0,9.40425531914894,0,0,0,0,0,0,0,0,0,14.8201581027668,0,0,0,0,0,0,0,-2.61818181818182,-2.60979591836735,0,0,2.19583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7380952380952,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16.4923395445135,6.24708624708625,68.7503086419753,0,0,0,0,0,0,0,0,0,0,0,0,6.51160578386606,0,0,0,0,16.4133064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1428571428571,13.9160784313725,0,0,0,-11.2272727272727,18.3739495798319,0,0,0,5.32142857142857,7.82043269230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03333333333333,23.935960591133,0,0,0,-5.69556025369979,0,0,0,0,0,0,0,0,0,5.05263157894737,0,0,0,0,0,0,0,24.2454545454545,3.93579931972789,0,0,9.11428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16071428571429,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,31.9278919330289,0,0,0,0,77.3055365686945,0,0,0,-7.72964912280702,0,0,11.4573934837093,0,-3.64367816091954,0,0,0,0,0,0,-1.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49505327245053,0,0,0,0,0,0,0,0,0,0,0,2.31063122923588,0,0,0,0,0,0,0,0,0,0,0,8.93567251461988,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258461538461538,0,0,0,0,0,0,0,0,0,0,0,0,-11.1388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52873563218391,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,22.461175616836,-2.0952380952381,0,0,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.00752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.8700564971751,0,0,0,13.5386039132734,-0.867265996827076,0,0,0,0,0,6.42383107088989,0,0,0,0,79.1759384893713,0,0,0,0,0,0,0,0,0,0,0,12.7631802721088,0,0,0,0,4.95670995670996,9.58571428571429,0,0,0,0,0,0,-4.88095238095238,0,0,0,0,0,0,0,0,0,-2.36842105263158,47.2909090909091,0,0,0,0,0,0,24.7619047619048,17.6043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5905882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4375,0,0,0,0,0,0,0,0,0,-27.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.37549603174603,0,8.50768049155146,0,0,1.37994350282486,-0.694915254237288,2.18823529411765,8.1264367816092,0,0,0,0,0,0,0,33.8424242424242,0,0,0,0.669117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,4.16356382978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,-1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43353658536585,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.66738738738739,0,0,0,0,-7.72964912280702,0,0,0,62.4044141512496,0,0,10.1125073056692,0,12.3645833333333,0,0,0,0,0,0,17.7398669086509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589009009009009,0,0,0,0,0,0,0,0,0,0,0,12.7389006342495,0,0,0,0,0,0,0,0,0,0,0,-4.56140350877193,22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1107692307692,0,0,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0206896551724,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0.79874213836478,17.1047619047619,0,0,0,0,0,0,0,14.6783333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,-1.07670454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25,0,0,0,0,0,0,0,0,0,1.825,0,0,0,0,0,0,-5.49651567944251,-6.56614246068455,10.0803633822502,0,0,0,4.97570621468927,0,-9.38095238095238,0,0,0,0,0,0,0,0,0,13.8387896825397,4.82126126126126,0,0,0,0,-29.1636363636364,11.6456901110524,0,0,-4.95,26.140522875817,0,0,0,0,0,0,0,0,0,0,11.5588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8444444444444,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,6.86021505376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.1184210526316,0,7.85,0,0,-4.95424836601307,4.04779411764706,28.7424242424242,2.5,0,0,0,0,0,0,0,0.669117647058823,0,0,0,59.1285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.64835164835165,0,0,0,0,0,0,0,26.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
