"Brian Dozier_MIN","Edwin Encarnacion_CLE","Miguel Sano_MIN","Eric Thames_MIL","Hernan Perez_MIL","Jose Ramirez_CLE","Ryan Braun_MIL","Keon Broxton_MIL","Travis Shaw_MIL","Yangervis Solarte_SD","Domingo Santana_MIL","Michael Brantley_CLE","Eddie Rosario_MIN","Francisco Lindor_CLE","Wil Myers_SD","Jonathan Villar_MIL","Max Kepler_MIN","Jose Pirela_SD","Lonnie Chisenhall_CLE","Franchy Cordero_SD","Robbie Grossman_MIN","Eduardo Escobar_MIN","Kennys Vargas_MIN","Bradley Zimmer_CLE","Byron Buxton_MIN","Eric Sogard_MIL","Ryan Schimpf_SD","Hunter Renfroe_SD","Jason Kipnis_CLE","Jesus Aguilar_MIL","Cory Spangenberg_SD","Manuel Margot_SD","Joe Mauer_MIN","Manny Pina_MIL","Alex Dickerson_SD","Carlos Santana_CLE","Abraham Almonte_CLE","Jason Castro_MIN","Nick Franklin_MIL","Austin Hedges_SD","Chris Gimenez_MIN","Brandon Guyer_CLE","Greg Allen_CLE","Michael Reed_MIL","Yan Gomes_CLE","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Travis Jankowski_SD","Brett Phillips_MIL","Tyler Naquin_CLE","Jorge Polanco_MIN","Francisco Mejia_CLE","Erick Aybar_SD","Matt Szczur_SD","Jose Rondon_SD","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Chase d'Arnaud_SD","Austin Jackson_CLE","Yandy Diaz_CLE","Christian Bethancourt_SD","Orlando Arcia_MIL","Lewis Brinson_MIL","Jacob Nottingham_MIL","Luis Urias_SD","Daniel Robertson_CLE","Ryan Cordell_MIL","Corey Ray_MIL","Roberto Perez_CLE","Jett Bandy_MIL","Daniel Palka_MIN","Bobby Bradley_CLE","Jabari Blash_SD","Carlos Asuaje_SD","Allen Cordoba_SD","Ehire Adrianza_MIN","Hector Sanchez_SD","Luis Torrens_SD"
0,3.66860465116279,0,0,0,15.1075757575758,0,0,0,0,0,41.427382053654,0,7.33623188405797,0,0,0,0,-9.18840579710145,0,0,0,0,-1.66025641025641,0,0,0,0,10.0966386554622,0,0,0,0,0,0,6.98011100832562,17.7190476190476,0,0,0,0,-6.45833333333333,0,0,1.29435483870968,0,0,0,0,12,0,0,0,0,0,0,-33.25,0,9.10833333333333,3.51388888888889,0,0,0,0,0,-3.05928853754941,0,0,19.0761904761905,0,0,0,0,0,0,0,0,0
17.0856236786469,0,-5.54451219512195,0,0,0,0,0,0,0,0,0,74.7207729468599,0,0,0,24.6315789473684,0,0,0,-6.46496212121212,6.42885375494071,38.9411764705882,0,-1.01564722617354,0,0,0,0,0,0,0,5.97155049786629,0,0,0,0,23.9284274193548,0,0,-3.48333333333333,0,0,0,0,0,0,0,0,0,7.85206258890469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0
0,-1.58036338225017,0,0,0,11.7148846960168,0,0,0,0,0,7.33623188405797,0,62.0983709273183,0,0,0,0,5.4021164021164,0,0,0,0,-7.5,0,0,0,0,14.4666666666667,0,0,0,0,0,0,2.81390977443609,24.6471861471861,0,0,0,0,-9.74285714285714,0,0,-2.31578947368421,0,0,0,0,24,0,0,0,0,0,0,2.08333333333333,0,-19.8260869565217,17.1047619047619,0,0,0,0,0,-0.0916666666666667,0,0,10.5175438596491,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15.009604519774,0,0,0,0,60.203825136612,0,0,-41.3333333333333,0,24.775641025641,0,0,0,0,0,0,-5.49651567944251,-0.736842105263158,0,0,-8.23103448275862,11.6640243902439,0,0,0,0,0,0,0,9.25551020408163,0,0,0,0,0,0,0,-8.87179487179487,0,0,0,0,0.828752642706131,18.6212121212121,0,0,0,21.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6428571428571,0,7.65076923076923,0,0,3.02222222222222
0,0,0,1.34030197444832,7.1546218487395,0,-24.9076923076923,10.0692307692308,-1.198606271777,0,-6.02322880371661,0,0,0,0,64.0925490196078,0,0,0,0,0,0,0,0,0,-29.8333333333333,0,0,0,-20.7285714285714,0,0,0,23.2716666666667,0,0,0,0,-0.821428571428571,0,0,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88150609080842,0,0,0,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0
20.0357487922705,0,23.8048780487805,0,0,0,0,0,0,0,0,0,24.6315789473684,0,0,0,57.9556737588652,0,0,0,23.684126984127,21.0047619047619,19.4779411764706,0,8.63225371120108,0,0,0,0,0,0,0,13.276955602537,0,0,0,0,8.97539682539682,0,0,0.41025641025641,0,0,0,0,0,0,0,0,0,7.22857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,-39.1964285714286,0,0,0,0,-41.3333333333333,0,0,78.5535714285714,0,-11.7619047619048,0,0,0,0,0,0,0,-31.9047619047619,0,0,20.8095238095238,0,0,0,0,0,0,0,0,-5.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,-6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,-8.34330484330484,0,0,0,20.9871794871795,0,0,0,0,0,-9.18840579710145,0,5.4021164021164,0,0,0,0,63.4431216931217,0,0,0,0,0.428571428571429,0,0,0,0,31.961038961039,0,0,0,0,0,0,23.6997354497354,8.90952380952381,0,0,0,0,0,0,0,3.16315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,18.3333333333333,0,0,0,0,0,15.7909090909091,0,0,1.82142857142857,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.1978021978022,0,0,0,0,24.775641025641,0,0,-11.7619047619048,0,87.0164835164835,0,0,0,0,0,0,-2.25,-26.9294871794872,0,0,-15.0277777777778,0,0,0,0,0,0,0,0,35.3727272727273,0,0,0,0,0,0,0,0,0,0,0,0,17.45,3,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.66666666666667
-1.87692307692308,0,13.2460881934566,0,0,0,0,0,0,0,0,0,-6.46496212121212,0,0,0,23.684126984127,0,0,0,49.2752613240418,19.1783625730994,9.0530303030303,0,8.00980392156863,0,0,0,0,0,0,0,17.6008403361345,0,0,0,0,0.67948717948718,0,0,-10.5333333333333,0,0,0,0,0,0,0,0,0,13.5698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.27777777777778,0,0
4.06702898550725,0,29.2683982683983,0,0,0,0,0,0,0,0,0,6.42885375494071,0,0,0,21.0047619047619,0,0,0,19.1783625730994,69.1025641025641,23.7727272727273,0,13.2631578947368,0,0,0,0,0,0,0,-14.3552631578947,0,0,0,0,7.1437908496732,0,0,-17.7727272727273,0,0,0,0,0,0,0,0,0,4.27485380116959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0
19.1710526315789,0,1.90849673202614,0,0,0,0,0,0,0,0,0,38.9411764705882,0,0,0,19.4779411764706,0,0,0,9.0530303030303,23.7727272727273,60.7900432900433,0,6.15497076023392,0,0,0,0,0,0,0,-8.56985294117647,0,0,0,0,2.5,0,0,11.0178571428571,0,0,0,0,0,0,0,0,0,23.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9761904761905,0,0
0,-31.7,0,0,0,-0.397435897435897,0,0,0,0,0,-1.66025641025641,0,-7.5,0,0,0,0,0.428571428571429,0,0,0,0,40.8626373626374,0,0,0,0,-14.8910256410256,0,0,0,0,0,0,7.4010989010989,0,0,0,0,0,0,0,0,-7.375,0,0,0,0,0,0,0,0,0,0,0,-21.6666666666667,0,-10.1666666666667,0,0,0,0,0,0,-6.64835164835165,0,0,-11.05,0,0,0,0,0,0,0,0,0
9.12679955703211,0,15.7707641196013,0,0,0,0,0,0,0,0,0,-1.01564722617354,0,0,0,8.63225371120108,0,0,0,8.00980392156863,13.2631578947368,6.15497076023392,0,46.6942028985507,0,0,0,0,0,0,0,7.76315789473684,0,0,0,0,5.23286290322581,0,0,-0.0666666666666667,0,0,0,0,0,0,0,0,0,3.56401137980085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16666666666667,0,0
0,0,0,31.6190476190476,-12.8589743589744,0,0,-24.0604395604396,21.4272727272727,0,18.8419117647059,0,0,0,0,-29.8333333333333,0,0,0,0,0,0,0,0,0,53.3888888888889,0,0,0,28.1666666666667,0,0,0,-16.3571428571429,0,0,0,0,-25.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.1483516483516,-1.5,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.509291521486643,0,0,0,0,-5.49651567944251,0,0,0,0,-2.25,0,0,0,0,0,0,53.1572535991141,-8.48353658536585,0,0,-2.52857142857143,1.80208333333333,0,0,0,0,0,0,0,-4.23440285204991,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,-6.15165165165165,-15.8666666666667,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,-0.520833333333333,0,0,-15.8571428571429
0,0,0,0,0,0,0,0,0,-3.89333722969024,0,0,0,0,-0.736842105263158,0,0,-31.9047619047619,0,-26.9294871794872,0,0,0,0,0,0,-8.48353658536585,55.1014124293785,0,0,6.53325123152709,-3.51794871794872,0,0,0,0,0,0,0,-4.28897959183673,0,0,0,0,0,0,0,-6.3974358974359,0,0,0,0,-2.63399778516058,-4.13636363636364,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,-7.57692307692308,0,0,-3.33333333333333
0,-2.73399715504979,0,0,0,6.28589743589744,0,0,0,0,0,10.0966386554622,0,14.4666666666667,0,0,0,0,31.961038961039,0,0,0,0,-14.8910256410256,0,0,0,0,74.7390243902439,0,0,0,0,0,0,13.9262195121951,15.9714285714286,0,0,0,0,28.0952380952381,0,0,6.69458128078818,0,0,0,0,0,0,0,0,0,0,0,-23.8333333333333,0,23.9010989010989,-10.6666666666667,0,0,0,0,0,-1.23160173160173,0,0,24.7575757575758,0,0,0,0,0,0,0,0,0
0,0,0,1.79090909090909,21.0934065934066,0,-5,8.4327485380117,26.7977941176471,0,6.13157894736842,0,0,0,0,-20.7285714285714,0,0,0,0,0,0,0,0,0,28.1666666666667,0,0,0,54.9458874458874,0,0,0,9.8021978021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09473684210526,0,0,0,0,0,0,0,-19.6964285714286,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.7279569892473,0,0,0,0,-8.23103448275862,0,0,20.8095238095238,0,-15.0277777777778,0,0,0,0,0,0,-2.52857142857143,6.53325123152709,0,0,41.5766129032258,-2.75,0,0,0,0,0,0,0,10.4391534391534,0,0,0,0,0,0,0,0,0,0,0,0,-0.722943722943723,-8.47777777777778,0,0,0,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,-3.16666666666667,0,0,2.33333333333333
0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,1.80208333333333,-3.51794871794872,0,0,-2.75,34.9378048780488,0,0,0,0,0,0,0,-2.10516934046346,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,3.03095238095238,-11.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.19047619047619,0,26.7555555555556,0,0,-11.7
8.60757575757576,0,16.6463414634146,0,0,0,0,0,0,0,0,0,5.97155049786629,0,0,0,13.276955602537,0,0,0,17.6008403361345,-14.3552631578947,-8.56985294117647,0,7.76315789473684,0,0,0,0,0,0,0,44.168362627197,0,0,0,0,7.87619047619048,0,0,-1.12727272727273,0,0,0,0,0,0,0,0,0,1.71932773109244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48214285714286,0,0
0,0,0,21.1583333333333,24,0,16.7857142857143,12.0942028985507,7.275,0,7.12923076923077,0,0,0,0,23.2716666666667,0,0,0,0,0,0,0,0,0,-16.3571428571429,0,0,0,9.8021978021978,0,0,0,48.6764112903226,0,0,0,0,-26.25,0,0,0,0,0,0,7,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,10.1011494252874,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.24410774410774,0,0,0,23.0501683501683,0,0,0,0,0,6.98011100832562,0,2.81390977443609,0,0,0,0,23.6997354497354,0,0,0,0,7.4010989010989,0,0,0,0,13.9262195121951,0,0,0,0,0,0,41.0529340592861,7.12987012987013,0,0,0,0,9.54285714285714,0,0,-5.81934566145092,0,0,0,0,0,0,0,0,0,0,0,-8.25,0,11.6195652173913,1.01904761904762,0,0,0,0,0,-2.32307692307692,0,0,3.63157894736842,0,0,0,0,0,0,0,0,0
0,5.69264069264069,0,0,0,13.982683982684,0,0,0,0,0,17.7190476190476,0,24.6471861471861,0,0,0,0,8.90952380952381,0,0,0,0,0,0,0,0,0,15.9714285714286,0,0,0,0,0,0,7.12987012987013,30.2186147186147,0,0,0,0,-3.33333333333333,0,0,4.97802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25,3.25,0,0,0,0,0,0,0,0,37.375,0,0,0,0,0,0,0,0,0
17.2725225225225,0,5.32263814616756,0,0,0,0,0,0,0,0,0,23.9284274193548,0,0,0,8.97539682539682,0,0,0,0.67948717948718,7.1437908496732,2.5,0,5.23286290322581,0,0,0,0,0,0,0,7.87619047619048,0,0,0,0,36.2425320056899,0,0,-30,0,0,0,0,0,0,0,0,0,3.58004926108374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0
0,0,0,-16.7142857142857,3.61111111111111,0,-6,-4.25,-19.7857142857143,0,-3.33333333333333,0,0,0,0,-0.821428571428571,0,0,0,0,0,0,0,0,0,-25.3333333333333,0,0,0,0,0,0,0,-26.25,0,0,0,0,20.3611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,-22.15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.55411764705882,0,0,0,0,9.25551020408163,0,0,-5.30952380952381,0,35.3727272727273,0,0,0,0,0,0,-4.23440285204991,-4.28897959183673,0,0,10.4391534391534,-2.10516934046346,0,0,0,0,0,0,0,60.7692307692308,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,0,-0.98015873015873,18.9636363636364,0,0,0,29.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.047619047619,0,7.36363636363636,0,0,0
3.07916666666667,0,-0.1,0,0,0,0,0,0,0,0,0,-3.48333333333333,0,0,0,0.41025641025641,0,0,0,-10.5333333333333,-17.7727272727273,11.0178571428571,0,-0.0666666666666667,0,0,0,0,0,0,0,-1.12727272727273,0,0,0,0,-30,0,0,18.8790849673203,0,0,0,0,0,0,0,0,0,-6.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0
0,4.65714285714286,0,0,0,-10.5054945054945,0,0,0,0,0,-6.45833333333333,0,-9.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0952380952381,0,0,0,0,0,0,9.54285714285714,-3.33333333333333,0,0,0,0,27.0285714285714,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17272727272727,-8.5,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.0773273273273,0,0,0,-3.55396825396825,0,0,0,0,0,1.29435483870968,0,-2.31578947368421,0,0,0,0,3.16315789473684,0,0,0,0,-7.375,0,0,0,0,6.69458128078818,0,0,0,0,0,0,-5.81934566145092,4.97802197802198,0,0,0,0,0.6,0,0,46.4295874822191,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57692307692308,-2.09722222222222,0,0,0,0,0,-0.696078431372549,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.65,-10.8333333333333,0,-12.0833333333333,0,22.75,0,-38.5,0,0,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16666666666667,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.83974358974359,0,0,0,0,-8.87179487179487,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,-6.3974358974359,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,-16.3181818181818,0,0,0,0,0,0,0,11.1025641025641,0,0,0,0,2.21818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.5,17.5,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8859649122807,0,12.2546230440967,0,0,0,0,0,0,0,0,0,7.85206258890469,0,0,0,7.22857142857143,0,0,0,13.5698924731183,4.27485380116959,23.5833333333333,0,3.56401137980085,0,0,0,0,0,0,0,1.71932773109244,0,0,0,0,3.58004926108374,0,0,-6.45238095238095,0,0,0,0,0,0,0,0,0,23.3728222996516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.71818181818182,0,0,0,0,0.828752642706131,0,0,-6,0,17.45,0,0,0,0,0,0,-6.15165165165165,-2.63399778516058,0,0,-0.722943722943723,3.03095238095238,0,0,0,0,0,0,0,-0.98015873015873,0,0,0,0,0,0,0,2.21818181818182,0,0,0,0,36.6826086956522,23.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,-12.6416666666667,0,0,-5.35714285714286
