"Brian Dozier_MIN","Edwin Encarnacion_CLE","Miguel Sano_MIN","Eric Thames_MIL","Hernan Perez_MIL","Jose Ramirez_CLE","Ryan Braun_MIL","Keon Broxton_MIL","Travis Shaw_MIL","Yangervis Solarte_SD","Domingo Santana_MIL","Michael Brantley_CLE","Eddie Rosario_MIN","Francisco Lindor_CLE","Wil Myers_SD","Jonathan Villar_MIL","Max Kepler_MIN","Jose Pirela_SD","Lonnie Chisenhall_CLE","Franchy Cordero_SD","Robbie Grossman_MIN","Eduardo Escobar_MIN","Kennys Vargas_MIN","Bradley Zimmer_CLE","Byron Buxton_MIN","Eric Sogard_MIL","Ryan Schimpf_SD","Hunter Renfroe_SD","Jason Kipnis_CLE","Jesus Aguilar_MIL","Cory Spangenberg_SD","Manuel Margot_SD","Joe Mauer_MIN","Manny Pina_MIL","Alex Dickerson_SD","Carlos Santana_CLE","Abraham Almonte_CLE","Jason Castro_MIN","Nick Franklin_MIL","Austin Hedges_SD","Chris Gimenez_MIN","Brandon Guyer_CLE","Greg Allen_CLE","Michael Reed_MIL","Yan Gomes_CLE","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Travis Jankowski_SD","Brett Phillips_MIL","Tyler Naquin_CLE","Jorge Polanco_MIN","Francisco Mejia_CLE","Erick Aybar_SD","Matt Szczur_SD","Jose Rondon_SD","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Chase d'Arnaud_SD","Austin Jackson_CLE","Yandy Diaz_CLE","Christian Bethancourt_SD","Orlando Arcia_MIL","Lewis Brinson_MIL","Jacob Nottingham_MIL","Luis Urias_SD","Daniel Robertson_CLE","Ryan Cordell_MIL","Corey Ray_MIL","Roberto Perez_CLE","Jett Bandy_MIL","Daniel Palka_MIN","Bobby Bradley_CLE","Jabari Blash_SD","Carlos Asuaje_SD","Allen Cordoba_SD","Ehire Adrianza_MIN","Hector Sanchez_SD","Luis Torrens_SD"
0,0,0,-1.74086378737542,-6.17867867867868,0,0,-6.29646464646465,4.8130081300813,0,48.3396226415094,0,0,0,0,-6.02322880371661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33526570048309,0,0,0,0,0,0,0,-3.62962962962963,0,0,0,0,0,0,0,0
0,3.66860465116279,0,0,0,15.1075757575758,0,0,0,0,0,41.427382053654,0,7.33623188405797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0966386554622,0,0,0,0,0,0,6.98011100832562,0,0,0,0,0,0,0,0,1.29435483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0856236786469,0,-5.54451219512195,0,0,0,0,0,0,0,0,0,74.7207729468599,0,0,0,24.6315789473684,0,0,0,-6.46496212121212,0,0,0,-1.01564722617354,0,0,0,0,0,0,0,5.97155049786629,0,0,0,0,23.9284274193548,0,0,0,0,0,0,0,0,0,0,0,0,7.85206258890469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.58036338225017,0,0,0,11.7148846960168,0,0,0,0,0,7.33623188405797,0,62.0983709273183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4666666666667,0,0,0,0,0,0,2.81390977443609,0,0,0,0,0,0,0,0,-2.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15.009604519774,0,0,0,0,60.203825136612,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,-0.736842105263158,0,0,-8.23103448275862,11.6640243902439,0,0,0,0,0,0,0,9.25551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.828752642706131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.34030197444832,7.1546218487395,0,0,10.0692307692308,-1.198606271777,0,-6.02322880371661,0,0,0,0,64.0925490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88150609080842,0,0,0,0,0,0,0,5.90769230769231,0,0,0,0,0,0,0,0
20.0357487922705,0,23.8048780487805,0,0,0,0,0,0,0,0,0,24.6315789473684,0,0,0,57.9556737588652,0,0,0,23.684126984127,0,0,0,8.63225371120108,0,0,0,0,0,0,0,13.276955602537,0,0,0,0,8.97539682539682,0,0,0,0,0,0,0,0,0,0,0,0,7.22857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.87692307692308,0,13.2460881934566,0,0,0,0,0,0,0,0,0,-6.46496212121212,0,0,0,23.684126984127,0,0,0,49.2752613240418,0,0,0,8.00980392156863,0,0,0,0,0,0,0,17.6008403361345,0,0,0,0,0.67948717948718,0,0,0,0,0,0,0,0,0,0,0,0,13.5698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.12679955703211,0,15.7707641196013,0,0,0,0,0,0,0,0,0,-1.01564722617354,0,0,0,8.63225371120108,0,0,0,8.00980392156863,0,0,0,46.6942028985507,0,0,0,0,0,0,0,7.76315789473684,0,0,0,0,5.23286290322581,0,0,0,0,0,0,0,0,0,0,0,0,3.56401137980085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.509291521486643,0,0,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,53.1572535991141,-8.48353658536585,0,0,-2.52857142857143,1.80208333333333,0,0,0,0,0,0,0,-4.23440285204991,0,0,0,0,0,0,0,0,0,0,0,0,-6.15165165165165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-3.89333722969024,0,0,0,0,-0.736842105263158,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,55.1014124293785,0,0,6.53325123152709,-3.51794871794872,0,0,0,0,0,0,0,-4.28897959183673,0,0,0,0,0,0,0,0,0,0,0,0,-2.63399778516058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.73399715504979,0,0,0,6.28589743589744,0,0,0,0,0,10.0966386554622,0,14.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7390243902439,0,0,0,0,0,0,13.9262195121951,0,0,0,0,0,0,0,0,6.69458128078818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.7279569892473,0,0,0,0,-8.23103448275862,0,0,0,0,0,0,0,0,0,0,0,-2.52857142857143,6.53325123152709,0,0,41.5766129032258,-2.75,0,0,0,0,0,0,0,10.4391534391534,0,0,0,0,0,0,0,0,0,0,0,0,-0.722943722943723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,1.80208333333333,-3.51794871794872,0,0,-2.75,34.9378048780488,0,0,0,0,0,0,0,-2.10516934046346,0,0,0,0,0,0,0,0,0,0,0,0,3.03095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.60757575757576,0,16.6463414634146,0,0,0,0,0,0,0,0,0,5.97155049786629,0,0,0,13.276955602537,0,0,0,17.6008403361345,0,0,0,7.76315789473684,0,0,0,0,0,0,0,44.168362627197,0,0,0,0,7.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,1.71932773109244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.1583333333333,24,0,0,12.0942028985507,7.275,0,7.12923076923077,0,0,0,0,23.2716666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6764112903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1011494252874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.24410774410774,0,0,0,23.0501683501683,0,0,0,0,0,6.98011100832562,0,2.81390977443609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9262195121951,0,0,0,0,0,0,41.0529340592861,0,0,0,0,0,0,0,0,-5.81934566145092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2725225225225,0,5.32263814616756,0,0,0,0,0,0,0,0,0,23.9284274193548,0,0,0,8.97539682539682,0,0,0,0.67948717948718,0,0,0,5.23286290322581,0,0,0,0,0,0,0,7.87619047619048,0,0,0,0,36.2425320056899,0,0,0,0,0,0,0,0,0,0,0,0,3.58004926108374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.55411764705882,0,0,0,0,9.25551020408163,0,0,0,0,0,0,0,0,0,0,0,-4.23440285204991,-4.28897959183673,0,0,10.4391534391534,-2.10516934046346,0,0,0,0,0,0,0,60.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,-0.98015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.0773273273273,0,0,0,-3.55396825396825,0,0,0,0,0,1.29435483870968,0,-2.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69458128078818,0,0,0,0,0,0,-5.81934566145092,0,0,0,0,0,0,0,0,46.4295874822191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8859649122807,0,12.2546230440967,0,0,0,0,0,0,0,0,0,7.85206258890469,0,0,0,7.22857142857143,0,0,0,13.5698924731183,0,0,0,3.56401137980085,0,0,0,0,0,0,0,1.71932773109244,0,0,0,0,3.58004926108374,0,0,0,0,0,0,0,0,0,0,0,0,23.3728222996516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.71818181818182,0,0,0,0,0.828752642706131,0,0,0,0,0,0,0,0,0,0,0,-6.15165165165165,-2.63399778516058,0,0,-0.722943722943723,3.03095238095238,0,0,0,0,0,0,0,-0.98015873015873,0,0,0,0,0,0,0,0,0,0,0,0,36.6826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.433857539315449,11.0647773279352,0,0,7.97132284921369,1.5531914893617,0,-3.33526570048309,0,0,0,0,3.88150609080842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1011494252874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1578947368421,0,0,0,0,0,0,0,8.09116809116809,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
