"Anthony Rizzo_ChC","Mookie Betts_Bos","Hanley Ramirez_Bos","Kris Bryant_ChC","Ryan Braun_Mil","Miguel Cabrera_Det","Kyle Schwarber_ChC","Xander Bogaerts_Bos","Freddie Freeman_Atl","Joey Votto_Cin","Manny Machado_Bal","Jose Altuve_Hou","Dexter Fowler_StL","Matt Carpenter_StL","Ben Zobrist_ChC","Jackie Bradley_Bos","Carlos Correa_Hou","JD Martinez_Det","Gary Sanchez_NYY","Brian Dozier_Min","Jonathan Villar_Mil","Starling Marte_Pit","Chris Davis_Bal","Ian Kinsler_Det","Michael Brantley_Cle","Mark Trumbo_Bal","Edwin Encarnacion_Cle","Stephen Piscotty_StL","Dustin Pedroia_Bos","Andrew McCutchen_Pit","Matt Kemp_Atl","Aledmys Diaz_StL","Adam Jones_Bal","Carlos Santana_Cle","George Springer_Hou","Gregory Polanco_Pit","Jason Kipnis_Cle","Todd Frazier_CWS","Andrew Benintendi_Bos","Justin Upton_Det","Francisco Lindor_Cle","Adam Duvall_Cin","Javier Baez_ChC","Maikel Franco_Phi","Ender Inciarte_Atl","Miguel Sano_Min","Billy Hamilton_Cin","Randal Grichuk_StL","Pablo Sandoval_Bos","Willson Contreras_ChC","Eric Thames_Mil","Evan Longoria_TB","Jose Abreu_CWS","Addison Russell_ChC","Keon Broxton_Mil","Jose Ramirez_Cle","Odubel Herrera_Phi","Nick Castellanos_Det","Jedd Gyorko_StL","Jonathan Schoop_Bal","Domingo Santana_Mil","Chris Carter_NYY","Alex Bregman_Hou","Mallex Smith_TB","Tommy Joseph_Phi","Melky Cabrera_CWS","Welington Castillo_Bal","Matt Holliday_NYY","Victor Martinez_Det","Jose Peraza_Cin","Max Kepler_Min","Nick Markakis_Atl","Yadier Molina_StL","Jason Heyward_ChC","Brad Miller_TB","Albert Almora_ChC","Hernan Perez_Mil","Travis Shaw_Mil","Scooter Gennett_Cin","Scott Schebler_Cin","Brett Gardner_NYY","Brock Holt_Bos","Evan Gattis_Hou","Joe Mauer_Min","Brandon Phillips_Atl","Eugenio Suarez_Cin","Jacoby Ellsbury_NYY","Robbie Grossman_Min","Adonis Garcia_Atl","Kennys Vargas_Min","Jhonny Peralta_StL","Michael Saunders_Phi","Aaron Judge_NYY","Mitch Moreland_Bos","Steven Souza_TB","Seth Smith_Bal","Josh Harrison_Pit","Carlos Beltran_Hou","Orlando Arcia_Mil","Jon Jay_ChC","Nick Franklin_Mil","Josh Reddick_Hou","Hyun-Soo Kim_Bal","Dansby Swanson_Atl","Kevin Kiermaier_TB","Miguel Montero_ChC","Chris Young_Bos","Tim Anderson_CWS","Aaron Altherr_Phi","Byron Buxton_Min","Eddie Rosario_Min","Matt Adams_StL","Wilson Ramos_TB","Zack Cozart_Cin","Tyler Naquin_Cle","Jorge Polanco_Min","Norichika Aoki_Hou","Starlin Castro_NYY","Kolten Wong_StL","Alen Hanson_Pit","Jesus Aguilar_Mil","Didi Gregorius_NYY","Corey Dickerson_TB","Howie Kendrick_Phi","Trey Mancini_Bal","Colby Rasmus_TB","Arismendy Alcantara_Cin","Cesar Hernandez_Phi","Tyler Saladino_CWS","Freddy Galvis_Phi","Avisail Garcia_CWS","Rhys Hoskins_Phi","Ian Happ_ChC","Harrison Bader_StL","Matt Duffy_TB","Matt Szczur_ChC","Steve Selsky_Bos","Craig Gentry_Bal","Jace Peterson_Atl","Lonnie Chisenhall_Cle","Marco Hernandez_Bos","Greg Bird_NYY","Abraham Almonte_Cle","Sandy Leon_Bos","Logan Morrison_TB","Brian McCann_Hou","Kirk Nieuwenhuis_Mil","Derek Fisher_Hou","Daniel Nava_Phi","Tyler Flowers_Atl","JJ Hardy_Bal","Tommy La Stella_ChC","Brandon Guyer_Cle","Bradley Zimmer_Cle","Cameron Rupp_Phi","Yulieski Gurriel_Hou","Josh Bell_Pit","Jesse Winker_Cin","Andrew Susac_Mil","Andrew Knapp_Phi","Alex Avila_Det","David Freese_Pit","Christian Vazquez_Bos","Adam Frazier_Pit","Francisco Cervelli_Pit","Jordy Mercer_Pit","Jose Martinez_StL","Chase Headley_NYY","Josh Rutledge_Bos","Deven Marrero_Bos","Joey Rickard_Bal","JaCoby Jones_Det","James McCann_Det","John Jaso_Pit","Jake Bauers_TB","Danny Santana_Min","Chase d'Arnaud_Atl","Tim Beckham_TB","Austin Jackson_Cle","Charlie Tilson_CWS","Kevin Newman_Pit","Greg Garcia_StL","Matt Davidson_CWS","Micah Johnson_Atl","Yan Gomes_Cle","Dixon Machado_Det","Tyler Collins_Det","Mikie Mahtook_Det","Marwin Gonzalez_Hou","Aaron Hicks_NYY","Giovanny Urshela_Cle","Jason Castro_Min","Pete Kozma_NYY","Devin Mesoraco_Cin","Manny Pina_Mil","Rio Ruiz_Atl","Jose Osuna_Pit","Eduardo Escobar_Min","Derek Norris_TB","Peter Bourjos_TB","Yandy Diaz_Cle","Carson Kelly_StL","Brock Stassi_Phi","Chris Gimenez_Min","Ryan Flaherty_Bal","Jett Bandy_Mil","Jose Iglesias_Det","Caleb Joseph_Bal","Jacob May_CWS","Rickie Weeks_TB","Kurt Suzuki_Atl","Leury Garcia_CWS","Phil Gosselin_Pit","Andres Blanco_Phi","Gleyber Torres_NYY","Eric Fryer_StL","Tucker Barnhart_Cin","Austin Romine_NYY","Curt Casali_TB","Cody Asche_CWS","Jake Marisnick_Hou","Roberto Perez_Cle","Willy Garcia_CWS","Patrick Kivlehan_Cin","Jesus Sucre_TB","Daniel Robertson_TB","Ehire Adrianza_Min","Geovany Soto_CWS","Eloy Jimenez_ChC","Omar Narvaez_CWS","Ronald Torreyes_NYY","Anthony Recker_Atl","Michael Martinez_Cle","Carlos Sanchez_CWS","Emilio Bonifacio_Atl","Kevan Smith_CWS","Andrew Romine_Det","Chris Stewart_Pit","Kyle Higashioka_NYY","Phillip Ervin_Cin","Shane Peterson_TB","Johan Camargo_Atl","Zack Collins_CWS","Stuart Turner_Cin"
0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,-3.55,0,0,5.38333333333333,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.7,0,0,0,0,0,0,-13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3007767819069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,72.9166666666667,0,0,0,0,-2.74358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.02747252747253,0,0,0,16.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5674475843046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.47272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60.8625,-12.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70512820512821,0,0,0,18.5659340659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197802197802198,0,0,0,0,0,0,0,0,0,0,-25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,27.4505494505494,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18181818181818,0,0,0,10.9909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95454545454545,0,0,0,0,0,0,0,0,0,0,23.5111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,0,0,24.1666666666667,0,0,1,0,0,0,0,0,0,0,43.6111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,-1.78571428571429,0,0,0,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-2.74358974358974,0,0,0,0,10.3974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09090909090909,0,0,0,6.26388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,-3.13333333333333,0,0,0,-1.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37777777777778,-7,0,0,0,0,-4.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-24.3285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2205882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.1153846153846,0,0,0,2.30769230769231,0,0,0,0,0,-5.56593406593407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38095238095238,-5.39583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0952380952381,0,0,0,0,0,0,0,0,0,0,3.04444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.672727272727,0,0,0,0,0,0,0,10.8272727272727,0,0,0,0,0,-2.97619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4166666666667,0,0,0,0,-21.5416666666667,0,40.4027777777778,24.25,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-3.55,0,0,0,0,0,0,0,0,0,0,0,56.4291666666667,0,0,5.09583333333333,0,0,0,0,0,0,26.2916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0416666666667,0,0,0,0,0,0,24.7727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66666666666667,-15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.0277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0952380952381,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6727272727273,0,36.3454545454545,0,0,0,0,0,0,-4.11818181818182,0,0,0,0,0,0,-9.66363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.38333333333333,0,0,0,0,0,0,0,0,0,0,0,5.09583333333333,0,0,40.9625,0,0,0,0,0,0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.225,0,0,0,0,0,0,16.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3454545454545,0,46.9230769230769,0,0,0,0,0,0,6.92307692307692,0,0,0,0,0,0,-6.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-5.70512820512821,4.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7967032967033,0,0,0,-4.33636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.39393939393939,0,0,0,0,0,0,0,0,0,0,6.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.30909090909091,1.35555555555556,0,0,0,0,1.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4102564102564,0,0,0,0,0,0,0,0,0,5.58333333333333,0,0,0,0,0,0,0,0,0,-5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.75,0,0,0,0,0,0,0,0,0,0,0,0,4.95555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8272727272727,0,0,0,0,0,0,0,54.552380952381,0,0,0,0,0,-2.19090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.7051282051282,0,0,0,0,11.9871794871795,0,22.8,10.6060606060606,9.13186813186813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
