"Charlie Blackmon_COL","Paul Goldschmidt_ARI","Mookie Betts_BOS","Aaron Judge_NYY","Nelson Cruz_SEA","Jose Ramirez_CLE","Jake Lamb_ARI","Francisco Lindor_CLE","Jose Bautista_TOR","Nolan Arenado_COL","Edwin Encarnacion_CLE","Xander Bogaerts_BOS","Kendrys Morales_TOR","Josh Donaldson_TOR","Brian Dozier_MIN","Miguel Sano_MIN","Michael Brantley_CLE","Carlos Santana_CLE","Jackie Bradley_BOS","Justin Smoak_TOR","Jean Segura_SEA","Michael Conforto_NYM","Giancarlo Stanton_MIA","Khris Davis_OAK","Cameron Maybin_LAA","Mike Trout_LAA","Robinson Cano_SEA","Lucas Duda_NYM","AJ Pollock_ARI","Yonder Alonso_OAK","Hanley Ramirez_BOS","Neil Walker_NYM","Chris Owings_ARI","Brett Gardner_NYY","Gary Sanchez_NYY","Trevor Story_COL","Ryan Braun_MIL","Yoenis Cespedes_NYM","Marcell Ozuna_MIA","Jed Lowrie_OAK","Jason Kipnis_CLE","Matt Holliday_NYY","Devon Travis_TOR","Cody Bellinger_LAD","Albert Pujols_LAA","Mark Reynolds_COL","Jay Bruce_NYM","Ryon Healy_OAK","Andrew Benintendi_BOS","Joe Mauer_MIN","Kyle Seager_SEA","Domingo Santana_MIL","Dustin Pedroia_BOS","Mitch Moreland_BOS","Jonathan Schoop_BAL","Aaron Hicks_NYY","Carlos Gonzalez_COL","Justin Bour_MIA","Adam Jones_BAL","Manny Machado_BAL","Russell Martin_TOR","Corey Seager_LAD","Robbie Grossman_MIN","Andrelton Simmons_LAA","DJ LeMahieu_COL","David Dahl_COL","Travis Shaw_MIL","Yasmany Tomas_ARI","Pablo Sandoval_BOS","Troy Tulowitzki_TOR","Mitch Haniger_SEA","Eric Thames_MIL","David Peralta_ARI","Dee Gordon_MIA","Mark Trumbo_BAL","Didi Gregorius_NYY","Chase Utley_LAD","Tommy Pham_STL","Ian Desmond_COL","Gerardo Parra_COL","Asdrubal Cabrera_NYM","Christian Yelich_MIA","Marcus Semien_OAK","Bradley Zimmer_CLE","Chris Davis_BAL","Brock Holt_BOS","Jacoby Ellsbury_NYY","Starlin Castro_NYY","Dexter Fowler_STL","Chris Taylor_LAD","Max Kepler_MIN","David Wright_NYM","Gregor Blanco_ARI","Chris Young_BOS","Welington Castillo_BAL","Trey Mancini_BAL","Kevin Pillar_TOR","Logan Forsythe_LAD","Randal Grichuk_STL","Stephen Piscotty_STL","Joc Pederson_LAD","Kennys Vargas_MIN","CJ Cron_LAA","Jose Reyes_NYM","Curtis Granderson_NYM","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Chris Carter_NYY","Justin Turner_LAD","Kike Hernandez_LAD","Matt Carpenter_STL","Jefry Marte_LAA","Wilmer Flores_NYM","Jonathan Villar_MIL","Brandon Guyer_CLE","Christian Vazquez_BOS","Joey Rickard_BAL","Steve Pearce_TOR","Greg Bird_NYY","Adrian Gonzalez_LAD","Yadier Molina_STL","Jedd Gyorko_STL","Eddie Rosario_MIN","Leonys Martin_SEA","Chris Herrmann_ARI","JT Realmuto_MIA","Nick Ahmed_ARI","Rajai Davis_OAK","Austin Jackson_CLE","Matt Joyce_OAK","Stephen Vogt_OAK","Yan Gomes_CLE","Deven Marrero_BOS","Rob Refsnyder_NYY","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Aledmys Diaz_STL","Jorge Polanco_MIN","Jarrod Dyson_SEA","Pat Valaika_COL","Guillermo Heredia_SEA","Travis d'Arnaud_NYM","Keon Broxton_MIL","Hernan Perez_MIL","Rey Fuentes_ARI","Jeremy Hazelbaker_ARI","Josh Phegley_OAK","Mark Canha_OAK","Craig Gentry_BAL","Hyun Soo Kim_BAL","Steve Selsky_BOS","Marco Hernandez_BOS","Austin Barnes_LAD","Yasiel Puig_LAD","Yunel Escobar_LAA","Stephen Cardullo_COL","Raimel Tapia_COL","Martin Prado_MIA","Trevor Plouffe_OAK","Tyler Naquin_CLE","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Seth Smith_BAL","Sandy Leon_BOS","Luis Valbuena_LAA","Ben Revere_LAA","Dustin Garneau_COL","Ben Gamel_SEA","Nick Franklin_MIL","Jesus Aguilar_MIL","Brandon Drury_ARI","Socrates Brito_ARI","Chad Pinder_OAK","Yandy Diaz_CLE","JJ Hardy_BAL","Josh Rutledge_BOS","Sam Travis_BOS","Ryan Goins_TOR","Dalton Pompey_TOR","Rowdy Tellez_TOR","Jhonny Peralta_STL","Trayce Thompson_LAD","Byron Buxton_MIN","Tony Wolters_COL","Taylor Motter_SEA","Tom Murphy_COL","TJ Rivera_NYM","Chris Iannetta_ARI","Jake Smolinski_OAK","Ryan LaMarre_OAK","Kolten Wong_STL","Andrew Toles_LAD","Martin Maldonado_LAA","Jason Castro_MIN","Alexi Amarista_COL","Jett Bandy_MIL","Orlando Arcia_MIL","Brandon Nimmo_NYM","Derek Dietrich_MIA","Bruce Maxwell_OAK","Jarrod Saltalamacchia_TOR","Chase Headley_NYY","Chris Coghlan_TOR","Ezequiel Carrera_TOR","Rob Segedin_LAD","Harrison Bader_STL","Eduardo Escobar_MIN","Kole Calhoun_LAA","Shawn O'Malley_SEA","Danny Valencia_SEA","Manny Pina_MIL","Eric Sogard_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Daniel Descalso_ARI","JT Riddle_MIA","Roberto Perez_CLE","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","Austin Romine_NYY","Darrell Ceciliani_TOR","Ronald Torreyes_NYY","Andre Ethier_LAD","Scott Van Slyke_LAD","Jose Martinez_STL","Greg Garcia_STL","Danny Espinosa_LAA","Carlos Ruiz_SEA","Boog Powell_SEA","Juan Lagares_NYM","Gavin Cecchini_NYM","Daniel Robertson_CLE","Caleb Joseph_BAL","Kyle Higashioka_NYY","Anthony Alford_TOR","Gleyber Torres_NYY","Magneuris Sierra_STL","Nolan Fontana_LAA","Tuffy Gosewisch_SEA","Mike Zunino_SEA","Matt Reynolds_NYM","Kevin Plawecki_NYM","Destin Hood_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Dwight Smith_TOR","Carson Kelly_STL","Chris Gimenez_MIN","Eric Young_LAA","Ryan Hanigan_COL","Cristhian Adames_COL","Rene Rivera_NYM","Ichiro Suzuki_MIA","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","Eric Fryer_STL","Paul DeJong_STL","Juan Graterol_LAA","Ehire Adrianza_MIN","Carlos Perez_LAA","Daniel Vogelbach_SEA","Adam Rosales_OAK","Jaff Decker_OAK","Darwin Barney_TOR","Luke Maile_TOR","Mike Freeman_LAD","AJ Ellis_MIA","Mike Aviles_MIA","Matt Olson_OAK","Cliff Pennington_LAA","Mike Ohlman_TOR","Brett Eibner_LAD","Jeff Mathis_ARI","Miguel Rojas_MIA"
0,0,0,0,0,0,0,0,13.7322580645161,0,0,0,23.5021505376344,13.9909090909091,0,0,0,0,0,42.1216666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5161290322581,0,0,0,0,0,0,0,0,28.9705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64367816091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.82417582417582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81111111111111,17.6580882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94230769230769,-5.33333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4852216748768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2961352657005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38176638176638,0,0,0,0,0,0,0,0,0,0,0,0,-10.195652173913,0,0,0,0,0,0,0,22.6102941176471,0,0,15.8181818181818,0,0,0,0,0,0,0,18.4133064516129,0,0,0,0,0,0,0,0,0,0,7.79310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,19.5345345345345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76388888888889,9.70426829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.07834757834758,20.3938461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19565217391304,0,0,0,0,0,0,0,0,0,0,0,0,45.8054187192118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4782608695652,0,0,0,0,0,0,0,0,0,0,1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0815217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3938461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3768115942029,0,0,0,0,0,0,0,0,0,0,-2.73202614379085,0,0,0,0,0,0,0,0,0,0,0,0,11.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36363636363636,0,0,0,0,0,0,0,0,0,0,0,-21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4658536585366,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70874861572536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4542483660131,0,0,0,0,0,0,0,0,16.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6780303030303,0,0,0,0,0,0,0,0,0,10.6578947368421,-0.778571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66768292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33163737280296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05405405405405,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27564102564103,0,0,0,0
1.72093023255814,0,0,0,0,0,0,0,0,2.31818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65913978494624,0,0,0,0,0,0,0,0,0,9.43048780487805,0,0,0,0,0,0,0,0,0,0,13.1664634146341,0,0,0,0,0,0,0,45.1657004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71541501976285,-6.27538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,3.81904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.489130434782609,0,0,0,0,0,0,0,0,0,0,54.6527777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8025362318841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12701612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6589147286822,0,0,0,0,18.3798798798799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28093883357041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92245989304813,-4.67094017094017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6,1.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1660079051383,6.18825910931174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163157894736842,1.33333333333333,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.40315315315315,0,0,0,0,1.96791443850267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.52,0,0,0,18.2705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7908961593172,0,0,0,0,23.6046153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.2857142857143,0,-10.3416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9474153297683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.15454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3578947368421,0
0,0,13.9945054945055,0,0,0,0,0,0,0,0,6.88636363636364,0,0,0,0,0,0,5.28571428571429,0,0,0,0,0,0,0,0,0,0,0,13.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-5.72727272727273,3.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.26190476190476,0,0,0,0,0,0,0,0,0,0,0,-4.18055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.83918128654971,0,0,0,21.827485380117,31.8181818181818,0,0,0,0,0,37.2095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9705882352941,0,0,0,0,0,0,0,0,58.140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9.66666666666667,15.7909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.31052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92857142857143,0,0,0,0,0,6.69473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1727941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61437908496732,0,36.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.2637362637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,10.3736263736264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3798798798799,0,0,0,0,92.2878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356606606606607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63162878787879,42.3307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.44466403162055,5.45645645645646,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8169934640523,8,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.496996996997,0,0,0,0,24.6906116642959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7687747035573,0,0,0,7.33655913978495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6046153846154,0,0,0,0,70.9365721997301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.978021978022,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.0897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.49122807017544,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88658536585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5764119601329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2597840755735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8250276854928,0,0,0,0,0,0,0,7.12458471760797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.947293447293447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3161764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.45,7.16666666666667,0,-3.64102564102564,0,0,0,0,0,0,0,0,0,0,0,17.9583333333333,0,0,0,0,0,0,11.6794871794872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17021276595745,0,0,0,14.7214839424142,20.1156914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7655141843972,0,0,0,0,0,0,0,0,0,17.2405797101449,0,0,0,0,0,0,0,0,0,44.1317733990148,15.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86813186813187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11384615384615,0,0,0,0,0,0,0,0,0,0,0,15.4894795127353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-6.17333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63241106719368,2.37254901960784,0,0,0,0,0,0,-1.57608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6353846153846,0,0,0,0,0,0,0,0,0,0,-22.8142857142857,-0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5380116959064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3214285714286,0,-0.839285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
