"Miguel Sano_MIN","Mookie Betts_BOS","Brian Dozier_MIN","Kris Bryant_CHC","Aaron Judge_NYY","Josh Donaldson_TOR","Anthony Rizzo_CHC","Xander Bogaerts_BOS","Carlos Correa_HOU","Jose Altuve_HOU","Michael Brantley_CLE","Francisco Lindor_CLE","Andrew Benintendi_BOS","Edwin Encarnacion_CLE","Robinson Cano_SEA","Hanley Ramirez_BOS","Gary Sanchez_NYY","George Springer_HOU","Kennys Vargas_MIN","Carlos Santana_CLE","Starlin Castro_NYY","Billy Hamilton_CIN","Jean Segura_SEA","Nelson Cruz_SEA","Matt Carpenter_STL","Brett Gardner_NYY","Joey Votto_CIN","Max Kepler_MIN","Jason Kipnis_CLE","Jose Ramirez_CLE","Justin Smoak_TOR","Buster Posey_SF","Kevin Pillar_TOR","Dustin Pedroia_BOS","Matt Holliday_NYY","Eddie Rosario_MIN","Robbie Grossman_MIN","Steve Pearce_TOR","Kendrys Morales_TOR","Jose Bautista_TOR","Jedd Gyorko_STL","Joe Mauer_MIN","Byron Buxton_MIN","Mitch Haniger_SEA","Kyle Seager_SEA","Kolten Wong_STL","Kyle Schwarber_CHC","Aledmys Diaz_STL","Stephen Piscotty_STL","Evan Gattis_HOU","Jorge Polanco_MIN","Javier Baez_CHC","Dexter Fowler_STL","Logan Morrison_TB","Jackie Bradley_BOS","Evan Longoria_TB","Jacoby Ellsbury_NYY","Brandon Belt_SF","Adam Duvall_CIN","Troy Tulowitzki_TOR","Ben Gamel_SEA","Russell Martin_TOR","Ben Zobrist_CHC","Corey Dickerson_TB","Brad Miller_TB","Aaron Hicks_NYY","Chris Carter_NYY","Josh Reddick_HOU","Eugenio Suarez_CIN","Denard Span_SF","Steven Souza_TB","Carlos Beltran_HOU","Alex Bregman_HOU","Brian McCann_HOU","Zack Cozart_CIN","Devon Travis_TOR","Ezequiel Carrera_TOR","Randal Grichuk_STL","Tommy Pham_STL","Wilson Ramos_TB","Pablo Sandoval_BOS","Colby Rasmus_TB","Marwin Gonzalez_HOU","Eduardo Nunez_SF","Eduardo Escobar_MIN","Lonnie Chisenhall_CLE","Taylor Motter_SEA","Danny Valencia_SEA","Jason Heyward_CHC","Jeimer Candelario_CHC","Didi Gregorius_NYY","Christian Arroyo_SF","Hunter Pence_SF","Bradley Zimmer_CLE","Magneuris Sierra_STL","Addison Russell_CHC","Yadier Molina_STL","Matt Duffy_TB","Kevin Kiermaier_TB","Chris Young_BOS","Chase Headley_NYY","Norichika Aoki_HOU","Jason Castro_MIN","Chris Gimenez_MIN","Brandon Guyer_CLE","Abraham Almonte_CLE","Miguel Montero_CHC","Jon Jay_CHC","Brock Holt_BOS","Tim Beckham_TB","Mitch Moreland_BOS","Greg Bird_NYY","Brandon Crawford_SF","Austin Jackson_CLE","Yan Gomes_CLE","Willson Contreras_CHC","Sandy Leon_BOS","Yuli Gurriel_HOU","Jose Peraza_CIN","Joe Panik_SF","Darwin Barney_TOR","Albert Almora_CHC","Jake Bauers_TB","Rob Refsnyder_NYY","Jarrett Parker_SF","Scott Schebler_CIN","Giovanny Urshela_CLE","Tyler Naquin_CLE","Ryan Goins_TOR","Dalton Pompey_TOR","Rowdy Tellez_TOR","Leonys Martin_SEA","Jhonny Peralta_STL","Mallex Smith_TB","Phillip Ervin_CIN","Scooter Gennett_CIN","Ehire Adrianza_MIN","Jarrod Dyson_SEA","Matt Adams_STL","Jose Martinez_STL","Chase d'Arnaud_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Derek Norris_TB","Ronald Torreyes_NYY","Mac Williamson_SF","Nick Hundley_SF","Yandy Diaz_CLE","Guillermo Heredia_SEA","Jarrod Saltalamacchia_TOR","Mike Zunino_SEA","Ian Happ_CHC","Greg Garcia_STL","Rickie Weeks_TB","Peter Bourjos_TB","Jake Marisnick_HOU","Kelby Tomlinson_SF","Aaron Hill_SF","Arismendy Alcantara_CIN","Roberto Perez_CLE","Tommy La Stella_CHC","Harrison Bader_STL","Deven Marrero_BOS","Josh Rutledge_BOS","Christian Vazquez_BOS","Gleyber Torres_NYY","Carson Kelly_STL","Daniel Robertson_TB","Curt Casali_TB","Austin Romine_NYY","Derek Fisher_HOU","Conor Gillaspie_SF","Jesse Winker_CIN","Gorkys Hernandez_SF","Michael Martinez_CLE","Chris Coghlan_TOR","Shawn O'Malley_SEA","Jesus Sucre_TB","Justin Ruggiano_SF","Drew Stubbs_SF","Luke Maile_TOR","Carlos Ruiz_SEA","Boog Powell_SEA","Michael Morse_SF","Tuffy Gosewisch_SEA","Eric Fryer_STL","Kyle Higashioka_NYY","Tony Kemp_HOU","Tim Federowicz_SF","Devin Mesoraco_CIN","Shane Peterson_TB","Tucker Barnhart_CIN","Mike Freeman_SEA","Daniel Vogelbach_SEA","Eloy Jimenez_CHC","Chris Marrero_SF","Patrick Kivlehan_CIN","Mike Ohlman_TOR","Stuart Turner_CIN"
0,0,0,0,0,0,0,0,0,0,56.7900432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,83.6137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,65.4022988505747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,35.8402298850575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3185483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8677248677249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1182795698925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7462365591398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
