"Charlie Blackmon_COL","Nelson Cruz_SEA","Jose Ramirez_CLE","Francisco Lindor_CLE","Nolan Arenado_COL","Edwin Encarnacion_CLE","Carlos Santana_CLE","Michael Brantley_CLE","Jean Segura_SEA","Michael Conforto_NYM","Khris Davis_OAK","Robinson Cano_SEA","Lucas Duda_NYM","Yonder Alonso_OAK","Neil Walker_NYM","Trevor Story_COL","Ryan Braun_MIL","Yoenis Cespedes_NYM","Jason Kipnis_CLE","Jed Lowrie_OAK","Cody Bellinger_LAD","Mark Reynolds_COL","Jay Bruce_NYM","Ryon Healy_OAK","Kyle Seager_SEA","Domingo Santana_MIL","Carlos Gonzalez_COL","Corey Seager_LAD","David Dahl_COL","DJ LeMahieu_COL","Travis Shaw_MIL","Mitch Haniger_SEA","Eric Thames_MIL","Chase Utley_LAD","Tommy Pham_STL","Ian Desmond_COL","Gerardo Parra_COL","Asdrubal Cabrera_NYM","Bradley Zimmer_CLE","Marcus Semien_OAK","Chris Taylor_LAD","Dexter Fowler_STL","David Wright_NYM","Logan Forsythe_LAD","Joc Pederson_LAD","Stephen Piscotty_STL","Randal Grichuk_STL","Jose Reyes_NYM","Curtis Granderson_NYM","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Kike Hernandez_LAD","Justin Turner_LAD","Matt Carpenter_STL","Wilmer Flores_NYM","Jonathan Villar_MIL","Brandon Guyer_CLE","Adrian Gonzalez_LAD","Jedd Gyorko_STL","Yadier Molina_STL","Leonys Martin_SEA","Yan Gomes_CLE","Austin Jackson_CLE","Matt Joyce_OAK","Rajai Davis_OAK","Stephen Vogt_OAK","Yasmani Grandal_LAD","Franklin Gutierrez_LAD","Aledmys Diaz_STL","Jarrod Dyson_SEA","Guillermo Heredia_SEA","Pat Valaika_COL","Keon Broxton_MIL","Hernan Perez_MIL","Travis d'Arnaud_NYM","Mark Canha_OAK","Josh Phegley_OAK","Yasiel Puig_LAD","Austin Barnes_LAD","Raimel Tapia_COL","Stephen Cardullo_COL","Tyler Naquin_CLE","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Trevor Plouffe_OAK","Ben Gamel_SEA","Dustin Garneau_COL","Jesus Aguilar_MIL","Nick Franklin_MIL","Yandy Diaz_CLE","Chad Pinder_OAK","Trayce Thompson_LAD","Jhonny Peralta_STL","Tony Wolters_COL","Tom Murphy_COL","Taylor Motter_SEA","TJ Rivera_NYM","Ryan LaMarre_OAK","Jake Smolinski_OAK","Andrew Toles_LAD","Kolten Wong_STL","Alexi Amarista_COL","Jett Bandy_MIL","Orlando Arcia_MIL","Brandon Nimmo_NYM","Bruce Maxwell_OAK","Rob Segedin_LAD","Harrison Bader_STL","Danny Valencia_SEA","Shawn O'Malley_SEA","Andrew Susac_MIL","Manny Pina_MIL","Eric Sogard_MIL","Kirk Nieuwenhuis_MIL","Roberto Perez_CLE","Scott Van Slyke_LAD","Andre Ethier_LAD","Greg Garcia_STL","Jose Martinez_STL","Carlos Ruiz_SEA","Boog Powell_SEA","Juan Lagares_NYM","Gavin Cecchini_NYM","Daniel Robertson_CLE","Magneuris Sierra_STL","Mike Zunino_SEA","Tuffy Gosewisch_SEA","Matt Reynolds_NYM","Kevin Plawecki_NYM","Carson Kelly_STL","Cristhian Adames_COL","Ryan Hanigan_COL","Rene Rivera_NYM","Paul DeJong_STL","Eric Fryer_STL","Daniel Vogelbach_SEA","Jaff Decker_OAK","Adam Rosales_OAK","Mike Freeman_LAD","Matt Olson_OAK","Brett Eibner_LAD"
0,0,0,0,0,0,0,0,0,0,59.3292811839323,0,0,2.38920454545455,0,0,0,0,0,7.01974448315912,0,0,0,4.4219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03503787878788,0.0854700854700855,6.86576354679803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93252361673414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.01960784313725,0,0,0
0,9.86561561561562,0,0,0,0,0,0,6.57635467980296,0,0,71.8512195121951,0,0,0,0,0,0,0,0,0,0,0,0,5.21846846846847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35,6.91168091168091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3823529411765,0,0,0,0,0,0,0,0,0,10.6645021645022,0,0,0,0,0,0,0,0,0,0,0,0,4.13306451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47089947089947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-8.42631578947368,0,0,75.7724867724868,0,19,0,0,0,0,0,0,0,-12.2061538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0686274509804,0,0,0,0,0,0,0,0,0,17.8735177865613,12.7083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.84615384615385,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.38920454545455,0,0,66.8285714285714,0,0,0,0,0,1.23106060606061,0,0,0,4.03024193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,16.3157894736842,-4.18518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,19,0,60.7234042553191,0,0,0,0,0,0,0,-12.6638477801269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7632183908046,0,0,0,0,0,0,0,0,0,11.8910256410256,-1.88443670150987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65612648221344,0,0,0,0,0,0,0,0
8.79545454545454,0,0,0,6.03125,0,0,0,0,0,0,0,0,0,0,37.2557932263815,0,0,0,0,0,10.6,0,0,0,0,9.47126436781609,0,0,6.65913978494624,0,0,0,0,0,-0.290909090909091,8.69761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98039215686275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4444444444444,0,0,0,0,0,0,0,0,8.83766233766234,0,0,0,0,-16.8025362318841,0,29.6228301188284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.9076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.7761904761905,-0.294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2435897435897,13.4683333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.90344827586207,18.7609195402299,0,-2.78172043010753,18.7827956989247,10.6809116809117,0,0,0,0,0,0,0,0,0,0,86.1849462365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3102766798419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.01974448315912,0,0,1.23106060606061,0,0,0,0,0,51.1390063424947,0,0,0,10.8768292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72994652406417,22.1615384615385,-0.936559139784946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3056680161943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94474153297683,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1139784946237,0,0,0,0,0,0,10.4852216748768,0,0,0,0,0,-10.6493506493506,0,0,0,0,0,0,-14.75,0,0,0,-12.5681818181818,0,0,0,0,0,0,0,-6.31372549019608,0,0,0,0,-2.56985294117647,0,0,0,0,0,0,0,0,-6.56833333333333,0,0,0,0,0,0,0,0,0,0,24.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.9581881533101,0,0,0,15.0143964562569,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,66.399577167019,0,0,0,0,-0.989878542510121,0,0,9.43048780487805,0,0,0,0,0,4.28947368421053,2.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.978354978355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-4.42857142857143,0,0,-12.2061538461538,0,-12.6638477801269,0,0,0,0,0,0,0,90.5457909343201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5881720430108,0,0,0,0,0,0,0,0,0,-8.51282051282051,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93939393939394,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.4219512195122,0,0,4.03024193548387,0,0,0,0,0,10.8768292682927,0,0,0,55.0343300110742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223790322580645,14.46,11.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35890151515152,0,0,0
0,9.65669988925803,0,0,0,0,0,0,3.94294294294294,0,0,5.21846846846847,0,0,0,0,0,0,0,0,0,0,0,0,40.304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.24024390243902,14.0387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5954415954416,0,0,0,0,0,0,0,0,0,-2.13492063492063,0,0,0,0,0,0,0,0,0,0,0,0,1.88866396761134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83766233766234,0,0,0,0,0,0,0,0,58.4701280227596,0,0,0,0,3.12701612903226,0,-3.35632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0378151260504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68181818181818,-8.42934782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.59761904761905,-1.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0343300110742,0,0,0,4.64728682170543,0,0,0,0,0,0,0,0,0,0,9.47126436781609,0,0,0,0,0,-0.989878542510121,0,0,0,0,33.9508456659619,0,0,13.1664634146341,0,0,0,0,0,7.7952380952381,4.11660079051383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75905797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4852216748768,0,0,0,0,0,0,48.2961352657005,0,0,0,0,0,-2.38176638176638,0,0,0,0,0,0,-10.195652173913,0,0,0,15.8181818181818,0,0,0,0,0,0,0,18.4133064516129,0,0,0,0,7.79310344827586,0,0,0,0,0,0,0,0,19.5345345345345,0,0,0,0,0,0,0,0,0,0,9.70426829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72093023255814,0,0,0,2.31818181818182,0,0,0,0,0,0,0,0,0,0,6.65913978494624,0,0,0,0,0,9.43048780487805,0,0,0,0,13.1664634146341,0,0,45.1657004830918,0,0,0,0,0,2.71541501976285,-6.27538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.489130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8025362318841,0,0,0,0,0,0,0,0,3.12701612903226,0,0,0,0,64.6589147286822,0,18.3798798798799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28093883357041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92245989304813,-4.67094017094017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.1660079051383,6.18825910931174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
