"Anthony Rizzo_CHC","Mookie Betts_BOS","Kris Bryant_CHC","Nelson Cruz_SEA","Edwin Encarnacion_CLE","Kyle Schwarber_CHC","Robinson Cano_SEA","Francisco Lindor_CLE","Michael Brantley_CLE","Carlos Santana_CLE","Jose Ramirez_CLE","Jean Segura_SEA","Hanley Ramirez_BOS","Jason Kipnis_CLE","Kyle Seager_SEA","Mitch Haniger_SEA","Ben Zobrist_CHC","Xander Bogaerts_BOS","Jackie Bradley_BOS","Danny Valencia_SEA","Dustin Pedroia_BOS","Taylor Motter_SEA","Leonys Martin_SEA","Javier Baez_CHC","Andrew Benintendi_BOS","Willson Contreras_CHC","Addison Russell_CHC","Jarrod Dyson_SEA","Pablo Sandoval_BOS","Ben Gamel_SEA","Mitch Moreland_BOS","Jason Heyward_CHC","Brock Holt_BOS","Albert Almora_CHC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Guillermo Heredia_SEA","Miguel Montero_CHC","Jon Jay_CHC","Mike Zunino_SEA","Shawn O'Malley_SEA","Brandon Guyer_CLE","Bradley Zimmer_CLE","Carlos Ruiz_SEA","Tyler Naquin_CLE","Ian Happ_CHC","Chris Young_BOS","Matt Szczur_CHC","Yan Gomes_CLE","Austin Jackson_CLE","Tommy La Stella_CHC","Chase d'Arnaud_BOS","Giovanny Urshela_CLE","Sandy Leon_BOS","Marco Hernandez_BOS","Steve Selsky_BOS","Daniel Vogelbach_SEA","Mike Freeman_SEA","Yandy Diaz_CLE","Christian Vazquez_BOS","Josh Rutledge_BOS","Deven Marrero_BOS","Roberto Perez_CLE","Michael Martinez_CLE","Eloy Jimenez_CHC"
0,0,0,0,26.1479235475738,0,0,3.05765913105458,11.7158581887375,50.7539601115115,120.867647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2205097481661,0,0,0,0,0,0,0,0,0,0,0,0,-18.7849365033788,0,0,0,0,0,0,0,0,0,12.8324992193419,0,0,0,0,0,0
0,0,0,55.2606266920157,0,0,3.60282809193706,0,0,0,0,74.4,0,0,-12.7269451697792,0,0,0,0,0,0,0,0,0,0,0,0,25.3885544931033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.9029910941074,0,0,0,0,0,0,0,0,0,0,18.8666666666667,0,0,0,0,7.30126624527941,0,0,0.753154678342707,0,0,0,15.8117845703455,0,0,0,13.523339125858,0,7.7259777892955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17799569885253,0,0,0,0,0,0,-3.37583406067723,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.26056624860079,0,0,-6.57828885522583,0,0,0,0,-12.7269451697792,0,0,24.8771929824561,26.274941559812,0,0,0,-1.59011626444981,0,-12.747716124527,1.19080108584028,0,0,0,0,0.41653117976633,0,0,0,0,0,0,0,0,0,0,0,5.13860101217923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.58278025617748,0,0,5.10981138887654,0,0,0,0,0,0,0,26.274941559812,48.3052631578947,0,0,0,2.93890993474109,0,-33.2275230418415,-2.07349064712948,0,0,0,0,-2.69649472975445,0,0,0,0,0,0,0,0,0,0,0,10.3903407009157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00931325799228233,0,17.0223165017576,0,0,1.15520844237338,0,0,0,0,0,0,0,0,0,0,43.9120879120879,0,0,0,0,0,0,-6.36370336337912,0,-7.68738964719187,21.4312844199585,0,0,0,0,25.0290771138933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.4236326372637,0,0,0,0,0,0,0,0,0,0,7.30126624527941,0,0,0,0,25.6380952380952,0,0,-0.62046550644118,0,0,0,23.8780663780664,0,0,0,12.6221814897537,0,-2.42781605208803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80142678690729,0,0,0,0,0,0,-5.95068134097917,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17.8311221333296,0,0,-6.52458167076711,0,0,0,0,0,0,0,-1.59011626444981,2.93890993474109,0,0,0,18.7794117647059,0,14.5456421329871,-2.34769484876975,0,0,0,0,12.3629032982733,0,0,0,0,0,0,0,0,0,0,0,8.10175175527376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.71015514266287,0,0,0,0,0,0,0,0,0,0,0.753154678342707,0,0,0,0,-0.62046550644118,0,0,15.9238095238095,0,0,0,10.4712179100262,0,0,0,-8.48228156029189,0,-1.83657891813109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84849859710191,0,0,0,0,0,0,-4.75248226521625,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.55819437386204,0,0,-0.440101883959999,0,0,0,0,0,0,0,-12.747716124527,-33.2275230418415,0,0,0,14.5456421329871,0,79.8897058823529,0,0,0,0,0,13.9743385166233,0,0,0,0,0,0,0,0,1.31042686448792,0,0,10.1702383512838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.367141797427,0,0,6.33570144922715,0,0,0,0,0,0,0,1.19080108584028,-2.07349064712948,0,0,0,-2.34769484876975,0,0,21.6025641025641,0,0,0,0,10.428892768871,0,0,0,0,0,0,0,0,0,0,0,-2.41533608906363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3437202915194,0,1.01063643911426,0,0,8.3458521375358,0,0,0,0,0,0,0,0,0,0,-6.36370336337912,0,0,0,0,0,0,37.6666666666667,0,-11.526364776221,6.59896696517144,0,0,0,0,4.16517935908862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43.8191303724249,0,0,0,0,0,0,0,0,0,0,15.8117845703455,0,0,0,0,23.8780663780664,0,0,10.4712179100262,0,0,0,42.3006535947712,0,0,0,14.3199381579115,0,6.53629693832465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2642058835786,0,0,0,0,0,0,3.90807621207711,3.08801834622197,0,0,0,0,0,0,0,0,0,0
33.3859521855859,0,-10.6346113348925,0,0,9.43726323390362,0,0,0,0,0,0,0,0,0,0,-7.68738964719187,0,0,0,0,0,0,-11.526364776221,0,84.4095238095238,3.24240515620551,0,0,0,0,44.8303473106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5280251705925,0,43.7566715650011,0,0,13.7402178383663,0,0,0,0,0,0,0,0,0,0,21.4312844199585,0,0,0,0,0,0,6.59896696517144,0,3.24240515620551,72.5847953216374,0,0,0,0,9.44187681259664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15.3518000532314,0,0,14.0228372757508,0,0,0,0,25.3885544931033,0,0,0.41653117976633,-2.69649472975445,0,0,0,12.3629032982733,0,13.9743385166233,10.428892768871,0,0,0,0,23.1619047619048,0,0,0,0,0,0,0,0,30.4414991855229,0,0,-3.67378245884782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.4786771434304,0,0,0,0,0,0,0,0,0,0,13.523339125858,0,0,0,0,12.6221814897537,0,0,-8.48228156029189,0,0,0,14.3199381579115,0,0,0,33.8095238095238,0,7.53830292563497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37005295621399,0,0,0,0,0,0,-11.6259510669082,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.2544631318512,0,0,0,0,0,0,0,0,0,0,7.7259777892955,0,0,0,0,-2.42781605208803,0,0,-1.83657891813109,0,0,0,6.53629693832465,0,0,0,7.53830292563497,0,54.4736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03338558792391,0,0,0,0,0,0,-14.1864771420974,6.53947401376112,0,0,0,0,0,0,0,0,0,0
26.5947856630905,0,9.28885323026089,0,0,19.59301177275,0,0,0,0,0,0,0,0,0,0,25.0290771138933,0,0,0,0,0,0,4.16517935908862,0,44.8303473106205,9.44187681259664,0,0,0,0,48.6928104575163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.1729036115346,0,0,3.53970773802126,0,13.8020594314428,21.2205097481661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.8971538741405,0,0,-12.377313881791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31042686448792,0,0,0,0,0,30.4414991855229,0,0,0,0,0,0,0,0,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.20935729926917,0,0,-8.02646194949956,0,0,0,0,0,0,0,5.13860101217923,10.3903407009157,0,0,0,8.10175175527376,0,10.1702383512838,-2.41533608906363,0,0,0,0,-3.67378245884782,0,0,0,0,0,0,0,0,0,0,0,12.5291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-20.0141876111196,0,0,0,0,0,0,0,0,0,0,4.17799569885253,0,0,0,0,2.80142678690729,0,0,5.84849859710191,0,0,0,12.2642058835786,0,0,0,6.37005295621399,0,-2.03338558792391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6287878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.8893989406993,0,0,1.73177504279736,13.8078816574087,-15.2779289897053,-18.7849365033788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.28416911666882,0,0,0,0,0,0,0,0,0,0,-3.37583406067723,0,0,0,0,-5.95068134097917,0,0,-4.75248226521625,0,0,0,3.90807621207711,0,0,0,-11.6259510669082,0,-14.1864771420974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3636363636364,0,0,0,0,0,0,0,0,0,0,0
0,-4.68893646633323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08801834622197,0,0,0,0,0,6.53947401376112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6545454545455,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2.68830259734276,0,0,12.1619264716756,1.29444799954808,-6.53113136598413,12.8324992193419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0606060606061,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
