"Mike Trout_LAA","Aaron Altherr_PHI","Cesar Hernandez_PHI","Cameron Rupp_PHI","Andrelton Simmons_LAA","Luis Valbuena_LAA","Tommy Joseph_PHI","Odubel Herrera_PHI","Buster Posey_SF","Brandon Belt_SF","Marcus Semien_OAK","Freddy Galvis_PHI","Yonder Alonso_OAK","Cameron Maybin_LAA","Chris Carter_OAK","Khris Davis_OAK","Albert Pujols_LAA","Yunel Escobar_LAA","Maikel Franco_PHI","Nick Hundley_SF","Joe Panik_SF","Jefry Marte_LAA","Denard Span_SF","Pablo Sandoval_SF","Matt Joyce_OAK","Rajai Davis_OAK","Hunter Pence_SF","Brandon Crawford_SF","Nick Franklin_LAA","Nick Williams_PHI","CJ Cron_LAA","Jed Lowrie_OAK","Jarrett Parker_SF","Chad Pinder_OAK","Christian Arroyo_SF","Dustin Fowler_OAK","Hyun Soo Kim_PHI","Roman Quinn_PHI","Rhys Hoskins_PHI","Gorkys Hernandez_SF","Ryon Healy_OAK","Ben Revere_LAA","Daniel Nava_PHI","Mac Williamson_SF","Kole Calhoun_LAA","Josh Phegley_OAK","Mark Canha_OAK","Kelby Tomlinson_SF","Andrew Knapp_PHI","Joey Wendle_OAK","Martin Maldonado_LAA","Scott Kingery_PHI","David Fletcher_LAA","Aaron Hill_SF","Brock Stassi_PHI","Nolan Fontana_LAA","Jake Smolinski_OAK","Ryan LaMarre_OAK","Matt Chapman_OAK","Justin Ruggiano_SF","Conor Gillaspie_SF","Bruce Maxwell_OAK","Juan Graterol_LAA","Carlos Perez_LAA","Cameron Perkins_PHI","Michael Morse_SF","Eric Young_LAA","Cliff Pennington_LAA","Tim Federowicz_SF","Chris Marrero_SF","Andres Blanco_PHI","Shane Robinson_LAA","Ty Kelly_PHI","Kaleb Cowart_LAA","Jorge Alfaro_PHI","Carlos Moncrief_SF","Jaff Decker_OAK","Ryan Lavarnway_OAK","Jaycob Brugman_OAK","Renato Nunez_OAK","Austin Slater_SF","Miguel Gomez_SF","Matt Olson_OAK","Ryder Jones_SF","Franklin Barreto_OAK","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,20.7363636363636,27.25,0,0,0,0,0,0,0,0,0,20.6071428571429,-20.3333333333333,0,-14,0,0,0,7.96363636363636,-0.0357142857142857,0,0,0,0,0,0,11,0,0,0,0,0.822222222222222,0,0,0,0,0,0,0,29.9358974358974,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,15.5
0,-3.86111111111111,-3.63532763532764,0,0,0,-0.334453781512605,1.40301974448316,0,0,0,4.65946843853821,0,0,0,0,0,0,0.536437246963563,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,13.3382352941176,0,0,0,0,0,29.7242524916944,0,0,0,0,0,36.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348484848484849,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.81930272108844,0,0,0,8.67407407407407,-4.48257839721254,0,0,0,0,0,0,0,3.58076225045372,0,0,-2.45017543859649,-0.295104895104895,0,0,0,15.6688311688312,0,0,0,0,0,0,-3.66666666666667,0,-4.10826210826211,0,0,0,0,0,0,0,0,0,0,-2.09677419354839,0,0,1.42526315789474,0,0,0,0,0,42.4150858175248,0,0,0,0,23.9166666666667,0,0,0,0,0,0,0,0,0,0,-10.487012987013,4.16,0,0,0,-8.9,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.08181818181818,-0.909090909090909,0,0,0,0,0,0,0,0,0,5.5,-11.0666666666667,0,-15.3214285714286,0,0,0,-4.11818181818182,2.97777777777778,0,0,0,0,0,0,0,0,0,0,0,-8.76190476190476,0,0,0,0,0,0,0,18,0,0,0,0,0,21.456043956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,6.35714285714286,0,0,0,0,0,0
0,2.5,-13.7555555555556,-1,0,0,2.66666666666667,6.53636363636364,0,0,0,1.28787878787879,0,0,0,0,0,0,12.8090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86666666666667,0,0,0,0,0,36.3571428571429,0,0,0,0,0,31.7878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.8333333333333,0,0,0,-15.1666666666667,-13.4166666666667,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,23.9166666666667,0,0,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-25.0555555555556,0,-8.83095238095238,0,0,10.6630434782609,0,0,0,0,0,0,0,0,-14.1521739130435,1.30952380952381,0,0,0,0,0,-7.51383399209486,0,0,0,0,0,0,0,0,9.5233918128655,0,0,0,0,-20.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,69.4166666666667,0,0,-19.5166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,-0.754166666666667,0,0,0,0,0,19.5,0,0
0,0,0,0,0,0,0,0,4.65151515151515,31.4636363636364,0,0,0,0,0,0,0,0,0,-1.33333333333333,38.4777777777778,0,-6.46428571428571,0,0,0,0,-23.8444444444444,0,0,0,0,0,0,2.87272727272727,0,0,0,0,14.4,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7692307692308,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-27.3,6.41818181818182,0,0,0,0,0,0,0,0,0,-0.1,-1.21818181818182,0,15.5,0,0,0,2.52777777777778,12.8,0,0,0,0,14.1666666666667,0,-6.65,0,0,0,0,-6.61904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5151515151515,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19.6483516483516,0,-12.8676923076923,0,0,2.94461538461538,0,0,0,0,0,0,0,0,6.975,27.8076923076923,0,0,0,0,0,15.1630434782609,0,-1.66666666666667,0,0,0,0,0,0,4.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5166666666667,0,0,33.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2483660130719,0,0,0,29.5,0,-17.2,0,0
7.26666666666667,0,0,0,1.74583333333333,-1.73333333333333,0,0,0,0,0,0,0,1.61818181818182,0,0,0.445454545454545,1.46666666666667,0,0,0,2.5,0,0,0,0,0,0,0,0,-2.45238095238095,0,0,0,0,0,0,0,0,0,0,0.151515151515152,0,0,-1.82083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5625,0,0,0,11,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.75,-2.3,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,-0.2,0,0,0,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,-9,0,0,0,0,7.61904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30.5066666666667,6.30769230769231,0,0,0,0,0,0,0,15.4166666666667,0,0,8.21739130434783,3.23320158102767,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,37.9305555555556,0,0,0,0,0,0,0,0,0,0,-7.92857142857143,0,0,4.2,0,0,0,0,0,-10.487012987013,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,61.44,0.511111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23076923076923,0,0,0,-0.535714285714286,-2.86315789473684,0,0,0,0,0,0,0,18.9333333333333,0,0,-1.13756613756614,14.901185770751,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,8.625,0,0,0,0,0,0,0,0,0,0,6.64052287581699,0,0,6.41625615763547,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.511111111111111,24.5806451612903,0,0,0,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.8,-0.583333333333333,0,0,0,0,0,0,0,0,0,-22.1666666666667,-33.4761904761905,0,19.6,0,0,0,14.8392857142857,20.2678571428571,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.7967032967033,-1.15,-4.42857142857143,0,0,2.025,5.16666666666667,0,0,0,-5.51461988304094,0,0,0,0,0,0,-1.86666666666667,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,11.0178571428571,0,0,0,0,0,0.348484848484849,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8304093567251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.58333333333333,0,0,0,10.15,0,0,0,0,0,0,0,0,0,0,0,-4.5,5.6,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.33333333333333,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.125,-10,-11.55,0,0,0.666666666666667,-7.04761904761905,0,0,0,1.95555555555556,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.8,0,0,0,26,-6.5,0,0,0,0,0,0,0,0,0,0,54.2,18.75,0,0,0,0,0,0,0,0,0,0,0,0,82.5,0,0,0,0,0,0,0,0,0,0,12.75,0,0,5.25,0,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-3.90909090909091,0,0,-5.1474358974359,0,0,0,0,0,0,0,0,9.3,20,0,0,0,0,0,-5.80128205128205,0,6.15,0,0,0,0,0,0,7.3525641025641,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7967032967033,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24.5,0,4,0,0,30,0,0,0,0,0,0,0,0,-31.5,-31.5,0,0,0,0,0,11.8333333333333,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-7.36363636363636,0,7.33618233618234,0,0,-7.8448275862069,0,0,0,0,0,0,0,0,7.71937321937322,19.030303030303,0,0,0,0,0,10.1923076923077,0,10.2555555555556,0,0,0,0,0,0,2.68,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.754166666666667,0,0,15.2483660130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0279569892473,0,0,0,46.25,0,15.3095238095238,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,39.4105263157895,3.05263157894737,0,0,0,0,0,0,0,0,0,16.5892857142857,26.1507352941176,0,13.6842105263158,0,0,0,18.6815789473684,0.507142857142857,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,41.2,0,0,0,0,0,6.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5375494071146,0,0,0,0,0,1.5
0,0,0,0,0,0,0,0,10.5,-21,0,0,0,0,0,0,0,0,0,0,0,0,-8.16666666666667,0,0,0,-49,-19.8333333333333,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,-45.8888888888889,0,0,0,0,0,0,0,0,14.0666666666667,12.0833333333333,0,0,0,0,0,-5.78571428571429,0,51,0,0,0,0,0,0,-29.2545454545455,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0,138.472727272727,0,95.4,0,0
0,0,0,0,0,0,0,0,-9.33333333333333,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,-10,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,64.8809523809524,0,0,-6.90277777777778,0,0,0,0,0,0,0,0,34.4464285714286,-12.2666666666667,0,0,0,0,0,-5.16666666666667,0,0,0,0,0,0,0,0,-13,0,0,0,0,-3.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,-17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3095238095238,0,0,0,95.4,0,72.8611111111111,0,0
0,0,0,0,0,0,0,0,-13.3,-3.8,0,0,0,0,0,0,0,0,0,28,-0.6,0,19.9,0,0,0,7,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0
0,0,0,0,0,0,0,0,4.44230769230769,13.6,0,0,0,0,0,0,0,0,0,1.5,-7.88181818181818,0,-3.64545454545455,0,0,0,-0.863636363636364,6.57692307692308,0,0,0,0,0,0,0,0,0,0,0,3.76388888888889,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,7.02564102564103
