"Cody Bellinger_LAD","Bryce Harper_WAS","Kris Bryant_CHC","Justin Smoak_TOR","Charlie Blackmon_COL","Jose Altuve_HOU","George Springer_HOU","Michael Conforto_NYM","Mike Trout_LAA","Jose Ramirez_CLE","Anthony Rizzo_CHC","Giancarlo Stanton_MIA","Nolan Arenado_COL","Carlos Correa_HOU","Chris Taylor_LAD","Edwin Encarnacion_CLE","Carlos Santana_CLE","Michael Brantley_CLE","Francisco Lindor_CLE","Ian Happ_CHC","Justin Bour_MIA","Josh Reddick_HOU","Yuli Gurriel_HOU","Corey Seager_LAD","Willson Contreras_CHC","Gerardo Parra_COL","Elvis Andrus_TEX","Marwin Gonzalez_HOU","Yoenis Cespedes_NYM","Daniel Murphy_WAS","Jason Kipnis_CLE","Tommy Pham_STL","Jay Bruce_NYM","Anthony Rendon_WAS","Trea Turner_WAS","Justin Upton_DET","Ben Zobrist_CHC","Javier Baez_CHC","Khris Davis_OAK","Josh Donaldson_TOR","Mark Reynolds_COL","Adrian Beltre_TEX","Ryan Braun_MIL","Eric Hosmer_KC","Whit Merrifield_KC","Shin-Soo Choo_TEX","Dee Gordon_MIA","Alex Bregman_HOU","Justin Turner_LAD","Mike Moustakas_KC","Salvador Perez_KC","Bradley Zimmer_CLE","Trevor Story_COL","Lucas Duda_NYM","Randal Grichuk_STL","Carlos Gomez_TEX","Carlos Beltran_HOU","Brian McCann_HOU","Yasmani Grandal_LAD","Asdrubal Cabrera_NYM","Domingo Santana_MIL","Ian Kinsler_DET","Jorge Bonifacio_KC","Jason Heyward_CHC","Jose Abreu_CWS","Christian Yelich_MIA","Evan Gattis_HOU","Miguel Sano_MIN","Wilmer Flores_NYM","Travis Shaw_MIL","Brandon Moss_KC","Cameron Maybin_LAA","Addison Russell_CHC","Jose Bautista_TOR","Rajai Davis_OAK","Marcus Semien_OAK","Devon Travis_TOR","DJ LeMahieu_COL","Stephen Piscotty_STL","Aledmys Diaz_STL","Delino DeShields_TEX","Norichika Aoki_HOU","Brian Dozier_MIN","Yasiel Puig_LAD","Adam Lind_WAS","Brian Goodwin_WAS","Melky Cabrera_CWS","Yonder Alonso_OAK","Marcell Ozuna_MIA","Rougned Odor_TEX","Howie Kendrick_PHI","Freddy Galvis_PHI","Jake Marisnick_HOU","Neil Walker_NYM","Wil Myers_SD","Cory Spangenberg_SD","Ryan Zimmerman_WAS","Adam Eaton_WAS","Lorenzo Cain_KC","Jose Iglesias_DET","Abraham Almonte_CLE","Kyle Schwarber_CHC","Russell Martin_TOR","David Dahl_COL","Mike Napoli_TEX","Aaron Altherr_PHI","Adrian Gonzalez_LAD","Chase Utley_LAD","Eddie Rosario_MIN","Alex Avila_DET","Albert Pujols_LAA","Luis Valbuena_LAA","Jefry Marte_LAA","Andrelton Simmons_LAA","Matt Davidson_CWS","Matt Joyce_OAK","Dexter Fowler_STL","Matt Carpenter_STL","Robinson Chirinos_TEX","Joey Gallo_TEX","Cesar Hernandez_PHI","Kike Hernandez_LAD","Austin Barnes_LAD","Jose Reyes_NYM","David Wright_NYM","Jose Pirela_SD","Ryan Schimpf_SD","Wilmer Difo_WAS","Victor Martinez_DET","Nicholas Castellanos_DET","Mikie Mahtook_DET","Lonnie Chisenhall_CLE","Jed Lowrie_OAK","Carlos Gonzalez_COL","Paul DeJong_STL","Martin Prado_MIA","JT Realmuto_MIA","Jurickson Profar_TEX","Odubel Herrera_PHI","Curtis Granderson_NYM","Travis d'Arnaud_NYM","Yangervis Solarte_SD","Hunter Renfroe_SD","Eric Thames_MIL","Jonathan Villar_MIL","Miguel Cabrera_DET","Alex Gordon_KC","Jorge Soler_KC","Ben Revere_LAA","Brandon Guyer_CLE","Bobby Bradley_CLE","Avisail Garcia_CWS","Yoan Moncada_CWS","Jedd Gyorko_STL","Daniel Nava_PHI","Maikel Franco_PHI","Derek Fisher_HOU","Eduardo Escobar_MIN","Jayson Werth_WAS","Eric Sogard_MIL","Keon Broxton_MIL","CJ Cron_LAA","Francisco Mejia_CLE","Greg Allen_CLE","Albert Almora_CHC","Kendrys Morales_TOR","Yadier Molina_STL","Ian Desmond_COL","Kolten Wong_STL","Tyler Moore_MIA","Nick Williams_PHI","Franklin Gutierrez_LAD","Max Kepler_MIN","Peter O'Brien_LAD","Alex Dickerson_SD","Michael Taylor_WAS","Martin Maldonado_LAA","Austin Jackson_CLE","Nick Franklin_LAA","Erik Gonzalez_CLE","Jon Jay_CHC","Jeimer Candelario_CHC","Ezequiel Carrera_TOR","Rob Refsnyder_TOR","Pat Valaika_COL","Jonathan Lucroy_TEX","Brett Nicholas_TEX","Tommy Joseph_PHI","Cameron Rupp_PHI","Joe Mauer_MIN","Joc Pederson_LAD","TJ Rivera_NYM","Hernan Perez_MIL","Orlando Arcia_MIL","Cheslor Cuthbert_KC","Alen Hanson_CWS","Mark Zagunis_CHC","Miguel Montero_TOR","Steve Pearce_TOR","Dalton Pompey_TOR","Ryon Healy_OAK","Rowdy Tellez_TOR","Ryan Rua_TEX","Nomar Mazara_TEX","Andy Ibanez_TEX","Andrew Knapp_PHI","Kennys Vargas_MIN","Carlos Asuaje_SD","Amed Rosario_NYM","Ryan Raburn_WAS","Jesus Aguilar_MIL","Paulo Orlando_KC","Billy Burns_KC","James McCann_DET","Roberto Perez_CLE","Luke Voit_STL","Magneuris Sierra_STL","Derek Dietrich_MIA","Teoscar Hernandez_HOU","Trayce Thompson_LAD","Byron Buxton_MIN","Jabari Blash_SD","Hector Sanchez_SD","Travis Jankowski_SD","Brandon Nimmo_NYM","Lewis Brinson_MIL","Andrew Romine_DET","Yunel Escobar_LAA","Yan Gomes_CLE","Kole Calhoun_LAA","Charlie Tilson_CWS","Troy Tulowitzki_TOR","Mark Canha_OAK","Kevin Pillar_TOR","Matt Chapman_OAK","Jose Martinez_STL","Stephen Cardullo_COL","Raimel Tapia_COL","Destin Hood_MIA","Hanser Alberto_TEX","Ronald Guzman_TEX","JD Davis_HOU","Logan Forsythe_LAD","Robbie Grossman_MIN","Andrew Toles_LAD","Willie Calhoun_LAD","Matt Szczur_SD","Manny Pina_MIL","Stephen Vogt_MIL","Eric Young_LAA","Tyler Naquin_CLE","Giovanny Urshela_CLE","Yandy Diaz_CLE","Tim Anderson_CWS","Victor Caratini_CHC","Jarrod Saltalamacchia_TOR","Chris Carter_OAK","Joey Wendle_OAK","Dustin Garneau_COL","Greg Garcia_STL","Harrison Bader_STL","Ichiro Suzuki_MIA","AJ Ellis_MIA","Tomas Telis_MIA","Jason Castro_MIN","Rob Segedin_LAD","Alex Verdugo_LAD","Juan Lagares_NYM","Chase d'Arnaud_SD","Matt Reynolds_NYM","Manuel Margot_SD","Gavin Cecchini_NYM","Matt Wieters_WAS","Adrian Sanchez_WAS","Alcides Escobar_KC","Alex Presley_DET","Dixon Machado_DET","JaCoby Jones_DET","Ryan O'Hearn_KC","David Fletcher_LAA","Tyler Saladino_CWS","Yolmer Sanchez_CWS","Tommy La Stella_CHC","Darrell Ceciliani_TOR","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Tom Murphy_COL","Drew Stubbs_TEX","Christian Colon_MIA","Steve Lombardozzi_MIA","Cameron Perkins_PHI","Scott Kingery_PHI","Andre Ethier_LAD","Zack Granite_MIN","Christian Bethancourt_SD","Austin Hedges_SD","Kevin Plawecki_NYM","Luis Urias_SD","Michael Reed_MIL","Brett Phillips_MIL","John Hicks_DET","Tyler Collins_DET","Terrance Gore_KC","Nolan Fontana_LAA","Leury Garcia_CWS","Jacob May_CWS","Chris Coghlan_TOR","Jake Smolinski_OAK","Ryan Goins_TOR","Ryan LaMarre_OAK","Matt Olson_OAK","Bruce Maxwell_OAK","Anthony Alford_TOR","Jordan Patterson_COL","Drew Robinson_TEX","Brock Stassi_PHI","Colin Moran_HOU","Scott Van Slyke_LAD","Erick Aybar_SD","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Omar Narvaez_CWS","Cody Asche_CWS","Adam Engel_CWS","Dwight Smith_TOR","Mike Aviles_MIA","Pete Kozma_TEX","Jared Hoying_TEX","JT Riddle_MIA","Roman Quinn_PHI","Rhys Hoskins_PHI","Ehire Adrianza_MIN","Franchy Cordero_SD","Stephen Drew_WAS","Ryan Cordell_MIL","Jim Adduci_DET","Michael Martinez_CLE","Juan Graterol_LAA","Daniel Robertson_CLE","Carlos Perez_LAA","Geovany Soto_CWS","Willy Garcia_CWS","Luke Maile_TOR","Carson Kelly_STL","Mike Tauchman_COL","Miguel Rojas_MIA","Kyle Tucker_HOU","Rene Rivera_NYM","Chris Heisey_WAS","Jacob Nottingham_MIL","Corey Ray_MIL","Raul Mondesi_KC","Cliff Pennington_LAA","Adam Rosales_OAK","Josh Phegley_OAK","Ryan Hanigan_COL","Eric Fryer_STL","Alexi Amarista_COL","Chris Gimenez_MIN","Pedro Severino_WAS","Rafael Bautista_WAS","Matt den Dekker_DET","Shane Robinson_LAA","Kaleb Cowart_LAA","Cristhian Adames_COL","Tony Wolters_COL","Juan Centeno_HOU","Jorge Alfaro_PHI","Tony Kemp_HOU","Anthony Recker_MIN","Mike Freeman_LAD","Daniel Palka_MIN","Jose Lobaton_WAS","Yadiel Rivera_MIL","Drew Butera_KC","Chad Pinder_OAK","Ty Kelly_PHI","Tyler White_HOU","Jorge Polanco_MIN","Jett Bandy_MIL","Ramon Torres_KC","Hunter Dozier_KC","Grant Green_CWS","Kevan Smith_CWS","Zack Collins_CWS","Darwin Barney_TOR","Jaff Decker_OAK","Ryan Lavarnway_OAK","Mike Ohlman_TOR","Jaycob Brugman_OAK","Renato Nunez_OAK","Franklin Barreto_OAK","Chad Huffman_STL","Alex Mejia_STL","Andres Blanco_PHI","Brett Eibner_LAD","Dusty Coleman_SD","Jose Rondon_SD","Allen Cordoba_SD","Luis Torrens_SD","Andrew Stevenson_WAS"
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,0,0,22,0,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,84,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,35,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,91,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
0,0,0,0,0,39,34,0,0,0,0,0,0,32,0,0,0,0,0,0,0,18,32,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,30,21,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,37,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,0
