"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Kyle Rudolph",0,0,4100,20.3,0.1,-0.24,0.29,0,0,0,0,0,7,7.1,6.4,1.1,6,12.2,11.3,11,5.7,17,11.9,10.5,15,27,15.4,3.2,17.9,49,83,6,0.215025906735751,2,2,1,0
"James White",0,0,4000,28.8,-0.07,0.05,-0.03,0.7,2.5,1.3,0,4,6.3,5.6,4.2,0.6,6,10.7,10.5,9,3.6,17.5,9.8,7.5,10,19,6.2,18.3,7.7,46,68,4,0.172151898734177,2,2,1,0.931667652619735
"Taylor Gabriel",9,0,4000,27.5,0.05,0.14,0.18,1,0.4,0,0.1,17,5,3.5,3.6,0.1,13.5,19.8,11.7,6,3.3,20.2,6.8,9.4,16,31,0,0,0,21,29,4,0.0753246753246753,5,5,2,12.8487084014801
"Marqise Lee",0,0,4000,17.8,-0.19,0.13,-0.34,1,0.4,0.2,0,6.3,6.7,6.3,7.6,0.6,8.4,13.1,11,13,5.6,16.3,11.7,7.4,3,1,13.9,15.8,9.6,48,71,2,0.15673289183223,2,3,4,0.859519086891464
"Marquess Wilson",17,1,4000,22,0,0.61,0.11,0,0,0,0,0,7.5,7.5,6.9,1,10.7,17,17,11,-0.7,34.7,12.1,0,32,32,29.5,0,0,9,15,1,0.0364077669902913,9,9,4,14.928257414947
"Ted Ginn",2,0,4000,17.8,-0.03,-0.06,-0.07,1,0.8,0,0.1,7,7.3,5.5,4.2,0.2,8,16.7,9.5,7,2.7,16.3,8,19.6,5,8,25.8,14.9,9.5,37,62,3,0.155,3,3,2,1.26596374012597
"Eric Ebron",20,0,3900,23.3,0.09,-0.07,-0.01,0.3,0.1,0,0.1,1,4.7,6.1,6.3,0.4,9.2,10.8,11.5,11,5.9,17.1,12.8,7.8,26,22,0,16.1,0,37,50,2,0.124378109452736,5,5,5,13.513356764218
"Damien Williams",0,0,3900,19,-0.08,-0.3,-0.19,1,2.4,3.9,0.5,4.3,1.3,1.9,1.7,0.5,8.7,6.3,7.1,10,2.6,11.6,4.5,2.9,4,1,3.8,0,15,15,20,2,0.0602409638554217,5,6,3,0.019487072415353
"Kenny Stills",1,0,3900,19,-0.08,-0.3,0.02,0,0,0,0,0,6,4.6,4.2,0.3,9.4,12.1,9.7,8,2.4,17.1,7.3,4.1,4,26,16.2,7.3,12.7,28,51,5,0.153614457831325,3,3,1,1.58239667791813
"Cordarrelle Patterson",0,0,3900,20.3,0.1,-0.24,0.08,0.3,0.5,0,0,7.4,5.7,4.5,3.4,0.5,6.6,9.6,8.5,6,2.2,14.7,6.1,3.6,15,17,8.7,15.3,4.7,39,51,2,0.132124352331606,4,4,3,0
"Eli Rogers",2,0,3900,28.3,0.07,-0.16,-0.03,0,0,0,0,0,4.3,5.4,5.7,0.8,7.8,8.6,9.7,9,3.2,16.2,9.5,2.8,8,12,5.6,6,14.2,29,43,2,0.0988505747126437,4,4,4,1.36734291447727
"J.J. Nelson",0,0,3900,25.5,0.03,0.1,-0.01,0,0.3,0.8,0.1,9,5,4.4,4.7,0.3,6.8,3.3,6.8,9,-1.9,15.4,9.7,11.2,20,13,5,1,3.9,21,42,2,0.0895522388059701,6,5,4,0.161464314298639
"DuJuan Harris",0,0,3900,22,-0.03,-0.03,-0.18,3.7,6.4,3.8,0.4,4.1,0,1.6,0.3,0.2,12.6,1.1,7,7,-3,17.1,2.6,0.8,18,6,1.5,0.4,1.4,7,9,1,0.0251396648044693,9,9,5,0.0081196135063971
"Dion Lewis",7,0,3800,28.8,-0.07,0.05,-0.03,5.5,5.5,7.9,1.5,4.3,6,6,3.5,0.5,5,8.9,8.9,18,7.5,10.2,10.8,7.8,10,19,9.8,7.9,0,7,12,0,0.030379746835443,8,8,8,6.48571527995267
"C.J. Fiedorowicz",9,0,3800,18.8,0.07,-0.15,0.18,0,0,0,0,0,7,5.4,4.3,0.5,7.3,9.3,9.1,7,2.4,15.7,7.9,10.4,28,26,8.2,14.2,5.6,39,59,3,0.146766169154229,2,3,1,3.53087193049611
"Terrance West",2,0,3800,22.5,-0.06,0.24,-0.1,14,13.9,12.1,2,3.9,2.7,2.4,1.5,0.5,4,10.1,10.3,21,2.5,18.1,9.9,21.8,15,11,9.4,12.3,8.7,17,28,0,0.0622222222222222,7,7,6,0.772291238937027
"Paul Perkins",0,0,3800,21.3,0.07,-0.11,0.18,7.3,5.4,8.8,0.5,3.4,2.3,2.3,2.3,0,8.5,5,5.4,18,2.8,7.9,8.2,3.8,12,29,6.3,5.5,3.1,14,19,0,0.044811320754717,8,8,9,0.0494136479103595
"John Brown",0,0,3800,25.5,0.03,0.1,-0.01,0.3,0.1,0.8,0,10,3.3,5.9,4.3,0.4,6.8,3,8.1,8,-0.4,16.6,9.4,0,20,13,2.9,0,6,32,62,1,0.132196162046908,3,4,6,0.017631160756748
"T.J. Yeldon",3,0,3700,17.8,-0.19,0.13,0.06,6.3,8.1,15.5,0.8,3.6,2.7,4.1,3.8,0.4,4.9,5.7,9.1,32,3.6,14.5,16,11.2,3,23,3,5.2,8.9,36,47,1,0.103752759381898,3,5,5,1.05090997668511
"Chris Thompson",1,0,3700,23,-0.19,-0.07,-0.25,3.3,5,4.5,0.4,4.7,4,3.9,3.6,0.4,5.8,5.6,8.9,13,4.5,13.3,8.5,5.5,1,2,8.4,2.9,5.6,36,43,1,0.0951327433628319,5,5,6,0.0271427080070989
"Kenneth Farrow",0,0,3700,26.3,0.03,0.08,-0.02,2.7,2.7,2.9,0.3,3.4,0.7,0.5,0.4,0,1.3,1.3,1.1,5,0.1,2.2,2.3,1.5,23,20,-0.3,0,0,1,3,0,0.00740740740740741,14,11,8,0.000231988957325631
"Tyler Lockett",2,0,3700,25.8,0.12,-0.25,0.07,0.3,0.3,0,0,8,5,3.9,4.7,0.5,7.6,5.7,5.3,8,1.2,9.3,9.9,24.8,25,26,0.9,5.9,10.2,26,48,0,0.137142857142857,4,4,5,0.910092679588452
"Kenneth Dixon",2,0,3700,22.5,-0.06,0.24,-0.1,8.3,5.7,12.1,0.1,3.8,4,2.6,2.9,0.1,4.4,9.7,5.3,23,0.2,10.3,12.2,11.7,15,11,12,4,13,14,17,0,0.0377777777777778,8,8,6,2.30249040145689
"Malcolm Mitchell",12,0,3600,28.8,-0.07,0.05,0.07,0,0,0,0,0,4.7,3.4,4.6,0.4,8.7,14.4,7.2,7,-1.2,15.5,8.4,16.2,10,18,21.2,19.8,2.3,16,27,3,0.0683544303797468,7,6,4,15.2975838350095
"Kenjon Barner",0,0,3600,20.5,-0.02,0.13,0.07,1.3,2.7,2,0.4,5.1,0.7,0.3,0.4,0.1,5,1.3,3.1,4,-0.3,6.4,1.8,1.2,24,21,2.2,1.7,0,3,4,0,0.0103359173126615,10,11,8,0.00788762454907146
"Adam Humphries",3,1,3600,22.8,0.09,-0.16,-0.01,1,0.5,0,0,3.6,5.3,5.5,5.6,0.5,7.3,7.2,8.9,9,2.8,14.9,11.1,3.9,21,14,3.1,8.7,9.8,45,68,1,0.160377358490566,2,2,4,0.554685596965584
"Cameron Brate",6,0,3600,22.8,0.09,-0.16,-0.06,0,0,0,0,0,5,5.3,5.2,1,7.6,11.4,10.5,8,4,17,11.1,20.6,21,16,8.9,3.8,21.4,42,61,7,0.143867924528302,3,3,2,3.72458270986301
"Dwayne Washington",0,1,3500,23.3,0.09,-0.07,0.12,9.3,6.6,7.7,0.4,2.8,1,0.7,1.1,0,4,2.9,3.5,15,2.1,5,5.8,6,26,28,1.9,4.1,0,4,5,0,0.0124378109452736,9,8,8,0.0573012724594309
"Coby Fleener",6,0,3500,29.8,0,-0.03,0.38,0,0.1,0,0.1,2,3.7,5.3,4.2,0.9,7.9,8.4,10,7,1.6,18.4,7.3,13.6,19,32,9.9,10.7,4.6,37,58,3,0.126086956521739,4,4,5,8.96799712333693
"Akeem Hunt",0,0,3500,18.8,0.07,-0.15,-0.07,5,5,3,1,4.6,0.7,0.7,0.6,0,0.5,2.7,2.7,6,-0.7,6,2.3,0,28,15,1.9,-0.2,0,1,2,0,0.00497512437810945,12,12,8,0.00649569080511768
"Rex Burkhead",0,0,3500,21.5,-0.04,-0.03,-0.1,3,1.8,5,0,6.2,1.3,0.7,2.1,0,10.8,4.5,2.5,12,-0.1,5.2,6.4,9.6,7,7,6.8,2.4,0,4,5,0,0.0119617224880383,10,10,6,0.0452378466784981
"Torrey Smith",1,0,3500,22,-0.03,-0.03,0.12,0,0,0,0,0,4.7,4.6,4,0.5,5.8,6.6,6.5,7,0.7,12.2,8.2,0,18,29,11.4,0,4.6,21,48,3,0.134078212290503,4,3,2,1.00474417417731
"Andre Ellington",0,0,3500,25.5,0.03,0.1,0.09,2.3,2,2.6,0.2,3.3,2.3,1.2,0.7,0,4.5,2.4,1.9,5,0.6,3.2,2.8,2.5,20,24,3.9,3.3,-0.1,9,14,0,0.0298507462686567,9,9,8,0.00927955829302525
"Matt Asiata",0,0,3500,20.3,0.1,-0.24,-0.18,6.3,8.2,8.2,2.2,3.2,1.7,2.5,2.9,0.1,6.3,10.4,8.9,19,3.6,14.2,9.1,3.7,15,3,13.1,9.7,8.5,23,28,0,0.0725388601036269,5,5,5,0
"Jason Witten",0,0,3400,23.3,-0.13,-0.06,-0.06,0,0,0,0,0,6,6.6,6.1,1.4,7.6,9,11.1,10,4,18.2,11.5,0,2,17,6.3,8.7,11.9,52,74,2,0.211428571428571,2,2,4,0
"Danny Amendola",0,0,3400,28.8,-0.07,0.05,0.07,0,0,0.3,0,0,1.7,2.3,2.1,0.6,8.6,4.1,5.9,4,-0.1,11.8,4.1,6,10,18,1.8,8.2,2.4,20,26,4,0.0658227848101266,6,7,1,0.586468084119196
"Marquise Goodwin",2,0,3400,22.8,0.08,0.1,0.08,0,0,0,0,0,4,4.9,5.9,0.6,7.5,5,8.2,10,0.6,15.8,11.7,7.5,27,25,3.3,3.5,0,21,45,3,0.14018691588785,4,3,2,0.655136815487583
"Russell Shepard",0,0,3400,22.8,0.09,-0.16,-0.01,0,0.1,0,0,9,3.3,2.5,3.8,0.5,10,7.7,6,6,-0.3,12.3,4.9,2.5,21,14,4.3,8.4,0,15,22,2,0.0518867924528302,5,6,3,0.0668128197097818
"Jerick McKinnon",0,0,3300,20.3,0.1,-0.24,-0.18,10.3,10.6,12.1,1.4,3,2.7,2.2,3.2,0.1,4,7.3,6.3,26,1.1,11.6,11.6,16.5,15,3,10.6,5.1,6.3,17,24,0,0.0621761658031088,6,6,5,0
"Jeremy Kerley",2,0,3300,22,-0.03,-0.03,0.12,0,0,0,0,0,5.7,7.3,6.2,0.5,5.6,7.8,9.7,10,0.8,18.6,10.6,2.8,18,29,4.4,0,19.1,42,80,3,0.223463687150838,1,1,2,1.6898075651599
"Jalen Richard",0,0,3300,25.8,-0.06,0.07,-0.08,6,4.8,6,0,5.8,2,2.4,1.9,0.3,6.7,8.6,7.3,13,1.5,13.2,6.5,5.3,11,16,2.3,14.2,0,21,27,1,0.0608108108108108,6,6,6,0.122490169467933
"Victor Cruz",0,0,3300,21.3,0.07,-0.11,-0.1,0,0,0,0,0,2.7,4.9,4.8,0.5,9.4,5.4,7.8,8,3.8,11.9,8.5,0,12,4,4.7,5.8,0,27,50,1,0.117924528301887,4,3,4,0.549117861989769
"Vernon Davis",13,0,3300,23,-0.19,-0.07,-0.57,0,0,0,0,0,3.7,3.7,7,0.3,12.2,9.1,8.8,11,2.9,14.7,11.6,9.7,1,1,11.8,0,15.6,32,39,2,0.086283185840708,6,6,4,8.65713192052058
"Devin Funchess",0,0,3300,17.8,-0.03,-0.06,-0.07,0,0,0,0,0,4.3,4.1,3.7,0.6,7,7.9,6.7,6,2,11.3,5.7,6.4,5,8,3.9,5.2,14.6,18,46,3,0.115,6,4,2,0.0795722123626915
"Robert Turbin",0,0,3300,23.8,0.05,-0.2,0,2,2.2,2,1,3.3,2,2,2.7,0.4,4.8,4.8,5.1,8,3.4,6.8,4.8,7.6,18,15,3.8,6.4,0,16,20,0,0.0478468899521531,8,9,7,0
"Terrance Williams",0,0,3200,23.3,-0.13,-0.06,-0.23,0,0,0,0,0,1.7,3.9,4,0.3,9.8,3.9,7.6,6,3,12.2,7.6,3.3,2,2,8,2.1,1.5,27,42,2,0.12,4,4,4,0
"Albert Wilson",2,0,3200,22.5,0.13,-0.07,0.05,0,0.1,0,0.1,-5,5.7,4.8,5.8,0.7,4.3,7,6.1,9,1.8,10.5,10.2,20.3,30,21,2.6,11.9,6.5,25,43,2,0.105911330049261,5,5,3,0.112514644302931
"Brian Quick",0,0,3200,15.8,0.02,-0.07,-0.06,0,0,0,0,0,4,4.5,5.2,0.3,8.9,3.3,8.4,9,2.5,14.3,7.4,9.8,9,9,1.3,5.1,3.6,30,50,3,0.132978723404255,5,4,2,0.231061001496329
"Denard Robinson",0,1,3200,17.8,-0.19,0.13,0.06,5.3,4,4.7,0,3.7,0.3,0.6,1.3,0.2,3.7,2.5,2.1,10,0.4,3.8,4.6,7.4,3,23,3.9,3.5,0,2,3,0,0.00662251655629139,12,13,10,0.465137859437891
"Shaun Draughn",0,0,3200,22,-0.03,-0.03,-0.18,0.3,3,1.1,0.4,2.6,5.3,2.6,1.8,0.4,6.6,13.5,6.4,5,0,12.7,3.5,2,18,6,10.9,13.3,0,18,23,2,0.0642458100558659,7,7,4,0.0463977914651263
"Deonte Thompson",0,0,3200,22,0,0.61,0.11,0,0,0,0,0,3.3,1.3,2.7,0.4,4.5,5.8,1.9,4,-2.9,6.7,6.8,2.9,32,32,15.4,2,0,7,14,1,0.0339805825242718,10,10,4,0.113442600132234
"Quinton Patton",1,0,3200,22,-0.03,-0.03,0.12,0,0,0,0,0,5,5,6.2,0.4,6.8,4.7,6.5,10,1.2,11.8,10.3,0,18,29,2.2,3.7,8.2,32,56,0,0.156424581005587,2,2,8,0.0310865202816346
"Sammie Coates",0,0,3200,28.3,0.07,-0.16,-0.03,0,0.2,0,0,2.5,3,4.5,2.1,0.4,9.4,0,7.8,3,-3.1,18.7,3.9,0,8,12,0,0,0,20,43,2,0.0988505747126437,5,4,4,0.388813492477758
"Phillip Dorsett",2,0,3200,23.8,0.05,-0.2,0.08,0,0.1,0.2,0,3,4.3,4.4,3.7,0.7,9,5.6,7,7,3.3,10.7,7,0.7,18,25,6.1,6,0,24,43,1,0.102870813397129,5,3,6,0
"Chris Conley",4,0,3100,22.5,0.13,-0.07,0.05,0,0,0,0,0,5,4.8,7.5,1,7.2,4.9,6.5,12,3.6,9.4,11.3,0,30,21,5.6,6.8,2.2,34,57,0,0.140394088669951,3,2,6,0.237788681258772
"Breshad Perriman",0,0,3100,22.5,-0.06,0.24,-0.02,0,0.1,0.3,0,2,3.7,4.5,3.7,0.3,6.5,10,6.3,6,2.5,10,6.1,13.9,15,16,8.4,0,15.4,21,45,3,0.1,6,4,2,0.173991717994223
"Leonte Carroo",1,0,3100,19,-0.08,-0.3,0.02,0,0,0,0,0,1,1.3,0.6,0.5,5.8,2.8,3,1,-1,7,1,0,4,26,8.5,0,0,3,4,1,0.0120481927710843,12,12,6,0.0484856920810569
"Dennis Pitta",1,0,3100,22.5,-0.06,0.24,0.01,0,0,0,0,0,5.3,6.9,5.1,0.5,5.8,7,9,8,3.9,14.1,8,29,15,20,6.4,6,8.6,53,77,0,0.171111111111111,1,2,6,1.40422915869205
"Lance Dunbar",0,0,3000,23.3,-0.13,-0.06,-0.11,0.3,0.9,0.8,0.4,1.8,1.7,1.6,0.7,0.1,6.5,1.6,3.2,2,1,5.3,2.3,0,2,7,1.1,3.6,0,8,11,0,0.0314285714285714,7,7,8,0
"Brice Butler",0,0,3000,23.3,-0.13,-0.06,-0.23,0,0,0,0,0,1.7,2.7,1.1,0.5,6.4,2.9,4.2,2,-0.6,9.1,1.9,0,2,2,0,6.9,0,14,27,3,0.0771428571428571,6,6,3,0
"Laquon Treadwell",0,0,3000,20.3,0.1,-0.24,0.08,0,0,0,0,0,0.5,0.5,0.3,0,15,1.3,1.3,1,-0.5,3,0,0,15,17,0,0,0,1,1,0,0.00259067357512953,11,12,5,0
"Justin Hardy",0,0,3000,27.5,0.05,0.14,0.18,0,0,0,0,0,2.3,2.1,2.6,0.4,7.6,4.2,4.8,4,1,8.5,4.6,1.5,16,31,7.7,0,0,13,17,2,0.0441558441558442,8,8,5,0.0245908294765169
"John Kuhn",0,0,3000,29.8,0,-0.03,-0.08,1.7,1.4,1.4,0.6,2.2,1.7,1.6,1.2,0.4,3.4,2.8,4.7,4,-1.7,11.2,2.2,8.5,19,5,1.7,3.2,0,11,14,1,0.0304347826086957,10,10,7,0.0173991717994223
"Travaris Cadet",0,0,3000,29.8,0,-0.03,-0.08,0,0.2,0.8,0.1,2,2,3.4,0.4,0.7,4.3,2.6,4.5,2,0.9,8.2,1.2,10.3,19,5,0,0,4.6,24,35,1,0.0760869565217391,6,6,7,0.0074236466344202
"Zach Zenner",0,0,3000,23.3,0.09,-0.07,0.12,4.3,6.2,2.4,1,3,1,1.3,0.4,0,8.6,3.5,5,5,1.1,8.8,1.9,4,26,28,0,0,0,6,8,0,0.0199004975124378,7,7,8,0.00324784540255884
"Andre Roberts",0,0,3000,23.3,0.09,-0.07,0.02,0,0,0,0,0,2,1.3,4,0.1,9.9,6,3.6,7,-0.3,7.5,6,7.5,26,15,3.9,10.4,0,9,14,1,0.0348258706467662,6,6,6,0.169815916762362
"Brandon Coleman",0,0,3000,29.8,0,-0.03,-0.02,0,0,0,0,0,1.3,2.6,0.7,0.7,8.7,6,6.1,1,2.3,9.9,1.3,0,19,10,7.3,7.9,2.9,20,25,3,0.0543478260869565,7,7,5,0.173991717994223
"Pharoh Cooper",0,0,3000,15.8,0.02,-0.07,-0.06,0,0,0,0,0,1,1,4.5,0,4.8,1.6,1.2,8,0.4,2.1,7.5,1.8,9,9,0,2,1.6,3,3,0,0.00797872340425532,8,9,5,0.02389486260454
"Jordan Norwood",0,0,3000,21.3,-0.17,0.1,-0.09,0,0.1,0,0,0,2.7,2.9,1.1,0.4,6.3,5.8,4,2,-0.3,8.3,2,0,13,6,-1,0,4.8,20,31,1,0.0809399477806789,3,3,6,0.017631160756748
"Bryan Walters",0,0,3000,17.8,-0.19,0.13,-0.34,0,0,0,0,0,1,0.8,3.8,0.4,3.5,2.8,1.7,6,-2.7,6,7.9,6.1,3,1,0,0,0,2,4,1,0.00883002207505519,12,12,5,0.00115994478662816
"Arrelious Benn",0,0,3000,17.8,-0.19,0.13,-0.34,0,0,0,0,0,0.7,1.1,2.3,0.1,12.9,0.9,2.8,4,-1.3,6.9,3.6,0,3,1,0,0,0,5,9,1,0.0198675496688742,9,9,5,0.00255187853058194
"Jordan Taylor",0,0,3000,21.3,-0.17,0.1,-0.09,0,0,0,0,0,2.3,1.9,2,0.6,8.4,6.8,4.3,3,0.4,8.2,3.2,0,13,6,7.6,0,11.2,7,15,2,0.0391644908616188,8,8,3,0.0167032049274455
"Braxton Miller",1,1,3000,18.8,0.07,-0.15,0.06,0.7,0.3,0.3,0.2,0,4,2.9,3.3,1,3.8,6,3.4,6,-0.6,7.5,5.2,0,28,30,2.3,13.6,2,16,26,1,0.0646766169154229,6,6,4,0.0447738687638468
"James Wright",1,1,3000,21.5,-0.04,-0.03,0.04,0,0.3,0,0.1,-3,3.7,2.1,4.1,0,4.9,3.2,2.2,7,0.4,4.1,7.4,4,7,23,5.3,4.2,0,10,17,0,0.0406698564593301,8,8,6,0.0102075141223278
"Dorial Green-Beckham",12,1,3000,20.5,-0.02,0.13,-0.13,0,0,0,0,0,7.7,5.4,7.8,1.1,6.1,10.2,7.4,13,2.2,12.6,13.9,6.9,24,5,14.2,16.4,0,31,55,2,0.142118863049096,4,4,2,11.1528691234297
"Bryce Treggs",0,0,3000,20.5,-0.02,0.13,-0.13,0.3,0.3,0,0,3,3,3,2,0,8.9,3.8,3.8,3,-0.8,8.4,4.4,0,24,5,0,0,0,3,8,0,0.020671834625323,10,10,8,0.0651888970085024
"Nelson Agholor",0,0,3000,20.5,-0.02,0.13,-0.13,0,0.1,0,0,5,5,5.1,4.9,1.2,5.2,4.3,6.2,8,2.2,10.1,8.2,6.7,24,5,0,2,2.7,27,53,1,0.136950904392765,5,5,4,0.161232325341314
"Kyle Juszczyk",0,0,3000,22.5,-0.06,0.24,-0.1,0.3,0.3,0,0,2.3,3.7,3.3,2.2,0.4,5.2,5.2,4.3,3,1.1,7.6,3.8,1.6,15,11,4.8,6.2,4.7,28,39,0,0.0866666666666667,4,6,6,0.00255187853058194
"Kamar Aiken",0,0,3000,22.5,-0.06,0.24,-0.02,0,0,0,0,0,3.7,3.3,3,0.2,6.6,5,4.1,5,0.7,7.4,5,7.1,15,16,5,6.5,3.5,23,40,0,0.0888888888888889,5,5,6,0.00324784540255884
"Ka'Deem Carey",0,0,3000,22,0,0.61,0.43,1.7,3.5,2.4,0.3,4.1,0.7,0.8,0.7,0.1,9.2,1.9,2.8,5,0.6,4.9,3.1,0.8,32,32,2.8,0,2.5,5,6,0,0.0145631067961165,11,12,9,0.00115994478662816
"Rod Streater",0,0,3000,22,-0.03,-0.03,0.12,0,0,0,0,0,2.7,1.8,1.5,0,7.5,3.6,2.3,2,-0.5,5.1,3,0,18,29,0,0,0,8,15,0,0.0418994413407821,8,8,8,0.00881558037837399
"Josh Bellamy",0,0,3000,22,0,0.61,0.11,0,0.1,0,0,7,4,2.4,3.7,0.3,6.5,4.4,2.9,6,-0.1,5.8,6,14.5,32,32,8.1,5.2,0,10,19,0,0.0461165048543689,8,8,9,0
"Chris Harper",0,0,3000,22,-0.03,-0.03,0.12,0,0,0,0,0,2.3,2.3,0,0,9.6,3.6,3.6,0,0.5,6.7,0,1.6,18,29,0,0,0,4,8,0,0.0223463687150838,10,10,8,0.00208790061593068
"Jamize Olawale",0,0,3000,25.8,-0.06,0.07,-0.08,1,1.7,1.9,0.5,2.8,1.7,1.1,0.6,0.2,17.9,6.6,5.1,4,-0.6,10.8,2.3,0,11,16,1.8,17.7,0,9,10,1,0.0225225225225225,9,9,6,0.00695966871976894
"Brandon Tate",0,0,3000,22.8,0.08,0.1,0.08,0.3,0.2,0,0,9,2.3,1,0.4,0,10.4,4.6,1.9,1,-0.8,4.6,0,2.3,27,25,0,0,0,7,9,0,0.0280373831775701,9,10,7,0.0164712159701198
"Justin Hunter",3,0,3000,22.8,0.08,0.1,0.08,0,0,0,0,0,2.3,2.3,3.2,0.7,6.2,5.9,6.6,6,3.6,9.6,6,3.2,27,25,0,0,0,7,16,4,0.0498442367601246,9,6,1,0.133857628376889
"Andre Holmes",0,0,3000,25.8,-0.06,0.07,-0.06,0,0,0,0,0,1.7,1.8,2.5,0.7,4.4,1.9,3.2,4,-0.1,6.5,4.3,0,11,11,0,0,0,10,16,2,0.036036036036036,8,8,5,0.0074236466344202
"Seth Roberts",1,0,3000,25.8,-0.06,0.07,-0.06,0,0,0,0,0,3.3,4.9,3.8,1.2,5.8,7.3,8.4,6,4.1,12.7,6.7,5.8,11,11,14.1,1.6,0,30,58,4,0.130630630630631,3,3,2,0.606651123406526
"Cobi Hamilton",0,0,3000,28.3,0.07,-0.16,-0.03,0,0,0,0,0,2.3,2.7,3,0.3,7.9,3.2,4.6,5,0.5,8.8,5.1,3.1,8,12,1.5,3.1,4.9,9,19,1,0.0436781609195402,8,7,6,0.022038950945935
"Roger Lewis",0,0,3000,21.3,0.07,-0.11,-0.1,0,0,0,0,0,3.3,2.7,0.7,0.2,5.6,1.9,4.5,1,0.4,8.6,1.2,1.8,12,4,2.8,1.8,1.2,6,16,2,0.0377358490566038,11,9,3,0.00626370184779204
"Will Tye",3,0,3000,21.3,0.07,-0.11,0.05,0,0,0,0,0,5,4.3,4.5,0.4,5.5,7.6,5.7,7,3.1,8.4,8.1,4.2,12,21,3.2,9.2,10.3,32,46,1,0.108490566037736,3,4,4,0.440547029961374
"Ryan Grant",0,0,3000,23,-0.19,-0.07,-0.04,0,0,0,0,0,1.7,1.4,1.5,0.2,2.4,0.5,0.8,2,-0.2,1.8,2.3,4,1,8,0,1.4,0,5,15,0,0.0331858407079646,9,7,8,0.00115994478662816
"Fozzy Whittaker",0,0,3000,17.8,-0.03,-0.06,-0.1,2.3,3.9,3.4,0.4,4.8,1.3,2.7,1.2,0,6.2,1.3,5.8,8,-0.9,12.6,3.8,0.3,5,9,1.4,0,2.4,23,30,1,0.075,4,6,5,0.00858359142104836
"Jermaine Kearse",2,0,3000,25.8,0.12,-0.25,0.07,0,0,0,0,0,6,5.1,5,0.7,6.3,4.1,5.9,9,3.2,8.5,10,11.8,25,26,2.8,4.9,4.6,32,59,0,0.168571428571429,3,3,5,0.412012388210321
"Corey Brown",0,0,3000,17.8,-0.03,-0.06,-0.07,0,0,0,0,0,2,3.9,2.1,0.6,5,1.1,4.4,4,-0.4,9.3,4,-0.3,5,8,0,0,1.3,20,39,1,0.0975,5,5,5,0.00208790061593068
"Charone Peake",0,0,3000,24.8,0.11,0.09,0.05,0,0,0,0,0,1.7,3.2,1.3,0,5.7,2.3,5,2,0.5,9.5,2.2,0,29,21,0,0,2.9,14,19,0,0.0498687664041995,6,8,7,0
"Robby Anderson",2,0,3000,24.8,0.11,0.09,0.05,0,0.1,0,0,30,4.7,4.3,4.6,0.3,7.8,7.7,6.3,8,3.4,9.2,8.6,16.1,29,21,4.4,0,9.9,26,40,1,0.10498687664042,5,4,5,0
"Jared Cook",0,0,2900,25.8,-0.16,0.01,-0.27,0,0,0,0,0,5.3,4.8,4.3,1.2,6.9,9.6,7.5,7,-2.3,17.3,7.3,4.9,6,5,1.7,24.5,0,13,26,1,0.0553191489361702,7,6,5,0.748628365289812
"Vance McDonald",13,0,2900,22,-0.03,-0.03,-0.13,0,0,0,0,0,6.7,4.6,3.8,0.6,9.3,10.9,9.4,6,4.1,14.6,6.7,2.9,18,6,10,13.6,9,22,40,4,0.111731843575419,3,4,1,9.317140504112
"Hunter Henry",3,0,2900,26.3,0.03,0.08,0.02,0,0,0,0,0,3,4.2,3.1,1.2,9.9,7.5,10.3,5,3.8,16.7,6.5,2.4,23,19,10,0,9.1,26,39,5,0.0962962962962963,6,6,1,2.16399299393349
"Lance Kendricks",3,0,2900,15.8,0.02,-0.07,-0.06,0,0,0,0,0,5.3,6.2,5.3,0.6,6.2,7.6,8.5,9,2.8,14.3,9.1,3.3,9,15,15.1,6.8,1,43,69,2,0.183510638297872,3,3,4,1.59562004848569
"Ladarius Green",9,0,2800,28.3,0.07,-0.16,0,0,0,0,0,0,3,3,4.7,0.7,10.8,4.9,4.9,7,0.4,9.4,8.4,26,8,8,8.7,0,6,5,9,0,0.0206896551724138,10,11,11,3.73131038962545
"Jack Doyle",1,0,2700,23.8,0.05,-0.2,-0.05,0,0,0,0,0,4.3,4.5,3.8,0.8,8.4,5.8,9.5,6,2.3,16.6,7.2,6,18,14,4.5,1.7,0,42,52,4,0.124401913875598,2,2,3,0
"Garrett Celek",0,0,2700,22,-0.03,-0.03,-0.13,0,0,0,0,0,4,4,2.5,0.2,7.6,9.2,5.9,4,1.5,10.4,4.5,0,18,6,8.9,7.1,0,21,35,1,0.0977653631284916,4,5,5,0.0758603890454814
