"Jose Altuve_HOU","Carlos Correa_HOU","George Springer_HOU","Evan Longoria_TB","Manny Machado_BAL","Anthony Rizzo_CHC","Kris Bryant_CHC","Edwin Encarnacion_CLE","Alex Bregman_HOU","Michael Brantley_CLE","Chris Davis_BAL","Evan Gattis_HOU","Carlos Santana_CLE","Mark Trumbo_BAL","Giancarlo Stanton_MIA","Jason Kipnis_CLE","Carlos Beltran_HOU","Adam Jones_BAL","Mallex Smith_TB","Francisco Lindor_CLE","Josh Reddick_HOU","Brad Miller_TB","Starling Marte_PIT","Christian Yelich_MIA","Jose Ramirez_CLE","Steven Souza_TB","Kyle Schwarber_CHC","Norichika Aoki_HOU","Wilson Ramos_TB","Kevin Kiermaier_TB","Andrew McCutchen_PIT","Dee Gordon_MIA","Maikel Franco_PHI","Brian McCann_HOU","Jonathan Schoop_BAL","Colby Rasmus_TB","Corey Dickerson_TB","Gregory Polanco_PIT","Yuli Gurriel_HOU","Derek Fisher_HOU","Logan Morrison_TB","Matt Duffy_TB","Ben Zobrist_CHC","Odubel Herrera_PHI","Welington Castillo_BAL","Seth Smith_BAL","Marwin Gonzalez_HOU","Tyler Naquin_CLE","Hyun Soo Kim_BAL","Cesar Hernandez_PHI","Marcell Ozuna_MIA","Jake Bauers_TB","Trey Mancini_BAL","Tim Beckham_TB","Javier Baez_CHC","JT Realmuto_MIA","Michael Saunders_PHI","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Craig Gentry_BAL","Willson Contreras_CHC","Addison Russell_CHC","Tommy Joseph_PHI","Martin Prado_MIA","Aaron Altherr_PHI","Brandon Guyer_CLE","Bradley Zimmer_CLE","Derek Norris_TB","JJ Hardy_BAL","Peter Bourjos_TB","Josh Harrison_PIT","Freddy Galvis_PHI","Howie Kendrick_PHI","Jake Marisnick_HOU","Rickie Weeks_TB","Joey Rickard_BAL","Justin Bour_MIA","Rhys Hoskins_PHI","Yan Gomes_CLE","Austin Jackson_CLE","Miguel Montero_CHC","Alen Hanson_PIT","Jason Heyward_CHC","Cameron Rupp_PHI","Derek Dietrich_MIA","Daniel Nava_PHI","Giovanny Urshela_CLE","Curt Casali_TB","Albert Almora_CHC","Andrew Knapp_PHI","Yandy Diaz_CLE","Jesus Sucre_TB","Daniel Robertson_TB","Francisco Cervelli_PIT","Josh Bell_PIT","Adam Frazier_PIT","David Freese_PIT","Jordy Mercer_PIT","Jon Jay_CHC","Ryan Flaherty_BAL","John Jaso_PIT","Ian Happ_CHC","Kevin Newman_PIT","Matt Szczur_CHC","Destin Hood_MIA","Roberto Perez_CLE","Caleb Joseph_BAL","Jose Osuna_PIT","Tommy La Stella_CHC","Tyler Moore_MIA","Brock Stassi_PHI","Ichiro Suzuki_MIA","Shane Peterson_TB","Andres Blanco_PHI","Adeiny Hechavarria_MIA","Phil Gosselin_PIT","AJ Ellis_MIA","Michael Martinez_CLE","JT Riddle_MIA","Miguel Rojas_MIA","Chris Stewart_PIT","Eloy Jimenez_CHC"
0,0,0,0,-5.22492779477246,0,0,0,0,0,50.3529411764706,0,0,3.5800557102913,0,0,0,20.9122874259372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1523244227079,0,0,0,0,0,0,0,0,0,20.9846603221153,0,0,0,0,0,0,0,65.2615869734388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7712914712269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.7501269620464,0,13.6665118788613,0,0,0,0,0,-7.06511824467662,0,0,49.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.84949455303507,0,2.43056107814762,0,0,67.552380952381,0,0,0,0,0,0,-2.88803386027746,0,0,0,0,70.1968383081764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2779858221801,0,0,0,0,0,0,0,0,0,0,0,-6.53113136598413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.96596868237642,0,0,0,0,0,3.5800557102913,0,0,40.1470588235294,0,0,0,-3.53327301596309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.7819359909557,0,0,0,0,0,0,0,0,0,12.3402102492418,0,0,0,0,0,0,0,42.8178661252362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72510294854135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.266666666667,0,0,0,0,0,0,0,0,-16.7682580204638,0,0,0,0,0,0,0,-2.02277753420118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.5903451020889,0,0,0,0,-13.5488057109608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14704311387672,0,0,0,0,0,0,0,-3.5035466343667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.95280718167,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.19190236518791,7.48772715700949,1.52099748115865,0,0,0,0,0,2.23331740092613,0,0,0,0,0,0,0,30.6952380952381,0,0,0,6.94710022873658,0,0,0,0,0,0,-0.352055435464568,0,0,0,0,0,-7.27577332141475,0,0,0,0,0,0,0,0,0,0,0,0,0.235883716428986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-9.08772665615478,0,0,0,0,0,20.9122874259372,0,0,-3.53327301596309,0,0,0,44.4575163398693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08682420201771,0,0,0,0,0,0,0,0,0,18.3572860554697,0,0,0,0,0,0,0,31.0804211079177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2801233216804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-7.32371123235599,0,-13.1387816955992,0,0,-2.88803386027746,0,0,0,0,0,0,118.780952380952,0,0,0,0,-16.2507847910044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54218365859625,0,0,0,0,0,0,0,0,0,0,0,12.1619264716756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.85504656997458,-2.52760913429579,-28.3773854906067,0,0,0,0,0,18.6268190189998,0,0,0,0,0,0,0,6.94710022873658,0,0,0,91.2435897435897,0,0,0,0,0,0,-46.1512590685026,0,0,0,0,0,-49.3618491152554,0,0,0,0,0,0,0,0,0,0,0,0,-12.1006459267322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-4.45465736546668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,34.0927625143217,0,0,0,9.97825781062609,0,0,0,0,0,0,-9.04789308999622,0,0,0,22.6205494297118,0,0,0,0,0,0,0,0,0,0,0,0,8.72586864930842,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79582365708667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.672727272727,0,0,0,0,0,0,0,8.54647934054806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5117519410861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2915570860188,47.0331726832618,53.6816590107553,-9.42681485109488,4.92087031789307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.7682580204638,0,0,0,0,0,0,0,0,68.7794117647059,0,0,0,0,0,0,0,-1.2040806858634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3716493310343,0,0,0,0,-8.00388277948091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6950525041908,0,0,0,0,0,0,0,28.0457348203952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.3881236283381,0,0
0,0,0,0,0,0,0,42.348247250782,0,13.0382253946079,0,0,70.1968383081764,0,0,0,0,0,0,-16.2507847910044,0,0,0,0,159.269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35580600962205,0,0,0,0,0,0,0,0,0,0,0,12.8324992193419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.509916894741291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0927625143217,0,0,0,51.0409356725146,0,0,0,3.53406661914871,0,0,0,0,0,0,7.76129328689163,0,0,0,-6.34237701233639,0,0,0,0,0,0,0,0,0,0,0,0,0.337810459732081,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89579651431713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.38486033016524,18.3663869240699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14191281654358,0,0,0,0,0,0,0,0,0,0,0,6.57754493437423,0,0,0,0,0,-0.382587669005669,14.350462677885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2070703065056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.9791620020137,-2.11901537071359,2.74023525875269,0,0,0,0,0,25.9829200661158,0,0,0,0,0,0,0,-0.352055435464568,0,0,0,-46.1512590685026,0,0,0,0,0,0,47.0909090909091,0,0,0,0,0,4.49809697807757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.1712395306405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97825781062609,0,0,0,3.53406661914871,0,0,0,56.8006535947712,0,0,0,0,0,0,2.90109379147598,0,0,0,0.37059682868311,0,0,0,0,0,0,0,0,0,0,0,0,17.7256811572252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264248298494468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54647934054806,0,0,0,0,0,0,0,48.4411764705882,0,0,0,0,0,0,0.378594653173405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18956276290358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6401528928287,-14.1887167483193,29.9389284246743,6.90527654915701,8.40306437375261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02277753420118,0,0,0,0,0,0,0,0,-1.2040806858634,0,0,0,0,0,0,0,25.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79438932820494,0,0,0,0,11.4025343773888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19636903513233,0,0,0,0,0,0,0,-2.44326056881446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1396848164388,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4571428571429,0,0,0,0,0,0,0,0,0,0,-13.9392890207291,0,0,0,0,0,-21.103993396295,0,0,0,0,0,0,-10.4376209229429,0,0,0,0,0,17.4888582229016,0,0,0,0,0,0,0,0,-15.8408633110179,0,0,0,0,0,0,0,0,0,0,0,-7.40970117432868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.36704200633336,-5.01814952151436,-14.0764463058523,0,0,0,0,0,-7.44153499911427,0,0,0,0,0,0,0,-7.27577332141475,0,0,0,-49.3618491152554,0,0,0,0,0,0,4.49809697807757,0,0,0,0,0,29.2909090909091,0,0,0,0,0,0,0,0,0,0,0,0,-7.23207892202615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.90749868446309,0,0,0,0,0,18.1523244227079,0,0,-14.7819359909557,0,0,0,6.08682420201771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2418300653595,0,0,0,0,0,0,0,0,0,11.4184268417612,0,0,0,0,0,0,0,63.3061629852793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8980475946321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-10.882828160155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.04789308999622,0,0,0,7.76129328689163,0,0,0,2.90109379147598,0,0,0,0,0,0,40.6625,0,0,0,-4.97108747449238,0,0,0,0,0,0,0,0,0,0,0,0,-3.69730941866092,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41677671128596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378594653173405,0,0,0,0,0,0,50.8076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72865003643295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58232090439238,-10.7111537940582,0,-5.66341391857059,-0.94197664994487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
