"Jose Altuve_Hou","Carlos Correa_Hou","George Springer_Hou","Evan Longoria_TB","Manny Machado_Bal","Anthony Rizzo_ChC","Kris Bryant_ChC","Edwin Encarnacion_Cle","Alex Bregman_Hou","Michael Brantley_Cle","Chris Davis_Bal","Evan Gattis_Hou","Carlos Santana_Cle","Mark Trumbo_Bal","Giancarlo Stanton_Mia","Jason Kipnis_Cle","Carlos Beltran_Hou","Adam Jones_Bal","Mallex Smith_TB","Francisco Lindor_Cle","Josh Reddick_Hou","Brad Miller_TB","Starling Marte_Pit","Christian Yelich_Mia","Jose Ramirez_Cle","Steven Souza_TB","Kyle Schwarber_ChC","Norichika Aoki_Hou","Wilson Ramos_TB","Kevin Kiermaier_TB","Andrew McCutchen_Pit","Dee Gordon_Mia","Maikel Franco_Phi","Brian McCann_Hou","Jonathan Schoop_Bal","Colby Rasmus_TB","Corey Dickerson_TB","Gregory Polanco_Pit","Yuli Gurriel_Hou","Derek Fisher_Hou","Logan Morrison_TB","Matt Duffy_TB","Ben Zobrist_ChC","Odubel Herrera_Phi","Welington Castillo_Bal","Seth Smith_Bal","Marwin Gonzalez_Hou","Tyler Naquin_Cle","Hyun Soo Kim_Bal","Cesar Hernandez_Phi","Marcell Ozuna_Mia","Jake Bauers_TB","Trey Mancini_Bal","Tim Beckham_TB","Javier Baez_ChC","JT Realmuto_Mia","Michael Saunders_Phi","Lonnie Chisenhall_Cle","Abraham Almonte_Cle","Craig Gentry_Bal","Willson Contreras_ChC","Addison Russell_ChC","Tommy Joseph_Phi","Martin Prado_Mia","Aaron Altherr_Phi","Brandon Guyer_Cle","Bradley Zimmer_Cle","Derek Norris_TB","JJ Hardy_Bal","Peter Bourjos_TB","Josh Harrison_Pit","Freddy Galvis_Phi","Howie Kendrick_Phi","Jake Marisnick_Hou","Rickie Weeks_TB","Joey Rickard_Bal","Justin Bour_Mia","Rhys Hoskins_Phi","Yan Gomes_Cle","Austin Jackson_Cle","Miguel Montero_ChC","Alen Hanson_Pit","Jason Heyward_ChC","Cameron Rupp_Phi","Derek Dietrich_Mia","Daniel Nava_Phi","Giovanny Urshela_Cle","Curt Casali_TB","Albert Almora_ChC","Andrew Knapp_Phi","Yandy Diaz_Cle","Jesus Sucre_TB","Daniel Robertson_TB","Francisco Cervelli_Pit","Josh Bell_Pit","Adam Frazier_Pit","David Freese_Pit","Jordy Mercer_Pit","Jon Jay_ChC","Ryan Flaherty_Bal","John Jaso_Pit","Ian Happ_ChC","Kevin Newman_Pit","Matt Szczur_ChC","Destin Hood_Mia","Roberto Perez_Cle","Caleb Joseph_Bal","Jose Osuna_Pit","Tommy La Stella_ChC","Tyler Moore_Mia","Brock Stassi_Phi","Ichiro Suzuki_Mia","Shane Peterson_TB","Andres Blanco_Phi","Adeiny Hechavarria_Mia","Phil Gosselin_Pit","AJ Ellis_Mia","Michael Martinez_Cle","JT Riddle_Mia","Miguel Rojas_Mia","Chris Stewart_Pit","Eloy Jimenez_ChC"
0,0,0,0,-2.74264705882353,0,0,0,0,0,53.4338235294118,0,0,6.36764705882353,0,0,0,20.9926470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9632352941176,0,0,0,0,0,0,0,0,0,20.7472527472527,-5.82142857142857,0,0,0,0,0,0,57.0833333333333,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1428571428571,-11.4666666666667,8.75,0,0,0,0,0,-2.32142857142857,0,0,44.2142857142857,0,0,0,0,-2,0,0,0,22,0,0,0,0,0,0,-22.6666666666667,0,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,-13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10.043956043956,0,-4.11818181818182,0,0,67.6483516483516,0,0,-6,0,0,0,4.3956043956044,0,0,0,0,68.4807692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8,14.1785714285714,0,0,0,0,0,0,1.02380952380952,0,0,0,0,0,0,0,0,0,0,0,0,-17.25,6.28571428571429,0,0,0,0,0,0,0,0,0,0,1.14545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.88970588235294,0,0,0,0,0,6.36764705882353,0,0,39.8602941176471,0,0,0,-1.20220588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.44852941176471,0,0,0,0,0,0,0,0,0,13.0549450549451,-28.6785714285714,0,0,0,0,0,0,52.1388888888889,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,3.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.209523809524,0,0,0,0,0,0,0,0,-24.5714285714286,0,0,0,0,0,0,0,-4.45604395604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.3952380952381,0,0,0,0,-19.6363636363636,0,0,0,0,0,0,0,46.9,0,0,0,0,0,0,0,0,0,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,-8.24444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.5,0,0,0.466666666666667,0,-3.33333333333333,0,21,-32.7142857142857,0,0
0,0,0,0,0,0,0,-8.5,0,-10,0,0,-6,0,0,0.5,0,0,0,0.5,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.92380952380952,5.90384615384615,-3.50549450549451,0,0,0,0,0,2.66483516483516,0,0,-2,0,0,0,0,30.6952380952381,0,0,0,5,0,0,0,0,0,0,-10.4285714285714,0,0,0,0,0,6.125,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8.73529411764706,0,0,0,0,0,20.9926470588235,0,0,-1.20220588235294,0,0,0,46.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4264705882353,0,0,0,0,0,0,0,0,0,15.5824175824176,-4.25,0,0,0,0,0,0,28.5138888888889,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,-10.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,25.6,0,0,0,21.2,0,0,0,-10.2,0,0,0,0,0,0,18,0,0,0,-46.6,0,0,0,0,0,0,0,0,0,0,0,0,-8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-8.24175824175824,0,-9.66363636363636,0,0,4.3956043956044,0,0,0.5,0,0,0,122.554945054945,0,0,0,0,4.03205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10.95,2.25,0,0,0,0,0,0,-32.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,-5.21428571428571,-35.8095238095238,0,0,0,0,0,0,0,0,0,0,21.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82575757575758,0.125,-23.0454545454545,0,0,0,0,0,22.2878787878788,0,0,22,0,0,0,0,5,0,0,0,99.1742424242424,0,0,0,0,0,0,-30.1190476190476,0,0,0,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,0,-15.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.858333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,69.05,0,0,0,42.6166666666667,0,0,0,10.3285714285714,0,0,0,0,0,0,-8.23076923076923,0,0,0,25.3910256410256,0,0,0,0,0,0,0,0,0,0,0,0,2.88095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09090909090909,0,49.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9444444444444,0,0,0,0,0,0,0,27.6666666666667,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,-1.57142857142857,31.0714285714286,-21.5416666666667,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.5714285714286,0,0,0,0,0,0,0,0,66.5291666666667,0,0,0,0,0,0,0,1.69047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9208333333333,0,0,0,0,-9.81410256410256,0,0,0,0,0,0,0,-30.7,0,0,0,0,0,0,0,0,0,0,0,0,15.1703296703297,0,0,0,0,0,0,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1666666666667,0,0,6.13333333333333,0,-3.33333333333333,0,-15.3333333333333,-12.4027777777778,0,0
0,0,0,0,0,0,0,40.5448717948718,0,22.7111111111111,0,0,68.4807692307692,0,0,-9.5,0,0,0,4.03205128205128,0,0,0,0,159.269230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.25,30.7678571428571,0,0,0,0,0,0,-8.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,-12.3214285714286,-5.04761904761905,0,0,0,0,0,0,0,0,0,0,20.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.98039215686275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,42.6166666666667,0,0,0,39.1764705882353,0,0,0,-4.53308823529412,0,0,0,0,0,0,-4.64285714285714,0,0,0,7.18681318681319,0,0,0,0,0,0,0,0,0,0,0,0,-2.40073529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73076923076923,0,17.3333333333333,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58333333333333,5.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.2952380952381,9.65238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,10.2272727272727,0,0,0,0,0,2.35454545454545,8.54945054945055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,0,7.34615384615385,0,0,0,0,0,-0.466666666666667,0,0,0,0,0,0,0,0,0,80.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.1527777777778,3.9,20.3888888888889,0,0,0,0,0,18.3928571428571,0,0,-22.6666666666667,0,0,0,0,-10.4285714285714,0,0,0,-30.1190476190476,0,0,0,0,0,0,53.5277777777778,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22.5992647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2,0,0,10.3285714285714,0,0,0,-4.53308823529412,0,0,0,54.6544117647059,0,0,0,0,0,0,0.0769230769230769,0,0,0,3.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,15.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10989010989011,0,19,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6666666666667,0,0,0,0,0,0,0,47.9625,0,0,0,0,0,0,-1.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44505494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2948717948718,-11.1666666666667,29.8333333333333,11.1238095238095,9.42857142857143,0,0,-38.3333333333333,0,0,0,0,0,0,-15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,11.8333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45604395604396,0,0,0,0,0,0,0,0,1.69047619047619,0,0,0,0,0,0,0,27.6380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75238095238095,0,0,0,0,11.4393939393939,0,0,0,0,0,0,0,17.05,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0,0,0,0,5.84444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.8333333333333,0,0,8.7,0,14,0,-3.33333333333333,14.4285714285714,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8406593406593,0,0,0,0,0,0,0,0,0,0,-14.6923076923077,0,0,0,0,0,-27.1758241758242,0,0,0,0,0,0,-10.1666666666667,0,0,0,0,0,17.0909090909091,0,21.9047619047619,0,0,0,0,0,0,-14.4285714285714,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,-11.5,0,-8.33333333333333,0,0,0,51.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0
-3.62222222222222,-2.85714285714286,-19.4583333333333,0,0,0,0,0,-8.75,0,0,-33,0,0,0,0,6.125,0,0,0,-39,0,0,0,0,0,0,20.4,0,0,0,0,0,32.0111111111111,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-13.2389705882353,0,0,0,0,0,15.9632352941176,0,0,-8.44852941176471,0,0,0,10.4264705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3823529411765,0,0,0,0,0,0,0,0,0,11.1868131868132,7.67857142857143,0,0,0,0,0,0,68.2083333333333,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,0,0,20.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
