"Freddie Freeman_ATL","Jose Altuve_HOU","Bryce Harper_WAS","Robinson Cano_SEA","Ryan Zimmerman_WAS","Eric Thames_MIL","Ryan Braun_MIL","Carlos Correa_HOU","Edwin Encarnacion_CLE","Nelson Cruz_SEA","Michael Brantley_CLE","Manny Machado_BAL","Miguel Cabrera_DET","Carlos Santana_CLE","Jason Kipnis_CLE","Kyle Seager_SEA","Jean Segura_SEA","George Springer_HOU","Francisco Lindor_CLE","Brian Dozier_MIN","Josh Donaldson_TOR","Joey Votto_CIN","Matt Kemp_ATL","Giancarlo Stanton_MIA","Dexter Fowler_STL","Gary Sanchez_NYY","Jonathan Villar_MIL","Trea Turner_WAS","Chris Davis_BAL","Starling Marte_PIT","Daniel Murphy_WAS","Yoenis Cespedes_NYM","JD Martinez_DET","Jose Ramirez_CLE","Mitch Haniger_SEA","Matt Carpenter_STL","Mark Trumbo_BAL","Ender Inciarte_ATL","Christian Yelich_MIA","Ian Kinsler_DET","Todd Frazier_CWS","Jose Bautista_TOR","Aledmys Diaz_STL","Stephen Piscotty_STL","Adam Jones_BAL","Dee Gordon_MIA","Andrew McCutchen_PIT","Miguel Sano_MIN","Nick Markakis_ATL","Gregory Polanco_PIT","Jose Abreu_CWS","Justin Upton_DET","Adam Duvall_CIN","Brandon Phillips_ATL","Evan Gattis_HOU","Danny Valencia_SEA","Taylor Motter_SEA","Leonys Martin_SEA","Evan Longoria_TB","Billy Hamilton_CIN","Keon Broxton_MIL","Curtis Granderson_NYM","Lorenzo Cain_KC","Max Kepler_MIN","Randal Grichuk_STL","Matt Holliday_NYY","Adonis Garcia_ATL","Domingo Santana_MIL","Michael Taylor_WAS","Adam Eaton_WAS","Melky Cabrera_CWS","Troy Tulowitzki_TOR","Jacoby Ellsbury_NYY","Alex Bregman_HOU","JT Realmuto_MIA","David Wright_NYM","Asdrubal Cabrera_NYM","Matt Davidson_CWS","Mike Zunino_SEA","Jarrod Dyson_SEA","Tyler Naquin_CLE","Eric Hosmer_KC","Aaron Judge_NYY","Dansby Swanson_ATL","Josh Reddick_HOU","Khris Davis_OAK","Nicholas Castellanos_DET","Ben Gamel_SEA","Joe Mauer_MIN","Devon Travis_TOR","Jose Peraza_CIN","Jedd Gyorko_STL","Welington Castillo_BAL","Chris Carter_NYY","Jonathan Schoop_BAL","Chase Headley_NYY","Brett Gardner_NYY","Marcell Ozuna_MIA","Lucas Duda_NYM","Jay Bruce_NYM","Neil Walker_NYM","Victor Martinez_DET","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Kennys Vargas_MIN","Alex Gordon_KC","Robbie Grossman_MIN","Kendrys Morales_TOR","Scooter Gennett_CIN","Scott Schebler_CIN","Phillip Ervin_CIN","Starlin Castro_NYY","Didi Gregorius_NYY","Travis Shaw_MIL","Hernan Perez_MIL","Jace Peterson_ATL","Brian McCann_HOU","Carlos Beltran_HOU","Rajai Davis_OAK","Jose Reyes_NYM","Anthony Rendon_WAS","Michael Conforto_NYM","Tim Anderson_CWS","Brandon Guyer_CLE","Bradley Zimmer_CLE","Brandon Moss_KC","Eddie Rosario_MIN","Byron Buxton_MIN","Jorge Soler_KC","Russell Martin_TOR","Brad Miller_TB","Eugenio Suarez_CIN","Greg Bird_NYY","Seth Smith_BAL","Orlando Arcia_MIL","Yuli Gurriel_HOU","Josh Harrison_PIT","Martin Prado_MIA","Adam Lind_WAS","Jayson Werth_WAS","Guillermo Heredia_SEA","Whit Merrifield_KC","Jorge Polanco_MIN","Peter O'Brien_KC","Steven Souza_TB","Yadier Molina_STL","Jhonny Peralta_STL","Zack Cozart_CIN","Hyun Soo Kim_BAL","Tyler Flowers_ATL","Nick Franklin_MIL","Trevor Plouffe_OAK","Norichika Aoki_HOU","Tyler Saladino_CWS","Yan Gomes_CLE","Shawn O'Malley_SEA","Austin Jackson_CLE","Salvador Perez_KC","Wilson Ramos_TB","Kevin Kiermaier_TB","Arismendy Alcantara_CIN","Matt Adams_STL","Trey Mancini_BAL","Jesus Aguilar_MIL","Micah Johnson_ATL","Ryon Healy_OAK","Marcus Semien_OAK","Justin Bour_MIA","Alen Hanson_PIT","Wilmer Flores_NYM","Avisail Garcia_CWS","Carlos Ruiz_SEA","Giovanny Urshela_CLE","Cheslor Cuthbert_KC","Alcides Escobar_KC","Colby Rasmus_TB","Corey Dickerson_TB","Kevin Pillar_TOR","Kolten Wong_STL","Craig Gentry_BAL","Rio Ruiz_ATL","Marwin Gonzalez_HOU","Derek Dietrich_MIA","Yandy Diaz_CLE","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Logan Morrison_TB","Matt Duffy_TB","Jesse Winker_CIN","Harrison Bader_STL","JJ Hardy_BAL","Pete Kozma_NYY","Aaron Hicks_NYY","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Stephen Vogt_OAK","Josh Bell_PIT","Matt Wieters_WAS","Travis d'Arnaud_NYM","Charlie Tilson_CWS","Danny Santana_MIN","Jorge Bonifacio_KC","Jose Martinez_STL","Joey Rickard_BAL","Francisco Cervelli_PIT","Adam Frazier_PIT","David Freese_PIT","Jordy Mercer_PIT","TJ Rivera_NYM","Brandon Nimmo_NYM","Alex Avila_DET","Boog Powell_SEA","Jason Castro_MIN","Ryan O'Hearn_KC","Justin Smoak_TOR","Jake Bauers_TB","Rowdy Tellez_TOR","Tim Beckham_TB","Dalton Pompey_TOR","Greg Garcia_STL","Gleyber Torres_NYY","Kurt Suzuki_ATL","Manny Pina_MIL","Josh Phegley_OAK","Yonder Alonso_OAK","Mark Canha_OAK","Jake Marisnick_HOU","John Jaso_PIT","Kevin Newman_PIT","Destin Hood_MIA","James McCann_DET","JaCoby Jones_DET","Roberto Perez_CLE","Daniel Vogelbach_SEA","Mike Freeman_SEA","Chris Gimenez_MIN","Eduardo Escobar_MIN","Terrance Gore_KC","Devin Mesoraco_CIN","Austin Romine_NYY","Jett Bandy_MIL","Jed Lowrie_OAK","Tyler Moore_MIA","Ichiro Suzuki_MIA","Jose Osuna_PIT","Juan Lagares_NYM","John Hicks_DET","Dixon Machado_DET","Leury Garcia_CWS","Jacob May_CWS","Mikie Mahtook_DET","Tyler Collins_DET","Christian Colon_KC","Jarrod Saltalamacchia_TOR","Derek Norris_TB","Steve Pearce_TOR","Peter Bourjos_TB","Ezequiel Carrera_TOR","Mallex Smith_TB","Tucker Barnhart_CIN","Carson Kelly_STL","Ryan Flaherty_BAL","Ronald Torreyes_NYY","Jake Smolinski_OAK","Ryan LaMarre_OAK","Adeiny Hechavarria_MIA","Kevin Plawecki_NYM","Matt Reynolds_NYM","Stephen Drew_WAS","Rafael Bautista_WAS","Cody Asche_CWS","Jose Iglesias_DET","Michael Martinez_CLE","Rickie Weeks_TB","Chris Coghlan_TOR","Eric Fryer_STL","Caleb Joseph_BAL","Anthony Recker_ATL","Bruce Maxwell_OAK","Derek Fisher_HOU","AJ Ellis_MIA","Phil Gosselin_PIT","Wilmer Difo_WAS","Geovany Soto_CWS","Omar Narvaez_CWS","Jim Adduci_DET","Willy Garcia_CWS","Raul Mondesi_KC","Ehire Adrianza_MIN","Curt Casali_TB","Darwin Barney_TOR","Patrick Kivlehan_CIN","Kyle Higashioka_NYY","Emilio Bonifacio_ATL","Matt Joyce_OAK","JT Riddle_MIA","Chris Heisey_WAS","Yolmer Sanchez_CWS","Jesus Sucre_TB","Daniel Robertson_TB","Johan Camargo_ATL","Lane Adams_ATL","Tony Kemp_HOU","Adam Rosales_OAK","Gift Ngoepe_PIT","Rene Rivera_NYM","Kevan Smith_CWS","Ryan Goins_TOR","Miguel Rojas_MIA","Jose Lobaton_WAS","Andrew Romine_DET","Drew Butera_KC","Chad Pinder_OAK","Chris Stewart_PIT","Zack Collins_CWS","Luke Maile_TOR","Shane Peterson_TB","Stuart Turner_CIN","Jaff Decker_OAK","Matt Olson_OAK","Grant Green_WAS"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6561264822134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.691699604743083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28070175438596,0,0,0,0,0,0,0,0,0,0,23.4705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68382352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3235294117647,0,0,0,0,0,0,39.1157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16544117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-28.3238095238095,-26.2416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7022058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6323529411765,0,0,0,0,0,0,-4.87912087912088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.12380952380952,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4945054945055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8184210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2614379084967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6785714285714,-8.27777777777778,1.82748538011696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5183823529412,0,9.23611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.953216374269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935672514619883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932748538011696,0,0,0,0,0,0,0,0,0,0.9,-0.354545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35714285714286,15.8525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.80476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.15151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339869281045752,0,0,0,0,0,0,0,0,0,0,4.30952380952381,0,0,0,0,0,0,22.4632352941176,-5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5614035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.8727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7967032967033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1911764705882,0,0,0,0,0,0,21.8166666666667,0,0,0,0,0,0,0,0,0,30.9916666666667,0,0,0,0,0,0,0,0,0,0,0,0,-1.38333333333333,13.0512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4442926453081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.2090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.50526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31578947368421,0,0,0,0,0,0,0,0,0,0,-0.0736842105263158,0,0,0,0,4.11437908496732,0,0,0,0,0,0,0,0,0,0,0,0,31.1157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75730994152047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15.3956043956044,17.0294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5330882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87912087912088,0,0,0,0,0,0,32.6544117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.82380952380952,-26.8214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.43406593406593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,64.3726115122279,0,9.58571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9444444444444,0,0,8.59803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2573099415205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72727272727273,0,0,0,0,0,0,0,0,0,27.347619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138888888888889,0,-4.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
