"Mike Trout_LAA","Charlie Blackmon_COL","Nolan Arenado_COL","Elvis Andrus_TEX","Manny Machado_BAL","Francisco Lindor_CLE","Nelson Cruz_SEA","Jose Ramirez_CLE","Rajai Davis_OAK","Jonathan Schoop_BAL","Anthony Rizzo_CHC","Mark Reynolds_COL","Michael Brantley_CLE","Carlos Santana_CLE","Bradley Zimmer_CLE","Willson Contreras_CHC","Kris Bryant_CHC","Tim Beckham_BAL","Michael Conforto_NYM","Edwin Encarnacion_CLE","Gerardo Parra_COL","Jean Segura_SEA","Curtis Granderson_NYM","Adam Jones_BAL","Joey Gallo_TEX","Ian Happ_CHC","Jay Bruce_NYM","Nomar Mazara_TEX","Khris Davis_OAK","Adrian Beltre_TEX","Ian Desmond_COL","DJ LeMahieu_COL","David Dahl_COL","Robinson Cano_SEA","Danny Valencia_SEA","Kyle Seager_SEA","Matt Joyce_OAK","Andrelton Simmons_LAA","Shin-Soo Choo_TEX","Javier Baez_CHC","Abraham Almonte_CLE","Jason Kipnis_CLE","Jarrod Dyson_SEA","Yonder Alonso_SEA","Seth Smith_BAL","Jonathan Lucroy_COL","Brandon Guyer_CLE","Jed Lowrie_OAK","Delino DeShields_TEX","Carlos Gonzalez_COL","Austin Jackson_CLE","Chad Pinder_OAK","Welington Castillo_BAL","Trey Mancini_BAL","David Wright_NYM","Carlos Gomez_TEX","Rougned Odor_TEX","Hunter Pence_SF","Brandon Belt_SF","Lonnie Chisenhall_CLE","Stephen Cardullo_COL","Raimel Tapia_COL","Pat Valaika_COL","Bobby Bradley_CLE","Mark Trumbo_BAL","Ben Revere_LAA","Wilmer Flores_NYM","Yoenis Cespedes_NYM","Kyle Schwarber_CHC","Trevor Story_COL","Greg Allen_CLE","Marcus Semien_OAK","Ryon Healy_OAK","Chris Davis_BAL","Kole Calhoun_LAA","CJ Cron_LAA","Joey Rickard_BAL","Asdrubal Cabrera_NYM","Ben Zobrist_CHC","Buster Posey_SF","Addison Russell_CHC","Mike Tauchman_COL","Mitch Haniger_SEA","Yunel Escobar_LAA","Cameron Maybin_LAA","Pablo Sandoval_SF","Nick Hundley_SF","Jason Heyward_CHC","Jordan Patterson_COL","Mike Zunino_SEA","Ben Gamel_SEA","Albert Pujols_LAA","Caleb Joseph_BAL","Jefry Marte_LAA","Denard Span_SF","Alex Avila_CHC","Jarrett Parker_SF","Erik Gonzalez_CLE","Leonys Martin_SEA","Mark Canha_OAK","Taylor Motter_SEA","Ruben Tejada_BAL","Jurickson Profar_TEX","Joe Panik_SF","Tyler Naquin_CLE","Tony Wolters_COL","Tom Murphy_COL","Yandy Diaz_CLE","Chris Carter_OAK","Craig Gentry_BAL","Nick Franklin_LAA","Mike Napoli_TEX","Robinson Chirinos_TEX","Jon Jay_CHC","Brandon Crawford_SF","Albert Almora_CHC","Christian Arroyo_SF","Yan Gomes_CLE","Giovanny Urshela_CLE","Francisco Mejia_CLE","Josh Phegley_OAK","Dustin Garneau_OAK","Guillermo Heredia_SEA","Travis d'Arnaud_NYM","Amed Rosario_NYM","Victor Caratini_CHC","Alexi Amarista_COL","Danny Espinosa_SEA","Joey Wendle_OAK","JJ Hardy_BAL","Johnny Giavotella_BAL","Anthony Santander_BAL","Jose Reyes_NYM","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Brandon Nimmo_NYM","TJ Rivera_NYM","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Mac Williamson_SF","Mark Zagunis_CHC","Cristhian Adames_COL","David Washington_BAL","Tyler Smith_TEX","Andy Ibanez_TEX","Ryan Hanigan_COL","Jake Smolinski_OAK","Ryan LaMarre_OAK","Rene Rivera_NYM","Neil Walker_NYM","Juan Lagares_NYM","Hanser Alberto_TEX","Gavin Cecchini_NYM","Aaron Hill_SF","Michael Martinez_CLE","Roberto Perez_CLE","Daniel Robertson_CLE","Shawn O'Malley_SEA","Bruce Maxwell_OAK","Boog Powell_OAK","Eric Young_LAA","Shane Robinson_LAA","Drew Stubbs_TEX","Matt Reynolds_NYM","Ryan Rua_TEX","Kevin Plawecki_NYM","Ronald Guzman_TEX","Conor Gillaspie_SF","Carlos Ruiz_SEA","Jaycob Brugman_OAK","Matt Chapman_OAK","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Luis Sardinas_BAL","David Fletcher_LAA","Justin Ruggiano_SF","Tuffy Gosewisch_SEA","Juan Graterol_LAA","Nolan Fontana_LAA","Drew Robinson_TEX","Michael Morse_SF","Tommy La Stella_CHC","Martin Maldonado_LAA","Cliff Pennington_LAA","Carlos Perez_LAA","Tim Federowicz_SF","Daniel Vogelbach_SEA","Dustin Fowler_OAK","Kyle Lewis_SEA","Ramon Flores_LAA","Kaleb Cowart_LAA","Jaff Decker_OAK","Ryan Lavarnway_OAK","Renato Nunez_OAK","Matt Olson_OAK","Franklin Barreto_OAK","Luis Valbuena_LAA","Chris Marrero_SF","Carlos Moncrief_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,73,92,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,62,0,74,0,0,0,0,0,0,69,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,87,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,47,82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,5,19,19,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,75,0,74,0,0,0,0,76,71,37,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,0,0,19,0,0,0,23,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,91,0,88,0,0,0,0,71,92,41,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,58,0,0,0,0,25,0,0,0,39,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,46,0,45,0,0,0,0,37,41,46,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,75,69,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,47,0,54,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,69,95,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,62,0,72,0,0,0,0,0,0,68,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,53,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,31,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,59,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,49,11,0,2,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,92,0,89,0,0,0,0,72,88,42,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,0,0,0,0,27,0,0,0,38,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,51,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
