"Mookie Betts_Bos","Todd Frazier_CWS","Anthony Rizzo_ChC","Mike Trout_LAA","Jose Abreu_CWS","Kris Bryant_ChC","Edwin Encarnacion_Cle","Michael Brantley_Cle","Miguel Cabrera_Det","Starling Marte_Pit","Carlos Santana_Cle","Jason Kipnis_Cle","Melky Cabrera_CWS","Xander Bogaerts_Bos","Andrew McCutchen_Pit","Gregory Polanco_Pit","Francisco Lindor_Cle","Hanley Ramirez_Bos","Corey Seager_LAD","JD Martinez_Det","Tim Anderson_CWS","Kyle Schwarber_ChC","Dustin Pedroia_Bos","Jackie Bradley_Bos","Brian Dozier_Min","Jose Ramirez_Cle","Ian Kinsler_Det","Justin Upton_Det","Tyler Saladino_CWS","Ben Zobrist_ChC","Andrew Benintendi_Bos","Avisail Garcia_CWS","Miguel Sano_Min","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Jonathan Lucroy_Tex","Albert Pujols_LAA","Rougned Odor_Tex","Josh Harrison_Pit","Cody Asche_CWS","Tyler Naquin_Cle","Willson Contreras_ChC","Logan Forsythe_LAD","Joc Pederson_LAD","Shin-Soo Choo_Tex","Pablo Sandoval_Bos","Nicholas Castellanos_Det","Austin Jackson_Cle","Jacob May_CWS","Yasmani Grandal_LAD","Javier Baez_ChC","Justin Turner_LAD","Mike Napoli_Tex","Adrian Beltre_Tex","Alen Hanson_Pit","Victor Martinez_Det","Max Kepler_Min","Matt Davidson_CWS","Lonnie Chisenhall_Cle","Abraham Almonte_Cle","Charlie Tilson_CWS","Addison Russell_ChC","Carlos Gomez_Tex","Kole Calhoun_LAA","Francisco Cervelli_Pit","Joe Mauer_Min","Geovany Soto_CWS","Brandon Guyer_Cle","Bradley Zimmer_Cle","Chase Utley_LAD","Franklin Gutierrez_LAD","Elvis Andrus_Tex","Cameron Maybin_LAA","Brock Holt_Bos","Josh Bell_Pit","Kennys Vargas_Min","Robbie Grossman_Min","Yan Gomes_Cle","CJ Cron_LAA","Nomar Mazara_Tex","Mitch Moreland_Bos","David Freese_Pit","Jose Osuna_Pit","Adam Frazier_Pit","Jordy Mercer_Pit","Eddie Rosario_Min","Byron Buxton_Min","Leury Garcia_CWS","Cody Bellinger_LAD","Chris Taylor_LAD","Jason Heyward_ChC","Luis Valbuena_LAA","Joey Gallo_Tex","Sandy Leon_Bos","John Jaso_Pit","Kevin Newman_Pit","Chris Young_Bos","Jorge Polanco_Min","Austin Barnes_LAD","Trayce Thompson_LAD","Albert Almora_ChC","Jefry Marte_LAA","Delino DeShields_Tex","Giovanny Urshela_Cle","Miguel Montero_ChC","Jon Jay_ChC","Marco Hernandez_Bos","Steve Selsky_Bos","Omar Narvaez_CWS","Alex Avila_Det","Yandy Diaz_Cle","Rob Segedin_LAD","Jurickson Profar_Tex","Yunel Escobar_LAA","Ben Revere_LAA","Phil Gosselin_Pit","James McCann_Det","JaCoby Jones_Det","Yolmer Sanchez_CWS","Michael Martinez_Cle","Ian Happ_ChC","Andre Ethier_LAD","Matt Szczur_ChC","Andrew Toles_LAD","Danny Espinosa_LAA","Andrelton Simmons_LAA","Christian Vazquez_Bos","Josh Rutledge_Bos","Deven Marrero_Bos","Dixon Machado_Det","Danny Santana_Min","Mikie Mahtook_Det","Tyler Collins_Det","Roberto Perez_Cle","Scott Van Slyke_LAD","Tommy La Stella_ChC","Kike Hernandez_LAD","Robinson Chirinos_Tex","Jason Castro_Min","Jose Iglesias_Det","Brett Nicholas_Tex","Ryan Rua_Tex","Eduardo Escobar_Min","Drew Robinson_Tex","Hanser Alberto_Tex","Chris Stewart_Pit","Chris Gimenez_Min","Ehire Adrianza_Min","Zack Collins_CWS","Andrew Romine_Det","Eloy Jimenez_ChC","Martin Maldonado_LAA","Carlos Perez_LAA","Cliff Pennington_LAA"
0,0,0,0,0,0,-0.8,14,0,0,41.2,0,0,0,0,0,-17.6,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3333333333333,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-28,0,0,5.83333333333333,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,0,0,0,8.16666666666667,0,0,0,0,0,0,0,-9.83333333333333,0,0,-22.3333333333333,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,63.5833333333333,0,0,0,6.58333333333333,0,0,0,0,-13.5833333333333,-24,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-104.666666666667,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.966666666666667,0,0,0,0,17.7666666666667,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26666666666667,0,0,0,0,0,0,0,0,0,-5.45,0,0,0,0,0,0,15.15,0,-9.45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,4.25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,6.75,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.4,-4.66666666666667,0,0,-17.6,0,0,0,0,0,292.8,0,0,0,0,0,0,0,0,49.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6666666666667,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,6.58333333333333,0,0,0,14.9166666666667,0,0,0,0,-5.25,3,0,0,0,0,0,0,-9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-28.3333333333333,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3333333333333,21.1333333333333,0,0,0,0,0,0,0,14.75,64.25,0,0,0,0,0,80.5333333333333,0,61.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-49,0,0,11.6666666666667,0,0,0,0,0,0,0,8.16666666666667,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,-11.6666666666667,0,0,-32.6666666666667,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.03333333333333,0,0,-2.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5666666666667,0,0,0,0,0,0,0,-15.15,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,7.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,-13.5833333333333,0,0,0,-5.25,0,0,0,0,16.9666666666667,2.33333333333333,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.7,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,15.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,3,0,0,0,0,2.33333333333333,46.3333333333333,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,-14.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5833333333333,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,10.0833333333333,5.83333333333333,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.6666666666667,0,0,0,-27,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2.75,-1.33333333333333,0,0,2.66666666666667,0,0,0,0,0,49.3333333333333,0,0,0,0,0,0,0,0,8.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3333333333333,-13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.3333333333333,-49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,-30.6666666666667,0,0,0,0,0,0,0,0,0,-77,0,0,0,0
0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,0,0,-8.33333333333333,0,0,0,0,0,0,0,-9.83333333333333,0,0,0,0,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,72.3333333333333,0,0,119.333333333333,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.15,0,0,30.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.15,0,0,0,0,0,0,0,42.7,0,0,0,0,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,0,8.41666666666667,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
