"Kris Bryant_CHC","Anthony Rizzo_CHC","Francisco Lindor_CLE","Edwin Encarnacion_CLE","Jose Ramirez_CLE","Ben Zobrist_CHC","Michael Brantley_CLE","Carlos Santana_CLE","Khris Davis_OAK","Jed Lowrie_OAK","Yonder Alonso_OAK","Jason Kipnis_CLE","Ian Happ_CHC","Kyle Schwarber_CHC","Hunter Renfroe_SD","Javier Baez_CHC","Wil Myers_SD","Marcus Semien_OAK","Ryon Healy_OAK","Willson Contreras_CHC","Matt Joyce_OAK","Bradley Zimmer_CLE","Rajai Davis_OAK","Stephen Vogt_OAK","Jason Heyward_CHC","Ryan Schimpf_SD","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Mark Canha_OAK","Addison Russell_CHC","Brandon Guyer_CLE","Trevor Plouffe_OAK","Austin Jackson_CLE","Josh Phegley_OAK","Miguel Montero_CHC","Manuel Margot_SD","Jake Smolinski_OAK","Yan Gomes_CLE","Ryan LaMarre_OAK","Chad Pinder_OAK","Jon Jay_CHC","Alex Dickerson_SD","Jeimer Candelario_CHC","Tyler Naquin_CLE","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Bruce Maxwell_OAK","Albert Almora_CHC","Yangervis Solarte_SD","Tommy La Stella_CHC","Yandy Diaz_CLE","Matt Szczur_SD","Travis Jankowski_SD","Chase d'Arnaud_SD","Cory Spangenberg_SD","Christian Bethancourt_SD","Roberto Perez_CLE","Allen Cordoba_SD","Adam Rosales_OAK","Jaff Decker_OAK","Daniel Robertson_CLE","Matt Olson_OAK","Jabari Blash_SD","Franchy Cordero_SD","Eloy Jimenez_CHC","Erick Aybar_SD","Hector Sanchez_SD","Austin Hedges_SD","Luis Torrens_SD"
0,0,0,0,0,0,0,0,1.26512096774194,0.42741935483871,68.2959001782531,0,0,0,0,0,0,35.2,3.10752688172043,0,8.51034482758621,0,16.3157894736842,-4.76923076923077,0,0,0,0,-15.2857142857143,0,0,1.97413793103448,0,15.65,0,0,0,0,0,-1,0,0,0,0,0,0,13.45,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,2.38181818181818,0,0,0,0,0,0,0,0,0
0,0,20.737684729064,-3.95172413793103,7.85960591133005,0,8.88,17.8344827586207,0,0,0,87.6137931034483,0,0,0,0,0,0,0,0,0,-14.4761904761905,0,0,0,0,39.0175438596491,15.9714285714286,0,0,28.0952380952381,0,34.1333333333333,0,0,0,0,3.28138528138528,0,0,0,0,0,0,0,0,0,0,0,0,-10.6666666666667,0,0,0,0,0,27.5535714285714,0,0,0,-15.8545454545455,0,0,0,0,0,0,0,0
47.8272727272727,2.23717948717949,0,0,0,16.7857142857143,0,0,0,0,0,0,51.0641025641026,16.125,0,-7.125,0,0,0,18.1428571428571,0,0,0,0,6.61904761904762,0,0,0,0,23.9888888888889,0,0,0,0,-8.3,0,0,0,0,0,-1.83333333333333,0,20,0,0,0,0,7.5,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.7174603174603,7.26173541963016,0,0,0,-1.14162561576355,0,0,0,0,0,0,16.125,36.8353576248313,0,22.0446153846154,0,0,0,0.0769230769230769,0,0,0,0,9.26206896551724,0,0,0,0,8.75403225806452,0,0,0,0,34.974358974359,0,0,0,0,0,9.30952380952381,0,56.6666666666667,0,0,0,0,4.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9657724329325,0,-0.676811594202899,0,0,0,0,0,0,0,0,-7.99399399399399,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0.892753623188406,0,0,-5.125,-6.3974358974359,-2.66666666666667,15.2631578947368,0,0,-5.26102941176471,0,0,0,0,7.8,-33,0,-0.970128022759602,0,5.55465587044534,-1.44560289664734e-19
10.9516129032258,-1.43276515151515,0,0,0,0.511904761904762,0,0,0,0,0,0,-7.125,22.0446153846154,0,93.8181818181818,0,0,0,-22.1483333333333,0,0,0,0,-14.1255411255411,0,0,0,0,-12.6994301994302,0,0,0,0,10.4166666666667,0,0,0,0,0,0.25,0,-8.33333333333333,0,0,0,0,-5.87132352941176,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.676811594202899,0,58.3364361702128,0,0,0,0,0,0,0,0,-8.90540540540541,0,0,0,0,0,0,0,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,5.77058279370953,0,0,22.125,-8.87179487179487,26.8333333333333,-6.01428571428571,0,0,11.0110294117647,0,0,0,0,-12.6428571428571,-6,0,0.214574898785425,0,10.6641025641026,6.30952380952381
0,0,0,0,0,0,0,0,-2.16666666666667,32.375,35.2,0,0,0,0,0,0,40.75,16.0833333333333,0,-8.8,0,15.7916666666667,-2.73809523809524,0,0,0,0,-9.83333333333333,0,0,16.1071428571429,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.01025641025641,9.78846153846154,3.10752688172043,0,0,0,0,0,0,16.0833333333333,55.2642276422764,0,-0.57741935483871,0,14.46,10.7051282051282,0,0,0,0,21.9010989010989,0,0,-2.88363363363363,0,7.8525641025641,0,0,0,0,-2,-15.6285714285714,0,0,0,0,0,0,-15.5,0,0,0,0,0,0,0,0,0,0,0,6.35890151515152,10.5454545454545,0,0,0,0,0,0,0,0,0
12.9747126436782,24.9979838709677,0,0,0,1.21936758893281,0,0,0,0,0,0,18.1428571428571,0.0769230769230769,0,-22.1483333333333,0,0,0,70.9959677419355,0,0,0,0,30.4446640316206,0,0,0,0,8.01851851851852,0,0,0,0,0,0,0,0,0,0,-0.319444444444444,0,-11.6666666666667,0,0,0,0,-9.64761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.98387096774194,-1.98674242424242,8.51034482758621,0,0,0,0,0,0,-8.8,-0.57741935483871,0,44.4812834224599,0,-12.9183006535948,12.0542328042328,0,0,0,0,42.5476190476191,0,0,3.52413793103448,0,4.6,0,0,0,0,0,19.7619047619048,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,6.15384615384615,10.8333333333333,0,0,0,0,0,0,0,0,0
0,0,-4.69047619047619,-31.3095238095238,-5.4,0,-1.64285714285714,-7.83333333333333,0,0,0,-14.4761904761905,0,0,0,0,0,0,0,0,0,55.6190476190476,0,0,0,0,-4.3,0,0,0,0,0,0,0,0,0,0,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26190476190476,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0854700854700855,22.1615384615385,16.3157894736842,0,0,0,0,0,0,15.7916666666667,14.46,0,-12.9183006535948,0,27.952380952381,-4.6625,0,0,0,0,-8.24444444444444,0,0,9.23230769230769,0,5.46428571428571,0,0,0,0,0,16,0,0,0,0,0,0,-2.35,0,0,0,0,0,0,0,0,0,0,0,5.05263157894737,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.57010582010582,-2.36091954022989,-4.76923076923077,0,0,0,0,0,0,-2.73809523809524,10.7051282051282,0,12.0542328042328,0,-4.6625,30.1333333333333,0,0,0,0,44.3035714285714,0,0,3.84,0,35,0,0,0,0,0,20.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.828571428571429,12.5833333333333,0,0,0,0,0,0,0,0,0
9.88859180035651,24.7433155080214,0,0,0,15.88,0,0,0,0,0,0,6.61904761904762,9.26206896551724,0,-14.1255411255411,0,0,0,30.4446640316206,0,0,0,0,36.5891265597148,0,0,0,0,9.31182795698925,0,0,0,0,2.79090909090909,0,0,0,0,0,3.68181818181818,0,0,0,0,0,0,-8.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.99399399399399,0,-8.90540540540541,0,0,0,0,0,0,0,0,54.8677462887989,0,0,0,0,0,0,0,0,0,1.80208333333333,0,0,0,0,0,0,0,0,0,0,0,0,3.16429587482219,0,0,-15.8666666666667,-2.08333333333333,85.5,-0.428571428571429,0,0,-2.40384615384615,0,0,0,0,-2.1,0,0,-6.18894830659536,0,-4.94758064516129,-27.2
0,0,15.4940711462451,-15.1640316205534,41.1774891774892,0,-1.74285714285714,28.7213438735178,0,0,0,39.0175438596491,0,0,0,0,0,0,0,0,0,-4.3,0,0,0,0,66.0750988142292,8.90952380952381,0,0,0,0,0,0,0,0,0,-3.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,1.82142857142857,0,0,0,21.8,0,0,0,0,0,0,0,0
0,0,24.6471861471861,5.69264069264069,13.982683982684,0,17.7190476190476,7.12987012987013,0,0,0,15.9714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90952380952381,30.2186147186147,0,0,-3.33333333333333,0,-4.25,0,0,0,0,4.97802197802198,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,37.375,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-9.3525641025641,-5.2032967032967,-15.2857142857143,0,0,0,0,0,0,-9.83333333333333,21.9010989010989,0,42.5476190476191,0,-8.24444444444444,44.3035714285714,0,0,0,0,112.225274725275,0,0,-5.73333333333333,0,-13.6666666666667,0,0,0,0,0,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0064102564103,0,0,0,0,0,0,0,0,0,0
21.0587044534413,7.29615384615385,0,0,0,13.7645502645503,0,0,0,0,0,0,23.9888888888889,8.75403225806452,0,-12.6994301994302,0,0,0,8.01851851851852,0,0,0,0,9.31182795698925,0,0,0,0,47.2589743589744,0,0,0,0,8.57575757575758,0,0,0,0,0,-3.6025641025641,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-9.74285714285714,4.65714285714286,-10.5054945054945,0,-6.45833333333333,9.54285714285714,0,0,0,28.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,27.0285714285714,0,3.17272727272727,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.7325746799431,10.1692745376956,1.97413793103448,0,0,0,0,0,0,16.1071428571429,-2.88363363363363,0,3.52413793103448,0,9.23230769230769,3.84,0,0,0,0,-5.73333333333333,0,0,35.2282051282051,0,4.68181818181818,0,0,0,0,-5,18.4551282051282,0,0,0,0,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,6.36088709677419,6.25757575757576,0,0,0,0,0,0,0,0,0
0,0,-37.1666666666667,6.2967032967033,24.7371794871795,0,14,21.967032967033,0,0,0,34.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25,0,0,3.17272727272727,0,32.989010989011,0,0,0,0,13.5357142857143,0,0,0,0,0,0,0,0,0,0,0,0,-3.86666666666667,0,0,0,0,0,15.3333333333333,0,0,0,-15.3333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.00641025641026,-5.83636363636364,15.65,0,0,0,0,0,0,-18,7.8525641025641,0,4.6,0,5.46428571428571,35,0,0,0,0,-13.6666666666667,0,0,4.68181818181818,0,28.8974358974359,0,0,0,0,0,17.0357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,9.33333333333333,0,0,0,0,0,0,0,0,0
28.4615384615385,13.3076923076923,0,0,0,-13.3333333333333,0,0,0,0,0,0,-8.3,34.974358974359,0,10.4166666666667,0,0,0,0,0,0,0,0,2.79090909090909,0,0,0,0,8.57575757575758,0,0,0,0,51.352380952381,0,0,0,0,0,44.5,0,0,0,0,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,11.6640243902439,0,0,0,0,0,0,0,0,1.80208333333333,0,0,0,0,0,0,0,0,0,34.9378048780488,0,0,0,0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,-11.4666666666667,-5.04545454545455,0,-2.75,0,0,26.7555555555556,0,0,0,0,-7.19047619047619,0,0,3.03095238095238,0,-2.10516934046346,-11.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.60714285714286,24.9076354679803,-4.26923076923077,0,0.646666666666667,-6.23399014778325,0,0,0,3.28138528138528,0,0,0,0,0,0,0,0,0,15.15,0,0,0,0,-3.87619047619048,4.97802197802198,0,0,0.6,0,13.5357142857143,0,0,0,0,52.6724137931034,0,0,0,0,0,0,0,0,0,0,0,0,-2.09722222222222,0,0,0,0,0,0,0,0,0,-10.2638888888889,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23.4857142857143,27.5384615384615,-1,0,0,0,0,0,0,0,-15.6285714285714,0,19.7619047619048,0,16,20.15,0,0,0,0,-26,0,0,18.4551282051282,0,17.0357142857143,0,0,0,0,0,51.7428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0984848484848,6.15,0,0,0,0,0,0,0,0,0
14.7463235294118,15.0416666666667,0,0,0,-1.96969696969697,0,0,0,0,0,0,-1.83333333333333,9.30952380952381,0,0.25,0,0,0,-0.319444444444444,0,0,0,0,3.68181818181818,0,0,0,0,-3.6025641025641,0,0,0,0,44.5,0,0,0,0,0,21.2647058823529,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,20,56.6666666666667,0,-8.33333333333333,0,0,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,30,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-7.8,-1.85,13.45,0,0,0,0,0,0,0,-15.5,0,9.5,0,-2.35,0,0,0,0,0,0,0,0,-6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0
18.1176470588235,-11.1842105263158,0,0,0,10.4888888888889,0,0,0,0,0,0,7.5,4.35714285714286,0,-5.87132352941176,0,0,0,-9.64761904761905,0,0,0,0,-8.3030303030303,0,0,0,0,23,0,0,0,0,22.2,0,0,0,0,0,8,0,0,0,0,0,0,31.1619047619048,0,-2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892753623188406,0,5.77058279370953,0,0,0,0,0,0,0,0,3.16429587482219,0,0,0,0,0,0,0,0,0,4.05833333333333,0,0,0,0,0,0,0,0,0,0,0,0,27.9290780141844,0,0,5.4,0.83974358974359,-30.3333333333333,5.9,0,0,-1.64705882352941,0,0,0,0,9.16666666666667,6,0,4.28879892037787,0,2.96153846153846,14.8571428571429
0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33333333333333,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17.1047619047619,-2.0952380952381,18.9038461538462,0,3.51388888888889,1.01904761904762,0,0,0,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333333333333,3.25,0,0,-8.5,0,-3.86666666666667,0,0,0,0,-2.09722222222222,0,0,0,0,0,6,0,0,0,0,0,0,10.9809523809524,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.125,0,22.125,0,0,0,0,0,0,0,0,-15.8666666666667,0,0,0,0,0,0,0,0,0,-11.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,29.8222222222222,0,0,7.5,0,0,15.25,0,0,0,0,0,0,0,23.3571428571429,0,25.2083333333333,19.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3974358974359,0,-8.87179487179487,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0.83974358974359,0,0,0,11.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,2.21818181818182,0,-16.3181818181818,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66666666666667,0,26.8333333333333,0,0,0,0,0,0,0,0,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.3333333333333,0,0,0,0,84.9166666666667,-7,0,0,4.75,0,0,0,0,0,6,0,0,0,15.6666666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2631578947368,0,-6.01428571428571,0,0,0,0,0,0,0,0,-0.428571428571429,0,0,0,0,0,0,0,0,0,-2.75,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,7.5,0,-7,27.7316017316017,0,0,-9.28571428571429,0,0,0,0,-35,0,0,6.77124183006536,0,11.2973684210526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27.6923076923077,-7.07619047619048,9.54395604395604,0,26.3181818181818,10.1047619047619,0,0,0,27.5535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82142857142857,37.375,0,0,-0.45,0,15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,27.2666666666667,0,0,0,-18.3333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26102941176471,0,11.0110294117647,0,0,0,0,0,0,0,0,-2.40384615384615,0,0,0,0,0,0,0,0,0,26.7555555555556,0,0,0,0,0,0,0,0,0,0,0,0,-1.64705882352941,0,0,15.25,0,4.75,-9.28571428571429,0,0,24.5359477124183,0,0,0,0,0,-9,0,-15.9772727272727,0,-8.15384615384615,7
0,0,0,0,0,0,0,0,-8.01960784313725,-2.94474153297683,5.16666666666667,0,0,0,0,0,0,-5,6.35890151515152,0,6.15384615384615,0,5.05263157894737,-0.828571428571429,0,0,0,0,-12.0064102564103,0,0,6.36088709677419,0,0.416666666666667,0,0,0,0,0,-20.0984848484848,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,22.5587301587302,8.76515151515152,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-8.5,-7.13636363636364,2.38181818181818,0,0,0,0,0,0,0,10.5454545454545,0,10.8333333333333,0,0,12.5833333333333,0,0,0,0,0,0,0,6.25757575757576,0,9.33333333333333,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76515151515152,10.7692307692308,0,0,0,0,0,0,0,0,0
0,0,7.66363636363636,6.60606060606061,-18.2181818181818,0,-1.63636363636364,-8.03030303030303,0,0,0,-15.8545454545455,0,0,0,0,0,0,0,0,0,-2.26190476190476,0,0,0,0,21.8,0,0,0,0,0,-15.3333333333333,0,0,0,0,-10.2638888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.3333333333333,0,0,0,17.6025641025641,0,0,0,0,0,0,0,0
