"Mike Trout_LAA","Bryce Harper_WAS","Paul Goldschmidt_ARI","Jake Lamb_ARI","Mookie Betts_BOS","Jose Altuve_HOU","Jose Abreu_CWS","Carlos Correa_HOU","Joey Votto_CIN","Billy Hamilton_CIN","Daniel Murphy_WAS","JD Martinez_DET","Xander Bogaerts_BOS","Aaron Judge_NYY","AJ Pollock_ARI","Trea Turner_WAS","Jose Bautista_TOR","Nelson Cruz_SEA","Robinson Cano_SEA","Hanley Ramirez_BOS","Mitch Moreland_BOS","Andrew Benintendi_BOS","Ryan Braun_MIL","Eric Thames_MIL","Cameron Maybin_LAA","Anthony Rendon_WAS","Corey Dickerson_TB","Miguel Sano_MIN","Avisail Garcia_CWS","Josh Donaldson_TOR","Brett Gardner_NYY","Gary Sanchez_NYY","David Peralta_ARI","Chris Owings_ARI","Adam Duvall_CIN","Justin Bour_MIA","Francisco Lindor_CLE","Brian Dozier_MIN","Miguel Cabrera_DET","Jean Segura_SEA","Jackie Bradley_BOS","Jonathan Villar_MIL","Eugenio Suarez_CIN","Scott Schebler_CIN","Ryan Zimmerman_WAS","Edwin Encarnacion_CLE","Michael Brantley_CLE","Nomar Mazara_TEX","Dustin Pedroia_BOS","Dee Gordon_MIA","Jed Lowrie_OAK","Khris Davis_OAK","Aaron Hicks_NYY","Giancarlo Stanton_MIA","Carlos Santana_CLE","Jason Kipnis_CLE","Logan Morrison_TB","Max Kepler_MIN","Tim Anderson_CWS","Manny Machado_BAL","Zack Cozart_CIN","Aaron Altherr_PHI","Albert Pujols_LAA","Adam Eaton_WAS","Steven Souza_TB","Joey Gallo_TEX","Yonder Alonso_OAK","Didi Gregorius_NYY","Brandon Drury_ARI","Yasmany Tomas_ARI","Jose Peraza_CIN","Mitch Haniger_SEA","Chris Carter_NYY","Josh Reddick_HOU","George Springer_HOU","Alex Bregman_HOU","Tommy Joseph_PHI","Todd Frazier_CWS","Mike Napoli_TEX","Troy Tulowitzki_TOR","Elvis Andrus_TEX","Keon Broxton_MIL","Mark Trumbo_BAL","Cesar Hernandez_PHI","Marcell Ozuna_MIA","Andrelton Simmons_LAA","Brad Miller_TB","Victor Martinez_DET","Melky Cabrera_CWS","Matt Davidson_CWS","Adrian Beltre_TEX","Shin-Soo Choo_TEX","Justin Smoak_TOR","Travis Shaw_MIL","Chris Davis_BAL","Marwin Gonzalez_HOU","Christian Yelich_MIA","JT Realmuto_MIA","Michael Taylor_WAS","Mike Moustakas_KC","Jose Ramirez_CLE","Evan Longoria_TB","Robbie Grossman_MIN","Leury Garcia_CWS","Yoan Moncada_CWS","Kevin Pillar_TOR","Rougned Odor_TEX","Pablo Sandoval_BOS","Kyle Seager_SEA","Jacoby Ellsbury_NYY","Chris Herrmann_ARI","Adam Jones_BAL","Scooter Gennett_CIN","Phillip Ervin_CIN","Jayson Werth_WAS","Brandon Moss_KC","Lorenzo Cain_KC","Lonnie Chisenhall_CLE","Eric Hosmer_KC","Bradley Zimmer_CLE","Joe Mauer_MIN","Wilson Ramos_TB","Justin Upton_DET","Carlos Gomez_TEX","Kendrys Morales_TOR","Jonathan Lucroy_TEX","Devon Travis_TOR","Leonys Martin_SEA","Matt Holliday_NYY","Rey Fuentes_ARI","Domingo Santana_MIL","Welington Castillo_BAL","Evan Gattis_HOU","Maikel Franco_PHI","Salvador Perez_KC","Yan Gomes_CLE","Jorge Bonifacio_KC","Colby Rasmus_TB","Kennys Vargas_MIN","Kevin Kiermaier_TB","Ian Kinsler_DET","Tyler Saladino_CWS","Chris Young_BOS","Ben Gamel_SEA","Rajai Davis_OAK","Starlin Castro_NYY","Greg Bird_NYY","Ryon Healy_OAK","Nick Franklin_MIL","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Howie Kendrick_PHI","Michael Saunders_PHI","CJ Cron_LAA","Wil Myers_SD","Whit Merrifield_KC","Jorge Soler_KC","Matt Duffy_TB","Alex Avila_DET","Yolmer Sanchez_CWS","Nicholas Castellanos_DET","Charlie Tilson_CWS","Steve Pearce_TOR","Brock Holt_BOS","Matt Joyce_OAK","Mark Canha_OAK","Marcus Semien_OAK","Hernan Perez_MIL","Seth Smith_BAL","Jonathan Schoop_BAL","Joey Rickard_BAL","Rhys Hoskins_PHI","Martin Prado_MIA","Paulo Orlando_KC","Abraham Almonte_CLE","Billy Burns_KC","Jorge Polanco_MIN","Byron Buxton_MIN","Delino DeShields_TEX","Danny Valencia_SEA","Trevor Plouffe_OAK","Jesus Aguilar_MIL","Socrates Brito_ARI","Orlando Arcia_MIL","Carlos Beltran_HOU","Brian McCann_HOU","Trey Mancini_BAL","Jefry Marte_LAA","Adam Lind_WAS","Matt Wieters_WAS","Brandon Guyer_CLE","Cheslor Cuthbert_KC","Russell Martin_TOR","Taylor Motter_SEA","Sam Travis_BOS","Chase Headley_NYY","Stephen Vogt_OAK","Rob Refsnyder_NYY","Gregor Blanco_ARI","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Jett Bandy_MIL","Hyun Soo Kim_BAL","Daniel Nava_PHI","Arismendy Alcantara_CIN","Cameron Rupp_PHI","Andrew Knapp_PHI","Peter O'Brien_CIN","Ben Revere_LAA","Derek Dietrich_MIA","Ryan Schimpf_SD","Alex Gordon_KC","Jake Bauers_TB","Jacob May_CWS","Jurickson Profar_TEX","Jarrod Dyson_SEA","Mike Zunino_SEA","Eric Sogard_MIL","JJ Hardy_BAL","Craig Gentry_BAL","Derek Fisher_HOU","Luis Valbuena_LAA","Yunel Escobar_LAA","Kole Calhoun_LAA","Hunter Renfroe_SD","Austin Jackson_CLE","Tyler Naquin_CLE","Ryan O'Hearn_KC","Andrew Romine_DET","Cody Asche_CWS","James McCann_DET","Robinson Chirinos_TEX","Dalton Pompey_TOR","Ryan Rua_TEX","Rowdy Tellez_TOR","Shawn O'Malley_SEA","Sandy Leon_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Norichika Aoki_HOU","Jake Marisnick_HOU","Yuli Gurriel_HOU","Freddy Galvis_PHI","Jesse Winker_CIN","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Terrance Gore_KC","Rickie Weeks_TB","Eduardo Escobar_MIN","Mallex Smith_TB","Geovany Soto_CWS","Willy Garcia_CWS","Ryan Goins_TOR","Christian Vazquez_BOS","Boog Powell_SEA","Josh Phegley_OAK","Chris Iannetta_ARI","Devin Mesoraco_CIN","Odubel Herrera_PHI","Danny Espinosa_LAA","Brian Goodwin_WAS","Alex Dickerson_SD","Wilmer Difo_WAS","Yandy Diaz_CLE","Peter Bourjos_TB","Jesus Sucre_TB","Tim Beckham_TB","Jason Castro_MIN","Eddie Rosario_MIN","Omar Narvaez_CWS","JaCoby Jones_DET","Jarrod Saltalamacchia_TOR","Chris Coghlan_TOR","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Carlos Ruiz_SEA","Josh Rutledge_BOS","Guillermo Heredia_SEA","Gleyber Torres_NYY","Daniel Descalso_ARI","Brock Stassi_PHI","Destin Hood_MIA","Stephen Drew_WAS","Yangervis Solarte_SD","Derek Norris_TB","Curt Casali_TB","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Kevan Smith_CWS","Ezequiel Carrera_TOR","Darrell Ceciliani_TOR","Tuffy Gosewisch_SEA","Deven Marrero_BOS","Jake Smolinski_OAK","Ryan LaMarre_OAK","Chad Pinder_OAK","Andres Blanco_PHI","Tucker Barnhart_CIN","Ichiro Suzuki_MIA","Tyler Moore_MIA","Tomas Telis_MIA","Raul Mondesi_KC","Chris Gimenez_MIN","Daniel Robertson_TB","Anthony Alford_TOR","Austin Romine_NYY","Ronald Torreyes_NYY","Bruce Maxwell_OAK","Paul Janish_BAL","Francisco Pena_BAL","Ryan Flaherty_BAL","Caleb Joseph_BAL","Christian Colon_MIA","Steve Lombardozzi_MIA","Adeiny Hechavarria_MIA","JT Riddle_MIA","Chris Heisey_WAS","Matt Szczur_SD","Travis Jankowski_SD","Daniel Robertson_CLE","Jim Adduci_DET","Hanser Alberto_TEX","Dwight Smith_TOR","Daniel Vogelbach_SEA","AJ Ellis_MIA","Chase d'Arnaud_SD","Cory Spangenberg_SD","Alcides Escobar_KC","Roberto Perez_CLE","Michael Martinez_TB","Jose Iglesias_DET","Drew Stubbs_TEX","Kyle Higashioka_NYY","Jeff Mathis_ARI","Luis Sardinas_BAL","Ty Kelly_PHI","Patrick Kivlehan_CIN","Mike Aviles_MIA","Nolan Fontana_LAA","Jose Lobaton_WAS","Christian Bethancourt_SD","Rafael Bautista_WAS","Manuel Margot_SD","Shane Peterson_TB","Ehire Adrianza_MIN","Zack Collins_CWS","Luke Maile_TOR","Juan Graterol_LAA","Austin Hedges_SD","Allen Cordoba_SD","Drew Butera_KC","Darwin Barney_TOR","Adam Rosales_OAK","Juan Centeno_HOU","Tony Kemp_HOU","Miguel Rojas_MIA","Carlos Perez_LAA","Drew Robinson_TEX","Jaff Decker_OAK","Martin Maldonado_LAA","Cliff Pennington_LAA","Erick Aybar_SD","Jabari Blash_SD","Mike Ohlman_TOR","Matt Olson_OAK","Stuart Turner_CIN","Grant Green_WAS","Hector Sanchez_SD","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8025362318841,15.1283422459893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73025210084034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38735632183908,0,0,0,0,0,0,0,0,0,0,0,69.4817813765182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89162561576355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1213768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58333333333333,0,6.68067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.125,22.75,0,-17.1190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19976771196283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898954703833,0,0,0,0,0,0,0,0,0,0,0,79.6074332171893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73913043478261,2.96951219512195,-32.4305555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3967391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.348506401138,3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,85.5,10.3051470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.42769230769231,0,8.36796536796537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03947368421053,6.27173913043478,-2.82065217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4338624338624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84502923976608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7789473684211,-3.07720588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75824175824176,-4.42424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96025641025641,0,0,0,12.5807200929152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4612403100775,0,0,0,0,0,0,0,0,0,0,0,51.9501661129568,2.3968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.96190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.85,3,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,0,14.2916666666667,-12.1868131868132,0,0,0,0,0,0,0,0,3.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39204545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67708333333333,0,0,0,3.06470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38412698412698,0,0,0,0,0,0,0,0,0,0,0,2.3968253968254,40.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82417582417582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,-12,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,25.5879120879121,10.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.1428571428571,0,0,0,0,0,0,0,0,7.06666666666667,0,0,0,0,5.44588744588745,0,0,0,0,0,0,0,0,0,14.0670289855072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54150197628458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83333333333333,19.8833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9879089615932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5287356321839,6.85396825396825,0,-4.97795163584637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22268907563025,0,10.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22153846153846,5.34848484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38146167557932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568990042674253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4736842105263,0,0,0,0,0,0,0,0,7.71929824561404,16.8629032258065,0,0,0,0,0,0,0,21.6578947368421,1.27920227920228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6491228070175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1774891774892,0,-16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.87692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.982683982684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8333333333333,0,0,0,0,0,0,0,0,2.15384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0108974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88191632928475,0,0,0,0,0,0,0,3.35769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9768732654949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.1142857142857,0,11.3149758454106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4605263157895,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,-0.0705128205128205,-6.60336817653891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50445632798574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3833333333333,0,0,0,0,0,0,0,0,0,-6.92028985507246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4953846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08695652173913,0.956709956709957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22058823529412,-2.68398268398268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-11.5806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333333333,0,0,0,0,0,0,0,0,0,0,-7.3756157635468,-11.6605263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4886363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571146245059289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08333333333333,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90073529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
