"Charlie Blackmon_COL","Nolan Arenado_COL","Francisco Lindor_CLE","Michael Brantley_CLE","Jason Kipnis_CLE","Edwin Encarnacion_CLE","Carlos Santana_CLE","Gerardo Parra_COL","Mark Reynolds_COL","DJ LeMahieu_COL","Trevor Story_COL","Jose Ramirez_CLE","David Dahl_COL","Josh Donaldson_TOR","Bryce Harper_WAS","Ian Desmond_COL","Bradley Zimmer_CLE","Yonder Alonso_OAK","Daniel Murphy_WAS","Ryan Zimmerman_WAS","Cody Bellinger_LAD","Trea Turner_WAS","Chris Taylor_LAD","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Justin Smoak_TOR","Anthony Rendon_WAS","Ryon Healy_OAK","Brandon Guyer_CLE","Khris Davis_OAK","Austin Jackson_CLE","Jed Lowrie_OAK","Michael Taylor_WAS","Yasiel Puig_LAD","Pat Valaika_COL","Jose Bautista_TOR","Russell Martin_TOR","Matt Joyce_OAK","Kendrys Morales_TOR","Adam Eaton_WAS","Carlos Gonzalez_COL","Yan Gomes_CLE","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Stephen Cardullo_COL","Raimel Tapia_COL","Dustin Garneau_COL","Tyler Naquin_CLE","Yandy Diaz_CLE","Joc Pederson_LAD","Jayson Werth_WAS","Justin Turner_LAD","Yasmani Grandal_LAD","Logan Forsythe_LAD","Corey Seager_LAD","Marcus Semien_OAK","Devon Travis_TOR","Chase Utley_LAD","Alexi Amarista_COL","Tony Wolters_COL","Troy Tulowitzki_TOR","Franklin Gutierrez_LAD","Matt Wieters_WAS","Roberto Perez_CLE","Daniel Robertson_CLE","Steve Pearce_TOR","Adam Lind_WAS","Tom Murphy_COL","Rajai Davis_OAK","Ezequiel Carrera_TOR","Kevin Pillar_TOR","Adrian Gonzalez_LAD","Trayce Thompson_LAD","Kike Hernandez_LAD","Austin Barnes_LAD","Chad Pinder_OAK","Andrew Toles_LAD","Ryan Hanigan_COL","Cristhian Adames_COL","Josh Phegley_OAK","Mark Canha_OAK","Dalton Pompey_TOR","Rowdy Tellez_TOR","Rob Segedin_LAD","Jake Smolinski_OAK","Stephen Vogt_OAK","Ryan Goins_TOR","Ryan LaMarre_OAK","Andre Ethier_LAD","Brian Goodwin_WAS","Jarrod Saltalamacchia_TOR","Bruce Maxwell_OAK","Scott Van Slyke_LAD","Darrell Ceciliani_TOR","Stephen Drew_WAS","Wilmer Difo_WAS","Trevor Plouffe_OAK","Anthony Alford_TOR","Chris Heisey_WAS","Chris Coghlan_TOR","Dwight Smith_TOR","Ryan Raburn_WAS","Adam Rosales_OAK","Luke Maile_TOR","Mike Freeman_LAD","Rafael Bautista_WAS","Darwin Barney_TOR","Jaff Decker_OAK","Mike Ohlman_TOR","Matt Olson_OAK","Jose Lobaton_WAS","Grant Green_WAS","Brett Eibner_LAD"
6.21337126600285,4.81650071123755,0,0,0,0,0,5.7,4.70588235294118,5.28571428571429,34.1430499325236,0,0,0,0,-3.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,3.99732620320856,0,0,0,-10.25,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,6,2.33794466403162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.24541062801932,14.3333333333333,6.6781512605042,9.64545454545454,27.2095282146161,0,0,0,0,74.8677150786309,0,0,0,0,1.22222222222222,0,0,0,0,0,0,37.7351778656126,13.982683982684,0,0,0,-10.5054945054945,0,21.4154411764706,0,0,0,0,0,0,0,0,0,0,-2.34408602150538,0,-117,0,0,0,0,18.9038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94166666666667,-9.06985294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,56.2352941176471,0,0,0,0,0,0,0,0,0,0,0,19.5190476190476,0,0,0,0,0,0,0,0,0,17.1176470588235,11.9090909090909,0,10.843137254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.58241758241758,0,0,0,23.3333333333333,0,0,0,0,11.55,0,0,0,-12.5272727272727,4.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,0,3.8,0,0,-1.23333333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.800739957717,0,0,0,10.4538461538462,34.2732793522267,0,31.1392045454545,0,0,0,0,30.2121794871795,0,0,0,0,0,15.7863247863248,0,0,0,0,0,0,53.8235294117647,0,0,0,0,0,0,0,0,0,0,15.065873015873,0,0,0,0,0,0,0,0,0,0,0,26.65625,0,0,0,-25.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,97.9166666666667,32.9230769230769,0,0,-35.5,0,0,0,0,0,0,0,0,0,0,0,23.2636363636364,0,0
7.60615384615385,23.3760683760684,0,0,0,0,0,-20.0681818181818,1.62055335968379,8.25641025641026,-3.80952380952381,0,0,0,0,53.3227513227513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5,0,0,0,0,0,3.4963768115942,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,-8.85714285714286,-7.06410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-10.4090909090909,-8.77777777777778,-22.3909090909091,-30.8055555555556,5.12727272727273,0,0,0,0,1.22222222222222,0,0,0,0,47.4909090909091,0,0,0,0,0,0,5.93333333333333,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,-6.54761904761905,0,-32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.5,-6.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7878048780488,0,0,0,0,0,0,0,0,0,19.900426742532,0,-2.49595141700405,0,10.1081081081081,0,0,0,0,0,8.59243697478992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,14.1449275362319,0,0,0,0,0,0,-6.77142857142857,0,0,0,23.625,-16.0909090909091,0,0,0,0,-4.37701612903226,0,0,0,0,0,13.45,0,0,0,0,1.01988636363636,0,0,0,0,0,4.14102564102564,0,0,0,0,2.38181818181818,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4538461538462,0,0,0,76.7869565217391,2.52317073170732,0,27.752380952381,0,0,0,0,12.65,0,0,0,0,0,16.051724137931,0,0,0,0,0,0,8.59803921568627,0,0,0,0,0,0,0,0,0,0,16.502024291498,0,0,0,0,0,0,0,0,0,0,0,22.5433467741935,0,0,0,44.9583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,-62.85,20.2444444444444,0,0,-12.4,0,0,0,0,0,0,0,0,0,0,0,-6.63736263736264,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2732793522267,0,0,0,2.52317073170732,79.0727272727273,0,18.3160660660661,0,0,0,0,4.22560975609756,0,0,0,0,0,11.9616935483871,0,0,0,0,0,0,9.58571428571429,0,0,0,0,0,0,0,0,0,0,-1.83033033033033,0,0,0,0,0,0,0,0,0,0,0,23.2916666666667,0,0,0,-13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.64285714285714,0,0,0,0,99.3333333333333,23.0090909090909,0,0,-45.1666666666667,0,0,0,0,0,0,0,0,0,0,0,-11.7575757575758,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4730158730159,0,2.94708994708995,0,0,0,0,0,0,0,0,0,0,28.6137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5681818181818,0,-6.31372549019608,-1.435960591133,-8.77777777777778,12.1488413547237,0,0,-13.4830769230769,0,0,0,20.0833333333333,0,0,0,0,0,0,0,0,0,1.15584415584416,0,0,20.1964285714286,0,13.7361111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.5833333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1392045454545,0,0,0,27.752380952381,18.3160660660661,0,90.2666666666667,0,0,0,0,-16.3301587301587,0,0,0,0,0,19.2924731182796,0,0,0,0,0,0,28.9444444444444,0,0,0,0,0,0,0,0,0,0,-0.524064171122995,0,0,0,0,0,0,0,0,0,0,0,7.83597883597884,0,0,0,-47.4523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26190476190476,0,0,0,0,-10,12.4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,-12.1969696969697,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94708994708995,0,91.2247983870968,0,0,0,0,0,0,0,0,0,0,20.2621082621083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3909090909091,0,1.08791208791209,1.02597402597403,19.875,-3.72486772486772,0,0,-0.254901960784314,0,0,0,-12.9333333333333,0,0,0,0,0,0,0,0,0,-0.116666666666667,0,0,-2.73636363636364,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6
0,0,11.9963768115942,-5.33333333333333,34.8684210526316,-15.1640316205534,26.4329710144928,0,0,0,0,37.7351778656126,0,0,0,0,5.93333333333333,0,0,0,0,0,0,66.2590579710145,8.90952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.54583333333333,0,0,0,0,0,0,18.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82142857142857,13.452380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24.6471861471861,17.7190476190476,15.9714285714286,5.69264069264069,7.12987012987013,0,0,0,0,13.982683982684,0,0,0,0,0,0,0,0,0,0,0,8.90952380952381,30.2186147186147,0,0,0,-3.33333333333333,0,-4.25,0,0,0,0,0,0,0,0,0,0,4.97802197802198,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19.5190476190476,0,0,0,0,0,0,0,0,0,0,0,83.2960222016651,0,0,0,0,0,0,0,0,0,0.731729879740981,37.9307692307692,0,16.6843853820598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1315789473684,0,0,0,26.5666666666667,0,0,0,0,8.29411764705882,0,0,0,4.42592592592593,-3.8989898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.4396551724138,0,0,0,-2.5,0,0,0,0,0,0,0,0,-8.14285714285714,0,0,0,-9.52941176470588,0,0,-13.7771739130435,0,17,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2121794871795,0,0,0,12.65,4.22560975609756,0,-16.3301587301587,0,0,0,0,152.028985507246,0,0,0,0,0,12.5483870967742,0,0,0,0,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,27.4054054054054,0,0,0,0,0,0,0,0,0,0,0,57.6221590909091,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,25,-4.46212121212121,0,0,-19.3,0,0,0,0,0,0,0,0,0,0,0,9.53846153846154,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.900426742532,0,0,0,0,0,0,0,0,0,86.9583333333333,0,2.88020351526364,0,21.663768115942,0,0,0,0,0,-3.25714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,11.6569892473118,0,0,0,0,0,0,-23.3593073593074,0,0,0,7.16666666666667,-3.76900584795322,0,0,0,0,6.47983870967742,0,-2,0,0,0,-15.5,0,0,0,0,-6.00548780487805,0,0,0,0,0,5.72268907563025,0,0,0,0,10.5454545454545,0,0,0,0,0
0,0,-9.74285714285714,-6.45833333333333,28.0952380952381,4.65714285714286,9.54285714285714,0,0,0,0,-10.5054945054945,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,27.0285714285714,0,3.17272727272727,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,-8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49595141700405,0,0,0,0,0,0,0,0,0,2.88020351526364,0,63.1759183673469,0,4.70074005550416,0,0,0,0,0,12.756006006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-4.64516129032258,0,0,0,0,0,0,11.5064935064935,0,0,0,9.6,-0.647058823529412,0,0,0,0,7.10795454545455,0,10,0,0,0,-7.8,0,0,0,0,5.85133565621371,0,0,0,0,0,-7.81428571428571,0,0,0,0,-8.5,0,0,0,0,0
0,0,-29.7794117647059,13.7272727272727,35.4666666666667,7.20915032679739,18.8986928104575,0,0,0,0,21.4154411764706,0,0,0,0,-24,0,0,0,0,0,0,0,-4.25,0,0,0,3.17272727272727,0,31.0751633986928,0,0,0,0,0,0,0,0,0,0,10.9727272727273,0,0,0,0,0,0,-3.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5238095238095,-0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1081081081081,0,0,0,0,0,0,0,0,0,21.663768115942,0,4.70074005550416,0,58.375,0,0,0,0,0,-6.63738738738739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.375,0,0,0,0,0,0,0,0,0,0,0,0,19.6068965517241,0,0,0,0,0,0,5.53801169590643,0,0,0,2.66666666666667,-9.1078431372549,0,0,0,0,-3.22352941176471,0,17,0,0,0,-1.85,0,0,0,0,11.6196283391405,0,0,0,0,0,-2.8453781512605,0,0,0,0,-7.13636363636364,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7863247863248,0,0,0,16.051724137931,11.9616935483871,0,19.2924731182796,0,0,0,0,12.5483870967742,0,0,0,0,0,52.8770053475936,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,14.3107692307692,0,0,0,0,0,0,0,0,0,0,0,25.4624505928854,0,0,0,-30.547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0333333333333,0,0,0,0,0,-5,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,-4.81818181818182,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6137931034483,0,20.2621082621083,0,0,0,0,0,0,0,0,0,0,55.8877551020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68577075098814,0,13.9933712121212,0.0492577597840756,7.51461988304094,9.6695652173913,0,0,4.53940886699507,0,0,0,39.1666666666667,0,0,0,0,0,0,0,0,0,2.33712121212121,0,0,22,0,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5
22.1111111111111,69.4888888888889,0,0,0,0,0,-6,27.4181818181818,21.0888888888889,25.5,0,0,0,0,-13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6545454545455,0,0,0,0,0,13.1666666666667,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17.1176470588235,0,0,0,0,0,0,0,0,0,0,0,0.731729879740981,0,0,0,0,0,0,0,0,0,55.1949685534591,14.90625,0,7.10122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341463414634146,0,0,0,9.35166666666667,0,0,0,0,6.11904761904762,0,0,0,7.89126559714795,-5.21176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54924242424242,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,20.5490196078431,0,0,0,1.98830409356725,0,0,-4.89417989417989,0,13,0,0,0,0
