"Charlie Blackmon_COL","Bryce Harper_WAS","Kris Bryant_CHC","Nolan Arenado_COL","Carlos Correa_HOU","Mookie Betts_BOS","Joey Votto_CIN","Jose Altuve_HOU","Anthony Rizzo_CHC","Aaron Judge_NYY","Billy Hamilton_CIN","Trea Turner_WAS","Ian Desmond_COL","George Springer_HOU","Miguel Sano_MIN","Zack Cozart_CIN","Mark Reynolds_COL","Ryan Zimmerman_WAS","Daniel Murphy_WAS","Brian Dozier_MIN","Ryan Braun_MIL","Corey Dickerson_TB","Gary Sanchez_NYY","Trevor Story_COL","Eric Thames_MIL","Francisco Lindor_CLE","Brett Gardner_NYY","DJ LeMahieu_COL","Michael Brantley_CLE","Jayson Werth_WAS","Freddie Freeman_ATL","Adam Eaton_WAS","Kyle Schwarber_CHC","Aaron Altherr_PHI","David Dahl_COL","Adam Duvall_CIN","Tommy Joseph_PHI","Gregory Polanco_PIT","Aaron Hicks_NYY","Starlin Castro_NYY","Carlos Gonzalez_COL","Ian Happ_CHC","Starling Marte_PIT","Andrew McCutchen_PIT","Xander Bogaerts_BOS","Hanley Ramirez_BOS","Carlos Santana_CLE","Jason Kipnis_CLE","Matt Kemp_ATL","Anthony Rendon_WAS","Travis Shaw_MIL","Javier Baez_CHC","Maikel Franco_PHI","Josh Bell_PIT","Jacoby Ellsbury_NYY","Eugenio Suarez_CIN","Gerardo Parra_COL","Scooter Gennett_CIN","Brian McCann_HOU","Josh Reddick_HOU","Evan Gattis_HOU","Lorenzo Cain_KC","Max Kepler_MIN","Ben Zobrist_CHC","Jonathan Villar_MIL","Michael Saunders_PHI","Cesar Hernandez_PHI","Khris Davis_OAK","Phillip Ervin_CIN","Alex Bregman_HOU","Michael Taylor_WAS","Mike Moustakas_KC","Joe Mauer_MIN","Eric Hosmer_KC","Kennys Vargas_MIN","Whit Merrifield_KC","Addison Russell_CHC","Matt Holliday_NYY","Chris Carter_NYY","Logan Morrison_TB","Colby Rasmus_TB","Yonder Alonso_OAK","Jackie Bradley_BOS","Scott Schebler_CIN","Jose Peraza_CIN","Carlos Beltran_HOU","Edwin Encarnacion_CLE","Jose Ramirez_CLE","Marwin Gonzalez_HOU","Robbie Grossman_MIN","Josh Harrison_PIT","Chase Headley_NYY","Andrew Benintendi_BOS","Dustin Pedroia_BOS","Pat Valaika_COL","Stephen Cardullo_COL","Raimel Tapia_COL","Ender Inciarte_ATL","Brandon Moss_KC","Salvador Perez_KC","Jorge Polanco_MIN","Byron Buxton_MIN","Jorge Soler_KC","Willson Contreras_CHC","Hernan Perez_MIL","Odubel Herrera_PHI","Evan Longoria_TB","Brad Miller_TB","Steven Souza_TB","Trevor Plouffe_OAK","Matt Joyce_OAK","Dustin Garneau_COL","Arismendy Alcantara_CIN","Nick Markakis_ATL","Brandon Phillips_ATL","Keon Broxton_MIL","Adam Frazier_PIT","Didi Gregorius_NYY","Kevin Kiermaier_TB","Rajai Davis_OAK","Jed Lowrie_OAK","Mitch Moreland_BOS","Tom Murphy_COL","Norichika Aoki_HOU","Lonnie Chisenhall_CLE","Matt Wieters_WAS","Eddie Rosario_MIN","Jason Heyward_CHC","Domingo Santana_MIL","Eric Sogard_MIL","Howie Kendrick_PHI","David Freese_PIT","Wilson Ramos_TB","Tim Beckham_TB","Jesse Winker_CIN","Bradley Zimmer_CLE","Adam Lind_WAS","Paulo Orlando_KC","Billy Burns_KC","Cheslor Cuthbert_KC","Daniel Nava_PHI","Alen Hanson_PIT","Rhys Hoskins_PHI","Marcus Semien_OAK","Ryon Healy_OAK","Abraham Almonte_CLE","Yuli Gurriel_HOU","Adonis Garcia_ATL","Alex Gordon_KC","Jorge Bonifacio_KC","Miguel Montero_CHC","Jon Jay_CHC","Albert Almora_CHC","Freddy Galvis_PHI","Cameron Rupp_PHI","Greg Bird_NYY","Matt Duffy_TB","Pablo Sandoval_BOS","Tony Wolters_COL","Alexi Amarista_COL","Brandon Guyer_CLE","Jason Castro_MIN","Eduardo Escobar_MIN","Jeimer Candelario_CHC","Jett Bandy_MIL","Francisco Cervelli_PIT","Andrew Knapp_PHI","Peter O'Brien_CIN","Jake Marisnick_HOU","Yan Gomes_CLE","Tyler Flowers_ATL","Brian Goodwin_WAS","Jace Peterson_ATL","Ryan O'Hearn_KC","Nick Franklin_MIL","Rob Refsnyder_NYY","Chris Young_BOS","Stephen Vogt_OAK","Brock Holt_BOS","Mark Canha_OAK","Devin Mesoraco_CIN","Tucker Barnhart_CIN","Derek Fisher_HOU","Austin Jackson_CLE","Stephen Drew_WAS","Wilmer Difo_WAS","Chris Gimenez_MIN","Terrance Gore_KC","Alcides Escobar_KC","Tommy La Stella_CHC","John Jaso_PIT","Danny Ortiz_PIT","Jose Osuna_PIT","Kevin Newman_PIT","Jordy Mercer_PIT","Jake Bauers_TB","Josh Phegley_OAK","Ryan Hanigan_COL","Cristhian Adames_COL","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Dansby Swanson_ATL","Jesus Aguilar_MIL","Orlando Arcia_MIL","Brock Stassi_PHI","Rickie Weeks_TB","Derek Norris_TB","Sandy Leon_BOS","Tyler Naquin_CLE","Yandy Diaz_CLE","Chris Heisey_WAS","Danny Santana_ATL","Manny Pina_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Andres Blanco_PHI","Peter Bourjos_TB","Mallex Smith_TB","Gleyber Torres_NYY","Patrick Kivlehan_CIN","Kurt Suzuki_ATL","Micah Johnson_ATL","Ehire Adrianza_MIN","Raul Mondesi_KC","Elias Diaz_PIT","Phil Gosselin_PIT","Chris Bostick_PIT","Austin Romine_NYY","Jesus Sucre_TB","Jake Smolinski_OAK","Chase d'Arnaud_BOS","Steve Selsky_BOS","Ryan LaMarre_OAK","Marco Hernandez_BOS","Christian Vazquez_BOS","Jose Lobaton_WAS","Rafael Bautista_WAS","Rio Ruiz_ATL","Curt Casali_TB","Ronald Torreyes_NYY","Daniel Robertson_TB","Bruce Maxwell_OAK","Roberto Perez_CLE","Ty Kelly_PHI","Gift Ngoepe_PIT","Adam Rosales_OAK","Deven Marrero_BOS","Josh Rutledge_BOS","Daniel Robertson_CLE","Tony Kemp_HOU","Drew Butera_KC","Eloy Jimenez_CHC","Chris Stewart_PIT","Max Moroff_PIT","John Bormann_PIT","Michael Martinez_TB","Kyle Higashioka_NYY","Chad Pinder_OAK","Stuart Turner_CIN","Shane Peterson_TB","Anthony Recker_ATL","Grant Green_WAS","Jaff Decker_OAK","Matt Olson_OAK","Emilio Bonifacio_ATL","Lane Adams_ATL","Johan Camargo_ATL"
0,0,0,0,0,0,-0.1,0,0,0,66.0785714285714,0,0,0,0,8.57849462365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3721590909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1283422459893,29.624053030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30.8071428571429,0,0,0,0,0,0,0,0,0,104.476449275362,0,0,0,0,0,9.26839826839827,45.3893280632411,0,0,0,0,0,0,0,0,0,0,-18.4935064935065,0,28.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.6839826839827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.20416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.682539682539683,0,0,-6.20564516129032,0,0,0,0,0,47.4183467741936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24210526315789,-11.2166666666667,16.2156862745098,0,0,0,0,0,0,0,0,4.13793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46866096866097,0,0,14.2483660130719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99415204678363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9436781609195,0,0,0,0,-2.7010582010582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3695652173913,0,0,0,0,0,0,0,0,0,13.4927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3095238095238,0,0,0,0,0,0,0,0,0,0,1.53835978835979,14.6584615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92328042328042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.19034090909091,0,0,0,8.57849462365591,0,0,0,0,42.5056818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919540229885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9862068965517,3.18965517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91501976284585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61995967741935,0,0,11.7130681818182,0,0,0,0,0,0,0,0,0,0,0,0,70.7843137254902,0,0,0,0,0,0,14.8233333333333,0,0,0,16.0241935483871,0,0,0,0,0,0,0,0,0,0,0,0,3.05977011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.6481481481481,0,0,0,0,0,0,0,0,0,9.26839826839827,0,0,0,0,0,82.7367816091954,-3.82539682539683,0,0,0,0,0,0,0,0,0,0,-2.89230769230769,0,9.58571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9126984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6406926406926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.751724137931,0,0,0,0,0,0,0,0,0,45.3893280632411,0,0,0,0,0,-3.82539682539683,86.8200757575758,0,0,0,0,0,0,0,0,0,0,16.4371921182266,0,8.59803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5586206896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6428161407725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7010582010582,0,0,0,0,39.6653439153439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.895256916996,0,0,0,0,0,0,0,0,0,-0.565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.47894736842105,0,0,0,0,0,0,0,0,0,0,-3.74153846153846,16.6231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.65384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4266666666667,0,0,0,20.719696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.1515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.9525691699605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.9230769230769,0,0,0,0,0,0,0,0,0,0,-31.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,3.23421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0873949579832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06818181818182,-6.84259259259259,8.55665024630542,0,0,0,0,0,0,0,0,0,0.18655303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10430107526882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43076923076923,0,0,6.94153846153846,0,0,0,0,0,0,0,0,0,0,0,0,14.8233333333333,0,0,0,0,0,0,38.5840455840456,0,0,0,4.99166666666667,0,0,0,0,0,0,0,0,0,0,0,0,6.01383399209486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.719696969697,0,0,0,89.0018939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0597701149425,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1832253258539,0,0,0,0,0,0,0,0,0,0,-11.1553846153846,0,0,0,0,0,0,0,0,0,0,0,0,-7.30072463768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76600985221675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.168253968254,0,0,7.87830687830688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16031746031746,30.7662337662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83174603174603,13.9991087344029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6289473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6471861471861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,48.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5586206896552,0,0,0,0,0,0,0,0,0,0,0,29.5769230769231,12.6453201970443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.3557312252964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2898550724638,0.532967032967033,0,0,0,0,0,0,0,0,0,0,0,0,-13.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94318181818182,0,0,4.63814616755793,0,0,0,0,0,0,0,0,0,0,0,0,16.0241935483871,0,0,0,0,0,0,4.99166666666667,0,0,0,43.9865546218487,0,0,0,0,0,0,0,0,0,0,0,0,7.32150537634409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.76428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
