"Anthony Rizzo_CHC","Mookie Betts_BOS","Kris Bryant_CHC","Joey Votto_CIN","Nelson Cruz_SEA","Edwin Encarnacion_CLE","Kyle Schwarber_CHC","Robinson Cano_SEA","Francisco Lindor_CLE","Michael Brantley_CLE","Carlos Santana_CLE","Jose Ramirez_CLE","Jean Segura_SEA","Hanley Ramirez_BOS","Jason Kipnis_CLE","Kyle Seager_SEA","Mitch Haniger_SEA","Dexter Fowler_STL","Ben Zobrist_CHC","Matt Carpenter_STL","Jedd Gyorko_STL","Xander Bogaerts_BOS","Jackie Bradley_BOS","Danny Valencia_SEA","Adam Duvall_CIN","Dustin Pedroia_BOS","Aledmys Diaz_STL","Billy Hamilton_CIN","Stephen Piscotty_STL","Taylor Motter_SEA","Leonys Martin_SEA","Javier Baez_CHC","Andrew Benintendi_BOS","Willson Contreras_CHC","Addison Russell_CHC","Jarrod Dyson_SEA","Jose Peraza_CIN","Randal Grichuk_STL","Pablo Sandoval_BOS","Ben Gamel_SEA","Scooter Gennett_CIN","Scott Schebler_CIN","Phillip Ervin_CIN","Mitch Moreland_BOS","Eugenio Suarez_CIN","Jason Heyward_CHC","Yadier Molina_STL","Zack Cozart_CIN","Brock Holt_BOS","Albert Almora_CHC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Guillermo Heredia_SEA","Arismendy Alcantara_CIN","Miguel Montero_CHC","Jon Jay_CHC","Mike Zunino_SEA","Shawn O'Malley_SEA","Brandon Guyer_CLE","Bradley Zimmer_CLE","Jhonny Peralta_STL","Carlos Ruiz_SEA","Tyler Naquin_CLE","Matt Adams_STL","Ian Happ_CHC","Chris Young_BOS","Matt Szczur_CHC","Yan Gomes_CLE","Austin Jackson_CLE","Kolten Wong_STL","Jesse Winker_CIN","Tommy La Stella_CHC","Chase d'Arnaud_BOS","Giovanny Urshela_CLE","Harrison Bader_STL","Sandy Leon_BOS","Marco Hernandez_BOS","Steve Selsky_BOS","Daniel Vogelbach_SEA","Mike Freeman_SEA","Yandy Diaz_CLE","Jose Martinez_STL","Devin Mesoraco_CIN","Greg Garcia_STL","Christian Vazquez_BOS","Josh Rutledge_BOS","Deven Marrero_BOS","Roberto Perez_CLE","Tucker Barnhart_CIN","Carson Kelly_STL","Michael Martinez_CLE","Eric Fryer_STL","Patrick Kivlehan_CIN","Eloy Jimenez_CHC","Stuart Turner_CIN"
0,0,0,0,34.4444444444444,0,0,0.4,0,0,0,0,74.4,0,0,-4.72222222222222,9.92857142857143,0,0,0,0,0,0,3.80357142857143,0,0,0,0,0,37.7,8.43333333333333,0,0,0,0,16.1666666666667,0,0,0,-46,0,0,0,0,0,0,0,0,0,0,0,0,56.25,0,0,0,16.1785714285714,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.047619047619,0,0,0,0,0,0,0,0,0,0,0,18.8666666666667,0,0,0,0,0,0,0,9.03333333333333,-21.9285714285714,0,0,2.81818181818182,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,13.1818181818182,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,3.16666666666667,-0.285714285714286,0,0,0,0,0,0,0,-8.80952380952381,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,4.4,1.7,15.8,-4.2,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2.5,0,0,0,0,0,0,21.3333333333333,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.0065359477124,0,0,-5.08771929824561,0,0,0,0,-4.72222222222222,0,0,24.8771929824561,21.1727941176471,0,0,0,0,0,0,0.961904761904762,0,0,0,0,0,-8.83974358974359,1.90384615384615,0,0,0,0,0.819852941176471,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,13.4285714285714,0,0,0,11.1818181818182,0,0,0,0,-4.23809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.31052631578947,0,0,6.69473684210526,0,0,0,0,9.92857142857143,0,0,21.1727941176471,48.3052631578947,0,0,0,0,0,0,1.73333333333333,0,0,0,0,0,-22.2637362637363,-0.948717948717949,0,0,0,0,-3.61437908496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8571428571429,0,0,0,10.3736263736264,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2736842105263,0,-15.0791666666667,-7.90909090909091,0,0,0,0,0,8.13970588235294,0,6.54779411764706,0,0,0,0,0,0,0,0,0.339869281045752,0,0,0,0,0,0,0,0,4.42083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21428571428571,0,0,40.9285714285714,0,0,0,0,0,-21.0619047619048,0,0,0,0,0,0,0,0,0,0,0,3.23333333333333,0,19.3571428571429,0,0,0,0,0,0,0,-15.4166666666667,0,0,0
2.53846153846154,0,22.5054945054945,0,0,0,4.51648351648352,0,0,0,0,0,0,0,0,0,0,0,43.9120879120879,0,0,0,0,0,0,0,0,0,0,0,0,-4.65277777777778,0,-0.0833333333333333,25.4679487179487,0,0,0,0,0,0,0,0,0,0,25.1730769230769,0,0,0,44.6666666666667,0,0,0,0,-38.7,-32.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0791666666667,0,26,15.7,0,0,0,0,0,11.6217948717949,0,1.73626373626374,0,0,0,0,0,0,0,0,4.30952380952381,0,0,0,0,0,0,0,0,-0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52380952380952,0,0,-7.4,0,0,0,0,0,-5.32692307692308,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,14.8,0,0,0,0,0,0,0,-10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90909090909091,0,15.7,69.8974358974359,0,0,0,0,0,14.2222222222222,0,8.46666666666667,0,0,0,0,0,0,0,0,-27.8727272727273,0,0,0,0,0,0,0,0,2.22727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,8.2,0,0,0,0,0,30.0357142857143,0,0,0,0,0,0,0,0,0,0,0,0.15,0,19.8333333333333,0,0,0,0,0,0,0,0,0,0,0
0,12.5164835164835,0,0,0,0,0,0,0,0,0,0,0,9.03333333333333,0,0,0,0,0,0,0,25.6380952380952,-0.0238095238095238,0,0,2.34545454545455,0,0,0,0,0,0,22.5164835164835,0,0,0,0,0,9.2,0,0,0,0,3.41428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0,0,-10.125,1.78571428571429,0,0,0,0,0,0,0,-20.8666666666667,0,0,0,0,0,0,0,0,0,0
0,-30.1904761904762,0,0,0,0,0,0,0,0,0,0,0,-21.9285714285714,0,0,0,0,0,0,0,-0.0238095238095238,56.5,0,0,7.33333333333333,0,0,0,0,0,0,6.80357142857143,0,0,0,0,0,13.1333333333333,0,0,0,0,-19.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3333333333333,0,0,0,0,0,0,0,0,0,36.5,7.07142857142857,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.60294117647059,0,0,-5.50735294117647,0,0,0,0,3.80357142857143,0,0,0.961904761904762,1.73333333333333,0,0,0,0,0,0,18.7794117647059,0,0,0,0,0,13.7727272727273,-1.23636363636364,0,0,0,0,8.45238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3571428571429,0,0,0,6.18181818181818,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.15789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0526315789474,0,0,15.3235294117647,0,0,0,0,0,0,0,0,35.5919117647059,0,0,0,45.8571428571429,-15.6209150326797,0,0,12.2124183006536,0,0,0.0326797385620915,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81428571428571,0,0,0,0,0,-8.66666666666667
0,5.64102564102564,0,0,0,0,0,0,0,0,0,0,0,2.81818181818182,0,0,0,0,0,0,0,2.34545454545455,7.33333333333333,0,0,15.9238095238095,0,0,0,0,0,0,9.78571428571429,0,0,0,0,0,-5.72727272727273,0,0,0,0,-3.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95555555555556,0,0,0,0,0,0,0,0,0,4.375,3.66666666666667,0,0,0,0,0,0,0,35.2666666666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13970588235294,0,11.6217948717949,14.2222222222222,0,0,0,0,0,100.139705882353,0,-6.46153846153846,0,0,0,0,0,0,0,0,22.4632352941176,0,0,0,0,0,0,0,0,11.7285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28571428571429,0,0,30.25,0,0,0,0,0,-1.5530303030303,0,0,0,0,0,0,0,0,0,0,0,5.25,0,-8.75,0,0,0,0,0,0,0,24.5,0,0,0
0,0,0,-3.43157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3235294117647,0,0,39.1157894736842,0,0,0,0,0,0,0,0,17.2254901960784,0,0,0,-28.7619047619048,-3.08771929824561,0,0,17.6862745098039,0,0,4.16544117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59523809523809,0,0,0,52.5,0,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54779411764706,0,1.73626373626374,8.46666666666667,0,0,0,0,0,-6.46153846153846,0,52.5653594771242,0,0,0,0,0,0,0,0,-5.65,0,0,0,0,0,0,0,0,3.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47619047619048,0,0,-5.45,0,0,0,0,0,-5.47802197802198,0,0,0,0,0,0,0,0,0,0,0,-6.93333333333333,0,31.5892857142857,0,0,0,0,0,0,0,-3.41666666666667,0,0,0
0,0,0,0,19.0916666666667,0,0,-1.27205882352941,0,0,0,0,37.7,0,0,-8.83974358974359,-22.2637362637363,0,0,0,0,0,0,13.7727272727273,0,0,0,0,0,79.8897058823529,-13.9285714285714,0,0,0,0,14.047619047619,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,-2.65555555555556,0,0,0,8.53636363636364,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17.3653846153846,0,0,3.03205128205128,0,0,0,0,8.43333333333333,0,0,1.90384615384615,-0.948717948717949,0,0,0,0,0,0,-1.23636363636364,0,0,0,0,0,-13.9285714285714,21.6025641025641,0,0,0,0,7.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04166666666667,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7380952380952,0,0.80952380952381,0,0,0,8.9010989010989,0,0,0,0,0,0,0,0,0,0,0,-4.65277777777778,0,0,0,0,0,0,0,0,0,0,0,0,37.6666666666667,0,-13.2564102564103,-2.44505494505495,0,0,0,0,0,0,0,0,0,0,5.61538461538461,0,0,0,-5.16666666666667,0,0,0,0,22.5,25.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.275,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,22.5164835164835,6.80357142857143,0,0,9.78571428571429,0,0,0,0,0,0,42.3006535947712,0,0,0,0,0,19.5769230769231,0,0,0,0,5.94117647058824,0,0,0,0,-1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0.366666666666667,1.2,0,0,0,0,0,0,0,14.8392857142857,0,0,0,0,0,0,0,0,0,0
29.0857142857143,0,-6.07142857142857,0,0,0,6.64835164835165,0,0,0,0,0,0,0,0,0,0,0,-0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-13.2564102564103,0,84.4095238095238,1.87142857142857,0,0,0,0,0,0,0,0,0,0,47.4358974358974,0,0,0,-10.2857142857143,0,0,0,0,0,-4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17836257309942,0,37.3713450292398,0,0,0,15.2941176470588,0,0,0,0,0,0,0,0,0,0,0,25.4679487179487,0,0,0,0,0,0,0,0,0,0,0,0,-2.44505494505495,0,1.87142857142857,72.5847953216374,0,0,0,0,0,0,0,0,0,0,11.4558823529412,0,0,0,28.5,0,0,0,0,20.6666666666667,-12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17.7894736842105,0,0,15.4952380952381,0,0,0,0,16.1666666666667,0,0,0.819852941176471,-3.61437908496732,0,0,0,0,0,0,8.45238095238095,0,0,0,0,0,14.047619047619,7.51818181818182,0,0,0,0,23.1619047619048,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,21.9777777777778,0,0,0,-1.8,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10.312865497076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5919117647059,0,0,17.2254901960784,0,0,0,0,0,0,0,0,45.9122807017544,0,0,0,15.1904761904762,-23.8758169934641,0,0,30.2794117647059,0,0,-3.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0952380952381,0,0,0,0,0,13.6666666666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339869281045752,0,4.30952380952381,-27.8727272727273,0,0,0,0,0,22.4632352941176,0,-5.65,0,0,0,0,0,0,0,0,40.5614035087719,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23214285714286,0,0,5.76666666666667,0,0,0,0,0,11.7967032967033,0,0,0,0,0,0,0,0,0,0,0,8.4,0,-10.4,0,0,0,0,0,0,0,2.33333333333333,0,0,0
0,18.8653846153846,0,0,0,0,0,0,0,0,0,0,0,13.1818181818182,0,0,0,0,0,0,0,9.2,13.1333333333333,0,0,-5.72727272727273,0,0,0,0,0,0,19.5769230769231,0,0,0,0,0,33.8095238095238,0,0,0,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,0,0,0,0,0,-4.18055555555556,-8.26190476190476,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-28,0,0,48.5,0,0,0,0,-46,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,0,0,0,0,0,-48,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,-42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-26.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8571428571429,0,0,-28.7619047619048,0,0,0,0,0,0,0,0,15.1904761904762,0,0,0,77.25,-25.6785714285714,0,0,-20.1190476190476,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.46428571428571,0,0,0,37.5,0,0
0,0,0,8.45263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.6209150326797,0,0,-3.08771929824561,0,0,0,0,0,0,0,0,-23.8758169934641,0,0,0,-25.6785714285714,87.0947368421053,0,0,-16.2941176470588,0,0,22.5330882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05,0,0,0,0,0,101.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.3492647058824,0,0,0,0,0,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,3.41428571428571,-19.875,0,0,-3.5952380952381,0,0,0,0,0,0,5.94117647058824,0,0,0,0,0,4.83333333333333,0,0,0,0,54.4736842105263,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57575757575758,0,0,0,0,0,0,0,0,0,-8.02727272727273,0.536363636363636,0,0,0,0,0,0,0,-16.2321428571429,0,0,0,0,0,0,0,0,0,0
0,0,0,16.3710526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2124183006536,0,0,17.6862745098039,0,0,0,0,0,0,0,0,30.2794117647059,0,0,0,-20.1190476190476,-16.2941176470588,0,0,84.6605263157895,0,0,-1.3125,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,-32,0,1
