"Aaron Judge_NYY","Bryce Harper_WAS","Cody Bellinger_LAD","Carlos Correa_HOU","George Springer_HOU","Paul Goldschmidt_ARI","Corey Seager_LAD","Jose Altuve_HOU","Jose Ramirez_CLE","Gary Sanchez_NYY","Jake Lamb_ARI","Edwin Encarnacion_CLE","Daniel Murphy_WAS","Robinson Cano_SEA","Ryan Zimmerman_WAS","JD Martinez_DET","Anthony Rendon_WAS","Jean Segura_SEA","Nelson Cruz_SEA","Justin Turner_LAD","Josh Reddick_HOU","Nolan Arenado_COL","Chris Owings_ARI","Jason Kipnis_CLE","Michael Brantley_CLE","Francisco Lindor_CLE","Michael Taylor_WAS","Dexter Fowler_STL","Trea Turner_WAS","Mike Trout_LAA","Brett Gardner_NYY","AJ Pollock_ARI","Justin Upton_DET","Adam Eaton_WAS","Ben Gamel_SEA","Charlie Blackmon_COL","Wil Myers_SD","Joc Pederson_LAD","Lonnie Chisenhall_CLE","Tommy Pham_STL","Mark Reynolds_COL","Chris Taylor_LAD","Joe Mauer_MIN","Ian Kinsler_DET","Stephen Piscotty_STL","Matt Carpenter_STL","Jedd Gyorko_STL","Jarrod Dyson_SEA","Cameron Maybin_LAA","Andrelton Simmons_LAA","Mitch Haniger_SEA","Kyle Seager_SEA","Didi Gregorius_NYY","Mike Moustakas_KC","Miguel Sano_MIN","Alex Avila_DET","Miguel Cabrera_DET","Aledmys Diaz_STL","David Peralta_ARI","Randal Grichuk_STL","Brian Goodwin_WAS","Yunel Escobar_LAA","Danny Valencia_SEA","Marwin Gonzalez_HOU","Matt Holliday_NYY","Eddie Rosario_MIN","Jorge Bonifacio_KC","Carlos Santana_CLE","Paul DeJong_STL","CJ Cron_LAA","Kole Calhoun_LAA","Jacoby Ellsbury_NYY","Evan Gattis_HOU","Carlos Gonzalez_COL","Daniel Descalso_ARI","Hunter Renfroe_SD","Yasiel Puig_LAD","Adrian Gonzalez_LAD","Eric Hosmer_KC","Lorenzo Cain_KC","Jayson Werth_WAS","Chase Headley_NYY","David Dahl_COL","Kike Hernandez_LAD","Bradley Zimmer_CLE","Adam Lind_WAS","Alex Bregman_HOU","Aaron Hicks_NYY","Yuli Gurriel_HOU","Brian McCann_HOU","Carlos Beltran_HOU","DJ LeMahieu_COL","Ian Desmond_COL","Yasmany Tomas_ARI","Chase Utley_LAD","Salvador Perez_KC","Brian Dozier_MIN","Yadier Molina_STL","Mike Zunino_SEA","Guillermo Heredia_SEA","Starlin Castro_NYY","Gregor Blanco_ARI","Brandon Drury_ARI","Manuel Margot_SD","Daniel Palka_MIN","Whit Merrifield_KC","Nicholas Castellanos_DET","Leonys Martin_SEA","Greg Bird_NYY","Chris Herrmann_ARI","Gerardo Parra_COL","Peter O'Brien_LAD","Franklin Gutierrez_LAD","Ryan Schimpf_SD","Yasmani Grandal_LAD","Matt Wieters_WAS","Jefry Marte_LAA","Taylor Motter_SEA","Trevor Story_COL","Yangervis Solarte_SD","Jose Pirela_SD","Eduardo Escobar_MIN","Max Kepler_MIN","Robbie Grossman_MIN","Andrew Romine_DET","Bobby Bradley_CLE","Abraham Almonte_CLE","Victor Martinez_DET","Chad Huffman_STL","Mason Williams_NYY","Derek Fisher_HOU","Erick Aybar_SD","Greg Allen_CLE","Stephen Drew_WAS","Ryan Raburn_WAS","Jose Martinez_STL","Eric Young_LAA","Ben Revere_LAA","Albert Pujols_LAA","Tyler Austin_NYY","Rob Refsnyder_NYY","Jack Reinheimer_ARI","Domingo Leyba_ARI","Dawel Lugo_ARI","Austin Barnes_LAD","Logan Forsythe_LAD","Trayce Thompson_LAD","Alex Dickerson_SD","Jorge Polanco_MIN","Brandon Guyer_CLE","Kolten Wong_STL","Jake Marisnick_HOU","Chris Carter_NYY","Chris Iannetta_ARI","Ketel Marte_ARI","Christian Walker_ARI","Rey Fuentes_ARI","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Andrew Toles_LAD","Willie Calhoun_LAD","Franchy Cordero_SD","Cory Spangenberg_SD","Cheslor Cuthbert_KC","Austin Jackson_CLE","Erik Gonzalez_CLE","Roberto Perez_CLE","Francisco Mejia_CLE","Mikie Mahtook_DET","Tyler Naquin_CLE","Harrison Bader_STL","Martin Maldonado_LAA","Ronald Torreyes_NYY","Pat Valaika_COL","Rob Segedin_LAD","Alex Verdugo_LAD","Jason Castro_MIN","Jorge Soler_KC","Paulo Orlando_KC","Billy Burns_KC","Giovanny Urshela_CLE","Shawn O'Malley_SEA","Cliff Pennington_LAA","Danny Espinosa_LAA","Gleyber Torres_NYY","Dustin Fowler_NYY","JD Davis_HOU","Dustin Garneau_COL","Socrates Brito_ARI","Raimel Tapia_COL","Stephen Cardullo_COL","Andre Ethier_LAD","Travis Jankowski_SD","Chris Gimenez_MIN","Alcides Escobar_KC","Kennys Vargas_MIN","Yandy Diaz_CLE","James McCann_DET","JaCoby Jones_DET","Wilmer Difo_WAS","Chris Heisey_WAS","Boog Powell_SEA","David Fletcher_LAA","Carlos Ruiz_SEA","Austin Romine_NYY","Scott Van Slyke_LAD","Matt Szczur_SD","Austin Hedges_SD","Alex Gordon_KC","Dixon Machado_DET","John Hicks_DET","Tyler Collins_DET","Pedro Severino_WAS","Magneuris Sierra_STL","Tuffy Gosewisch_SEA","Luis Valbuena_LAA","Nolan Fontana_LAA","Tyler Wade_NYY","Norichika Aoki_HOU","Jorge Mateo_NYY","Miguel Andujar_NYY","Tom Murphy_COL","Jordan Patterson_COL","Chase d'Arnaud_SD","Ryan O'Hearn_KC","Yan Gomes_CLE","Rafael Bautista_WAS","Carson Kelly_STL","Juan Graterol_LAA","Allen Cordoba_SD","Christian Bethancourt_SD","Luis Urias_SD","Drew Butera_KC","Brandon Moss_KC","Terrance Gore_KC","Alex Presley_DET","Jim Adduci_DET","Jose Iglesias_DET","Greg Garcia_STL","Eric Fryer_STL","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Carlos Perez_LAA","Tony Wolters_COL","Alexi Amarista_COL","Jose Rondon_SD","Michael Martinez_CLE","Daniel Robertson_CLE","Jose Lobaton_WAS","Kyle Higashioka_NYY","Kyle Tucker_HOU","Mike Freeman_LAD","Ehire Adrianza_MIN","Luke Voit_STL","Shane Robinson_LAA","Mike Tauchman_COL","Ryan Hanigan_COL","Cristhian Adames_COL","Carlos Asuaje_SD","Jabari Blash_SD","Raul Mondesi_KC","Alex Mejia_STL","Kaleb Cowart_LAA","Tony Kemp_HOU","Colin Moran_HOU","Teoscar Hernandez_HOU","Ildemaro Vargas_ARI","Byron Buxton_MIN","Tyler Smith_SEA","DJ Peterson_SEA","Matt den Dekker_DET","Juan Centeno_HOU","Jeff Mathis_ARI","Luis Torrens_SD","Brett Eibner_LAD","Hector Sanchez_SD","Ramon Torres_KC","Hunter Dozier_KC"
0,0,0,0,0,6.16496163682864,0,0,0,0,62.6602112676056,0,0,0,0,0,0,0,0,0,0,0,-8.33389830508475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4859022556391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16904761904762,0,0,0,0,0,0,0,0,17.297619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.7023172905526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21.9243786356425,0,0,68.2871794871795,0,0,0,0,0,0,0,0,0,0,0,-1.30357142857143,4.29082125603865,-3.71995192307692,0,0,0,0,0,0,0,0,0,0,0,0,-6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5887949260042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.36703682057276,0,0,0,0,0,0,0,0,0,0,68.5802884615385,0,12.2003246753247,0,12.7270601987142,0,0,0,0,0,0,0,0,0,22.2918593894542,0,18.4858490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.502024291498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,85.5384615384615,0,0,0,1.17867867867868,-1.41992986557569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1073170731707,0,0,0,0,0,0,0,0,0,0,0,0,6.87138047138047,0,0,0,13.0502732240437,0,0,0,0,0,0,0,0,0,0,7.30841799709724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.0851063829787,10.8525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.8867924528302,0,0,0,0,0,0,0,0,0,0,12.2003246753247,0,79.9262711864407,0,-0.515151515151515,0,0,0,0,0,0,0,0,0,14.607729468599,0,9.74941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83033033033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7686868686869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.418353576248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.547652916074,0,0,0,0,0,0,0,0,0,0,19.6064516129032,0,0,0,0,0,0,0,0,0,0,0,15.5054347826087,34.6996996996997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0016666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5828877005348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.7200467562829,0,0,0,0,0,0,0,0,0,0,12.7270601987142,0,-0.515151515151515,0,123.452884615385,0,0,0,0,0,0,0,0,0,17.7551020408163,0,-5.84506531204644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6299516908213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.17867867867868,0,0,0,50.4708603145236,11.9401993355482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.381512605042,0,0,0,0,0,0,0,0,0,0,0,0,16.1871794871795,0,0,0,4.44545454545455,0,0,0,0,0,0,0,0,0,0,-3.60881934566145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75384615384615,9.7883064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82806324110672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41992986557569,0,0,0,11.9401993355482,58.0554134697357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50454545454545,0,0,0,0,0,0,0,0,0,0,0,0,2.40561075394506,0,0,0,7.48798076923077,0,0,0,0,0,0,0,0,0,0,12.4116541353383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85200845665962,1.95121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14.3456439393939,0,0,0,2.70731707317073,0,0,0,0,0,0,0,0,0,0,0,0,47.9689795918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13218390804598,0,0,0,20.5292307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90063424947146,9.87619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7717391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9880952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19.7942857142857,-4.56207482993197,0,0,-6.41400580551524,0,0,0,0,0,0,0,0,0,0,0,0,56.3918831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18346774193548,0,0,0,0,0,0,0,0,6.57539682539683,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84,0,0,-7.22297297297297,9.5541165587419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50168067226891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3356777493606,0,0,0,0,9.83060515873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33176691729323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3678665496049,21.1806763285024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9706498951782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07375145180023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0750128008192524,0,0,0,0,-8.33389830508475,0,0,0,0,0,0,0,0,0,0,0,61.56875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7256038647343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1966966966967,0,0,0,0,0,0,0,0,1.34857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.31510204081633,0,0,-1.30357142857143,0,0,0,0,0,0,0,0,0,0,0,66.8729260935143,8.4039039039039,12.6129411764706,0,0,0,0,0,0,0,0,0,0,0,0,29.7043010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6432880844646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14.1600370027752,0,0,4.29082125603865,0,0,0,0,0,0,0,0,0,0,0,8.4039039039039,41.562074829932,7.72340425531915,0,0,0,0,0,0,0,0,0,0,0,0,-7.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68792517006803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.80977182539683,0,0,-3.71995192307692,0,0,0,0,0,0,0,0,0,0,0,12.6129411764706,7.72340425531915,60.8505267778753,0,0,0,0,0,0,0,0,0,0,0,0,9.38213213213213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27985074626866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.3096618357488,0,0,0,0,0,0,0,0,0,0,22.2918593894542,0,14.607729468599,0,17.7551020408163,0,0,0,0,0,0,0,0,0,79.3759071117562,0,30.2686170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3107692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6321321321321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
