"Bryce Harper_WAS","Carlos Correa_HOU","Trea Turner_WAS","Jose Altuve_HOU","Freddie Freeman_ATL","Daniel Murphy_WAS","Miguel Sano_MIN","Ryan Zimmerman_WAS","Brian Dozier_MIN","George Springer_HOU","Francisco Lindor_CLE","Adam Eaton_WAS","Michael Brantley_CLE","Dexter Fowler_STL","Buster Posey_SF","Carlos Santana_CLE","Matt Kemp_ATL","Anthony Rendon_WAS","Lorenzo Cain_KC","Matt Carpenter_STL","Edwin Encarnacion_CLE","Jason Kipnis_CLE","Eric Hosmer_KC","Alex Bregman_HOU","Stephen Piscotty_STL","Aledmys Diaz_STL","Evan Gattis_HOU","Ender Inciarte_ATL","Max Kepler_MIN","Hunter Pence_SF","Carlos Beltran_HOU","Jose Ramirez_CLE","Jayson Werth_WAS","Joe Mauer_MIN","Brandon Moss_KC","Jorge Soler_KC","Tommy Pham_STL","Jedd Gyorko_STL","Nick Markakis_ATL","Michael Taylor_WAS","Robbie Grossman_MIN","Kennys Vargas_MIN","Eduardo Nunez_SF","Brandon Belt_SF","Randal Grichuk_STL","Josh Reddick_HOU","Marwin Gonzalez_HOU","Brandon Phillips_ATL","Whit Merrifield_KC","Eddie Rosario_MIN","Byron Buxton_MIN","Denard Span_SF","Norichika Aoki_HOU","Adonis Garcia_ATL","Mike Moustakas_KC","Salvador Perez_KC","Jorge Polanco_MIN","Joe Panik_SF","Brian McCann_HOU","Bradley Zimmer_CLE","Adam Lind_WAS","Matt Wieters_WAS","Dansby Swanson_ATL","Alcides Escobar_KC","Alex Gordon_KC","Cheslor Cuthbert_KC","Yadier Molina_STL","Brandon Crawford_SF","Kolten Wong_STL","Christian Arroyo_SF","Tyler Naquin_CLE","Derek Fisher_HOU","Yuli Gurriel_HOU","Paulo Orlando_KC","Billy Burns_KC","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Jace Peterson_ATL","Jorge Bonifacio_KC","Jhonny Peralta_STL","Jarrett Parker_SF","Brandon Guyer_CLE","Tyler Flowers_ATL","Brian Goodwin_WAS","Justin Ruggiano_SF","Nick Hundley_SF","Matt Adams_STL","Stephen Drew_WAS","Danny Santana_ATL","Ryan O'Hearn_KC","Mac Williamson_SF","Austin Jackson_CLE","Yan Gomes_CLE","Wilmer Difo_WAS","Jason Castro_MIN","Terrance Gore_KC","Kelby Tomlinson_SF","Harrison Bader_STL","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Chris Heisey_WAS","Micah Johnson_ATL","Chris Gimenez_MIN","Eduardo Escobar_MIN","Jose Martinez_STL","Jake Marisnick_HOU","Yandy Diaz_CLE","Rio Ruiz_ATL","Aaron Hill_SF","Gorkys Hernandez_SF","Greg Garcia_STL","Jose Lobaton_WAS","Johan Camargo_ATL","Rafael Bautista_WAS","Raul Mondesi_KC","Conor Gillaspie_SF","Magneuris Sierra_STL","Roberto Perez_CLE","Kurt Suzuki_ATL","Ehire Adrianza_MIN","Carson Kelly_STL","Michael Morse_SF","Eric Fryer_STL","Michael Martinez_CLE","Daniel Robertson_CLE","Drew Butera_KC","Tim Federowicz_SF","Tony Kemp_HOU","Anthony Recker_ATL","Emilio Bonifacio_ATL","Grant Green_WAS","Chris Marrero_SF","Lane Adams_ATL"
0,0,0,0,0,0,0,0,0,0,76.2218487394958,0,8.33190883190883,0,0,9.54201680672269,0,0,0,0,-4.38655462184874,32.4571428571429,0,0,0,0,0,0,0,0,0,14.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.359649122807,24.6471861471861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8235294117647,0,28.9444444444444,0,0,8.59803921568627,0,9.58571428571429,0,0,0,61.2573099415205,0,0,0,0,0,7.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.33190883190883,0,49.7207977207977,0,0,5.82905982905983,0,0,0,0,6.47293447293447,-4.80147058823529,0,0,0,0,0,0,0,0,0,19.8169230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.25,17.7190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40849673202614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,61.6455026455026,0,0,0,0,0,-15.2934782608696,0,0,0,0,3.21666666666667,6.58166666666667,0,0,0,0,0,0,0,0,0,0,0,-11.3157894736842,0,0,0,0,0,0,-1.89855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79528985507246,0,-7.85281385281385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.858064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,0,0,0,0,3.05161290322581,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42877492877493,0,0,0,0,0,0,0,0,0,8.91503267973856,0,11.3345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.97058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.54201680672269,0,5.82905982905983,0,0,43.0084033613445,0,0,0,0,-0.42436974789916,16.0690476190476,0,0,0,0,0,0,0,0,0,24.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1929824561403,7.12987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.478354978355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.4366666666667,0,0,0,0,0,0,0,0,0,0,0,112.333846153846,0,0,0,0,0,0,0,0,0,0,15.0353846153846,0,0,0,0,0,0,0,0,0,0,19.3953846153846,0,0,0,0,0,0,0,0,-9.82105263157895,0,0,0,0,0,4.33571428571429,0,0,0,0,0,0,0,0,29.4383333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8030303030303,0,0,0,0,21.4833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.7579365079365,0,-20.0642857142857,0,0,18.6083743842365,0,18.7820512820513,0,0,0,7.1625,0,0,0,0,0,164.090322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3661538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.671052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1378151260504,0,0,0,6.78991596638655,0,0,0,0,0,0,0,0,0,0,0,-3.71014492753623,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99047619047619,0,0,0,0,0,1.97241379310345,10.3143939393939,0,0,0,0,0,0,0,1.18235294117647,2.20161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-15.2934782608696,0,0,0,0,0,47.9139784946237,0,0,0,0,-1.86928104575163,18.1965811965812,0,0,0,0,0,0,0,0,0,0,0,12.2916666666667,0,0,0,0,0,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6957671957672,0,-3.33538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-4.38655462184874,0,6.47293447293447,0,0,-0.42436974789916,0,0,0,0,37.7394957983193,-0.833333333333333,0,0,0,0,0,0,0,0,0,12.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2748538011696,5.69264069264069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.995670995671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32.4571428571429,0,-4.80147058823529,0,0,16.0690476190476,0,0,0,0,-0.833333333333333,81.1619047619048,0,0,0,0,0,0,0,0,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3095238095238,15.9714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78991596638655,0,0,0,36.6021021021021,0,0,0,0,0,0,0,0,0,0,0,4.11666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.57509881422925,0,0,0,0,0,-4.40524193548387,4.94295900178253,0,0,0,0,0,0,0,9.43093093093093,6.91176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.24384236453202,0,7.40215053763441,0,0,0,0,0,3.96825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6723484848485,0,0,-4.40952380952381,0,0,0,0.696581196581197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7307692307692,2.37908496732026,0,0,0,0,0,8.21637426900585,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.21666666666667,0,0,0,0,0,-1.86928104575163,0,0,0,0,46.2424242424242,-7,0,0,0,0,0,0,0,0,0,0,0,11.5769230769231,0,0,0,0,0,0,-3.20526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915032679738562,0,-8.56862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.58166666666667,0,0,0,0,0,18.1965811965812,0,0,0,0,-7,75.9397849462366,0,0,0,0,0,0,0,0,0,0,0,24.3369565217391,0,0,0,0,0,0,11.4113300492611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71551724137931,0,3.01666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.08771929824561,0,4.06052631578947,0,0,0,0,0,16.2156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40952380952381,0,0,36.2424242424242,0,0,0,-3.34761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33823529411765,1.76923076923077,0,0,0,0,0,-13.5090909090909,0,0,0,0,0,-1.42222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.03949579831933,0,0,0,0,0,0,0,0,0,0,0,15.0353846153846,0,0,0,0,0,0,0,0,0,0,58.3206349206349,0,0,0,0,0,0,0,0,0,0,6.7031746031746,0,0,0,0,0,0,0,0,-4.30344827586207,0,0,0,0,0,0.289247311827957,0,0,0,0,0,0,0,0,-1.07983193277311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81578947368421,0,0,0,0,12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16.897233201581,0,17.6147186147186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2753623188406,0,0,0,0,-1.45454545454545,0,0,0,0,0,0,16.3916666666667,0,0,0,0,0,0,0,0,4.12987012987013,16.4394736842105,0,0,0,0,0,-5.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8618951612903,0,0,0,0,0,0,0,0,0,0,0,0,10.8827586206897,3.13359788359788,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12807881773399,0,0,0,0,0,0,0,0,0,15.9542483660131,0,-7.46794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.363756613756614,0,-2.07142857142857,0,0,0,0,0,-3.09538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696581196581197,0,0,-3.34761904761905,0,0,0,36.648275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.403162055336,11.5041666666667,0,0,0,0,0,-13.9926470588235,0,0,0,0,0,-0.389473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14.78125,0,19.8169230769231,0,0,24.9375,0,0,0,0,12.65625,-1.4,0,0,0,0,0,0,0,0,0,79.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1228070175439,13.982683982684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.91190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0830769230769,0,-19.1642857142857,0,0,18.3015873015873,0,-3.87166666666667,0,0,0,19.1625,0,0,0,0,0,18.3661538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6231527093596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1826401229647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
